pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28
0.14656004770686692	-0.2374349172008495	-0.035553548779782125	-0.017982069161194394	-0.19261251212356073	-0.20576302146400186	0.1283208963463047	0.08250530123629386	0.002559692659896631	-0.12074306280515851	0.03036638098670835	-0.03581736617028951	0.220328846482474	-0.10418604167471776	-0.1679538112674031	0.03223537137263777	0.011033844103839603	-0.03381656846642001	-0.05404242610959527	0.07628135348546951	-0.0573598582541135	-0.13897062352504982	-0.036696586239092235	-0.16966207467017289	0.16534989815914708	-0.2143679807161243	0.14974375909230325	0.07291213494031948	-0.11600255443841541
0.14818498224729593	-0.20975199655597765	0.06877965148015218	0.2841609243126315	-0.04268493404304076	-0.11226777762252403	0.09224430986328691	0.05137443408324554	0.022027309119381968	-0.16939700191521498	-0.01783804527196427	0.09995172067923677	0.12834777826787913	-0.03597920050281243	-0.07817469600479425	0.008229103830472786	0.03450817121666533	-0.12275909362371486	0.02964811982980855	-0.01698865208897233	-0.10505096878576607	0.07967441518156645	0.04880284588584842	0.027269428840412953	0.12747890574547247	-0.19740530233123163	-0.04361584736379719	0.050406807166230305	0.15850337726152888
0.14865734039245942	-0.21354578832605686	0.2478085512556637	0.08701103317913075	0.08529647757572377	-0.015453529994197607	-0.1362424651478104	0.048795324917378716	0.165057741939713	-0.09843356011445423	0.02923730912883929	0.1535632671838207	0.12482262939011211	0.08413757764882267	-0.1991270963075749	0.030365935728234372	0.03798357739203223	-0.061078294468381075	0.03298409960880347	-0.11567007021840654	-0.05556503355213094	-0.059444097633157215	-0.054248961035401985	-0.03678083070777805	-0.14441508789244986	-0.0712655916930923	0.004813123984327566	-0.1621835101644391	0.02406908708194419
0.1376183896591472	-0.1694450507980622	0.03274465758681522	-0.09783077226742734	0.10154211282110126	-0.1003915551982863	-0.0933893530330599	0.031045088658439288	0.06834941308627457	-0.07084930579762365	0.0394270353052783	0.036812980374487894	0.18621146284836845	0.13920771770450519	0.006996146498785341	0.08864964357408221	0.07540380561226483	0.0626804126745124	-0.013562229634612878	0.14041548511758886	-0.007422455932524108	0.05110709985151631	0.0910332622378452	-0.016888731814657325	-0.1159200980881282	-0.039000926293610724	0.10789496791250103	-0.02528557356407684	0.11896693977554486
0.12649412281465605	-0.1347053941142858	-0.15117596502731045	-0.11285720496413307	-0.014317495323745821	-0.11035945011994702	-0.04631549635695428	-0.0017963034998394328	0.09196394894657217	-0.047257888764934614	-0.051060766877858585	0.007681266958190311	0.04623613965667367	0.09965427597082718	0.08528550484041322	0.03339407754243575	0.08231310993654331	0.0619198852469813	0.04350956349269811	0.1183401095509177	-0.08287289895522984	0.08277961396452736	0.01398287113970443	0.07485752712647473	0.029575966394470556	-0.08679223177984965	0.04372387074223591	-0.014721364781411096	-0.021049155326334307
0.12670466896853294	-0.14467523424469142	-0.07491994185688156	0.058122566185901586	-0.2073153370673383	-0.1159638748292603	0.01821279851473806	-0.019542362313966527	0.06649045183019452	-0.03672382094394078	-0.07386001016725639	-0.024839716960059682	-0.005272436882269985	0.03281266084839228	0.01905731206305504	-0.07504985278596282	0.003037354035289994	-0.013430530759864057	-0.033027001799097115	-0.06117446245263733	-0.06689164281031892	-0.07086711101544717	-0.06117619085872247	0.10710457204609107	0.0744854098149337	-0.02404000731315649	-0.16199195006047118	-0.0704772960444073	-0.09988911175254109
0.12786568861764214	-0.14078192219334895	-0.0016830385251885849	0.14038716134648122	0.035702788279995845	-0.0776717754254641	0.04667941944402623	-0.01458178446331404	0.09355442514929317	-0.09979437481553008	-0.09034263657941134	-0.10693675532401664	-0.05973948919059552	-0.06697378103589448	0.07547835395052996	-0.03200261194442795	0.0959129195203603	-0.1176817144350831	0.1265750502726751	-0.01717352390400905	-0.03074225413798051	0.08231901125906999	-0.021797016348098393	0.07056373599854765	0.05584113307514392	-0.022133200699882442	-0.06285496426335176	0.0040518559043590495	-0.0312333725373119
0.12807505115972825	-0.14297651398307634	0.011667152639932177	0.0566000144610296	-0.07890162960419628	0.026122133687927485	-0.184698234098096	0.06654868088309804	0.18683419130164108	0.04240922507602814	0.13004901459614407	-0.07088051224633365	-0.0952101504040074	0.017473607450376807	-0.033367722149121565	-0.11115231331418653	-0.006276059073516884	-0.07196818558681911	0.004247262076857744	-0.023852699888886914	0.03685508516419492	-0.04468782845049646	0.09460802031364063	0.006093598476806822	0.1421979150569008	0.07856622017003118	-0.1479519679217926	-0.12682994033749462	-0.16012018172561662
0.13491908464601163	-0.15723702718759458	0.14882484799728657	-0.06749642325704919	-0.021918919668854744	-0.13588714235824445	0.021752455725323777	-0.010700936658796734	0.022323264532583594	-0.030651477302897634	0.08500653596097335	0.11763145317550462	0.019418987986613956	0.019503101073519387	-0.11559180257409954	-0.04941703035363198	-0.044129440139755394	-0.06500002996570176	-0.020092878862967595	-0.08679835737210034	-0.009187850536779577	0.023508104812879987	-0.008588461521817525	-0.1091338870332079	-0.19170536285348688	0.2071561054392089	-0.045768527408823256	0.1174195286834191	-0.04970669542420254
0.12633708627117546	-0.13861379935781432	-0.01213543008157556	-0.04614417070779031	0.08914392399204568	-0.09477390658049742	0.03129967553984575	0.004236821996616125	0.08082488078440994	-0.024111383941129952	-0.0481459849268194	0.003562287909139372	0.1552787444387117	0.06975235047341297	0.017152539092050167	0.01846321570128277	-0.08089614284920964	0.027492316236931907	-0.10828330303975599	0.05521997403033373	0.1033572560138594	0.09598790518197681	0.06119791460124986	-0.03357167653989061	-0.08993248225620376	0.073662482599471	-0.005079368203359302	0.07229343246994682	0.010158626654283978
0.11608790856967766	-0.0928976986979866	-0.13850973841332528	-0.08295334356656003	0.009616867900902104	-0.046869373815835336	-0.004283164194516631	0.033119177240435727	0.0980620726132278	0.012102248232714552	0.011354666791611075	-0.05190595214482761	0.04269405365238413	0.012117409864559253	0.1486804380848316	0.06136841247788833	-0.009632141340311253	0.03371664509061874	0.03891076803409592	0.0855698586130095	0.05107281670130233	0.04629807045154358	0.04265311885033742	0.06881737988622916	-0.09006034460386271	0.0008018775395508028	-0.005789841853627679	-0.019523372805070806	-0.03632582019804948
0.1104064989845968	-0.0628754496874426	-0.11981657953181228	-0.007900836114999227	-0.08548418725331747	-0.005271539825947497	0.12262862390645118	0.0037312067898646398	0.01645577601926893	0.036415510236635584	0.06330671158031222	0.013483951694099855	-0.0685982477689524	-0.12189992965559615	0.14782749798936426	0.021945027441083002	-0.031944498991769446	-0.01559654840085184	0.04917265280978576	-0.05041062314731047	-0.024445135785772218	-0.04181594504954622	-0.012776229251074772	0.013416801519743088	-0.014843397925708157	-0.01946720063357779	0.08297127779992985	-0.023570346936542627	0.0342185581853996
0.10638423538871679	-0.05488781973093005	-0.0458448751766013	0.0716984703667225	0.05461060234409497	0.06595078210590534	0.03240175013354457	-0.006536506278094684	0.10148343573815857	0.0011957192561161678	-0.07235743865386653	-0.04313143425879812	-0.09578601579799648	-0.20310126701776426	0.18620479014168367	0.014956792682401545	0.04683111937707827	-0.026489566251042526	0.10122704409364038	-0.12818436658799268	0.022708735092673276	0.028107081109856644	0.010574181594181725	-0.05767814487779627	0.07171762014013408	-0.0016446538779059938	0.11541600525088858	-0.04679082231313428	0.123812659019551
0.10361837007872784	-0.0556723500170211	-0.0919082333682509	-0.007842323772375183	0.01171153834322736	0.041490538393714124	-0.07354925616691194	0.027829611139235988	0.10352299508860224	0.035780608893926015	0.1130331985613765	-0.08690393901534706	-0.11819170779642618	-0.10448655717344303	0.17824050920200607	-0.08047246852212143	-0.06727885605099126	-0.09597165915438861	-0.015154632388991673	-0.19386235526103426	-0.04632996237382561	0.05224034595802224	0.07889608032788742	-0.037779919871522724	0.013374505632279828	0.030850283985123836	0.03607373938112518	0.04890842737841424	-0.02185780428648
0.10834832902518261	-0.06764659292723303	0.049163014726036555	-0.036676145657952956	-0.15221000053109388	0.10091578731429664	0.04766195306367291	0.040320733034027834	0.1681280123636408	0.15613074841997712	0.12418589765963983	0.08682606913400626	-0.07827974076090483	-0.07875926188016391	0.04957928380746979	-0.03887019950901411	-0.07062129904603201	0.0036457326605416358	0.05903816971638003	-0.052891749317853516	0.1651345097023265	-0.0956459918457159	0.06609025193116252	-0.0039324267333760154	0.023005565532081898	0.18334225168642054	0.07373165982708471	0.06001690915434729	-0.1662831112332028
