ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20
-1.3543198808358035	-1.5537423827651606	-2.536445967027131	0.5356316453047695	0.9725220954160918	0.8696606135925711	0.5454860126976344	0.8287872638447937	-0.018441426747859254	0.8661034245714281	2.7552586684233096	0.8430413091336361	0.13062284038201474	-0.1339023248289992	-1.5240784647171002	1.0409625955295987	-1.2338519397475327	-1.3237418993230774	1.4502115523050685	-0.26158677967233696	0.19762428279452135
-0.7905859653292314	-1.389047199775188	-2.37337505829592	-1.0363989197602397	0.38479425511047377	0.9632880928633563	0.33020547601184996	-0.14637241432988568	-0.3600144003126212	0.7717743676041325	2.3309365510674938	-0.36781982973913324	0.9118804835000799	0.17308334306909362	-0.958984303607431	-1.450275318984855	-1.003311685549992	-0.043247653895730535	1.7796679378294755	-1.0312762508719198	-0.28370247229875556
0.12799658346037118	-1.330759175265625	-2.4503766055133394	-0.6864311595932681	-0.594346482177865	1.1611864087582748	0.35394948103081375	0.30670419735772747	-0.7521584747199722	0.8969540805517182	2.6937503634427933	0.19907656806592144	2.0339177282078653	1.0546620212166087	-1.171048119709283	-0.7551197992171773	-0.6586014290195978	2.7044994277710668	-0.5009872714097557	-0.2047244091121591	-1.2456110806874494
-0.1719723897408874	-0.42806896190421456	-2.461613300516497	0.5005147344510236	-1.0196719706694368	1.548563633590398	-0.10577691428231711	1.4183734850222978	-1.291938952887474	0.8756545048695994	2.778025050117381	1.3102740449183115	1.25427164200122	1.108191335304955	-1.2107636700663702	-0.04545055134359613	0.27695566512850855	0.7098804124007272	-0.9763055817925903	0.8312260999187396	-1.964652253717126
-0.30474554342961035	0.10377316950134755	-2.2856437450089278	1.117251682705675	0.3190230800902366	1.101962160583205	0.5735805074269943	0.9720254642081088	-0.8034770105330837	0.9188647514995492	2.1765710491799766	0.9041865948981258	0.6691716921507088	-0.9693134513592762	-1.3154370503583814	-0.10498716908549112	0.8561046210771406	-0.5252683143795859	-0.7763772605698145	0.13554178654463528	-1.2645743455888647
0.09340899048596535	0.18560178106291117	-2.17919396244848	0.6215751144836013	0.6157918378034081	1.2015532452014819	-0.23857163536388432	1.369474613579007	-0.2534344011388618	0.936205399410855	2.0888013927832287	-0.23593514524831433	-0.30284990995844985	-1.367950852221489	-0.9903638232361325	1.4029206348042285	-0.30805379968843877	-0.018000021679133966	-0.07023963518935485	0.3348180006163305	-0.45655264684465147
0.6477545625860478	0.5976524546212366	-2.3009237795800113	-0.3779286138214067	0.9796507611637105	0.961660483872034	0.12678516293586437	-0.3177250691233767	-0.3462346682186339	0.8216611255330372	2.1648873198698375	-1.5959326498874642	0.34116819703325213	-0.5443413348397272	-0.9152070118231541	2.5887001362321174	-0.9713840109130417	-0.23558932731497323	3.242929223733518	-1.818261405604157	-0.45239044113207827
0.06453633091612912	0.543444899684439	-2.2815369176560103	-0.6295804651476912	-1.0889042819631944	1.0478503332152305	1.6347346440418542	1.408317519925582	-0.6847835993031701	0.9586643018045664	2.4801358736678556	1.3561149850660967	0.25766009262982004	0.23670240937550674	-0.6718281776351375	1.3646141064074981	-1.6096443742863966	-1.8311369751131454	-1.4873191168660582	-0.06634459229564602	-1.2413561725769822
0.4842043864287504	0.07335432222311644	-2.100018167162725	0.17603498208150878	-0.17069760906923187	0.9938127805472721	-0.3976288001951981	0.4906974536065247	0.37730896943967607	0.8568374462149733	1.653540739299006	0.20758067986818024	-0.07430254702892992	0.32169015117113353	-0.6836826058956391	-0.8187667306688593	-1.2693192007713314	-0.8223924469735231	1.8407035072130518	-0.3772046441932343	-1.1338613091434813
0.9824017883394539	0.23727508136261719	-2.2138225979840245	-1.0816860317247614	-0.0288778602230833	0.9533621477589943	1.578682377301658	-0.2558477040546662	-1.3660945282008752	0.9299638821816172	2.1283472588159618	-1.5368133202659715	2.22428417512563	0.868956915232493	-0.8199330204574479	-1.167778607866854	-0.2570981021270894	1.9997890216523642	0.45399732558817163	0.24782476211434937	0.3139476309732159
1.1391511196337523	0.420062530768467	-2.250083112049973	-0.5525312424856827	-1.2750185308958335	0.9159235504965759	1.7567414437187396	0.1518383130994218	1.2188309274749434	0.9801607889499808	1.7725003512731117	-0.14044405290435266	1.2562556321774292	0.4788401604954908	-1.2905791335758565	-0.3035435743486439	1.2243900216157029	-0.06968528250930711	-1.1936596240207267	0.7665972238038329	0.7568923096896277
-0.11598833945173702	0.6649192786729804	-2.0966509896481007	0.5893363677404039	-0.5744256414766201	0.030327319470859593	-0.8909319017375129	0.7791825294469618	2.369276253560728	0.9629776108411803	1.387861477849389	-0.750116773172566	1.0290938868096637	-0.08465416366789706	-1.1014377120105365	-0.15975405943758145	1.3784933818758864	-0.9485169234386744	-1.5100456028671676	0.4371869079292721	-0.6481727309458151
