ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10
-1.641400440276759	1.539370573045506	-1.499585990710563	2.811951518268525	-1.5182483710148567	0.10041886267266925	0.4555935652294751	-2.2964073885506107	-0.13333213558596693	0.7399661079189132	-0.8596413219464009
-0.49182816469703594	1.5776752529815015	-1.0094766829822732	2.8163557048565457	-0.5907052165543278	-0.26818504875839305	0.2693095849101435	-1.4148342151947724	-0.04503615591292065	0.07936364564232079	-0.5899736327962319
0.05322786893107377	-0.506423521936407	-0.1770835545506708	-2.016760155325543	0.3327944529540635	-0.38287043109487895	-0.1215176724994792	-0.7761746957727862	1.064309666678894	-0.913360987292288	1.9701983771555003
-1.3137713322931546	-0.7349258550302095	0.12359091919927634	-0.21922489278757323	0.9088226374021252	0.28490971515215147	-0.38897694184755943	-1.419690782064163	0.7437282577056661	0.41446833148652146	3.4203744248906744
-0.7522866049313858	0.9371205336845111	1.2960203749870136	1.425840906159118	1.445286057097839	0.6651121463603967	1.167305441203808	1.2934773694675334	0.6123057258779021	0.7162351443091244	2.3370460663620687
-1.3804189699099065	-1.3777555482649573	1.8762594753869775	0.343544410318041	0.3223861746521213	0.5418782123650017	1.8907979203444927	1.5307701503769582	-0.7056684334376596	1.8893956895621111	2.053441835848806
-1.084930941401963	-1.8725649909036521	1.8214351417958226	-1.4261554030869699	0.21988739350354694	0.07379523036488837	0.1355691895923791	1.1251503681792419	-0.8425548487487885	0.8156441055217929	0.5628631002066501
-0.7997100604505782	-0.6548885188196656	1.0081004673715057	-0.055497261942995604	0.2679929214035014	-1.407022291083013	-1.486138240063849	0.57125644429588	0.68168353269651	0.1869831305953724	-0.4089364847731929
0.023329347320579657	-0.36409890561075053	0.5356887086344823	-1.4998525483304221	0.2837445771086453	-1.4719165299844785	-1.0260702857963717	1.1288055128881225	0.8269091371833602	-0.23010858921416158	-0.18826929420248328
0.42249212493644106	0.8115114363544373	0.5879972029714327	0.4833205516839659	0.004237905874374761	-1.7821081800210248	-1.2436875584168499	1.5325891717531495	2.1987999465792254	0.6560388702956123	-0.21254000944102378
-0.043552797452353804	0.7309335683274536	0.07658865836436983	-1.2555837708833824	-0.9115868471166846	-1.7362437964465687	-0.3771067232277439	1.6341773819760042	1.0157046093967599	0.276156244615354	-0.7567657144082292
-0.9135613043819879	1.6587626080840863	-0.6205354554336625	0.58129675996177	-1.6138058769475276	-0.9009708200024346	-1.085328424010423	1.154687238388016	1.069805654302147	0.4629703788314601	-1.1142485615191053
-0.6829433914130959	1.674760994575133	-0.9806691401003905	-0.14363153720797248	-1.71046498237932	0.46625002986077146	-0.446189098865321	0.22962045499305292	-0.07610424909668241	-0.025336017234081794	-1.4078042150102814
-0.5469695207445107	1.2140182029046147	-1.418127480508562	-0.4736716387159027	-0.528406812570231	1.4916803475717313	-1.001449175101098	0.5032241241841129	0.41635104384022903	0.37697603770860694	-0.7042431850104554
