Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	100.03755567865346	38.688196518172155	65.50638313061351	0.20714460406868154	36919	8221	0.5347131681877445	0.17972548778235983	14410	0.0	0.0	8.9	1	0.579047695018464	accepted	n/a
PCA_01	81.03095871129648	30.829944507766303	9.03263559239762	0.044808926798434505	18416	1169	0.4889300446165502	0.0	12192	0.0	0.0	9.7	-1	0.08143119589438637	accepted	n/a
PCA_02	43.05127376115791	24.600347691461035	2.963915180419659	0.022222076825229812	8288	459	0.393424455116365	0.0	9315	11.478403022787052	9.448135333668546e-30	3.0	1	0.03900243521234131	accepted	n/a
PCA_03	56.915146754497385	24.283700961776518	3.256824501854823	0.017363302532153506	16341	1083	0.5249417820811374	0.0	9939	-5.142396066489039	3.0578950477313805e-07	7.0	1	0.03412982963764046	accepted	n/a
PCA_04	47.16361983643784	28.9955059183689	2.7993341127229456	0.015602220245633599	6172	471	0.31563941299790355	0.0	10528	-2.0118399753086087	0.04497236025939387	9.0	1	0.026091536545132177	accepted	n/a
PCA_05	47.66961466073616	27.471665218583055	1.6129018104486452	0.012035107214821924	4595	296	0.393879781420765	0.0	10371	2.0417208718131308	0.04165634185225845	4.2	-1	0.01874240082020614	accepted	n/a
PCA_06	42.31634672970547	26.37424394089596	1.4288192311750947	0.010434673911353538	2096	471	0.19544910179640718	0.0	10910	-7.549566096987526	6.481465615807794e-12	11.6	1	0.0174304326381115	accepted	n/a
PCA_07	32.865202245133155	22.866213734344935	1.0230379198982322	0.009339990290561907	148	146	0.0	0.0	10621	-5.558223284043062	5.4765134466135735e-08	15.2	1	0.014291285630431456	accepted	n/a
PCA_08	38.775816674972965	23.637804876865257	1.1710675433291775	0.009221431931223626	1470	150	0.0	0.0	10939	0.0	0.0	12.5	-1	0.014125361676031158	accepted	n/a
PCA_09	32.75792784245657	21.816295733307793	0.865705767380436	0.008757042915351681	611	0	0.0	0.0	10745	1.6745672240903131	0.09537150449306019	10.2	-1	0.013429397198220866	accepted	n/a
PCA_10	30.900411305573556	27.002134547063108	0.914093022960883	0.008018880231306412	256	223	0.0	0.0	9515	0.5954658575935253	0.551760145746755	10.6	-1	0.012464716822036528	accepted	n/a
PCA_11	34.530368394464595	27.082199589204162	0.9110484568460059	0.00765850751439538	550	440	0.0	0.0	9077	4.958028290233439	8.269473705642966e-07	8.0	-1	0.011880765352191812	accepted	n/a
PCA_12	31.202573518175463	22.872130963399417	0.7766128646492826	0.006800740066182006	1107	176	0.0	0.0	10988	0.0	0.0	14.3	1	0.01036183117952701	accepted	n/a
PCA_13	32.69187434329338	22.001055337986465	0.7224301671079982	0.006639219304614678	1456	0	0.5189263592567103	0.0	10853	9.335433490566166	6.841631825578794e-16	6.4	-1	0.010109435633241655	accepted	n/a
PCA_14	27.359490501986077	22.510242281112337	0.633030002873845	0.006375375681878319	0	227	0.0	0.0	10924	3.976650074682129	0.00010457117330453712	14.2	-1	0.009662595592034908	accepted	n/a
PCA_15	28.05547781273394	21.296555513134855	0.595871041694229	0.006184644361764912	188	0	0.0	0.0	10917	0.0	0.0	14.7	-1	0.009420027528252299	accepted	n/a
PCA_16	24.821645883253716	28.338711426463952	0.5674625883648948	0.005851192741796408	0	456	0.0	0.0	10787	0.0	0.0	16.5	-1	0.008871645192858754	accepted	n/a
PCA_17	25.0400705153241	20.130742569785983	0.5702788082936424	0.005544945234043704	0	189	0.0	0.0	11075	0.0	0.0	18.1	1	0.008729224301659495	accepted	n/a
PCA_18	24.135438211749477	21.434554852413633	0.4734228899063127	0.005408289742561113	0	0	0.0	0.0	11329	0.0	0.0	19.9	1	0.008186843617440395	accepted	n/a
PCA_19	24.87174468347195	19.673725031289816	0.4893324383681852	0.005238595608435416	0	189	0.0	0.0	10951	0.0	0.0	17.7	-1	0.007925285515739986	accepted	n/a
PCA_20	24.2927317884248	21.239085466333375	0.4807231093758052	0.0051116047150120865	312	401	0.0	0.0	10989	0.0	0.0	16.5	-1	0.007724827593627405	accepted	n/a
PCA_21	22.570064753683017	20.676851114335957	0.44284224080624096	0.005051030361739058	0	148	0.0	0.0	11182	0.0	0.0	19.5	-1	0.007684777490707316	accepted	n/a
PCA_22	23.44576277275937	19.43362316797549	0.4047560552985604	0.00492534614361334	0	0	0.0	0.0	11411	0.0	0.0	20.5	-1	0.007440040055245879	accepted	n/a
PCA_23	21.25476578357178	18.72109090831151	0.40866058874627015	0.0048246921168940285	0	140	0.0	0.0	11422	0.0	0.0	21.5	1	0.007289305139659231	accepted	n/a
PCA_24	21.70820628740734	18.685664973495918	0.4139275796066314	0.004759685331777648	0	187	0.0	0.0	10928	0.0	0.0	18.5	1	0.007184313192308637	accepted	n/a
PCA_25	21.176493747398712	20.236925255419017	0.385561113265661	0.004607361631282183	0	255	0.0	0.0	11293	0.0	0.0	21.1	1	0.006952612271702515	accepted	n/a
PCA_26	21.6356500774879	18.24530673010611	0.3836136495296338	0.004568691125570618	0	134	0.0	0.0	11321	0.0	0.0	20.5	-1	0.0068931718037143885	accepted	n/a
PCA_27	21.19900235100535	18.30168656971108	0.37729101944104293	0.004484255251286967	0	127	0.0	0.0	11253	0.0	0.0	20.5	1	0.006773194592306875	accepted	n/a
PCA_28	21.19850472831099	22.121463329564527	0.388417572624733	0.004454385013558925	0	491	0.0	0.0	11362	0.0	0.0	21.5	1	0.006723816854779486	accepted	n/a
