ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17
-1.5564117963923472	0.31640651193661895	0.45705610346355635	-2.684097734010578	-0.4927449825913712	-0.052993261301875844	-0.2569336356227544	0.6888189798742311	1.5498312445523426	-0.5714971336597467	0.9105584255822424	1.9178384596785414	-0.30960217248809035	-0.1599906425514949	-0.13251344479170987	0.976894187867842	-0.14382164298443775	-2.9052308496084134
-0.27511601377002715	0.4283617246903631	0.2922315744910319	-2.4683462918835346	-0.5369720703384928	-0.6901669157305816	-0.1273768076892658	0.7732665659995079	0.558028133351742	-0.6076847521203899	0.31216925511119603	0.12797486433491037	-0.7339298184589227	-0.30479214805344923	0.12989001501284367	0.24351251354216089	0.08574980167457458	-2.276776053393152
-0.13499054464064864	0.7116465672781322	0.22509253953893196	-1.9204656250170575	-0.8278382615012023	-0.25039052836819764	-0.02159070796916471	-0.6332301168686503	-0.7762301551097838	-0.5287769927643838	-0.46346938953493166	0.4239900945595925	-0.8331407687474515	-0.009567837791853226	-0.004017586782025314	-0.4211409770876794	0.11666523769688268	-2.147961376212858
-0.4946819674565283	0.8499660373545181	-0.10638078782830081	-1.1037499226414136	-0.4927212785266527	-0.14855691068548008	0.424276895781542	0.2437306454585579	-0.5179416767577512	-0.4297582711959838	-1.004256969933481	-0.40658024411135624	-1.0149632283354166	0.20859589262559913	-0.18056335677879665	0.39913849411204744	-0.183219240926322	-1.965755013211422
-1.3699638159440803	0.9405938925586571	-0.1922778742357816	-0.873380590349692	1.050801471395394	0.45237553217591603	0.5470001341079797	1.389376817937028	-0.37711867278980155	-0.5162446123244908	-0.9387866672086862	0.17939073212489315	-0.6083461677560267	-0.020320019761980706	-0.009775108806173952	-0.014915138905206496	-0.6282129091503766	-2.101649178770101
-1.5253997393942684	0.9708189149214081	-0.11679772855478233	-0.4736246059133479	1.4389243990354916	-0.2680536622537979	-0.013074605581370538	1.1459448283048443	-0.6304010762020819	-0.9628122804152136	-0.13880605862612075	-0.604941843803758	-0.3114295959019568	-0.504185236976807	-0.1998996173282746	-1.2040816070130642	-0.16620393348033105	-1.4327329859030475
-0.6601139456515795	1.1481860045436205	-0.07123895707995877	-0.8378087287830206	0.9603012687623228	-0.5162249614612635	0.3055914298457944	-0.4852755768067829	-0.6481240370094559	-0.8755568301591888	0.3716114196749371	-0.991587167607856	-0.6898820254475786	0.07801573140589184	-0.08641815955634888	-0.8546900804383394	0.14593397683616585	-0.2325258115833169
-0.6069700404196408	1.18085929472375	0.10434420395417794	-0.0999773489806986	0.4448909618136242	-0.19024466601465229	-0.14318545045021996	-0.20796448139701948	-0.23060572714847852	-0.5390830890301846	0.6442564440741394	-0.523271683810795	-0.8530268857499042	0.06730508935185646	-0.17707390746409274	-0.13414869536058274	-0.2758844217162958	-0.4168252986062318
-1.5781488517451243	1.3029187687755457	0.16425423926667504	0.2602537264620787	0.40439473384276237	-0.08728357116300255	0.1786726584528222	0.32296380925438933	-0.6731653087483466	-0.5170811959550787	0.9799488627358708	-0.09213267918319322	-0.42490330922412833	-0.15774238084318298	-0.1217286187188219	0.5781511518633194	0.08586861874190425	-0.4698238945419926
-0.8956132049926371	1.299782822849294	-0.18225147707441586	0.5721366686515493	0.27567497215098813	0.003918590721242543	-0.35718392663775966	0.7642917447974639	-0.5078285307695241	0.06182137174039404	1.104482567695004	0.362975811506298	-0.7088776258740785	-0.010180083274612377	0.26935899441438266	0.6418171037905825	0.2860379312801881	-0.12295199713075228
-1.2343133697594404	0.07475977203182776	-0.46324490788768535	0.9857095018036777	0.8003520387507439	-0.18876936800846647	-0.4810307225574661	0.25873978508259743	-0.8499589819626655	0.9333178538271363	0.7717788894955906	-0.40453265963169965	-0.4644155483038326	-0.27350957574237056	0.23786850969615395	-1.2934166881588471	0.984659211072302	-0.22475725044631537
-1.1272189383336622	0.7847799326530003	-0.3577842817960806	0.6054349417252392	1.7362014546085405	-0.41456084271083377	-0.06104414923831586	-0.2294590650151077	-0.498056429775031	1.346900969619158	-0.006636908520672716	-0.9370355452247361	-0.46455030996951807	-0.009616968209360399	-0.10643587359810062	-0.6304657217613493	1.511722375584679	-0.5234219665157689
-1.523941017220092	1.2676013615873067	0.24601033942385564	0.7111805727449584	1.7719915307838838	-0.5152439578221583	0.5918532873610142	-1.210974659537691	0.28602416697077243	1.436189956469687	-0.19026523408307125	-1.2530820898904191	-0.0999761640124901	-0.13259568700662352	0.0497036621438455	0.811137111590512	1.6832052802058626	0.7658977700816317
-1.8036949590636382	1.3800370579575103	0.2835778703447149	0.609882880147781	0.3755738211922511	-0.1690365752806007	-0.31638683990260735	-1.052761082071255	1.2609593783264517	1.3739884802746074	-0.8324439768509659	1.3789224983849622	0.15234246531432538	-0.1734861429421186	-0.08708130491497579	2.1227635917660153	1.088610680967411	1.0668092508471763
-1.6212748360233142	1.2741414464492988	-0.6352508697849486	0.6370684359280238	0.07246134436113558	-0.6133894851683775	-0.9698088052894555	-1.3729916053319147	0.35812079398300156	-0.8953797546758276	-1.3057863657405087	1.9251730107942548	0.554057207146616	-0.4027585237101164	-0.5814743255611375	0.007449233551953133	0.8581637199257551	-0.0708967176349482
-0.2331206463445996	1.1657460129695638	-0.16174401724296553	0.8168218194875604	-0.09658483200960434	-0.8689286735384426	0.20383438296753803	-1.2364665697168118	0.49484128151411905	-1.1454393298902985	-0.49689791893265334	-0.8233308806616086	-0.4531003889731843	-0.03871306739006168	-0.12058967513928393	0.1920889719056461	0.38994518717697574	1.0187251080750925
-1.2092941991287942	-0.17925137749310344	0.5777806213566549	0.8259090789320339	0.5823785253654781	0.05985304173079732	1.1631416299820727	-2.0795649755394816	2.01121759284721	-1.3342850116012377	-0.7768206216952742	-0.2668135007999288	-0.0851408385405462	-0.15011888622658937	-0.29435448029071626	1.8177233676744418	-1.0977389335038608	0.7556619904362454
-0.5044483943524193	-0.14437021331275313	0.5327286850116729	0.6111067494153102	0.2974483209057634	-0.30365108604042174	0.28042510010934885	-0.5278639608698887	1.928742997138989	-0.5126430264820078	-1.2144360643357677	1.7996046358675193	0.015539860565462364	0.1469307011464836	-0.3890032389784175	2.431631193883964	-0.8796545721118004	0.6772571184341837
-0.15924247603843839	-0.9211709939635293	0.14471817460030725	0.7653774081968109	0.6762029653084898	0.1593257549174356	-0.07698478664492894	-0.5545391113698201	0.6740792121248973	-1.1862516523773667	-0.39924003125393986	2.754095341582725	-0.6801790205110797	0.047728670507481884	-0.29624223939553856	-0.7662140189744318	-0.3986374258841758	-0.015138843606732904
-0.1927254527589674	-1.1422025398667823	0.29396828339548625	1.2340527522645803	0.7738125422635843	0.11872138485390799	0.11699627154617073	0.3591689015950778	-0.15809257790109485	-0.30436715797843505	1.3627190831830012	0.8902670279329876	-0.8666512343396131	0.17931305467287534	-0.19001269819349018	-1.4077343175303751	0.3689198425350375	0.08580884142409993
-0.6228741473251941	-0.7172593294930438	0.5739265673375654	0.8672519389888645	1.400069914924122	0.07255183196192667	0.030412611126474653	-0.26631297918693414	-0.20879038534543837	1.132870890526104	0.6583738108512371	-0.8335702431903117	-0.7548570163192304	0.07379377809814522	-0.015431736261067528	-0.28090084387393865	0.2494342581260729	0.6802091066283341
-0.8747663079862124	-0.28437563195817706	0.3309685329059151	1.1037926593556977	0.20091203802414545	0.017502166317815898	0.08342539661029719	0.7205690620948443	-0.2299286123351182	1.6726724018915968	-0.36032311640742254	0.4378997478151244	-0.4503501877183138	0.3736662780899163	-0.03600526918180869	0.2384395910106532	0.8729298712089696	0.5861519213527299
-1.1287827740734795	-0.59203772842656	0.00422881793949556	1.6768466152618622	-0.0038582296742635	0.23362603235380583	0.0015900627448019995	1.0868795676155005	0.027225837809103683	-0.30465280931169014	-1.3532933148417503	-0.3483950364647402	-0.18305163346702796	0.2701862745431028	0.17148674822336274	-0.7675140391500141	0.2789246243046761	-0.054893304585610495
-1.4176191337424213	-0.9141432896391892	0.39489801750106024	1.6534718924526624	0.15474098115197069	0.16951855734809437	0.32666313472682845	0.853752404967503	0.905741189603133	-1.0225538597935555	0.872452073939232	-1.0104509610211567	0.0880116993710148	0.052335944777959685	0.22133557552082048	-1.3210621442263646	0.5434078745201154	-0.032716452994733615
-1.0507956070854183	-0.9584230936020324	0.22921816476304402	1.5506205024312094	-0.0019854312829261415	0.019384187427434273	0.19037310921369258	-0.15269934929693718	1.3259898075307521	1.5979244310630547	0.6687632708923196	-1.1101291702075478	0.1332549008043869	-0.38921686586591964	-0.028176294771549593	-1.5261679474311922	0.6792690466308411	0.06989561191544585
-0.8467871136799071	-0.8728060643857477	0.3273340639754797	1.3265908430912816	0.15503956452005407	0.22097429898897072	-0.06377446276919498	-0.6362914324718796	1.3986156821899225	0.39868145440208463	-1.3050888352566112	-0.42350375370225074	-0.14001375638535185	0.1678672606378571	0.008515664328721409	-1.0672495975428964	0.26119675072277165	-0.030979123574892353
-0.08828392339520488	-1.1406785051453918	0.5704558933925662	0.9225340814055031	-0.24345112168311947	0.13822839007167073	0.0801885226932463	-1.4685171628622558	1.7152055660736276	-1.2704565924808668	-0.3358748458223967	-0.5054690738282749	-0.7194291400386791	0.43062399705614357	0.11215393622161797	-0.6270058290717696	0.4656874582263271	0.5481129554652621
-0.08310906366169894	-1.1289426280203065	-0.039581292603305236	1.4530511923210718	-0.7010790427666189	-0.30853375029116265	0.06735126835807301	-0.21523858894530792	0.5066320678696113	-0.3197460937414567	1.4216681811344092	0.5304677791839003	-0.6888778219755404	0.3685127054988941	-0.22473341332870583	-0.19866673212745745	0.35466456483874037	0.10075435715606798
-0.2503777679498388	-0.7876895419609483	0.06267155971299956	1.4240242125585647	0.5175422408059875	-0.015911208498817532	-0.18120610557083294	0.6005615205591223	-0.8489161606614009	1.3792959851192745	-0.3357579673500885	0.30507559544714397	-0.6199969996504965	0.40093772978218095	-0.16840529524036707	-0.5053160510712877	-0.12223883135932818	0.06889289318789739
-0.2886996039474495	-0.5706499100074801	-0.34094252623452864	1.280550188777505	0.8976572814108471	-0.24251418511222622	-0.2055734345016332	1.4252807193768033	-1.3624645258082346	-0.5028843859825922	-1.4915692986396678	-0.7077268402135858	-0.7683500828410957	0.4267898109796792	0.10734556427185768	0.1894595029459683	-0.49099406266564644	0.7435571050292664
-0.8769243055514291	-0.8423446630608697	0.2554666779128367	1.0748728537818213	1.3504538015320127	0.10588905943914502	0.5807435274329955	1.4452274693619669	-0.8983909782797269	-1.5128693185913662	-0.24334626830974931	-0.29372515635446456	-0.6730353544378651	-0.16554189295019228	0.13440660705527627	0.18700925571180896	-0.5489503246238795	0.6451824477599656
-0.9553033232642916	-0.8826874340639423	0.07951320933893767	1.1040361718759364	1.3949269813410217	0.33202625022434584	0.7614109415590062	0.7128069286981378	-0.6700427331757072	-0.9120724970813691	1.2805837783887908	1.3035216713848505	-0.4562956316205334	0.37384041228612275	0.009692860618373088	-0.3912717558112693	-0.509711632332117	0.030724542751199794
-1.6175994792471764	-0.7348111390727617	-0.04812144092282941	1.6537991917841024	0.09811671949253015	-0.5150334614860526	-0.46329145975851177	-0.22140101177120047	-0.9827346294916572	0.12969383710219418	1.2484433606023515	-0.11640342572865718	0.1416579253312638	0.2981771159161873	0.21782194256952986	0.19394802833922276	0.32744250650476936	1.0415828122269213
-1.7758934215537492	-0.5356530378550439	0.19351694438780725	1.722897596162267	-0.5516007524722306	0.24219378968333552	-0.6108238064833492	0.21754997288318936	-0.5310348529199138	0.77565591125838	0.9092342482485004	1.0258451161744386	0.2150263661139676	0.26749494767123416	0.3562677002164741	0.9984700002739296	0.21518178571008129	0.33172134653746294
-1.486459094825947	-0.45386690086257164	-0.2692809253725893	1.239996082813779	-0.09738962521325538	-0.3835922295893698	-0.7595699499049828	-0.3322364819302419	-1.4739009727019037	0.20825531439608727	-1.5242878787699565	0.5675824827122223	0.34292095217885044	-0.22876347040140954	0.05322811280374734	-0.7335601327159955	0.7698129863510247	0.481368003005328
-0.22696780637880665	0.47012500010155434	-0.007149578498885712	1.513961026638319	-0.8682765839690689	-0.3162864272469011	0.06715387609081017	-1.791997026013732	-0.8341940885915421	-0.8958008320863862	-1.2489136019217388	-1.543802684656018	-0.3125473349356132	0.24303021311009645	0.2564226896871446	0.8292420309163324	0.5637967009185454	1.2343066301724863
-0.9897706768447299	0.18951424742236053	0.2232840428173578	1.7734730833429064	-1.304196520053731	0.00837221575993146	-0.05073077391966059	-0.7890791722891372	0.24200162462665276	-1.0282474764279952	-0.3399154216778225	0.1915369116200391	-0.2901303383997983	-0.16025154257316468	0.18323208205649558	1.17415614106474	0.4192377520616314	0.31599289410580744
-1.6595594581402695	-0.009015880459776275	0.06572972160738547	1.2368304263945116	-1.3745870582414694	-0.08022164570087595	-0.582698531359512	1.1194067188787689	-0.28670543329310855	-0.7719217060693806	1.053518788957522	0.8344145671507659	0.1873878585728394	-0.22470000931287956	0.28303285021884916	-0.08186981984416696	0.6009148799621122	-0.5239025432681876
-0.6868003435458507	0.14099421312946173	-0.29773628984616046	0.9524399620983106	-1.4265020633442325	-0.0795345120405339	-0.5230577673502647	0.8548003805652399	-0.839560772795243	0.4695321178776288	1.4030304141578858	-0.3696429293894258	-0.06205657883987274	-0.8718859486863715	-0.16789068544500263	-0.896959862149819	0.2363037624594909	-0.5453585950087618
-0.3152695947467478	0.33662214178274247	0.18950925007244385	1.0774487393174925	-0.851624938131202	-0.18620230892474704	0.2138687871041886	-0.30201342309793355	-0.3142443292897495	1.1686589150202364	0.9610596467828281	-1.3770976143648086	-0.36942422701483135	-0.1661702835226159	-0.07584340475342706	-0.21027178173793737	-0.10035838251497081	-0.1411506985944113
-1.2555904397613773	0.4926033416805817	0.2122718727615132	1.3250504323985424	-1.7733054018864551	-0.11519591292287219	0.17262193056475808	0.30207339966993835	-0.6435800725648656	1.5723575191281813	-0.2557130160964718	0.4335956469107392	-0.22217964360001333	0.08707178473940114	-0.3485923790528839	-0.28449996986140974	0.21638486590003725	-0.15873470319009683
-1.4643624783480806	0.0362097998111555	-0.29898350223370557	1.1876237551240652	-1.7352759569198275	0.046935462561391514	-0.5415292644107638	0.3128481380773229	-1.0757626845797115	-0.24947552978525162	-1.441252036173021	0.3349620666765311	0.3690023942166625	-0.19773840463820885	-0.48500617661343776	-1.6372974602621293	0.4578162563096434	-0.48238809369650143
0.10919142624006599	0.6845501085078212	-0.20185568104063337	0.8578297350768816	-2.0472548519850173	-0.411985685359796	0.11396922810327688	-0.9923385848875772	-0.8781815937776448	-0.5604659997955105	-1.2289251061849362	-1.9148683935669446	-0.20851138149328954	-0.029046228275936406	-0.021771001045704865	-0.6626038185189799	0.43751254608262424	0.4343378253565692
-0.3161551183257644	0.5795205889175357	0.007008383011599029	1.2527955430399293	-2.467199731595812	0.025642091536997213	-0.10963156011838159	0.35170570225046255	-0.36950318440689345	-0.8195451998092436	-0.880965075697021	-1.0697885484910308	-0.43548913959254193	0.14681253647328718	-0.22887793877047663	0.14159217550023476	0.13080852785290623	-0.07133441187945766
-0.6966691489899676	0.31089569419205326	-0.0243243641262565	0.6487179033283907	-1.0350585332969968	0.4566274932477124	0.6779315770965152	2.4476032769211833	-0.6366894578676626	-0.9338851817343982	0.6740756366230447	-0.41801610774999254	-0.590772142242116	0.08919479740388545	0.002957294027486751	-0.09826162077738511	-0.43626377146308787	-0.7258316200720515
-1.3347432068407843	0.41507703602102713	-0.2123452282356562	0.005614803254664037	-0.22817800890075138	0.31226018066050854	0.014722516526838168	0.39022800631098986	-1.7015852058297638	1.4751679005131866	-0.3295015683770864	-0.885174043611963	-0.3466770036678626	-0.38567989311662265	0.09627299464384342	-1.812929939647184	0.1315311662453543	-0.6246842978869533
-0.8234391797529135	0.6190083834395894	0.061182057090505365	-0.20149263141361867	0.682624166915796	0.1866566479384581	0.2480635290966099	0.0025443170111377864	-0.8686593773592135	-0.8525344387055411	-1.3868079342606723	-2.037928537053897	-0.870355859031613	-0.08377460538201592	0.3441098894870464	0.2860577289698174	-1.1027125358727337	0.10317552056026633
-0.27003665932169824	0.21022385729748005	-0.49700833576470094	-0.647826211214321	1.512336327043719	0.5565576662170255	-0.17285709139347835	0.13944378889769463	-0.18311500865977481	-0.09459416115137063	1.1374829756661167	0.03460273555070615	-1.2803708411081143	0.5556083138572008	0.3232138322698916	-0.38027618722947215	-1.2726676284553697	-0.13946510532424145
-1.5566736347740813	0.5928391094697784	-0.4994729991907164	-1.273397176125635	1.7109589639819247	0.187131577393532	-0.6810890873833673	-0.2577080000122411	-0.8922495092771752	0.7305566623216999	-0.819406308131297	-0.6113482034925111	-0.7338393474206251	0.2941083593471446	0.062464008150764895	-0.31733121972298634	-0.7957310879900762	0.5478076434722033
-1.9220373420347803	0.827888811825898	0.12124830673750692	-1.1301548351074546	1.6910133907766882	0.343107787305071	-0.0973247807438683	0.44870501161948073	-0.8103467694185884	-1.6870174417557164	-0.4030960108070394	-1.104627752130463	-0.3230933579768229	-0.27507803375483986	0.11435983702194667	0.5172558153314241	-0.829805060289293	1.1752126919594656
-0.3199242338716275	1.4554091680519134	-0.3630379282562314	-1.5052463798652005	1.362861142637735	-0.2674352308889664	-0.1190293629238723	-1.165807072474423	-0.23691640934884617	-1.080394925404405	0.944204954537456	-0.8424046879997986	-0.675105790824586	0.162937809786342	0.2983223075233662	1.7576086353018376	0.3600128787998812	3.0258793617481072
-0.9408781784265998	0.7465698995816435	-0.4397341368674048	-1.0265036446656364	0.275262210393842	0.054135850586344854	-0.711104647641274	-0.8968900982216549	0.5144349581602132	-0.4688606194559142	1.4263673074032266	0.296101592879591	-0.5455037948382154	0.051537511426266606	0.44779540547376323	1.7195252548099071	0.9409818017194495	2.630397764608553
-1.2139236182030497	0.521105212714603	-0.17206083000671824	-0.39084160021332004	-0.4418081187796042	0.46890237675313295	-0.24695672001985844	1.0280805036247704	0.7132563347728776	-0.40637869665521065	1.5853992126257184	0.9009623635224135	-0.8381901642449875	-0.18030282926442612	0.3062892485016913	2.4154360149287983	-1.1378193669687287	1.2638937670403785
-1.0998080557404573	0.5657587243167458	-0.23922047529300783	0.3798117123541832	-0.051337252650682806	0.47783297596769575	-0.14076908782795383	1.20136547380522	1.1001931714486182	-0.10003455936564208	1.384538841475809	0.5607288314867122	-0.9652985528056421	-0.5930182281437363	0.25909965760480663	1.3819358611250674	-2.234538594516486	0.8319224598627079
