Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	83.8187441792493	24.979496569422604	3.2928170015070584	0.030090539190761514	6955	582	0.6681087317037998	0.0	16.409363276437105	5.220192412680266e-59	1	5.837503879400418	4.4841907964610073e-13	0.48370664353637227	12.120448357276882	accepted	Likely BOLD
ICA_01	69.76079316254835	22.775954272510585	2.1373073503336997	0.022896396305617073	6927	0	0.6360114043424226	0.0	22.260360494874853	2.1869984075256973e-106	1	2.6540105903904543	0.00010312805507928235	0.2987142781039721	8.827115512689277	accepted	Likely BOLD
ICA_02	36.27312683515796	20.339025426284184	1.2808628125216304	0.017896176698949877	1472	0	0.0	0.0	17.45226520030527	3.73540668936925e-63	1	3.3753568079959333	1.1805643792550669e-06	0.3513754446251076	n/a	rejected	Unlikely BOLD
ICA_03	34.64505809335946	24.974179537936568	2.0897467121473365	0.024312121504470683	202	108	0.0	0.0	-10.10874798190798	1.334343784852602e-22	1	34.573703610350044	1.1102230246251565e-16	0.847301807940761	n/a	rejected	Unlikely BOLD,External regressors
ICA_04	54.29469913862179	21.187014134631745	1.4797992084981344	0.01782995141061317	3580	108	0.5988748241912799	0.0	25.30618365054948	7.682080628170251e-134	1	1.6072689449444038	0.04043170100234672	0.20506010674004738	7.989102340488419	accepted	Likely BOLD
ICA_05	33.67192663257446	21.669807903147674	1.5885222734824171	0.015420314728093888	638	0	0.27629513343799056	0.0	2.8838700987768924	0.004146682481981744	1	6.403644270553546	1.887379141862766e-14	0.5068414350917918	n/a	rejected	External regressors
ICA_06	35.54527035830034	22.681146770907027	1.583247091502175	0.01594632079903981	544	0	0.0	0.0	1.3352760898165728	0.18215183720856154	1	1.7648362948932204	0.01799004951090244	0.2207257835856028	n/a	rejected	Unlikely BOLD
ICA_07	42.999617952503776	21.74069777782156	1.2026531383403554	0.016192444992226336	2666	0	0.0	0.0	11.335753803014926	2.2256963862534166e-28	1	1.960917614143405	0.0061833842718699294	0.23937897667086883	n/a	rejected	Unlikely BOLD
ICA_08	69.51528835014972	25.659912232686438	4.470023001054986	0.04430717606407791	8734	431	0.540414878397711	0.0	15.568232442828137	8.43445749300727e-54	1	6.28258835428433	3.68594044175552e-14	0.502070552334291	n/a	rejected	External regressors
ICA_09	39.140107444507095	30.014395664456195	1.7221626729244612	0.022096672041832317	627	0	0.0	0.0	0.0	0.0	-1	26.582675750899593	1.1102230246251565e-16	0.8101153586814783	n/a	rejected	External regressors
