Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	62.58200041688225	23.158274781004856	2.954291627684776	0.030820621003050094	7021	266	0.5746397694524495	0.0	22.32244058082244	1.634760478741634e-106	1	2.5587631886516906	0.0001843858302096324	0.2911148246063662	4.986572026091274	accepted	Likely BOLD
ICA_01	83.47876958470917	24.69405489358867	3.8988892280466416	0.038107690138372	7764	1131	0.6479581706267787	0.22202327663384064	22.091811902286214	1.71538400703864e-104	1	3.6647324226665723	1.9520396321581757e-07	0.3703432681853118	6.808232417054516	accepted	Likely BOLD
ICA_02	36.33344478032362	27.62159931830931	5.844742529384685	0.04393737671422701	5337	644	0.17733802682903624	0.36801242236024845	-17.81996588425745	5.821611746467261e-68	1	6.92205095436863	1.1102230246251565e-15	0.5262788403501676	n/a	rejected	External regressors,Unlikely BOLD
ICA_03	58.27118141384851	31.54056596510742	9.344579947054386	0.0614403783213475	12962	643	0.44629080118694364	0.0	0.0	0.0	-1	88.6507542378228	1.1102230246251565e-16	0.9343310583242083	n/a	rejected	External regressors
ICA_04	50.99033951885837	23.9129601139707	2.390823375575976	0.029373840804209427	5764	108	0.5090425531914894	0.0	20.53729447963059	1.1200810361790462e-89	1	2.8266202231428217	3.5685709359412066e-05	0.31207890943918204	2.977878481159646	accepted	Likely BOLD
ICA_05	57.17006355090684	31.98930818319998	9.447759904875703	0.09266491089953911	8799	496	0.40577055186626976	0.0	-4.56530995921745	1.0644281248203068e-05	1	139.1519383151953	1.1102230246251565e-16	0.9571422947340604	n/a	rejected	External regressors,Unlikely BOLD
ICA_06	66.97359005838334	24.27828521418845	3.700239283657751	0.04097582776631884	10173	493	0.6178476134005336	0.10300429184549356	21.558359764449445	7.50288911572594e-100	1	3.0818447424655604	7.337197364676307e-06	0.33093229799098645	5.685469476877736	accepted	Likely BOLD
ICA_07	30.969934730574337	29.799783004457765	1.7325558953120226	0.02781064768675493	0	237	0.0	0.0	0.0	0.0	1	102.44541889997436	1.1102230246251565e-16	0.9426666564411216	n/a	rejected	External regressors
ICA_08	35.97176459985327	42.46732936455701	6.208651204687605	0.04976394438831658	693	1011	0.31907179115300943	0.30692575984055803	3.6605602891264644	0.0003088838391646237	-1	2.231030907182946	0.0013116176902382426	0.2636591352679801	n/a	rejected	Unlikely BOLD
ICA_09	55.403188101876374	22.11097367428783	2.257674214198751	0.024958225901972695	4765	173	0.5910050675675675	0.0	26.1817733434928	1.6800116760689844e-141	1	2.0531239671643586	0.0036742973665649936	0.24784529666274657	4.187867679386425	accepted	Likely BOLD
ICA_10	32.621651815741146	43.863432464866236	5.981595891240788	0.05136575996423775	408	1033	0.0	0.25193798449612403	3.352934985513545	0.0008770975051903469	1	3.425160485972619	8.658075968392964e-07	0.3547209420998513	n/a	rejected	Unlikely BOLD
ICA_11	31.903437346146028	42.53073715488289	1.9781440776000814	0.023017039301849968	354	2547	0.0	0.5157031406281256	4.122584878664801	3.9668902850419325e-05	1	13.139369579289642	1.1102230246251565e-16	0.6783312039285126	n/a	rejected	External regressors,Unlikely BOLD
ICA_12	91.46676472990018	23.93263501922972	5.06668223487068	0.04671745639788418	11481	344	0.6190196521346284	0.0	21.11352098028012	1.5406060642223736e-96	1	3.3563467285837887	1.3289224788382015e-06	0.35008930139302186	8.127946883727255	accepted	Likely BOLD
