pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32
-0.1061538579779438	0.14251708104723848	-0.01873662389778221	0.13022578383421857	0.17303976351679518	-0.04252297172168837	0.05018458418129526	0.1674087134102509	0.049528446097539806	0.10064766613616781	0.040517028782419744	-0.043066742351893506	0.12132511093082879	-0.020437371167925926	-0.1604688811708543	0.07578074827008831	0.0020664402207862145	0.1458692877202378	-0.11678707131868306	-0.15553350797374166	0.011974470051149037	0.10208758022962976	0.14732943367239562	0.03646195970404063	0.07310231994732867	0.0374738515471918	-0.15303084115072993	0.11393404005498904	-0.041881006236273735	0.04827556373855306	-0.11618478636868121	0.03528320057837106	0.004773573495162458
-0.11646890036822921	0.12789646754095674	-0.021702313849492616	0.17347152640925803	0.16249464098188537	-0.009313663001903054	0.017027623009654817	0.1143072987279409	0.03960612437332392	0.11476506361789707	0.09880239106561738	-0.04011047690671184	0.09381444901706182	-0.041963963354081146	-0.15482883079663803	-0.06302987504264829	-0.003191585180515673	0.09379049652458689	-0.1056848593678805	-0.06449877422598588	0.04177977914169564	0.07734584543692467	0.1626322642372135	0.03747226373701832	0.06240468657722821	-0.027339798599377244	-0.0904071584253876	0.008211367908921562	-0.08367302581330618	0.00619776847016835	0.1294202252374432	0.011736114996873626	0.08840531419478014
-0.11707075283451174	0.11568308960637069	-0.002844992720309414	0.16324934400450503	0.15549838514711029	0.00012099285921135516	0.030350094701931618	0.078136617257415	0.016369424922221654	0.15787066949188028	0.06262414951867176	-0.05551287337062152	0.06429206919717526	-0.10676485918186336	-0.10915566761184718	-0.05883983830590299	-0.03335575304964215	-0.033115032239318956	-0.07536921639369945	0.021240860164261202	0.1713871368003449	0.07547255708516594	0.12200547866143689	0.0385397554850724	0.004417271317739807	-0.05895194211545162	-0.04577429227558176	-0.024019352296693813	-0.040044188059226514	-0.01381798794740369	0.09867263427087386	-0.019837872398320976	0.15911733863388142
-0.12542366333547592	0.10171486207608427	0.0004495163247926412	0.1361042913246367	0.1265336112788683	0.019159431860064004	0.026791353695289732	0.045284064657411305	-0.028213493764736766	0.14280399033934965	0.029740264406133685	-0.1011391377820022	0.053140942620017534	-0.13310038488752013	-0.0645427746210693	-0.014379962737425506	-0.03795762918491817	-0.053439960955447896	-0.014355102866934047	0.06490292297709033	0.25107905581557	-0.002686688992434058	0.09032841763538198	0.017524832290064782	0.013332691621672263	-0.08097628947837052	0.018312878601889793	-0.1164180036602452	0.044059897366618556	-0.018451291967617404	-0.038771321580316584	0.016745695085710922	0.08575301545056643
-0.13259060696112784	0.08923121878400464	0.07854212402411563	0.0949370071609082	0.09453306798855804	0.04778025153271401	-0.027755322024224753	-0.01982208479374062	-0.07901837827393159	0.0015700715882825404	0.02269016595526438	-0.09386626247473762	-0.001209572871993178	0.015084005579072367	-0.04081979469872679	-0.02882359378744441	0.011676684014873626	0.011584090698114974	0.0483672723734723	0.1417330600713629	0.1264569511807698	-0.08885388060077258	0.035482354250642154	-0.10380949837373597	-0.014067838184673456	-0.012946944981099467	0.11229474155890204	-0.05483734306710192	0.08621230990105398	-0.07006796930942659	-0.08997891723732447	-0.012683556965845492	-0.1047687472876851
-0.1375705766395477	0.11328515568539677	0.1699778647577495	0.018017170653081338	0.04682881228795249	0.022470453432792203	-0.017935809744330997	-0.06880057477052959	-0.1091392336238157	-0.13332717087650575	0.04898071993607969	-0.05784484865837122	0.032217925534001685	0.05047172330235561	-0.1015465266045967	-0.015231951362873801	0.016051072466875323	0.04687883281773737	0.07532695558289436	0.04378947962451821	0.07653071350939161	-0.05545638310961029	0.09123030255752021	-0.11764420165453025	-0.1154024330031547	-0.010221322589253632	0.06963234142305909	-0.06745411667299664	0.013447448068528167	-0.09452699870467143	-0.05112645141706663	0.04897015032278465	-0.0021019949954463905
-0.13424259621429485	0.10109568193305235	0.18739274672893502	0.010612439695444509	0.026541576664819662	-0.022656878491844876	-0.0109590546581676	-0.04153679798477389	-0.041298304709287206	-0.18311263429087388	0.056702808890551445	-0.03798906219878371	0.034337505964887646	0.044648841491629634	-0.08575887520768541	0.04695579268357335	-0.05868550940194643	-0.014993049167186467	0.12281360278718031	-0.025862750720595684	0.024925795798778516	-0.0011462991096559405	0.09601681641716689	-0.023261326487463534	-0.05093559723109557	0.05246818427210078	0.05277588889908008	-0.049632621951040345	-0.023867018702728334	-0.06543141526092858	-0.04505615387632748	0.05491657222341505	0.029878855188188964
-0.1273583335096434	0.08849868336303757	0.10541603432930724	0.05061762388605001	0.05271837236885962	-0.12232761194953548	-0.03318376553469807	0.008583802943933155	-0.014230813561799054	-0.17585412779278434	-0.021670246277718963	0.007592889978551301	0.04706805195246444	-0.0031561355030763176	-0.06663774674478547	0.01920670892146334	-0.09370680172644973	-0.057732625219751574	0.1657694070640793	-0.010831286619788744	-0.058330301700611584	0.03131103386056899	0.054331909249278665	-0.0415664986189802	-0.004285571679422506	0.04474604020231613	0.032957847701883716	-0.061332339102027233	-0.009501238557210995	-0.052323128150157605	0.05029476839449375	0.12076170570086113	0.029252149655864874
-0.13118485342027417	0.07495106900381804	0.019029692113271657	-0.006313858102104941	0.056868790218022464	-0.15083017363912005	-0.056894260964684584	0.007979819557546897	-0.048067995788422	-0.11352156166042573	-0.012870712177492166	0.007486205948602498	0.007368535818806032	-0.04680160834999164	-0.06569967402539034	-0.06683479899332974	0.013290730174614861	0.028954077984276544	0.11777006686661945	0.1724023778354008	-0.0834454376028174	-0.01167930049451503	-0.09116827882127082	-0.06958045533230489	-0.018703422449503397	-0.010379181806051886	0.05343998695493521	-0.006005995027389147	-0.052705761803189644	0.07740678925887556	0.07703369652183915	0.10376420136671045	-0.103062162728972
-0.13570141269365107	0.07169497626578927	0.034723567274026035	-0.10523595978726907	0.07873203898362702	-0.04983115483467876	-0.02189538575023922	-0.00689851781713266	-0.039593797703692604	-0.05761132298813659	0.008031933389249457	-0.038404257305130966	-0.044983716240053796	-0.011748111830518436	-0.013692226426624016	-0.012898780294461107	0.03543767533810378	0.04771041733558054	0.02717788707673477	0.09454821015161705	-0.07542040382185991	-0.09131455611548608	-0.1431424814723614	0.021305478798210216	-0.03772314213375411	-0.01451595122485723	0.10286395737683324	0.10303175035515393	-0.013094410367964309	-0.04110396386619942	0.06616063434514466	-0.06951401961322809	0.05317454048064087
-0.1367092319644036	0.06309770829878633	0.060853259727602166	-0.1013564841630949	0.09517978937339155	0.0033116898171164713	-0.03507744318754197	0.050686698169489175	0.02457214395656916	-0.07693802204486164	-0.03982326129880209	-0.04785118008594853	-0.039981326986061216	-0.058180423538245665	0.054615489331888686	0.07756365453080903	-0.01419018931192166	0.07684129060501109	0.05265516131182771	-0.025266331089606048	-0.1178155548197348	-0.04711012398737949	-0.04781192122626779	0.025798375470359968	-0.03259345145822941	0.052993860013250876	0.04111974187184282	0.11218845845487282	-0.03648921992862181	-0.06572983386170952	0.020463600635077385	-0.1240939276182518	0.05477380887219829
-0.1299469086156537	0.02443789696325146	-0.012406626380656663	-0.034774426816236825	0.15261296042575884	0.02183570580701366	-0.01764756094571729	0.018843195329774545	-0.008033655708469312	-0.07059259159179315	-0.025912588478659	-0.03005435324766157	-0.03745193540563346	6.542069051083954e-05	0.11745879830708927	0.01244609662301338	-0.017593285201116936	0.020026458449413517	0.14291017239725884	0.0049324492092928385	-0.18229694304255079	-0.1059407404746868	0.005325575666549481	-0.020785903878031364	0.05793477583875252	0.007044968462692647	-0.029035427846043793	0.0039704748352084734	-0.06113507899018333	0.009051575346326265	0.03462405598438164	-0.08915193919903708	-0.01030125899977276
