pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32
0.36218659242988666	0.24595085759668606	-0.4637759201251093	-0.41406932636979615	0.07224556381436635	-0.007199278264418961	-0.3249122366276859	0.3474298863861968	0.08534770706106584	-0.006662090079655811	0.11585649963833271	0.14705034325792582	0.16357921300411887	0.05061877248901782	-0.035609266583411965	0.00969716319432095	0.047761363666169857	-0.00778593842805475	-0.09694865030762431	0.15601845801947425	0.22059661172721523	0.08101051599334062	-0.06580826684914459	0.011723554505713107	-0.02789178529239361	0.03555179699537069	-0.0119458705043731	0.030926626472710286	-0.005069676271779411	-0.025845067371051498	0.026879262997310777	0.009863997105251543	-0.05405100834815467
0.3071532060533442	0.2009338903106973	-0.19900186324136002	-0.128502561849697	-0.0538215988056077	0.07258215325248593	0.07378461680404064	-0.3808469595980225	0.1258071125174826	-0.23480648574494822	0.29762931953889427	0.09204012299215283	-0.16217410459021486	-0.10824001967169217	0.025823028943480077	-0.11994755500574533	0.06452684056921507	0.2322325340612529	0.25606768006343145	-0.24962924994456276	-0.34695658884521585	-0.1272088239041163	0.08365639873723625	-0.0787597309407558	0.01457540640355124	-0.05800409308309867	-0.11247979329703237	-0.07314910892876439	-0.035108188745988006	0.0663282682502296	-0.11760062355134321	0.019423109393260633	0.11219285028886511
0.17049720182086148	-0.03476488373113107	-0.033952856169824464	-0.04778125043708692	0.002925304204661392	-0.05805730974299733	0.034156443835431975	-0.14365048970659047	-0.05835590000768848	0.06181392421363566	-0.026646775872227385	-0.17303031272806768	0.10807741023127301	-0.13638921817286837	0.29307589956658914	0.13444820810387456	-0.04334086824186155	-0.217708752102528	-0.11178002756411809	-0.2134552709547762	0.08015191204612832	-0.14459201848709588	0.17592739900314802	-0.30886483569711404	-0.09685040363282255	-0.008576719255145283	0.07086562918596298	0.1464263540864891	0.06175026306082815	0.004001512070525355	0.1259256486874407	0.3370782826586227	-0.1304164038984574
0.14671177601836233	-0.07006653916392991	-0.03343988940430666	-0.03249554547835119	0.047462714361499625	-0.020353188055974927	0.017290180115878018	-0.07002113983712477	-0.07531417418799645	-0.1089549680128922	-0.09966389909966358	-0.14203013893199934	0.14945282645783112	-0.09164719648260704	0.1962598878593516	-0.04669920260412508	-0.11818132516158966	-0.1348229497658427	-0.058804347258745546	-0.0550547661475741	0.0673783692787513	0.04223823952025911	0.08548219527200215	-0.06549112238448891	-0.05260394458804684	0.03383814789195194	0.06995963257862495	0.03012546780085202	0.033663167152115925	0.07455859110283411	-0.04868987434972719	-0.16963153772223774	0.1880959722976177
0.13480506640917145	-0.09676792417715419	0.04733592475781803	-0.024551646903404944	-0.0528184894076271	-0.0015428675335742324	0.016226798524166794	0.0018079266079858436	-0.039591850479951354	-0.16376208806858233	-0.09748048012185442	-0.08730023326754019	0.08090732452760879	-0.010222007051584402	0.16485959048170967	-0.021503001468738694	-0.05121022633519922	-0.06388699546130165	0.009953937459909468	-0.07192164182255414	0.02534407655080077	0.019473788132087853	-0.028317708749956927	-0.04037042832987717	-0.016327339833590023	0.08879358489801331	0.10419567006803868	-4.56581186941106e-05	0.12537121687734798	0.03151068761331066	-0.0679033763217864	-0.14676219445673705	0.010948485941397246
0.15181393514909164	-0.0603302325993994	0.10769419026415994	0.0010026746332499614	-0.08602378421284677	-0.057478155361317174	0.033265256938859566	0.07298542743318559	0.06883330283590347	-0.13198969438889066	-0.09917991278433455	-0.006656381849162812	-0.01571328221247803	0.14278274684764702	0.04854718612452949	0.02283228700331669	-0.0703635042392418	-0.04599961739030113	-0.011312538587171975	-0.029253662721423546	-0.010892142075700162	0.0401952977563214	-0.07504654199567351	-0.025035901042237022	-0.12292227380679305	-0.041101437980382315	0.11757736342446554	-0.021839389684037293	0.12404452215202791	0.146061352475579	-0.04896925971586378	-0.08925301300115274	-0.024728534510702484
0.15992708184428017	-0.04750436409835602	0.11522594899710525	0.00023704025691639874	-0.0832908758557191	-0.06351004689711233	0.04586279958234195	0.0919542334151348	0.11742873868820913	-0.06559304474941946	-0.12147604663449471	0.020117011869822843	-0.12860390342942338	0.10624740111687522	0.03237807932588643	0.07985769282435262	0.030953534687278517	0.0033143414579029475	0.00423467537930617	0.09303709393203877	-0.03338191335462529	-0.016519617026946945	-0.025111627348103085	0.0026529704120433623	-0.13165589829450758	-0.010684710420920479	0.05184428014495032	-0.011449703458974524	0.041428502379109826	0.12687469810218435	0.009620317809003964	0.016969010163453844	0.03660580393124638
0.1720093549609441	-0.02938865790851166	0.11776984870658092	0.00011160367441043206	-0.045117126716552505	-0.02777301407823091	0.04504289806461276	0.08803450428143711	0.1315093747735502	-0.026928159002868074	-0.10348087756438332	0.00984520115976123	-0.1589446950308374	0.04373514242039071	0.11250357617821127	0.03405456927008826	-0.009425347182387404	-0.012958987424901086	-0.04479675156571268	0.09045238539647664	-0.041969680399130606	0.06399825193463093	-0.04199279763962595	-0.014495627546096295	-0.06554176048207257	-0.023076361003062935	0.07162180419686362	-0.049389706541750844	0.05269201834198146	0.07421328873109649	0.024086293034159628	0.0731314883072258	0.11397815312158185
0.18653405844544874	-0.003946326173974199	0.09539628767782372	0.021944288697715614	-0.03462558589828271	-0.029588055514497315	0.08375794326809005	0.09958867743995947	0.12946290577712166	0.009257114400825557	-0.0743300885997342	-0.0003441324091698894	-0.16526680791192722	0.05264927162185099	0.11446952347572738	0.045710492478651006	0.06830849696933225	0.054758364142921165	-0.09925374595220912	0.0740151999304664	-0.0082376221613005	-0.021390372749886664	-0.02387159909604833	0.030637553825679724	-0.026563438191282235	-0.013294973727676716	0.0006795730358701039	-0.046401098961578804	0.010632864492640677	0.06054053100973077	0.02527236224049263	0.054893310120945116	0.0812084170172424
0.17319583359843355	-0.008235411909953598	0.045971838960471745	0.04706643434987385	-0.01899544197276576	-0.007706876248853243	0.14064700937553792	0.047496427037129085	0.10809664135862307	0.05293038018649945	-0.07225888633466035	0.022632581768581184	-0.07783558034168703	0.09510242252043585	0.09669296562844892	0.010230290588446175	0.04228219991227876	0.09433036706996789	-0.09843300707080314	0.00874934444755135	0.007672078149137729	-0.0407459692611492	0.008438878002576311	0.024304395362349247	0.003128070310548889	-0.04349911617880692	0.06269863347629462	-0.06051921214066727	0.02871061303328741	0.0664109761508083	0.021596807457419438	-0.0249063591760837	0.010764361863144455
