Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	85.31038756499345	37.79865914993004	27.540385921157363	0.10109198889933001	22076	3407	0.42981307298487914	0.09848484848484848	10888	0.0	0.0	8.3	1	0.24721711500537996	accepted	n/a
PCA_01	64.8414134760682	35.60357669620137	17.710034356454695	0.07921364352754147	13465	3500	0.3235751983900976	0.08926521239954076	9768	0.0	0.0	9.9	-1	0.1800273153299252	accepted	n/a
PCA_02	55.13259174113651	76.13879212515938	8.542161311392709	0.03754819758579688	11832	26118	0.3471636394938452	0.584089470352395	7304	-19.21444017989424	4.2882981087589066e-79	8.0	-1	0.08890682979307517	accepted	n/a
PCA_03	68.8390912884609	30.27638765507027	7.751655700074264	0.034088104271352025	12193	1372	0.404215536291008	0.0	9848	0.0	0.0	9.1	1	0.07074126088441632	accepted	n/a
PCA_04	46.712329618435575	55.72355182647433	4.01220750723935	0.022469624301405408	8267	18490	0.4165941037442468	0.483029285984951	6025	-8.837519463232006	1.2198521893559182e-18	8.4	1	0.04425112660015812	accepted	n/a
PCA_05	65.07445790070089	45.81386994369915	4.193266469455817	0.01882631087895553	10401	3465	0.4745173936777331	0.25490770583064754	9357	-4.861005150691424	2.2800847999515983e-06	9.4	-1	0.03729052883852878	accepted	n/a
PCA_06	61.285697926773246	33.84120996641353	3.5119198067492996	0.017750021067040486	8475	1931	0.3862828713574982	0.0	9045	9.134877754737333	3.556299313724051e-18	7.2	-1	0.0344024885089215	accepted	n/a
PCA_07	52.04138420269871	30.67930590458859	2.9678111079664826	0.014494307238847795	5383	611	0.2970593744146844	0.0	8828	11.347033828204465	1.405911845709095e-26	7.7	-1	0.028735508862753327	accepted	n/a
PCA_08	34.04964749019805	53.3635314900674	2.1551980033578855	0.013034155806978644	1711	12970	0.0	0.5412869373101353	8138	-5.4204846823469435	6.867524747476878e-08	14.3	-1	0.025189718207489005	accepted	n/a
PCA_09	48.09418306415627	32.000588491783866	2.404874916365375	0.012903062971431139	2330	633	0.2652929813264649	0.0	9111	4.4126568808582665	1.7075341061491832e-05	11.8	1	0.024946602218935018	accepted	n/a
PCA_10	53.62824047813363	34.77071492013889	2.7497453405395547	0.012802380366941512	5387	682	0.28141843971631203	0.0	9096	5.334992512112862	5.910495609004225e-07	10.0	1	0.025439131902532486	accepted	n/a
PCA_11	40.967112922040684	33.939580797516314	2.3241494038114774	0.010551630617627374	4286	3649	0.388427734375	0.20401429749793787	8455	1.7764199451466764	0.07898931793166865	8.8	-1	0.024549347083662746	accepted	n/a
PCA_12	47.953398986208995	29.41244646196905	2.077839027740159	0.010008917505771077	5607	1186	0.44405658644130075	0.0	8644	7.948099387075914	2.257597731836189e-14	6.0	1	0.021416134167299865	accepted	n/a
PCA_13	41.267850916760594	30.682670642343798	1.5609127618752014	0.009106007919835749	962	616	0.0	0.0	9030	0.0	0.0	15.8	-1	0.017242211887786674	accepted	n/a
PCA_14	37.001407467193104	30.778924045870692	1.5806677442268036	0.008542932927936373	1461	1403	0.0	0.0	8771	3.3638836512918977	0.0010647416108513362	13.1	-1	0.017870937684395977	accepted	n/a
PCA_15	34.3473447400988	27.949648685493646	1.213004080658379	0.007863738062221282	1136	1053	0.0	0.0	8640	10.473465653679508	1.9097012171377952e-22	11.5	1	0.014837087801815207	accepted	n/a
PCA_16	43.3467200068733	25.146506757431695	1.280454838446012	0.007592873822533135	3019	186	0.0	0.0	8159	11.033848231928628	1.0046438080177945e-26	8.9	-1	0.01429306365320812	accepted	n/a
PCA_17	29.797594056713088	31.120791803046217	1.088301147034459	0.0071818334552945905	284	2459	0.0	0.0	8828	-0.5144012120606432	0.6075408418031917	18.2	-1	0.013584913069597512	accepted	n/a
PCA_18	31.182979283788715	24.56442564171381	0.9722955516955938	0.0068380621123202605	455	239	0.0	0.0	8757	0.0	0.0	16.2	1	0.012771929438491545	accepted	n/a
PCA_19	35.34220697534977	23.78178820473234	1.1189407174165957	0.006649190666142964	1101	92	0.0	0.0	8747	8.06513541152946	8.096016864532704e-13	12.3	-1	0.012529368534123293	accepted	n/a
PCA_20	31.056262036925865	23.810366751775632	0.9051360491366046	0.006213067736614472	260	0	0.0	0.0	8809	0.0	0.0	17.2	1	0.011594641427905615	accepted	n/a
PCA_21	31.607709137973153	21.93698033370301	0.8586314168592432	0.005948731389668474	880	0	0.0	0.0	8475	6.350222305456111	4.7456126911763e-10	13.1	1	0.011087057285268398	accepted	n/a
PCA_22	27.876936561260035	23.747113002284994	0.7654152684478501	0.005656637242842313	119	0	0.0	0.0	8860	0.7171245357154921	0.4749178046655371	18.1	1	0.010544099080388858	accepted	n/a
PCA_23	28.08963764030568	22.24071658485961	0.7149915518988424	0.005537928943048033	136	0	0.0	0.0	8900	3.204904506821291	0.0017580504537205454	17.5	1	0.010531582733941327	accepted	n/a
