pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33
-0.11866421086367175	-0.1637266776475443	0.15374211385170589	0.11405172201822668	0.027151837616714972	0.08614685439528214	0.014361868299720137	-0.03990262013284143	-0.06303028844349252	0.008431410017001626	0.1209002664742241	0.019805714725863007	0.14263638676021437	-0.06088520543752604	0.010718197294891419	0.1316139140432195	0.10207081481084575	0.042861982474452255	0.05934044523921139	-0.06082938664873501	-0.015080215929106744	0.04869363609012184	-0.187344317536852	0.08972421875514436	-0.06966750099973724	0.04770726688462588	-0.09556645752824057	0.055320490695788024	-0.04409010686600547	0.08492725774124105	-0.09600185625396614	-0.0657948105667863	0.05700265947292061	0.056408151726384595
-0.11835393616196688	-0.15845235478934908	0.14541971590695985	0.10348936288264171	-0.00179626391272262	0.05036739215942493	-0.003929139024504887	-0.10892076105317315	-0.10005036861055168	0.028599348764147835	0.13834525448448518	0.013387865441039664	0.11427905523585632	-0.10848918681727984	0.06711104976002923	0.14263602526981348	0.03395193028661065	0.029388741231043188	-0.04658501334021557	-0.07249533495455086	-0.05093660525782851	0.026195969562690102	-0.17224489408752108	-0.00871186053538699	-0.09163431053514298	0.015964975908310638	-0.1522102532535304	0.019026209368761992	0.0340559584014285	0.10281266487233517	-0.027206286004290474	-0.04450108232127237	-0.018068399025301267	0.02618882094029167
-0.11513898110901133	-0.1467515406608535	0.13897479163634419	0.10287424194599065	0.02782206195947652	0.05873073181830747	-0.01751388206206278	-0.11492932636583228	-0.10369766685216905	-0.0741072748609757	0.0901627297989808	0.01132635592175732	0.07659805352371868	-0.12901662275059572	0.040217590892872995	0.11114592537060436	0.058932744518106484	-0.0011585402807287627	-0.00046937528813562664	-0.025304199479444907	-0.0053280515782947535	-0.022276979940968073	-0.11287164774573608	-0.008928420194431328	-0.055061598319929544	0.0016492409756660243	-0.14188086435843447	0.00258294905305827	0.025873676794895537	0.10066183545078967	-0.008365973317721905	-0.08788031991108991	0.010300680120447272	0.0022953319193179406
-0.11363610960256344	-0.13158748575327223	0.12918015363929664	0.09214265454692133	0.0782921383232719	0.04301031861298371	0.007989665895711012	-0.05207468972534052	-0.10456569618407971	-0.02152294592010984	0.11498975506731593	-0.02848800567487896	0.08846405293920123	-0.048576875983218096	0.009241596016742001	0.09450234471222385	0.09467788511403853	0.058282409187203024	0.023976984395759363	-0.015573979361803617	0.07191496441705673	-0.03450251131923331	-0.09653659173299502	0.018455746175194604	0.07888254332172642	-0.02376277871154229	0.024856276778951844	0.03359623941184435	0.02835793988930337	0.03442842289836084	-0.009512093285808532	-0.04251255162532071	-0.05343723147523442	-0.03584503160357668
-0.11276634580716431	-0.13253435649250248	0.08296082116423509	0.1310564382097295	0.0582163899840417	-0.08141485236089821	-0.069450262925804	-0.02121890680723694	-0.14406068959155074	0.08786479581945364	0.08588767998640909	-0.08366579674977427	0.060230707645511306	0.033407103062538746	0.015460119537662059	0.026389025247949227	0.05263088007840919	0.045482604403061025	0.037957095012269966	-0.023862384472007336	0.007807040563593486	-0.046482636569630684	-0.09152410485356263	-0.0007667244229412479	0.16836359423598607	0.013531742127258224	0.019698243358598877	0.1456645297507296	0.06443788522884808	0.011725783661120162	0.025441994352253396	0.13640122115162712	-0.037049195854007594	-0.0069007770257999874
-0.1112740575924804	-0.13448382259040273	0.03837142528597981	0.16916919715963386	0.028159541025133544	-0.1325179710510599	-0.15784768589991374	-0.00989218999091554	-0.11668930994437612	0.01762597880283004	0.005022660888581512	-0.03488794241061865	0.056191845709553406	0.0017127920318137577	0.012049591172935251	-0.022469130911504	0.02592807928252703	-0.008579238632172442	0.06469277405737893	0.009598218360406377	-0.03575321136647769	-0.06281379066175131	0.016978271514410392	0.02210989177291514	0.10100763348087011	0.008719951022679848	0.008917765982502893	-0.014096430017368058	-0.012018066818384916	0.004394836913215475	0.058446626382336705	0.10093740420322117	0.07449899317237219	0.10259803904466258
-0.11120329892604473	-0.12954675093949042	0.027504870279173033	0.17527514113777365	0.06731377950162991	-0.08313383658530789	-0.16741623731953395	0.04231086259858066	-0.0454881278070247	-0.03956607906111192	-0.0025294405921064134	0.04575857023175845	0.050697999201160554	-0.045888032511292254	-0.030813926197827586	-0.014227183121407763	-0.010344746922886838	-0.02737272066202198	-0.02202268515326554	0.07143530667471422	-0.00040612324163964274	-0.06452993083129704	0.0392881029232431	-0.01324497242431465	0.003117039024675316	-0.05283674154411868	0.052028303497411235	-0.06652909718983699	-0.09471131715477565	-0.06250253207226723	0.03141642902719333	0.06834227803500453	0.043464016081790666	0.10382337988055937
-0.10647943858245448	-0.12346128842998	0.025809739806408508	0.15657934665354772	0.08295267272292647	-0.024260467781328954	-0.17966809807777517	0.04076997271508674	-0.007558148352549393	-0.009951277728796807	0.008968481045300694	0.011604404743970839	0.06559464912299734	-0.03474499691883292	-0.00208375066659967	-0.017273474474935935	-0.02809122384852436	-0.005032107141017983	-0.09239701000450201	0.08611705758157832	0.058242811930757483	-0.10180088487804972	0.07871024010974076	-0.05971388532041892	-0.006614208053001662	-0.07289732089784202	0.0360802170614592	-0.09172541934912602	-0.008132936743903803	-0.07724457072131521	-0.0056295108786486164	0.004229891758158792	-0.0749822941080811	0.00577728468536759
-0.10405144094223234	-0.10802970482437312	0.02168105924874227	0.17554354842862088	0.04544085496232844	-0.005373504038092558	-0.17148142722951232	0.08074677612000845	0.027380809344343754	0.015156726148927789	0.010617299123718615	-0.0537052420202141	0.07249643266756678	-0.03947085277639216	0.01692444346952991	-0.027363475780360306	-0.0443648886664943	-0.039992766587152895	-0.0621988429737686	0.07479886540526515	0.07973591790571145	-0.04155775972660654	0.1085618294492659	-0.04853112420679542	0.0787556808415637	-0.01598303136330531	0.09415168904947394	-0.031529060776324946	0.026947671717173896	-0.08713514510509687	0.05569749821361547	-0.0932613858475781	-0.07856506115568386	0.0285898055242133
-0.1040629445246013	-0.09165061949095189	0.01925305247736944	0.19591518824358276	-0.017021022919706752	0.01457613086795942	-0.11752511147345512	0.06381763338061591	0.011369658509208236	0.004938669382852794	0.0083419649274495	-0.10607702290547602	0.04883017289340044	0.010179685437221739	0.018846472278025467	-0.05259320624839248	-0.03514704325913284	-0.07709720811822265	-0.046516049327572785	0.10924720235329478	0.06873448403365816	0.11683536454700848	0.23415186130915985	0.04432556292562698	0.030400171674903623	0.027274896814280067	0.01458416343160103	0.013609502107078623	0.02260957761885571	0.01595542039099039	0.05675030212723692	0.0035667802928782757	0.03271510304143724	-0.1441709162507709
