ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20
-0.07533584283001947	-0.1616153164311837	0.035843509455443984	-0.10619762929681258	1.0327941756987038	0.292523393216827	-2.2560017180544634	-0.9571022014694508	-0.028536862233298706	-0.08893231490790018	0.06277957403056887	-0.7499130887446203	0.26517783149074514	0.015779898935563218	-0.48143834800969487	-0.0825422271440744	-0.07418276672575733	8.243082051173198	0.3142282157176088	1.6495268011593636	0.1370462120064301
0.4117149688747261	0.4158772814862268	0.33539494996490077	-0.2790445811186581	1.7770328868211516	0.9371064908115418	-0.4998049400336194	0.09028274562144241	-0.50627772064678	-0.8783455140200495	-0.038895904168313074	0.49579631485807923	0.7659014972698264	-0.4530857378340741	-0.5051537077687309	-0.8672449646495134	-0.5838223447425449	-8.64170707834006	-2.3679535045665365	1.1638670445606454	0.1842797449685368
1.3978200111272698	0.5209661775901677	0.8744246369694918	-0.27014816980962986	3.084713555012214	0.09965534277901872	-1.0220532735609116	0.26781561078016586	-0.6197464905181503	0.46741583830289013	-0.6913056168029509	-6.280819928001883	-0.8831156515908659	1.1155933820739858	-0.38735739846780176	0.9686967091640777	-1.5130429400939214	-1.0555263411551814	3.5690063128982934	1.676209057965793	0.4336544527656877
-0.8614345024680845	0.72627326009096	0.4871089578774957	-0.948329445169224	2.912846248161557	-1.896980086729255	-0.6285552824385321	-0.8344451490007341	-1.1951022117093923	0.1310116576577378	0.005452273171187879	2.224698213052837	-1.7470701952138787	-0.7135421088363947	-1.100341225800206	0.41103069388330965	-1.9909446454735829	-0.21536845708983418	0.08256892856387525	0.16750547251466272	-0.44081915306917696
-1.7563949933712366	0.6613826300121682	-0.17030527938149395	0.10263659281055883	1.1132361491500888	-1.9977898862822376	0.009455707131114436	0.565135800565937	-0.35384345715407445	-1.0967370215369676	-0.60585571443103	1.3561547984565494	-0.9613970457730736	-0.23127217319575877	-0.05855907997293145	-1.074904892623971	-1.6203111466135989	-0.31453820663701604	0.7005770777707797	-0.7572000377013065	0.14013851214999123
-1.7510613065818879	0.29038302219029927	1.306332562669165	1.0497523764901073	-1.512738227798041	-2.0112619507509324	1.0069952325288778	0.32552819651952786	-0.2391313365982421	-1.5974480227628032	0.067957490451488	1.7760885353265352	-0.6790418469470386	0.33321423539381834	0.17448417637404381	-1.5137574377249248	0.44120568723966463	-0.22332863930820185	2.1099755245773397	-2.081396673003748	-1.1627585474570532
-1.0990151977694598	-0.21981374456129782	1.4514891497619984	1.4678129123267896	-2.7263816630928144	-0.9418502225140072	1.6619715707599367	0.40508890649138257	-0.1978613806367383	-0.9345268782373879	0.24047240194395297	1.0378649757484322	-0.5662273030564177	0.45671430019315984	-0.6360823423009924	-0.26635797577271786	1.2930286593221718	0.2016310790783614	1.1847805230240407	-0.8974948751248097	-1.6383306680770329
-0.9947722167403495	-0.6036650410553048	0.524497190986553	1.7468852095279563	-1.9861768055263236	-0.5471493566368788	1.9365111683502052	0.399740417956124	-0.8662966866921917	-0.6832808764497555	0.6032881595756221	1.0120048139077158	-0.15647730328945172	0.27782416616483513	-1.532738258108939	0.11322101824963832	1.1060817746320313	-0.07150979328868573	1.3014777777747957	-1.0656270095379539	-1.2213533080397707
-0.5596329053968635	-0.6846446700402532	0.3559573426820218	2.0336199916621127	-1.6324218710869403	-0.26527790920922595	1.9979829409086378	0.026476692980349107	0.20196538679547774	-0.8266781403121779	0.6458057060326816	0.4130037144362787	0.06731509986365787	0.3133121109753667	-0.8614218572020259	-0.10766760379101191	1.6071495423526037	0.0029181330373774183	0.14862610108388816	-0.21324949615000144	-1.350300071541224
0.004746964669024212	0.09346219845620296	-0.04889969566669166	1.8481485690958839	-0.7859815416301023	0.052234313817915684	1.6101158423168043	-0.6522494210188867	0.38362886810378805	-0.9925004698814107	0.4152755948537467	0.701670570863732	-0.25485882916464275	0.4287746456598831	-0.021826761538051	-0.6208107318937242	1.5384373076719209	-0.4837347017335941	0.4693381752779428	0.029097599488271307	-0.46432522969490225
