Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	95.46196618751155	34.58209220657188	51.130799368681956	0.17391338464497377	29096	2043	0.4940792589863691	0.0	12455	0.0	0.0	10.6	-1	0.5186881243891507	accepted	n/a
PCA_01	89.73300611893775	27.310609838002403	5.379699925443241	0.024789631391545514	17606	124	0.5899322418355774	0.0	7191	8.298211671959306	1.2513625927687606e-16	1.4	-1	0.04713605034005668	accepted	n/a
PCA_02	47.863701977553966	34.396301352274556	6.012948850551013	0.0189076262142009	7427	483	0.3786261631089217	0.0	9498	3.50874006616076	0.0005087499516653428	10.4	1	0.038684775123731585	accepted	n/a
PCA_03	39.33847208068819	38.863139315821726	4.882360242622779	0.017945242671982057	1437	705	0.1474382602285293	0.0	9051	0.0	0.0	10.8	1	0.03428332790073853	accepted	n/a
PCA_04	41.7525902611304	31.020294367341165	3.0807431889255406	0.01616260831002115	1974	421	0.1377353623936033	0.0	8150	-18.669966236041432	7.398621058705307e-69	11.4	1	0.02987777346811159	accepted	n/a
PCA_05	50.66970696536028	29.313305673420224	4.807839066169231	0.015864589212447152	8309	487	0.43468715697036225	0.0	8810	14.45412484733003	7.121034588651599e-45	3.2	-1	0.0316946332297188	accepted	n/a
PCA_06	46.76759232087984	25.62345356460613	1.8375405407938763	0.011706844216738638	2496	0	0.0	0.0	9492	7.4421503658920845	2.73505707231138e-12	13.5	1	0.021072766786930795	accepted	n/a
PCA_07	57.50095029451139	22.867733135199707	1.7179339484125657	0.01022065886279791	5471	0	0.5014315709104791	0.0	6577	13.718041053413385	4.286030611289e-42	2.0	1	0.01827180545240745	accepted	n/a
PCA_08	42.52593109134491	25.882690188616063	1.8219059168811824	0.00983867902666093	2894	140	0.3167043281766035	0.0	9180	4.690314310076816	4.1933882930298055e-06	8.2	1	0.02041689029755041	accepted	n/a
PCA_09	36.43412876351726	23.25368843651764	1.4068025692227761	0.008997810378957156	887	113	0.0	0.0	9322	-6.12363942294746	7.718207772380262e-09	18.3	-1	0.016604935146323604	accepted	n/a
PCA_10	42.46288091566927	22.831793381238683	1.3905462653228597	0.008277594861811685	3762	0	0.41612200435729846	0.0	8303	14.694108174358178	7.658591381420208e-46	4.0	-1	0.015010994274375154	accepted	n/a
PCA_11	34.58544074762729	23.702287420549197	1.2358333762338978	0.007938247332183951	622	290	0.0	0.0	8775	-3.500953340999086	0.000493976893279889	16.5	-1	0.014039400414800025	accepted	n/a
