ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11
-0.5389684628548227	-0.0032841581552239298	-0.9160596295072866	0.6742380137058476	-0.07353925560388884	0.3423571105630393	0.21622698864597809	-0.5129228725292718	0.9555087981615914	1.848832635418114	-1.3248066277319948	0.5359380604646675
-0.06831015829964325	-0.23903764555472	-0.8239373622880385	0.024115271992468126	0.3020044331157658	0.9202224577849637	0.21212182199102803	-0.4882513316971902	0.6100869628927613	2.102693081024062	-0.42081376090128136	0.3391556643709838
0.3070980263160846	-0.6649781590084728	-0.6694276517619341	-0.3137198122309731	0.6840614664098823	1.0229308318074142	0.35575388564653704	-0.7506525490472886	0.22970772677136886	-0.2964298261113253	0.5867129633089071	-1.5097150258067584
-0.26564586122290135	-0.6110026256987737	-0.5677286402981824	-0.007619361748262018	0.09772259647138824	-0.10773332407403033	0.2074901521696073	-0.7959424539872967	0.23359570344567396	-1.597289786060164	0.23893271244679168	-0.689459538323076
-0.5179703402911753	-0.3897973134281458	0.3165020251899317	0.5919173323374783	-1.5251091347197183	-0.6591038390516268	-0.30993096051643015	-0.7562223376026419	0.47832828511744496	-1.9657588895705609	0.023281705386147915	0.5173213387419676
0.18708119171336093	0.2723989759130002	1.0408304860100672	0.8254452376549659	-1.5995424867476828	-0.8413864179275246	-0.5282177957619989	-0.5873477546071673	0.361654782481197	-1.391840690758187	0.25121236439863365	0.7545933127966739
1.1786589829505572	0.7180962174521119	1.2634907697599198	1.1638734036512992	0.9129734504936853	0.3674208578425834	-0.13842029944819106	-0.6334194896782942	0.0003441478790038251	-0.6802870330421529	0.5968722809993248	-0.9669033898522802
-1.6722481896510628	-0.28127260523156256	1.4512377688385765	1.0582671267715262	1.1815790722643185	0.31467931423612816	-0.3738833855626517	0.6168346677058558	-0.06371089934371324	-0.25995183514819303	-0.9552168361256071	-0.31827704551678926
0.7226704608915084	-0.5695249454957436	1.2140296501011285	-0.19240595266767344	-0.41069946268546365	-0.33996435828806465	-0.38570154714616545	0.7854602107102381	0.08520108934665409	1.4563517366455974	-0.6749543774346438	0.8605933893697523
-0.2763720081228685	0.13530661697994883	1.4642700198929273	-0.6327443198621228	-0.2249161132797507	-0.67257266678015	0.23320229688391417	0.700214752538428	0.30453242983111106	1.3349648191730028	-1.1037687361300303	1.2170261342586541
