pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26
0.18936744536752884	-0.03682235087549569	-0.0623868860160231	-0.0780102935251117	0.08258986519219239	-0.04073905307289254	0.09130615557096228	-0.11938074672850181	0.0014105986844046667	-0.10337888888491246	0.07577180452238902	-0.08505126604067287	-0.019036989227825273	0.02601698397518801	0.011953486884109327	0.0994825054704732	0.06797867991225319	0.010752746580942768	0.13396176828698148	-0.07142360592319012	0.048443653379274886	-0.07552991792538043	0.04665661327988494	-0.03693586331744382	-0.03693251380494601	-0.0864154818388085	0.013517587025916383
0.19362982305600585	-0.037267327814106854	-0.0823073248508241	-0.05805683079184554	0.06065852935444793	-0.06130406018596204	0.07393621759338541	-0.14463294662425488	0.04160177735968396	-0.09311707186276819	0.021678112387512175	-0.09029985524865787	0.003205500221117394	0.0369224569550536	-0.01249050866567406	0.09356136166926377	0.06881768716776474	-0.01016168443565948	0.09919167353305075	-0.12199880810016046	0.073107682034895	-0.08912312338682093	0.00808405781453303	0.00046068153462425036	-0.028688542042494963	-0.09485530421266111	-0.06561616694427466
0.19499563527680538	-0.042817153181396755	-0.0913892627702424	-0.06080860876926497	0.06442680157724584	-0.09242951192669394	0.0407495369428445	-0.14626041896318365	0.0911346596498296	-0.09201356710779096	0.04506470650611247	-0.04839095939383034	0.021691164318148232	0.011651005542265815	-0.005409096975117621	0.03764040738596221	-0.015940974193264887	0.05983765996233564	0.0361590194566626	-0.12310267194415242	0.08619515015714488	-0.1308768404373193	-0.09679804221231812	0.031141155870316885	0.0007055027347524848	0.045912933235655415	-0.04583793306784676
0.19382071222796404	-0.03988461174665259	-0.06502692066615495	-0.09698481897413552	0.08057660685417939	-0.08401733865341712	0.040212833545023745	-0.12618682338217055	0.09763061327472981	-0.07125956186906476	0.08685198153990269	-0.045210231589507655	-0.038597976464908514	0.00610894372555415	0.055104371520728036	-0.0400067251331899	-0.043206855358354584	0.07884268304766996	0.08862420486052175	-0.05816635039808926	0.025285615333918043	-0.07779847748449083	-0.03273414537254818	-0.0014632913207664605	0.02092371194244548	0.11641447467925375	0.037756375038013795
0.1941122452568583	-0.01609753446897566	-0.017869630211149838	-0.11768094122404353	0.041499925927423464	-0.04346742088883253	0.010681437904195512	-0.1410658605905458	0.14741367992348128	-0.052948795854443516	0.0802019824590298	0.014773004591844462	-0.01575668639284171	-0.00012163884492682325	0.034284662083993805	-0.04482897746294247	0.09692721990965664	0.003088996106898726	0.08388487049259613	0.05967290206062304	-0.020107127538417334	0.009143712382944515	-0.0037977963182583216	-0.023485948190626074	0.012321147142444176	0.12159903545625582	0.03808125923003378
0.20261543766894174	0.0010317436705049587	0.01609347831725605	-0.10667932584220371	-0.011120952119211214	-0.02745608058425464	-0.03285961133116411	-0.13091980348131121	0.16738047347590948	0.01880119196970989	0.04713774353410671	0.003927870554604723	0.0008833179966271885	-0.05902305815600212	0.0426600218654444	0.0447670969421931	0.16085691198808308	-0.034509469519061114	0.0339855485379782	0.06144393973491789	0.035366354257153405	0.03614258356009451	-0.022837889629768106	-0.019585297936138512	0.04264089581004867	0.08326631492359213	-0.0004900800773687034
0.20760152808552287	0.0134182001145991	0.07550809908402267	-0.06813891666149183	-0.03687866176633145	-0.05715474957202976	0.017870349631169513	-0.11043870601678063	0.15582945627942912	0.02343730971666351	0.053199772376906165	0.02572579087137014	0.050706227303041834	-0.10826996739576021	0.10685045900882878	0.060541728832614966	0.044071272908255854	0.0002791245124071709	-0.06146556780083748	-0.06985770496851135	0.07036506590857182	-0.023433237096854187	-0.10604005335581403	0.005309116134670701	-0.010288104194962122	0.023609712636490685	-0.029487082914694204
0.20440618366015145	0.023323652325265502	0.08092343480006314	0.022719176670718988	-0.0651360513280716	-0.11231396895870283	-0.00499944239833347	-0.12439206852070994	0.10149841680822182	0.012663533082387879	0.056742980612891056	0.037938539479492335	0.03159527887820414	0.004019941186939524	0.15738917189243012	-0.07736800146104376	0.008689573462996453	0.03547489298073712	0.12548836944167904	-0.04101006438813535	-0.07801977263683156	0.014663239006488221	-0.06029986630536618	0.03666384020832351	-0.02726886777867108	-0.056995182934256226	0.10487627318801693
0.20469348926408443	0.037347641179351736	-0.0027682200540332103	0.06317291532721442	-0.029738998777265796	-0.07422748693598433	-0.14188582455448195	-0.1185645692784789	0.07487764844692482	0.0721347478022834	0.0344921313502754	-0.017012363171151068	-0.013386323541882544	0.034132620473832476	0.110906259076299	-0.11659288373213228	0.04080756222601817	-0.07858680198846094	0.042623926002835856	-0.07431565178096566	0.055204006851659757	0.06364224723058816	-0.00018025931036623477	-0.019933455204994108	-0.005697060848090425	-0.15747858513231236	0.0623015594721167
0.19742649192150988	0.054762091059617476	0.013297890854067143	-0.008089674178071493	0.0380165097257835	0.07024710095552655	-0.14235718914995	-0.043215432450964375	0.05777100596891909	0.06429468657439724	0.012449583973769805	0.013222185736833564	0.018461118320875193	0.07799691071448817	0.023822220731643574	0.02843741404214234	-0.007496536848172725	-0.09526771809294478	0.08690517517999308	-0.13216438521165103	-0.06617855430620048	0.0674820222937399	0.07022181921629346	0.03024902664707925	-0.02241345652450589	-0.09211362384861331	0.05790941370894087
0.18462228418495444	0.0815859052849159	0.08423317344065086	-0.0006650787109472867	-0.03475677753450632	0.12127547811235473	-0.049214606930273824	-0.04287074572168109	-0.0020329916686295376	0.08204404976572605	0.024286373442119147	0.0004573008804725498	-0.02460811173995217	0.06843026365837804	-0.05048199966707779	0.07390299566789385	0.02449429549473281	-0.1726962788608103	-0.03926326209952832	-0.004961892159690812	0.08413864403672146	0.13906330985083853	0.0004961260080563051	0.0023469811099273846	0.030168369990248477	0.01562665547959456	-0.03164141641550961
0.18262453747115903	0.0824755547512148	0.09902779038131852	0.08733056193186595	-0.05885316885974384	0.10311555802487568	0.015100739212933478	-0.051633555931342834	-0.04138309908957983	0.08729180100010997	0.022694788106232905	-0.03127858799436001	0.07103066128474506	0.055026511790442115	-0.00020102940592858776	0.1499162967526447	-0.06764160618702755	-0.07401318656896103	-0.07059820613433322	-0.04898866352850757	-0.0369353958363901	0.06573974265603477	0.0005230204622026502	0.04837443739658203	-0.003519512124309898	0.11068067520054417	-0.010263869438887612
0.17953268521674534	0.07254299413340386	0.09755133657862888	0.1362575211149571	-0.010808341552133838	0.08477275604818096	0.06604948088223421	-0.036030849397411815	-0.0894246948340549	0.12247337458488461	0.03521519931488363	0.02111437819190802	0.06461226901035033	0.05780972343985874	-0.008228793742225762	0.1008009563950158	-0.061323883126875645	0.07396184140227616	-0.0751544333462886	-0.0075621397072900415	-0.060221942024268206	0.030321957245434277	-0.0395386715343759	0.11123578673262106	0.03540885247550033	0.10004951730382211	0.09935429272224539
0.1574292549090096	0.053094328049463256	0.05355783961826683	0.14701837121180386	0.06477134225555259	0.027206174532826477	0.13797507413173604	-0.05622981554465517	-0.12187364577252882	0.12696176696800243	0.014693176945168113	0.04153894810511019	0.0740123923935458	0.06322578224845836	-0.016836259441475685	-0.0534682802845049	-0.003528590832158396	0.12712088058425094	-0.18918585772845833	0.02164306138094864	-0.033889198582070075	0.059074744198807164	7.952984989642933e-05	0.0658228656501238	0.040424665441150406	0.03990134420296453	0.15657456882685877
0.1411137497692994	0.020356755124629627	-0.024274852875877717	0.07451761719567648	0.13238775135109263	-0.011763177767850228	0.14145758757648044	-0.061920874331630904	-0.14869587340843782	0.09843527661389251	-0.05538551411569895	0.04233587655311033	0.04547578510763496	0.0318224166280852	0.0529185363112627	-0.12631251916534506	-0.059128961488720586	-0.03493367534720987	-0.23756545297052914	-0.07316072349492458	-0.03390334186638279	0.06193053521554359	0.11391707815030513	0.012351072934338889	-0.003658311058334987	0.0017472987122152117	0.09845528498380744
0.12871069188566348	0.019860224027283394	-0.015425844370416723	-0.045648346861638565	0.14694713202188364	0.004818856607210462	0.09659452704412907	-0.03367756491039749	-0.1685434988365624	0.10189440339534117	-0.00362108173627973	-0.0019664047726021816	0.045388119534908844	0.046613879189955944	-0.1412450171701401	-0.05548549983659484	0.010214488719290093	-0.10365249286544365	-0.0800514030840948	-0.0337173784437444	-0.1571980094860148	0.02894659426337831	0.10098925057321798	-0.0036886920402013496	-0.029364526549149145	0.066432962766831	0.014975859490459785
0.1367466068542469	0.046979148367390304	0.07279202773636353	-0.053945740832324174	0.040080422027460545	0.03815263946752566	0.027495073045481495	-0.004574174223841557	-0.07135847652009811	0.043129094875706736	0.008799329091231212	-0.02306596584033005	-0.05361118568704965	-0.0063145888560123264	-0.24999282346861543	-0.04267363114103734	0.018047664469188554	-0.1446205105849578	-0.1084376247337493	0.08292634890976876	0.022672594152393533	-0.013737482919674832	0.03231869775243165	-0.03495393604043476	0.003337453718328684	0.010603195384306124	-0.032712636130824854
0.13726653943912775	0.05803181631010588	0.10666042258813288	0.03570312698780379	-0.05271965387365476	-0.043016665253485416	-0.011107148292289454	2.7189458419778212e-05	-0.03013158393559887	-0.09488021975739251	0.02231550833513074	0.009208451500937853	0.006266956628784959	-0.017438401424630615	-0.17353932488486704	-0.04080120761394704	-0.20673775374580075	-0.03048583916590079	-0.046688922293544544	0.053313504208882555	-0.05076865368609389	-0.05000080879958277	-0.04718898574246637	0.06586701070687657	-0.020996085790812538	-0.04075678414250142	-0.043683872830196674
0.12432054409099959	0.06023693424749123	0.049564971526944945	0.09725075408409052	0.03422953526096025	-0.08782672225846419	-0.1043426917698672	0.046498620891755126	-0.07394019765845775	-0.05033031565040767	0.08199476266131561	-0.05730665688857439	-0.10348273462524663	-0.018627262741151146	-0.08501739240715032	-0.14257010661506705	-0.16212439979641502	0.019513650406304046	0.012909215783574124	0.20725471461353778	0.00855170113523171	0.0642795390976023	-0.038123803363709075	0.019636493069748476	-0.049365866703938804	-0.16406625703535066	0.010465783937961722
