Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	54.480352433857796	27.56246806164065	6.104263927884736	0.06759857304211232	4110	94	0.3351620947630923	0.0	0.0	0.0	1	72.8517775739673	1.1102230246251565e-16	0.9212118288735227	n/a	rejected	External regressors
ICA_01	64.7008137540709	20.463867419953257	4.602234252525759	0.05067432239937693	6435	0	0.5233780941595211	0.0	20.585387230748335	5.131141286052292e-91	1	10.830211135906897	1.1102230246251565e-16	0.6347941855123811	n/a	rejected	External regressors
ICA_02	52.95168732803159	20.73698747104264	3.366378221222143	0.03331510293502408	4421	0	0.5617206269305571	0.0	22.232078236074884	9.868839296838663e-104	1	2.664871193705262	9.64945475163681e-05	0.2995704712134526	3.444197766229451	accepted	Likely BOLD
ICA_03	90.33662197158795	22.18472372484646	6.797091159619173	0.058509920272493986	6630	0	0.6662021984827373	0.0	15.334624154069038	3.042678359748113e-51	1	3.9015514096684965	4.5037233498135265e-08	0.38506000235499316	9.365076850673127	accepted	Likely BOLD
ICA_04	27.816607559354363	29.194675088333984	3.9522161944383085	0.030525601252828924	225	121	0.0	0.0	9.401153038854126	3.4378275609250205e-19	-1	1.4455007404943518	0.08760490617578587	0.18830769969081862	n/a	rejected	Unlikely BOLD
ICA_05	30.53006279750714	23.29099363614008	2.2289463736515325	0.027004357658768383	0	0	0.0	0.0	0.0	0.0	-1	7.355205860124037	1.1102230246251565e-16	0.5413822571376757	n/a	rejected	External regressors
ICA_06	75.83226203234017	21.455322650182374	5.276439752948605	0.04807277547197324	7435	0	0.5903194308829683	0.0	19.736411587719367	1.1645908156050253e-84	1	2.5207581709998017	0.00023223847086273341	0.28803636842755653	2.659540357922241	accepted	Likely BOLD
ICA_07	45.73594072884504	28.497593819098356	3.9412391954749917	0.05234108817865187	897	0	0.0	0.0	0.0	0.0	-1	136.14978962927924	1.1102230246251565e-16	0.9562386235827764	n/a	rejected	External regressors
ICA_08	37.680456123842156	25.895423924542186	2.615869085648386	0.030779310592438276	217	105	0.0	0.0	0.0	0.0	-1	2.6101027387174396	0.0001348683475111967	0.2952313694538199	n/a	rejected	Unlikely BOLD
ICA_09	38.694317683327604	20.294954289845958	1.8900825197198319	0.025350423008408424	1616	0	0.5541718555417185	0.0	21.236964496062075	1.0874376719616363e-94	1	3.183528619883737	3.897873950275965e-06	0.3381589015332599	3.716704459508813	accepted	Likely BOLD
ICA_10	33.458458685693124	41.6363442463243	9.80880235330155	0.062156298672140814	553	553	0.0	0.0	0.0	0.0	1	2.958871164688151	1.5744184700072772e-05	0.3219789934490558	n/a	rejected	Unlikely BOLD
ICA_11	78.41469850325383	22.59739822996277	5.3897764979289455	0.05643871694327803	8071	0	0.6175451854650796	0.0	11.638179050610665	4.474832518131852e-31	-1	2.7092335214493266	7.351417126877369e-05	0.3030461619015723	10.852846493922797	accepted	Likely BOLD
ICA_12	70.60220685234268	27.083272010427333	9.31152041483612	0.08922569415917964	8949	118	0.43694231315714693	0.0	0.0	0.0	-1	11.036812829286385	1.1102230246251565e-16	0.6391637688994911	n/a	rejected	External regressors
ICA_13	37.21403399288207	19.882829377642647	2.204289995741658	0.028384649176685043	1397	0	0.5102260495156081	0.0	18.890239270555327	2.0002919463673514e-74	1	1.4556065515093717	0.08364148257739112	0.18937488781973932	n/a	rejected	Unlikely BOLD
ICA_14	24.90677079397966	21.97319670337418	1.7921625541014112	0.023813660043582235	0	279	0.0	0.0	-7.059779842823299	3.0943421731205285e-12	1	7.5389762089432715	1.1102230246251565e-16	0.5475029470915678	n/a	rejected	External regressors
ICA_15	35.272546533417305	45.17563772452832	12.162626184371177	0.07915408243521542	435	477	0.0	0.0	0.0	0.0	1	2.954512341411278	1.6175440951449183e-05	0.3216572424257106	n/a	rejected	Unlikely BOLD
ICA_16	35.57725004476751	19.21707936498072	1.626922440299208	0.0225367737402893	1387	0	0.0	0.0	19.263174968516125	9.918016258953844e-77	1	1.897763440599544	0.008776588228821991	0.23346937477216012	n/a	rejected	Unlikely BOLD
ICA_17	48.34546369554879	21.364553129754725	3.4736087106660096	0.03781941337252252	3340	0	0.5104309425917466	0.0	17.76545250311445	2.4327978427564255e-67	1	5.290741553603257	1.0467737787678288e-11	0.4592055375914327	7.501609272976761	accepted	Likely BOLD
ICA_18	58.38584149461979	20.971832863681318	2.9664288894079855	0.03692101321928769	4001	0	0.5931297709923664	0.0	18.918658593245357	1.8608342921317046e-77	1	2.634869358887888	0.0001159361299077899	0.29720017709291624	4.843230097137141	accepted	Likely BOLD
ICA_19	60.63222184683518	22.12337066793665	3.087133142724012	0.03558612094999366	5351	0	0.607995452823039	0.0	23.083455265592615	8.591178226527422e-114	1	3.145053283707399	4.952329556107138e-06	0.33544292021860644	4.017918243593321	accepted	Likely BOLD
ICA_20	31.655576833758886	26.383182464648193	2.1932930534736323	0.03209590266567696	92	0	0.0	0.0	0.0	0.0	1	49.42452883362664	1.1102230246251565e-16	0.8880471500923429	n/a	rejected	External regressors
ICA_21	25.639822076617435	20.986845389099482	1.3793260638865954	0.02179963906334321	0	0	0.0	0.0	0.0	0.0	1	11.063870944538092	1.1102230246251565e-16	0.6397283107592314	n/a	rejected	External regressors
ICA_22	34.58409668518804	21.115005870331277	2.0190220106469496	0.026683893425783162	997	0	0.0	0.0	14.479942685255619	2.9145099946485324e-44	1	2.3702659622865636	0.000574714722211489	0.27557914937962835	n/a	rejected	Unlikely BOLD
ICA_23	27.27292922074634	19.347338771887728	1.8103270054812826	0.023212667320945898	0	0	0.0	0.0	2.671105329631741	0.008778317035710513	1	2.641479170298139	0.00011134457125938635	0.2977237618798362	n/a	rejected	Unlikely BOLD
