pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30
-0.15716593475535826	-0.13933698045587187	0.04679777633919255	-0.06516831936478198	0.04236916439784504	-0.019843715996737676	-0.037658870600408345	-0.0024177039276088246	-0.11460114679758143	0.10549171543997646	-0.03229698244618596	-0.11552584955464021	0.07026235304322583	-0.007027176260280019	-0.012265210561334495	-0.07251871977142071	0.0019592275119902887	0.038712880190442514	-0.01654084895243654	-0.20072006729086606	0.019296640022380945	0.09046691059648297	0.00162319104641199	0.048155218978498414	-0.2625548737272527	-0.026282198387306777	-0.17199135620402434	-0.028322064655630513	0.31244165320604095	-0.15159977072437697	0.2465911954066866
-0.1572204894146082	-0.1311774539163531	0.015018220106069166	0.036201734957381146	-0.043977846551754476	-0.08132914377216935	-0.07477844348676177	0.019164640186887492	-0.06535010431778597	0.115577212893145	0.0067908635095207705	-0.061273056225141856	0.05793400030560456	-0.09193493459871686	0.05576006642710283	0.003705243488600623	-0.09299787128671776	-0.06823736402438638	-0.029345677308807192	-0.08240901116619552	0.0021496873123447945	-0.0504763688526252	-0.049593486525746765	0.13440728779680206	-0.04459992019317437	0.026666964855021694	-0.14554137421288624	-0.039938550285894894	0.029845095609107756	-0.0963505882666002	0.0798967722896623
-0.15766575978483016	-0.12409200017505595	-0.04663163080959598	0.06916429960096232	-0.06921789990960495	-0.04596789039941089	-0.07531287116934872	0.0054115594629234485	-0.04722499394235763	0.04973324216293595	0.054404770901799744	-0.1117481152817014	-0.025425015426245118	-0.06989217368027749	0.08917924482480573	-0.05876562725461301	-0.012207042949502287	-0.008825952231544948	-0.08747849120742257	-0.01089101179375522	-0.11340632600172491	0.00697306502279808	-0.13905766772689862	0.10988725831806172	0.011305239375593627	-0.018041733864416522	-0.07836271323672399	-0.01810619725862407	0.05338298675770801	-0.16598841544595833	-0.0014172654450244626
-0.1584842104345693	-0.09153687940468413	-0.08623769949486852	0.018284835223316073	-0.07962065370740179	0.024936373177596047	-0.08313391445224948	-0.03045186945118208	-0.04582479821238933	0.03737545258276603	0.059452667892491394	-0.11704678890952913	-0.08166706108017656	-0.010206550894726711	0.07308828945633322	-0.0718028530532445	-0.014114839217663756	0.08792097930218429	-0.013288644638894686	-0.09338304686264631	-0.056821117625588606	0.024248087257029233	0.0030817545329069667	0.006702984934972768	-0.11150739191807463	-0.01644687373768728	-0.03524623682747727	-0.023933392555001834	0.014408464749513572	-0.11586440712934404	0.0661005040092015
-0.16134667442975312	-0.06019937796040303	-0.076892786335368	-0.08265552574316715	-0.03879796662700119	0.03128432363495244	-0.0850138728697537	0.05616515319247488	0.020486279637409482	0.06120629095659251	-0.005941740445389452	-0.010084822683263108	-0.00964515141502521	-0.06607991792211233	0.11542944682170383	0.059193644459230546	-0.01902349889178876	0.00024241527018748973	0.0039287989616249245	-0.0294368115720976	-0.030795141599553127	-0.10832159114612454	0.03610986898136305	0.06379203315223578	-0.10409313149928795	0.03101871355966617	-0.049183498495364346	0.012803160649843796	-0.10397407602395997	-0.05041006608287016	0.10307092696466388
-0.15966453915157397	-0.0797010516089314	-0.0013090605043650783	-0.11072281133286516	-0.027425996842774483	-0.0327308142910047	-0.09514688212074021	0.05797562646212648	0.03906938429040402	0.044063414029572756	-0.025750930915182435	0.0171689318093608	0.03157916667540392	-0.028644299678760126	0.08183489669101292	0.08161690123278856	-0.014941603373868581	0.10633411426050507	0.01451102387452876	0.00042711691333605084	-0.06629171034255209	-0.002232408099919314	-0.10561852123368863	-0.0024462642475653364	0.02298111515676145	0.012347442564252041	0.01019333123295338	0.04574885899553936	-0.1009433163360877	-0.013173398142640513	0.006847744722308237
-0.15718459255013903	-0.05632847620916022	0.08291730939081471	-0.08722170008820757	-0.06515713000867501	-0.026779869081228036	-0.10265934162170398	0.02213969356893077	0.07162208318696783	0.025588635676253718	-0.019522427414658077	0.040352936042432654	-0.03844545042342824	0.02914401206274737	0.1158568291481372	0.07267496453659954	-0.004894644504212876	0.13428925030375952	0.03525254195113371	-0.03690504338649589	-0.0005656032921090744	0.04325828439427905	-0.08078207423649855	0.01012943617823641	-0.021035332122070233	0.06977069370270521	0.10700845204067516	0.07575992426275266	0.05078397432391346	0.029324958750465792	-0.061192671735219625
-0.1553931835455705	-0.04763197242309991	0.12712091480719767	0.0029637597260466914	-0.08468357596557974	0.009791903095746013	-0.08067794020139223	0.0059366030021573745	0.06669151156690173	0.05710736367573163	-0.01890499274388026	0.03241099363591232	-0.07909734179278557	0.021965488435563025	0.07560477283127955	0.06304232412732153	-0.04257110473417836	-0.03930607962658727	-0.011310038180082192	0.039873387770755477	0.04785387125427453	-0.008991722517263268	0.007758274744916156	0.13131703136632758	-0.026451455992061473	0.10435018533574804	0.05703525429144285	0.10561266073493447	0.07393262797266936	0.06626247971408399	-0.06009447574485299
-0.15566607424825227	-0.053098255479141813	0.05665986634181286	0.05310072841312685	-0.08991549593473144	0.0554853449787645	-0.08240077021286235	0.016813970670241277	0.04080534293903204	0.0467792658750361	-0.006263076494856024	0.03842587429663141	-0.016237610253317714	-0.032826952618149684	0.11059502757058294	0.061063990647633154	-0.02466080278720157	-0.022722198411404715	-0.04471709599137724	0.1582646595824197	-0.027312527336843837	0.06088513738562139	-0.051344005915158676	0.03481456677658213	-0.021122461727518173	0.014274869275588055	0.04476643449150904	0.09622131931254764	0.06235909049396149	-0.08228032168092143	-0.041268681794327855
-0.15518413183905644	-0.05211520791404776	0.018303081147635514	0.03737748537040675	-0.054999138748532794	0.11616250420642696	-0.026939168308837635	0.007047284272973338	0.07755866485294895	0.07673532670096872	0.021716781184647357	0.006661485019952194	0.03182978231895472	-0.027121620698844415	0.1423230795346353	-0.010377988823421558	-0.0001476720483370975	0.06578237353714145	-0.0337878150481549	0.14961588853899388	0.05494510148666562	0.03353032630661307	-0.018059306274664642	-0.013383941941385813	0.001321368339575274	0.08974297690374489	-0.03880650094083036	0.09581554493271563	0.041378803073686805	-0.023928677033357854	-0.0007274743482409002
-0.15875984369586305	-0.02846307452862473	-0.06754037744360658	-0.022349947967484907	-0.04456730623028826	0.07903432203195046	-0.009205142297083191	0.05980315797406679	0.086074333916517	0.0652539139857679	-0.007201665217252726	0.011124603267118671	0.022090819356649943	-0.09734646820297847	0.06021500992296683	-0.12414040620450621	-0.108041001955806	-0.010608272963951936	0.040723482721498054	0.01083234362781521	0.10789185405536028	-0.07034670789071204	0.056637645273701465	-0.008674105459113714	0.06917462592654308	0.12779769393236365	0.03094951215067511	-0.013263896691630113	-0.04846204768241637	0.02537072072293191	0.12134474788408206
-0.15509383574724442	0.01983011242466392	-0.042296645977537586	-0.0871813348822994	-0.032245877565179465	-0.09258999794972164	-0.03090804209134468	0.1271129312618445	0.03947081734307095	0.014624207638953696	-0.044045667454064935	0.09207697719952032	-0.010979517896832408	-0.11681062265900446	-0.019815220574220554	-0.11090471383502676	-0.12369184798087321	0.04306915945454126	0.01954592779135717	0.07198061727199812	-0.028776630454644566	0.0484151569662996	-0.03996454255166641	-0.09198215135849244	0.12834467484320675	-0.038332010847755	-0.01647194201928144	-0.06970644401294898	-0.06420820764612936	-0.006528420794285186	0.060545506837726436
