ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23
-0.5423417478319723	-0.48921181862453866	1.232760977147779	0.0023059669524275773	-2.528989155615343	-1.6248255691357334	-0.5823175871488677	1.2138823532029814	0.9203747499261407	6.576435235274625	-0.09703732731269211	1.267055170106529	-1.3611828036104534	0.4144326556768918	1.178513404908625	-0.3821443570050278	-0.48033023089951626	-0.6785432809859193	1.5252023117021125	-0.31744416125280706	-0.31866710346266336	0.055950837149621645	1.9334062787508834	-0.7353416216636836
-1.1296694764723327	-0.2565946275258068	0.5514232084638829	0.7173591504381889	-1.4074639582374024	-1.514372720683879	-0.3000945534412793	0.4410323238677429	-1.446692712292564	2.069841381741868	-1.3764372612833944	0.7698863372692414	1.2490059011643215	-0.41753439140777365	0.25631369213114585	-0.8689199241905431	0.2774555244992204	-0.35109934865637066	1.1987374187722193	0.774110887295805	0.30836940497182436	-0.6851832883960962	1.2825916910693533	-0.1142981766029882
-1.0991311114117763	-0.5715122408269413	0.444436596069804	-0.32758430933485405	-1.1148221050468603	-1.8985668157376991	-0.4765284907043121	-0.9118292941232301	0.14589081692067932	2.2025036813596026	-0.9399030593669064	0.7838155075419861	2.2976800903316175	-0.9625081003817967	0.595716053569138	-1.1184333834228313	0.46797088762335803	-0.8261180208569335	1.5389502773993218	0.6960975861488311	0.8038006721782082	-0.7158189593024846	0.10942872510966183	0.12197330285440305
-1.1884170404287038	0.18968775865855772	1.012954247718096	-1.430941447677785	-1.782838092352869	-1.2225464906455712	-0.4073889877902451	-1.5478502757709707	0.24836898617857375	2.0593780112664453	-0.774364782003603	0.4686797439656166	-0.7557167700827333	-0.014825905153134504	0.42177604990452977	-0.95671262303268	0.04950328997594198	-0.5193307372132082	0.5947269594606102	0.18718896793194298	0.664031236193977	-0.5515728307955108	-0.09112593137875342	-0.6854281651116548
-1.4453173579779235	0.8664846092841776	0.40899203329684164	-0.1379982174131838	-0.7638213920917027	0.3060070472194419	-0.5628569414683072	-0.024210219623096982	-1.8954395876526806	0.5903845082182839	-1.1186921549341053	0.8088974459682787	-0.1429230059045737	0.18122205935972677	-0.3290379740956516	-0.7002597433877348	0.6581334727558297	-0.30890844677490253	0.03662388333525965	0.28908158722495936	0.9751463865924132	-0.629677523127694	-0.08224816824183846	0.15174969157389098
-0.973261965736877	-0.06987306096998906	0.7385517266811017	1.0428545500917843	-0.6216797284615362	0.13160415448126722	-0.8122853873345278	1.0606588351921207	0.739333728746984	-0.3951733970347646	-0.8188701415561452	0.9493987899104457	0.3608749381956585	0.3407402925612615	-0.9351284628962345	-1.0189081706248617	0.8462060231484341	0.48708364600610543	-0.6738105056242266	0.3267972832373586	0.49866065547261323	-0.7310367077873593	-0.555471737131495	0.9496398980542174
-0.7594026026773736	-0.8566296839105491	0.9181500484066387	0.04323528610752806	-0.17716315709134914	0.751764123654576	-0.4549440200429761	1.0169421216800614	1.1695926986769007	0.1856123900977812	1.1472991254669238	1.1725405907860549	-1.1020866856394136	0.40550052862361535	-0.32323499956857316	-0.8944507274390832	0.607084525686187	1.1859456530021466	-0.7777410652773391	0.13735984468329737	0.5658671690558612	-0.8310760321137668	-0.8974714106743028	1.5134007321024847
-0.48783614737307746	-0.8676536808275258	0.8943494473683603	-1.032710570078523	0.8768810628771974	1.1005484046725023	0.07802253146738448	0.4391044994345216	-0.8912040229962609	-0.1270783269874815	1.5663300987122395	1.1354885046194272	0.11592305777069419	-0.0935776060003305	-0.16436531197311036	-0.3805125107684733	0.3289873612834565	0.837596496622946	-0.07135187203909284	0.11188922092459508	0.36809333969092645	-0.38489987671592985	0.33607100971651105	1.4705904438154143
-0.3423120076606241	-0.07458942034893945	0.6317838825676453	-0.6816907859485342	1.1198103489522904	0.8728621096718038	-0.07864086540728239	-0.8607760011364715	0.8577135145053392	0.8700883806559556	0.7677147511405608	1.1241096368670607	2.09204632419732	-0.793651112759909	-0.25592670488435926	-0.5642253367884249	0.43493855079742644	1.0281583627478792	0.40643475987712085	0.37976289115645606	0.12090485567780658	-0.4539906039295487	0.12447883812396955	0.9978947366061921
-0.6830841612400496	-0.5611242942616924	0.5890092729725674	0.052485787531441605	2.16373980973267	0.7285962062177673	-0.03214559109295175	-1.4416052440732756	1.0704516304885952	0.2520571422406762	-0.13806963177540893	1.4719503311340434	0.3805261748075063	-0.5834622532252681	0.4584013524251774	-0.36944892514030997	0.255622591553975	0.785203535800259	0.36957457986644215	0.29298227017178236	0.27698245248078895	0.1404833121033106	0.04794144836572838	0.7923239243860208
