Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	94.06552982200392	37.286979732756116	38.3705762627877	0.1847527758470108	29776	6244	0.48134249842182786	0.198486799742434	10018	-0.01807626079908361	0.9856132654503296	14.4	-1	0.384398178747256	accepted	n/a
PCA_01	102.92061799434926	33.271052691607395	28.678653489153415	0.1249800028525163	27479	4370	0.5434900255659022	0.07992433199337905	10858	0.0	0.0	11.3	-1	0.24067936202107745	accepted	n/a
PCA_02	79.73670944424555	26.61595129856559	5.561720130787207	0.03426718599241991	16368	917	0.44678890336521654	0.0	9892	0.0	0.0	12.3	1	0.05239546089690069	accepted	n/a
PCA_03	62.205027723294116	25.09822399707402	5.385188940018622	0.021878564924211693	23777	2861	0.5088533608389204	0.1073680417942713	8024	-12.378886117907538	2.4986189195526674e-33	8.8	-1	0.04910511842916461	accepted	n/a
PCA_04	42.99906039984244	21.609449660734697	2.5788289898368353	0.01768063675273468	4320	198	0.2825400537948778	0.0	8493	-1.221386942759721	0.2223171548916828	11.4	-1	0.02468283106442628	accepted	n/a
PCA_05	46.330313736566225	27.051566527208013	2.0166991407224133	0.01322333085509416	6559	952	0.26321534383283957	0.0	8891	0.0	0.0	9.7	1	0.02069635275706949	accepted	n/a
PCA_06	37.35263993802175	29.793755795544953	1.2650543751779249	0.009738580272948032	1876	598	0.0	0.0	8695	0.0	0.0	12.7	1	0.01334930280274564	accepted	n/a
PCA_07	34.18102623630359	32.83440676878666	1.3532971192280199	0.008937413072293437	692	1091	0.24301886792452831	0.5225058004640372	8252	-1.3016142742442445	0.1935609413824633	13.4	-1	0.012287121686164774	accepted	n/a
PCA_08	34.41659923999873	31.52488642982005	1.060235790297071	0.008453934133491405	882	885	0.09265944645006016	0.5981981981981982	8576	1.0199606161236403	0.3104196663157205	7.4	-1	0.011518755254039933	accepted	n/a
PCA_09	46.21341980931489	23.28710334430249	0.9128976653379491	0.008230452128755632	4323	404	0.3758249392150052	0.0	7313	13.465932806576022	1.2001639207479437e-39	3.0	-1	0.011399072470328956	accepted	n/a
PCA_10	30.041445164804223	30.1643274292476	1.019659273941231	0.007811489754115883	453	1215	0.0	0.0	8748	0.0	0.0	15.5	-1	0.010690302431765221	accepted	n/a
PCA_11	33.348492404027176	24.678527148228458	0.7680904015494785	0.007103637208752903	511	427	0.0	0.0	8756	9.249159555310301	3.814748137923617e-17	11.6	-1	0.009621743105471377	accepted	n/a
PCA_12	36.40675690366396	23.302319123286516	0.830297229939873	0.006791592329826102	1775	108	0.3310225303292894	0.0	8223	9.221902575438708	6.5376109913501685e-19	5.2	1	0.00928894419500096	accepted	n/a
PCA_13	29.71552090957693	24.219288598293698	0.7770725712413205	0.006573725533636977	359	1099	0.0	0.30542778288868444	8725	0.0	0.0	15.9	1	0.008903582316411206	accepted	n/a
PCA_14	29.167919697349316	24.478153284568027	0.6647401470135198	0.006245420032960465	88	98	0.0	0.0	8711	0.0	0.0	16.9	1	0.008470592417373798	accepted	n/a
PCA_15	31.32266853685388	23.650112590456455	0.6691667273409119	0.006056908947280377	364	440	0.0	0.0	8947	0.0	0.0	16.5	1	0.008190774829174855	accepted	n/a
PCA_16	27.395292501866027	25.833298233842942	0.63043486691816	0.0056671285038204225	95	302	0.0	0.0	8674	0.0	0.0	16.5	1	0.0076892992900332155	accepted	n/a
PCA_17	26.43467751723762	21.767000113213488	0.4419118442281634	0.005407430795753235	0	0	0.0	0.0	8993	0.0	0.0	21.7	-1	0.007278849913413592	accepted	n/a
PCA_18	27.077140591876088	22.489735410324354	0.4470460202499428	0.005360494407606125	0	153	0.0	0.0	8960	0.0	0.0	20.9	1	0.007245622932158317	accepted	n/a
PCA_19	27.517241839660354	22.164234065579414	0.5525242191975174	0.004988706513004566	247	626	0.0	0.38634471273938387	8847	0.0	0.0	17.3	1	0.0067174857150672646	accepted	n/a
PCA_20	25.3701861571367	19.900115216406164	0.4689737626183681	0.004777686901452832	0	116	0.0	0.0	8869	0.0	0.0	20.9	-1	0.0064310788250569705	accepted	n/a
PCA_21	24.651456156607892	21.835931329315205	0.41654939196412444	0.004661231236451415	0	279	0.0	0.0	8990	0.0	0.0	22.3	1	0.0062624572255188665	accepted	n/a
PCA_22	25.296351165597887	19.22797541226078	0.39590897926197266	0.004544036887464286	305	126	0.0	0.0	9091	0.0	0.0	20.3	-1	0.006120516105949484	accepted	n/a
PCA_23	26.18397392817301	21.303004567384864	0.42404585737170614	0.004509848002655659	91	459	0.0	0.0	9032	0.0	0.0	20.1	-1	0.006066825087981591	accepted	n/a
PCA_24	22.533464972243593	20.487326352636714	0.3921898205039469	0.004435400215842258	0	308	0.0	0.0	9057	0.0	0.0	23.9	1	0.005952897726887345	accepted	n/a
PCA_25	23.827847070095387	22.641493305044143	0.38196096119761286	0.004320413314117836	0	541	0.0	0.0	9237	0.0	0.0	24.5	-1	0.0058231329670909585	accepted	n/a
PCA_26	24.269380832335155	21.394408159423918	0.3651418399812689	0.004265091836103091	0	404	0.0	0.0	9323	0.0	0.0	25.3	-1	0.005766574936684258	accepted	n/a
PCA_27	21.517823458063905	23.121414586901412	0.380189439584518	0.004196078296744443	0	558	0.0	0.0	8989	3.312101156596547	0.0013094182729251108	20.6	1	0.005636938125362314	accepted	n/a
PCA_28	22.739921347629416	18.85681743044229	0.31833695179683114	0.004105774914454293	0	0	0.0	0.0	9251	0.0	0.0	25.1	-1	0.005538878084618849	accepted	n/a
PCA_29	22.74966970828331	19.421596044036427	0.328543587954949	0.004084933893592166	0	0	0.0	0.0	9340	0.0	0.0	25.9	-1	0.005476086172654152	accepted	n/a
PCA_30	22.274310335118034	18.767035282231653	0.3115915531793434	0.0040214670307548855	0	98	0.0	0.0	9175	0.0	0.0	24.8	1	0.0053910349499584394	accepted	n/a
PCA_31	21.99676141025228	19.613625406074522	0.3249057388345297	0.003994880104493464	0	212	0.0	0.0	9255	0.0	0.0	25.9	1	0.005423994374541556	accepted	n/a
PCA_32	20.781351857638178	21.490676108204624	0.31465628679196495	0.003882987455253382	0	414	0.0	0.0	9266	0.0	0.0	26.5	-1	0.005205361377498639	accepted	n/a
PCA_33	20.673691186848185	23.150497411990717	0.32294213067591154	0.003829604782688428	0	607	0.0	0.7132987910189983	9175	0.0	0.0	25.6	-1	0.005140382649573899	accepted	n/a
PCA_34	20.333628469288232	17.777976243354317	0.29000841495969387	0.003808620110571804	0	0	0.0	0.0	9296	0.0	0.0	27.1	1	0.005105997704457952	accepted	n/a
PCA_35	19.426030754336917	18.925207465327066	0.2819368369506996	0.0037644071425581966	0	140	0.0	0.0	9207	0.0	0.0	26.5	1	0.005048695057746592	accepted	n/a
PCA_36	19.67803610040919	21.79898496873645	0.29802324140527164	0.003725990143696421	0	268	0.0	0.0	9174	0.0	0.0	25.7	-1	0.005000395353374825	accepted	n/a
