pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31
-0.04922669619382347	-0.010295905655913646	0.00904747242300611	0.03264159341423911	0.05472182662043118	0.002654359188167236	0.16978313302502154	-0.1315924098591126	0.02608507068288144	-0.06488200373014952	-0.11366269232701429	-0.06979013644474767	0.056449487092282535	0.10769172737049074	-0.026727416978553506	-0.0044393445771845575	0.06385788961454739	-0.006810339071887682	0.22760888969401027	0.14561514642695825	-0.09156290938375974	-0.06863304089229681	0.07797970044722118	-0.08854614528661231	0.16021733138993977	-0.04508003842444128	-0.05720357906676379	-0.06694031164268364	-0.07096949015487582	-0.1045721891729389	0.08359092243261608	0.14700323417793243
-0.0326480812336396	-0.054512558943598674	0.000500784794634411	-0.007838452214215572	0.1209975968536178	0.046144327527505746	0.0853224949959655	-0.06135542419141099	-0.09455674093904079	-0.06855146922632395	-0.002743042963196163	0.10161068163662754	-0.014400279770821183	0.03254035641231984	0.043688536880139475	0.0315752747651977	0.07291363172779218	0.019732244893321697	0.13105219915192204	0.034540459560462186	-0.12063073706770666	-0.06508072978974513	0.013737528087490156	-0.02632813647898112	0.09820736848050955	-0.06485430957113524	-0.10491733058991261	-0.14190741787178224	-0.08195737122853503	-0.06144328439991083	0.08585936002416002	0.14770503869081364
-0.03992333133576281	-0.060469576804705105	-0.030584472111271868	0.010166044137032065	0.10501803814011706	0.0015343525412868132	0.05844008880532969	-0.11982300638898485	-0.025337386351543444	0.11371492276622486	-0.05064753953409595	0.160574988247335	0.015531717936053208	0.03797827210008384	0.019980802299677938	-0.055915280034838026	-0.0009225736095134426	0.017365322744948498	0.12902274882223266	0.015009209737652407	-0.0175969395083573	-0.08836698487054312	0.03233787028292729	-0.012255086969473639	0.0857710146909888	-0.0458605710543703	-0.10144403681795511	-0.07497761351708615	-0.09622689650481768	-0.006860838002432278	0.054451272344314905	0.031100450928922066
-0.0453380770084142	0.031760737431333785	-0.001061141750519079	0.11513022659154903	0.03830470963355098	-0.12073944445860449	0.09706655114249221	-0.13185333111679493	-0.08865028956370284	0.07206560450727167	0.10988466042570483	0.00028489012849727824	-0.07490981276410486	-0.021834831350957262	-0.04955755533604112	0.05088164643036172	0.0352901005327238	0.07539135830994764	0.0615589050525171	0.044401578164777605	0.02827780678639953	-0.09686198040208875	-0.004911511863451921	0.05372545145372962	-0.007018011730360804	-0.027735851366765023	0.04470310274433015	0.024514836710839948	-0.10776716437899794	-0.08293932880752998	-0.02440460216403794	-0.0762663075548768
-0.02559626806740737	-0.06686062654208169	0.04975095755252662	0.08742345190485924	0.11978939167279486	0.1342583567873109	0.06729171244763782	-0.042834173268486944	0.01976642053750728	0.07840549311877801	0.05188696853295178	-0.07245447635811997	-0.013358877465833273	-0.02969778429089758	-0.07128063409007951	0.06586775561020228	0.012772298161332032	0.006752977838245865	0.03173177684185147	-0.03248442880529104	0.04570173790753497	-0.16274475162186747	0.05123965860435282	-0.06939093849087971	-0.05373337365930008	0.11740224927026206	-0.08003087192304306	0.026913519502918173	-0.02585580324294654	-0.18870903957037063	-0.002957867912318897	-0.03128779791586544
-0.026230943043703707	-0.059479559848764685	-0.045328030938016683	-0.06202448017639556	0.09450501188543647	0.07947264090228408	-0.008871408371863426	-0.06315201329586181	0.07862590048169543	-0.05591779117242476	0.08666103338961159	-0.07990624651019386	0.10965969824239127	0.015027636695598631	-0.0554210484592362	0.03448086587944322	0.1619699923248875	0.02765843497284119	0.007919046971698533	-0.11548785905364481	0.03121820904134806	-0.07097999019834215	0.0064947008400189285	0.10112717575589066	-0.04243172340214704	-0.041874255255426686	-0.016274769982528525	-0.1857338056104188	-0.0636263551286772	-0.004849529777865569	0.02270876539261907	0.036810935568918526
-0.03537174549755822	-0.030659541328326156	-0.04162166128535105	-0.046006808993494436	0.10423221757558376	0.03951531502674395	0.03460099796891153	-0.08413606635286161	0.07015691537041582	-0.13204544119884856	0.13884744182969386	0.038710620117501565	-0.028050635182288453	-0.029868089330609526	-0.0025217148132708825	0.005797189795199367	0.0984199112378562	0.04511395817573268	-0.0024190153003131876	-0.004029665185425121	0.017643569729229577	-0.11692679424018634	0.09591469241301295	0.03887222543137786	-0.04204439930303213	0.003165405672746235	-0.05961039703449044	-0.1108774845688612	-0.06426574541121761	-0.04261018744201203	0.002743257007008816	0.013036970860909512
-0.04033647184315649	-0.02655191642585715	-0.028540998637534787	-0.032527319500088664	0.11863738214948888	0.06646175188691969	0.05759972922448878	-0.05248732859997296	0.07491851543959056	-0.03658938672813469	0.1642259824473236	0.06170249186128834	-0.05187858364444506	-0.050931798627051224	-0.09746706882773963	0.030640172771711095	0.039816826142372114	0.016014606308340847	0.05901850372937445	0.05105065114714036	0.03092970270692997	-0.04020029791761366	0.18318994455475113	-0.0335784018647435	-0.02065724970973437	-0.07742083918149871	-0.10415888729721445	-0.05847689854613085	-0.09163111684535545	0.019292569137756507	-0.03276589717318564	0.0191370590190134
-0.052968693557501216	-0.0004348974314612626	-0.0657042443985679	-0.023193026680406625	0.05987214728314676	-0.036252612106131496	0.052027522320441555	-0.07583239400253908	-0.06937910872071228	0.04638647163929874	0.15215177799438057	0.022210424113933758	-0.041280702022607974	0.04093161904167289	-0.018454784373863588	0.062017930407895265	0.11692455380106306	0.036783144497604434	0.06095695945148105	0.05068836834638181	-0.0019169393866822898	-0.01180267400433234	0.11380155470635075	-0.04075063898186186	-0.08969464457005608	-0.07174271926220728	0.16063157758238025	-0.019307245618891446	0.032950265330068666	0.01871990035541614	-0.046770719105672494	-0.0344341648547381
-0.03720739797175019	-0.0159865014839908	-0.02355487815140629	-0.014516894618322063	0.07413238259939059	0.06601795727449336	0.09105762048727883	-0.043842306793899	0.05723919793305967	0.0495584632614553	-0.0375029915694203	-0.05795808280060272	0.052023211954305565	0.023700809036842824	0.055473604825717046	0.09995605921760203	0.082057214274447	-0.037215048537003116	0.047091377188648045	0.054109012833709086	0.08723880218684991	-0.05538039716425051	-0.015354347292300202	0.0803961083083608	-0.017444426874723515	-0.005251340877875075	0.06877283665397096	0.14773308901625853	0.028198604319387165	-0.06969973941804625	0.06663651412009895	-0.007789036994818144
