ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32
1.8029282549587557	1.3977294512753111	1.4426549475992432	1.3040091934327258	0.5824365621653091	-1.235755944457486	0.4146068559353184	-1.1072926236423866	2.49757217793592	-1.1586093607819477	0.8610772715239418	-1.432473508386626	2.1726712080194472	-0.9979329382884592	0.9508807389902664	0.5351231783946233	2.298505495408278	4.2819937157992145	-1.1132142586086582	-1.3167091349590554	0.6093708107618334	-0.40758327062381783	0.26669026397344164	-3.171047562808553	1.301878208354736	0.38902813721064	0.23848160179846084	0.4598093956885969	-0.2911040233628904	0.5863516375136345	0.8534941436471141	0.2759834619429805	1.3488330119117502
2.010182117740379	-0.3335364381390611	1.4519400556147255	-0.5609542333016888	0.8939531714180182	-0.17844584833992502	0.85249853745979	-0.7215969682229008	0.5521694158131882	-1.3652161420906517	-0.3080800624349861	-0.3045854890620523	-0.7449285480784226	0.09619579277329944	0.9438257027450815	0.6421447795630045	-1.3850845025357073	3.411066012227208	-1.857376711191631	1.338852340093698	0.6320106990445048	-1.030475909846588	-0.006370740870302393	-2.9927741716203373	0.9943506411867218	-0.2610722059697221	1.649959232936003	1.0526157872818496	0.2694297263434633	0.7896730219306054	-0.15297658336003428	-0.6080452607030149	0.7952464073045107
1.3257893401492877	0.8697229080766447	1.3877211747128304	-0.23364250214905977	-0.5270520628274806	0.4312539864870081	0.1916455493198592	0.17599063090810407	-1.556727016849341	-1.6911419573173179	1.1518075715053233	-0.17964161945426427	-1.3348360907199392	-0.0303576892864554	1.963684675980648	0.5289769681795108	1.0875983371098839	2.8349459994718678	-1.2931237622914868	-0.7779388861472001	-1.3962605453635497	-1.6352921901786555	-0.2792079670054358	-1.7477551358294567	1.0862635957382134	-0.48474693123835055	2.1837485059435076	-0.15498250864409693	0.877935607047489	-0.3769843059054567	-1.3436693671024056	0.9452765166631187	0.9629735997650971
0.7878486037660536	-0.04576641130465045	0.3782774821370439	-0.36591800852123807	-0.8056895667943247	-0.7111972222876624	0.9894324428288361	-1.4171961093158698	0.5892639610454445	-0.5844852851763462	0.457772942873698	-0.9049946616149154	-3.507103147221578	-1.176551761300066	-2.61588836888017	-0.6327437661650208	-3.1934849389976794	0.5310273819555082	-1.2125294757955096	-0.5225024713744022	0.8911796456234191	0.6512105999588794	1.4565630372018	2.0933633700928675	-0.07089295720136089	-0.9679721365154202	0.8118809901332273	-1.025136968029832	0.3800535760800933	-0.4478603808837922	-1.1359056289124962	0.7906089544687188	-0.9049630840167145
-0.002632919689713405	-1.8545520359087466	0.5329192088897002	1.0920914794657255	-0.29992159676217073	-0.2391211261166249	-0.19859671614490645	-0.13061755567051825	-0.9176389216981226	-0.5340091828554765	1.267607763668014	0.9670542829658455	-0.5640274769148744	1.5099368408805711	-0.7464142703001393	-0.3972594939379709	1.471052615778551	0.0741100842908098	0.8359086961579526	0.39409557915597343	0.41788847286003805	-1.6801216971944593	-1.8454156236576604	1.447982753717243	2.95747746735467	1.2032657599461547	1.4547156582956051	-2.2265969239764662	-1.6763213484843016	-1.077903357992334	0.03834838146397636	0.6503445028122801	-1.0738317410335156
-0.35685690948445564	1.5812670262216046	0.43093850126025823	0.8702006681148633	0.9602449298836099	0.22293797459623105	-0.031942024893640585	0.0712869504316032	0.7631253307668081	-0.2849677645492127	0.6040671837239842	0.5592607001459934	-0.45928770970157384	0.4504744781267082	-0.5400610619861761	-2.051766818536745	0.4489409857099297	1.3496502477938852	0.4464865075415398	-0.3231297648110165	0.2859527826591919	-1.526296360895137	-0.25144060390986794	0.883742382678772	2.2614473132402497	1.2223142238308344	1.2897562370368016	-0.5589910321772538	-1.7135169483344406	-0.5041472347757378	-0.5874331147036196	0.0900308110472365	0.22092671708190656
0.12423179672486837	-0.7219959650020903	0.32309094037638164	0.10496955742401264	1.0664229306814959	0.7561199394038005	-1.5555718687866855	0.6372346400978294	0.9589740943070848	-0.5514302904445332	-0.8755852735841596	0.6478536023361794	0.7654724890356858	-1.596873682123366	-0.23396311050837534	-0.941018404278765	-3.4735817410030356	0.46984336363654494	0.14113405663597284	-1.3214075428520609	0.906999833804028	-1.533946158701176	1.0868072286000636	1.131355991378873	2.3814086483628993	-0.94788588674329	1.3236406802739529	0.09965440834061057	-0.34613948416357243	-0.22231811542694863	0.9950162940222731	-0.14548416628178784	0.6146201586827889
0.6020769923268235	-1.2251070510626065	0.21694742273376405	-0.527173495170755	-0.1736485435306381	-0.004999582831762612	-0.9940301691461256	1.012253657726761	-0.7098849497616531	-1.5670643066038	-0.5809404077889015	-1.9470791871218984	0.17284167355606558	-2.051385014284571	0.21494766360596523	-0.7578329229229209	-3.6891535289733044	0.4940971621539045	0.6733569724500994	0.3586122547157562	0.624466194281649	-1.1727543932494524	-0.4404606076225885	1.236881518777533	1.2661741074835136	-0.669781089999648	1.047611735922449	1.1924670125018442	0.38799174211320486	-0.0874820794539045	1.0197940322996537	0.7897079295414635	-0.583381727291893
0.7242367618240612	0.8694033271918686	0.13274533390978774	-0.7301108691654095	-0.7679378997375558	0.12739784442352461	-0.8583586455909168	1.2157621141645212	1.1845296826852616	-1.807822765756812	-1.117867635876382	-1.2454542988882347	0.31379242854327066	-0.4841171054123219	0.28064766234653354	-0.9011015357685987	-4.1636497124039025	0.3096290976476035	-1.0111277258344813	1.1297328906488353	0.8549095232492882	-0.8913528173102008	-1.4852366919704278	1.1856065488760317	0.7373373813703261	0.1176465778331385	0.29920558711963885	0.8836976813144898	-0.3470800530197187	0.11916783646873987	-1.7424634442424147	0.43667262091645354	0.11404997259251368
0.8934502718347577	0.9861208328073264	0.19020379960847253	-0.422614084182485	-1.3490647686707034	0.6481216453443804	-1.4765044447445819	0.5552161304224225	-0.037034665849904516	-1.2702825230096875	-1.3079462196083775	-1.237578515608752	-1.0193374648244398	-1.2153209281869037	-0.34694837125227357	-0.11744610579831478	-3.2886431684184365	0.20539594266022643	-1.8804409696660753	-0.6571561113078064	-1.3309819322194265	0.20202481861612073	-0.6310993786149804	0.44729990781173523	0.7158286804130891	-0.25600025400358284	-0.8941823144921903	0.28053456033721164	0.7953366890865712	0.47974207787928896	-0.14534069432586483	1.7997364693125026	-0.9162102109960605
