Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	41.474758488806906	29.27801800659069	6.231304045576349	0.04731196052258963	5476	1335	0.18249120858782159	0.25746413338503293	-2.7115457648459085	0.00671749588615648	1	24.649764545558345	1.1102230246251565e-16	0.7982298727120573	n/a	rejected	External regressors,Unlikely BOLD
ICA_01	42.70516605121709	19.737839530186292	0.5803125916988849	0.009748575614178434	2065	0	0.0	0.0	15.521898149009855	9.697113688486523e-51	1	1.1927560515659053	0.2506588716895469	0.16067245765353044	n/a	rejected	Unlikely BOLD
ICA_02	31.54096085717275	32.89148974576366	1.0900296351780792	0.01373825181727907	355	236	0.0	0.0	5.577954381742645	7.078003729167315e-08	-1	0.6052061424895592	0.9336142336698543	0.08853252234597364	n/a	rejected	Unlikely BOLD
ICA_03	59.19654557887584	20.39018341211218	1.3850934359998897	0.016724354173288464	8417	168	0.544125775348523	0.0	19.559587525853335	1.2233303626584734e-81	1	1.6240555679100148	0.03717983228808108	0.2067589805673441	19.865049388644163	accepted	Likely BOLD
ICA_04	65.644393842055	24.09941947687825	3.097214725453349	0.029186323779476202	6498	112	0.405394870195681	0.0	0.0	0.0	1	179.4213557918796	1.1102230246251565e-16	0.9664384707150048	n/a	rejected	External regressors
ICA_05	22.250832272124388	20.52010697522635	0.4630058039473169	0.007372044525246723	0	0	0.0	0.0	0.0	0.0	1	3.4205010609790913	8.912897886403925e-07	0.3544094152977524	n/a	rejected	Unlikely BOLD
ICA_06	34.36163357417728	20.780796097890143	1.0532360854722886	0.014465198943759734	978	329	0.36421725239616615	0.197869101978691	-1.7543401006568358	0.0795614819675544	1	6.555110702368173	8.215650382226158e-15	0.5126835803751895	n/a	rejected	External regressors
ICA_07	41.04742812263954	22.63131247242212	1.1405598014957472	0.016113551776049336	2966	0	0.29096426163182737	0.0	11.512578585771228	5.5643603580088625e-28	1	3.554105173797642	3.8814101221973374e-07	0.3632244039983632	n/a	rejected	Unlikely BOLD
ICA_08	30.90227303922465	20.183015408749778	0.7049844498845466	0.010212982282513456	403	0	0.0	0.0	0.0	0.0	-1	11.311700512757268	1.1102230246251565e-16	0.6448180146886955	n/a	rejected	External regressors
ICA_09	26.226253776623935	21.486066756152105	1.326125430992246	0.018375707881160722	498	259	0.0	0.0	3.261464088595744	0.0011422125616723751	-1	10.808946694673375	1.1102230246251565e-16	0.6343384327513437	n/a	rejected	External regressors
ICA_10	22.688751693397688	18.210235604865584	0.9215336565129119	0.015426022368080848	100	0	0.0	0.0	0.7461699686915128	0.4558502998339298	1	10.641533752567398	1.1102230246251565e-16	0.6307102096896409	n/a	rejected	External regressors
ICA_11	46.07799553596604	21.75476655260778	2.2816626358573147	0.01899898912047861	2908	0	0.2624699002407981	0.0	-5.760649258374874	9.331364559812498e-09	1	5.128185244632643	2.7156721316146104e-11	0.4514663084298708	n/a	rejected	Unlikely BOLD
ICA_12	54.625351007657436	20.427682720870315	0.8716892047584487	0.011858333415974052	3425	0	0.552901023890785	0.0	24.091077166483103	6.549583804755317e-123	1	1.7386736506299725	0.020647759126820375	0.21816752770611636	10.328397815072643	accepted	Likely BOLD
ICA_13	22.01695203807133	33.74692810415274	0.4829237503876897	0.007106412988230034	91	1027	0.0	0.7488943488943489	0.0	0.0	1	2.593333992331751	0.00014939143550640743	0.29389207342254964	n/a	rejected	Unlikely BOLD
ICA_14	48.10592864664248	32.498484473238584	1.4394617073985811	0.01890665818758276	1602	142	0.0	0.0	0.0	0.0	1	12.233080304907581	1.1102230246251565e-16	0.6625422440358488	n/a	rejected	External regressors
ICA_15	45.824610500339176	20.382849461189938	1.0290714164978982	0.014092531089326803	4064	0	0.45329210153330757	0.0	22.712976965534306	1.3327063473529246e-103	1	2.670997844059554	9.29407422842754e-05	0.300052542557785	n/a	rejected	Unlikely BOLD
ICA_16	60.43078033330232	20.965234359999858	2.0811693555722597	0.021707702400987898	5997	0	0.5348085106382978	0.0	16.925914790023935	2.0931312108939607e-62	1	9.193985576938553	1.1102230246251565e-16	0.5960539205682737	n/a	rejected	External regressors
ICA_17	28.46963331668986	20.091018492628177	0.9289817055159629	0.01259288790293917	479	0	0.0	0.0	0.48609137843574673	0.628085705860143	1	16.54208704999387	1.1102230246251565e-16	0.7263949170911624	n/a	rejected	External regressors
ICA_18	21.698166605003912	17.406960593325024	0.4577665011465915	0.007934173405122367	0	0	0.0	0.0	8.213812698868526	4.652017947138219e-15	-1	1.3323888855490476	0.14405108934421407	0.17616832347776568	n/a	rejected	Unlikely BOLD
ICA_19	30.075522009601077	34.206420123568044	1.0519744930583683	0.012782415553957146	395	360	0.0	0.0	3.4206527045123836	0.0007048025571509648	1	0.720764506628839	0.8357170550392583	0.10368424204736981	n/a	rejected	Unlikely BOLD
ICA_20	70.29596501113102	28.541043255017932	3.518936816116673	0.035089275866689376	10998	1087	0.4712869435091657	0.0	0.0	0.0	1	80.14485612495429	1.1102230246251565e-16	0.9278642648882847	n/a	rejected	External regressors,Likely BOLD
ICA_21	28.560385731014467	24.310718276130537	0.6062732971809921	0.01003486604951971	0	0	0.0	0.0	0.0	0.0	-1	14.645358053640406	1.1102230246251565e-16	0.7015361543890187	n/a	rejected	External regressors
ICA_22	104.58919383236831	35.128082101011074	66.1965108087802	0.6161706819212971	27958	4536	0.5160316449940893	0.15239865257288884	4.224207146802205	4.015994081132531e-05	-1	439.44922344623524	1.1102230246251565e-16	0.9860196344167399	n/a	rejected	External regressors,Likely BOLD
ICA_23	39.3593132428582	20.209583180979894	1.0601786455173854	0.014050098414272382	2170	0	0.4704779756326148	0.0	16.75508460378986	4.171388818561806e-56	1	3.208892657646117	3.328592059204105e-06	0.33993724516597057	n/a	rejected	Unlikely BOLD
