pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36
0.04439710588031483	-0.15331511770126657	-0.11902471120778757	-0.029143470083534483	0.015420583442324724	0.11364764703313136	-0.08266707097591837	-0.1317027650362895	0.22410471706612903	-0.03792828954254971	0.019964375280979413	0.15045639687286153	-0.1634570140540201	-0.09173907953310297	-0.003371803578003037	-0.03582753786809674	0.03939881053998807	-0.18207210859032555	-0.05314052526177037	0.10111842259356643	-0.005041781556230009	-0.02214156670619528	0.08633205084908636	-0.0219362814281261	-0.1626040493614289	0.03435246448440553	-0.09568597066583938	0.047958390236285085	0.17824891162315495	0.09539068965105131	-0.0023676252007876803	0.2285522660170285	-0.2574719070977289	-0.4183118332995817	0.08296926115876603	-0.1324136443351978	-0.1131175899554995
0.0390476123127288	-0.1436553266865177	-0.09354727876820548	0.04222960089740217	0.09800843755127323	-0.03025744234308702	0.10627755837986694	-0.18426319004698194	0.23177609096798096	-0.044134083332836825	-0.1258844698346113	-0.003390176166118871	0.03825572207859081	-0.10983818370169503	-0.10539669737867766	-0.16147046130086218	0.3069160652815338	-0.060431237714124286	0.049721348916656354	0.40287148280701235	-0.17163110769905526	0.23419597809436196	0.11529193618538469	0.18315401121275865	-0.23165022313236422	0.0417405398303708	0.061556405428136736	0.14952701333871155	-0.03629979597307372	0.2011523339786019	0.15296824278441357	-0.036147760518149594	-0.0021626468111514557	0.12032770249881358	-0.1521673990681919	0.10929634165279942	-0.03351061638918387
0.03346931963027189	-0.15053988369550286	-0.10390917654500542	-0.03549836708457316	0.0690306881983388	0.01887785798735797	0.016997429635315614	0.05461096668495964	0.06534898222102631	0.0755336650091064	-0.10641223627609674	0.1282249050440602	0.1335507373875518	0.05478328246226536	-0.0316433339424924	-0.17946658757933104	0.0967222465271098	-0.049334151366127406	-0.16697150241557054	0.03655799456243652	-0.06728023486604816	-0.016662191027353963	0.06656830824753383	-0.0026848272963869314	0.22462002581345772	0.03883648088970444	0.18422937339133605	0.006109596979713147	-0.08227619848253945	-0.008384623649567859	0.02335695707489593	-0.09841229623103807	-0.03835225323823818	0.044405865543294815	-0.10909041503778158	-0.2151548717937083	0.08698456963045782
0.03284514502840541	-0.15895512724839056	-0.11179844205133571	0.0036384393001413773	0.015149823530992826	0.06092199462679673	0.0792357491151208	0.002643303882329223	0.04702267283015257	0.12575837744713286	0.015974941863687208	0.21931468346442362	0.15410515009299572	-0.05800027234113397	-0.06466834522635606	-0.12581427006427887	0.021738928565421284	-0.14843016017999672	-0.16936322775197915	-0.12324533495539576	-0.08986572116252413	0.09038724814398964	-0.0032007534973234135	-0.06851110232363235	0.12341261392369227	-0.04822808667210886	-0.08256142116718042	-0.056950195359375455	0.08757658693696052	-0.07763683142932844	-0.019709712692768867	-0.12004189725130915	-0.024836606927460387	0.058448355817267955	0.20078592309394225	0.030287276058277128	-0.0021383993583792803
0.037311594427286966	-0.15231736268240298	-0.10615387981857138	-0.036321265238194476	0.06873857123495816	-0.03043122809168719	-0.00891146735487261	0.0616583830819622	0.11161008986466442	0.132678748424876	0.007655835835227113	-0.04577045591861581	0.04382196138238398	0.03994842222955655	-0.03523066797245466	0.061129111964009726	0.061733657176624136	-0.09163634051144284	-0.027899027913092598	-0.09238194392730874	-0.011933799271123273	0.1180551461432705	0.07180666874468336	-0.0593072941300673	0.05569044082736681	0.05943540276073343	0.11490818260742325	0.016991061790734955	-0.12307814297745101	-0.2543967417538581	-0.09799996015173046	0.11569584342337579	0.08629007143615688	0.12210330595289472	0.07582270951132568	0.044628404253093626	0.028499437454292433
0.039099520618079454	-0.1482499364525724	-0.10706558704971357	-0.0971996025258609	0.04469299232645174	-0.03907873895264791	-0.041749805045166136	-0.11502882919056523	-0.009568493837023056	0.07899497948205922	0.042006363967172375	0.047599502198416965	-0.030821167682543685	0.0763356093909677	-0.009724759984008575	0.1336857473323431	-0.04772201188745517	-0.019592690889739778	-0.05309214597535707	-0.036233457803198935	-0.09760525806485015	0.1049456853199379	0.1644176274038379	-0.002011948056164956	0.11936625651436501	0.01916562452091993	0.10698530342985148	0.003800714994017445	-0.037536213388151426	-0.15076729202140998	-0.05380479476436125	-0.03166481698694139	0.016206992870141462	-0.008745174491444678	-0.004231717050072468	-0.09829633789903815	-0.020686026591177974
0.042499470248068376	-0.15142314830594203	-0.12586298405619062	-0.07381844576298535	-0.058137265617504014	0.02282208655245925	0.11373985857838816	-0.09035921791581647	0.09192982196001948	0.04614769319258376	0.10257401005419778	0.10909708594802796	-0.12385115119497946	-0.037482468954302656	-0.027233359188708266	0.006579867620031395	0.00023132739447246763	-0.059932685625850496	-0.022347717263598375	-0.14601056414187627	-0.014507025506251284	0.1588987645493994	0.013446984229400154	-0.10066184784700313	0.045063815440941825	-0.1581062012549653	-0.022158960854441048	0.09277655103378611	0.10214690997832657	-0.06498503876784659	0.0007305896797220266	-0.05539903910787018	0.041928582515305984	0.06777727865668498	0.1344836110349988	0.057011917627310074	0.2526697805844063
0.0451784123957667	-0.14541465472330048	-0.10687353908726978	0.042332328603975955	-0.06755851543611774	0.12345153350529581	-0.07729696712017031	-0.03641101108034288	0.07238447380765255	0.042978488458250294	0.13281325133663763	-0.006439859230631562	-0.009328883649884018	-0.06171656602487974	-0.04775626019267261	0.12192672493188206	0.05706292384701269	-0.13662038788812178	0.047809881492915075	-0.1303829841643457	0.08089616025964354	-0.1372641079692852	0.11120444112945092	0.060597399098725996	-0.056233729433801	0.028734059762160247	0.06210155713990953	0.04321799145638011	0.1083833004205962	0.053027959162807954	-0.1672059212298686	0.0648914437966151	0.06547411565453831	0.16981935882128701	0.19732717955510976	-0.04350956111685399	0.016504834448227507
0.0650699865415955	-0.12520563965761344	-0.05766886837760298	-0.0009863374638012512	0.11333961469775572	-0.045705465298679804	-0.04644802862443653	0.008298151205817117	0.023530533162030687	0.12328470995368228	-0.10941429313820486	-0.0387473245401298	-0.06874847298653586	0.02217005467951441	0.110204259559263	0.10447918655814091	-0.03359144049658676	0.02642258969880229	0.013211410340687846	0.12694910062739534	0.12338849183053412	-0.06774669979374667	0.07935967845714026	0.02276610773752034	0.0642307669989761	-0.015975515920717467	0.14551075889463394	-0.013196917662976385	0.03549900028806284	0.028843094156332322	-0.025948456357965846	0.10965038631814769	0.08593087367360419	0.05380275684898998	-0.054892911844702214	0.14782360889572135	-0.07302064141949362
0.06468314159028865	-0.12487758742963147	-0.06484869961407004	-0.033606003105855764	0.0716456161675072	-0.024459458848181737	0.014061914791311969	-0.07575727952711325	0.012014888173950966	0.0009949304750718653	0.07803071673022573	-0.013476459702439686	0.01700561371608325	0.04673596674971207	0.008791722229373192	0.03962366536501026	-0.09499109045581813	0.1041856063263199	-0.03970620347216647	0.13157804548381768	0.07789784835320203	-0.09254387342661986	0.05198547150011433	-0.025851531079219475	0.09117891482885741	-0.036617870932183466	0.07081424169823285	0.03484028468113026	-0.1429965104891059	-0.020922843680157774	0.02664281622938485	0.00766793339802295	-0.14485427882463844	0.0899519749836904	0.06255699795906985	0.06714079369230666	0.027228114170656792
