ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26
2.788549946621225	0.2975167178186889	1.2102997668637159	0.33401066393656653	1.6986761295858455	0.6325091936176352	-0.11046923548646037	-1.8999606258291781	-0.20143403135299498	0.6337890963848112	0.8111854315624607	1.360418346380705	0.24475242981766135	-0.9703364729447908	-1.3305542604556648	0.31909581051278957	-0.3567606353047729	1.015538885077734	1.1342788111029436	1.3032669744419245	-0.8623216321387986	2.6081759867780243	-0.009597214749220685	1.8547821440595302	0.9354956868524982	-1.2349995583432354	1.10908502933384
0.4605081068524889	-0.02681020033943906	1.151696402178459	0.6328561968186478	2.623175366587636	0.008031585476763413	0.6699065582171476	-2.5378445440632293	0.5950132758912997	1.2759006714617729	-0.6393605391027992	2.651077492381258	-0.13448787117004915	-0.7468317343112555	0.4937338349260457	-0.41641961061634125	-0.39263469413292	-0.48265006444877306	-0.3382923237457443	1.0724654904230742	0.1600355492065135	2.054630675660912	-0.4666431404488358	0.1327432970718063	1.3431055146488484	-0.8179873628538737	0.8617355767583293
1.7882949087025322	-0.4093633308684076	-0.19149688484438512	-0.08655252421528224	0.2140336106312416	-0.46931924511848877	0.9198057779232766	-2.3237746380506104	-1.9730939058891968	0.08522103226389852	-0.6042304922801458	2.011557921246172	0.07101004086416215	-0.6364258178978955	1.0448824713356721	-0.17869518778343588	0.07763537163582762	-0.31446411298002536	-0.283583480609398	0.14455763439029307	-0.5347451357235891	2.3848214049900167	0.36577245019015303	-0.24984757447401845	0.34316614524201644	-0.8389900870787463	0.8420646098043949
0.7303811348619177	-1.3428510840855268	-0.7784400370098468	1.9964800449068152	-0.8685216951221917	0.058097502170902815	1.110219200850637	-2.338004836643385	1.0817771276511785	0.1270713474905348	1.0830512994397563	1.6917375226958513	0.1672949375027763	-0.38252180540553676	0.343230639008634	-0.5918425646542321	0.40972823738628716	-1.5435467911399265	1.5333083989118588	-0.050553018066529724	0.27936437624206467	0.5653616077585305	0.3683202494717673	-0.4773313534603312	0.9381003448064114	-0.9606821584098921	0.5344971346906667
1.258300817391696	-0.15883429315309205	-1.2878782706009784	0.651883373717729	0.10487646893130792	-1.204443114069855	-0.24222950948455824	-2.3041520718424704	0.42404146091438333	-0.46973673682421757	0.8242342623943649	-0.39447744851393396	0.674006880188128	0.6765476308836351	-0.2677881169042376	-0.354658788888601	-0.29371240496978046	1.698040958597339	-0.3930630255002909	0.867182599383801	-1.5036647877491707	-0.17102195830700856	-0.9964092155582903	-0.45686137456537673	0.8357766562479547	-1.187414599970141	0.9838542135410309
-1.2109013813843394	0.05379518237868226	-2.1133258385971936	0.9320443197056544	0.8685771510203542	-0.7015789926000924	-0.8060254866216473	-1.7371959206114198	-1.801197055046699	-0.3722849179286509	0.6978942723933441	-1.1850304521400814	0.543024355406771	-0.28038320879358214	0.19327835549074224	-1.062995503678	-0.0008673203944359252	-0.19462293092645264	-0.7487247545537408	0.4193440322708468	-0.5330326438438834	-0.0616085342359585	0.8706734187818487	-0.9365801376093377	-0.04253729616142553	-1.050786327277512	0.7748016121826712
-2.166408318778935	-0.22002418832212559	-1.0872589872211533	1.9086378870440535	1.8870708527393683	-0.057961142438643434	-0.6278014000096266	-1.4263513434436625	1.2321206848580746	0.005656717408019797	-0.5046781245645208	0.147129555254597	0.6851842631832228	1.3236209502439915	0.0046408785210424516	-0.5467202236654726	-0.4628147576356175	-1.6872513188350902	0.8152170751896205	0.7582939960741887	-1.3282460832219125	0.0930881620371419	0.9679811041836714	-0.38397991421207484	0.06066562821811093	-0.9251258380737294	0.4543017183996282
-0.37918675718921996	-0.33899489133973004	-0.6808972191201359	1.230791441405902	0.08041111698328632	0.09875630867955643	0.3331084793185499	-1.8608498191778438	0.03167767266496057	-1.0652729895168709	-1.8644044782734415	-0.11042676162383452	1.3387297272767495	2.577781611618128	0.27136109892244237	0.372439845797048	-0.16899614282779973	1.850099199950631	0.9481163129746312	-0.2886442581456698	-0.9460561437489814	-0.21370441659463152	0.6673105291054375	-0.22017779133853774	-0.9004101747708515	-0.5986959024869332	0.5022610433197453
-0.06057566192701567	-0.16535721835884787	-0.39037745161034054	1.2553441092670004	-0.8243989765989234	0.11158842162713124	0.9095453688777196	-1.7718286831001846	-1.1764382815339995	-0.6705741285712241	-0.36819896783572675	-0.8204638809417061	0.6423654568095237	2.5400127818649634	-0.7264539362665615	0.531716998353077	0.30248181203013463	-1.174684524696185	-0.4614122573401588	-1.330083137841476	-0.9751062975304602	-0.5600686294304419	-1.7848591421698492	-0.32607636494257325	-1.718383750512423	-0.637747711739935	0.21185689798507185
-0.6168870293596999	-0.1527658468569453	0.3966179693179898	1.141512184042596	-1.3454342445111012	1.0995607700553744	0.6206930049459431	-1.1333608659547512	-0.09243934974001894	0.10568308742080591	1.1534420168640829	-0.28703998589295554	-0.1271162438591931	2.308510983888629	-1.4667915127565114	0.2554338914854677	-0.21161413816969185	-0.585690868498916	-1.4367138316270338	-0.2861281743990599	-0.45903739388153847	0.7049819630558172	1.5287743327021095	-0.07813654165651551	-2.1581735602467353	-0.9976144877443369	0.30782652871157107
0.011309824766654207	0.8935219697155338	1.3454412482090166	-0.5966751708368376	-1.1369172521869462	1.678303728371155	-0.3335382105707442	-0.9037413460389095	0.9516548381965205	-0.324357283371667	1.1382572134244362	0.5674615796256931	-0.21630596363766336	1.9883160955899069	-1.389329279242049	-0.31793492787943056	0.11395915408970966	-1.5420220619867786	1.6014526436851853	0.49799700627530746	0.11452709604508933	0.9699545767497045	0.4186190783365051	0.00218326193195391	-2.4367996591567445	-1.1434411355016318	-0.17650760060210963
1.6823797474962519	0.5615936802080614	1.0716631814237911	0.5945522228248362	0.03737460837930872	0.6255089215653665	0.12411500638347148	-0.9016668623506705	0.271839254272811	0.3761701841717902	-0.488753393199538	-0.21343730054977617	-0.3968533920580478	0.8738548609442041	-0.755594727028007	-0.4575907872263992	-0.4912946002998767	2.1012022674398745	0.48569938843633165	1.7720639911864096	0.1074437761335946	-0.17226235577247928	0.24133515233552177	-0.6614145450146331	-1.6061297100105778	-1.1147122303134502	-0.08407930773816717
0.7969163772805684	0.09789318823517866	1.0414374397549242	-0.5632873662190998	-0.11955489870137127	0.16580531745540086	1.0282191517557706	-1.9575879843332293	-1.605513169321336	-0.8798449639946948	-1.8862162194403294	-0.7961224792943843	-0.8516045561315901	-0.02757699080219337	0.27097123715272964	-0.4278976372889021	0.4817262296166301	-1.1565814697826984	-0.6011602306686489	1.0110613165119322	0.4783722315979594	-0.08639914112236702	-2.0191417528760085	-0.4474664706556168	-1.0373146608000996	-0.4155095034968481	-0.5136693010769552
