pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31
0.09254520977995993	0.08902224822869367	0.11959243934396609	-0.018572763595395954	0.009782750287918264	0.11428845333883486	0.16501563542431993	-0.07005955734045147	-0.020697613029728636	-0.05150706533007115	0.07512273459588223	-0.052158553817775156	-0.054548433585100385	0.036040426087278046	-0.04358283218589235	-0.021962537872667602	0.06949461552223622	0.031747608978000025	-0.14321669584751798	-0.12150730968337171	0.06266452026824026	-0.0386208884697643	-0.048174891336546045	0.13799809716416794	0.2365830959435573	-0.09410094496220407	0.14801638413245616	0.02260988174860712	0.029041674790134555	0.07481312401832425	0.15003157284651752	0.05493435640157911
0.08205781100764842	0.08774028751084026	0.01566299001058373	0.06496599474021819	0.09216804706827238	-0.03469351337982047	0.08734126424909619	-0.040579758246448314	-0.04311200839280517	0.020417818445200936	-0.0539513781820428	-0.012950643104391289	-0.0203974783232376	0.11686707823997466	-0.07479991181273427	-0.008925209279902249	0.1488772826575827	-0.1367245039085819	-0.07504451583425513	-0.07525507996939919	-0.16483030136518667	0.07584447191832695	0.015305170415968388	0.07891522821855215	0.12415252694210623	-0.02599130151409372	0.04541386320278023	0.17644224371675338	0.1590624907693555	0.07604110098778086	0.17430709471825095	0.07005946382446773
0.08424041088160017	0.07311320936942867	-0.0655891188069504	0.03658412611952347	-0.006312556059891405	0.04353331790199533	0.08729748608470456	-0.0803666582351567	0.008025875985899888	0.019310498471650554	0.12823984258976015	-0.07473279216662582	-0.05523206047867122	0.01685945828765805	-0.07239609050147425	-0.0077046705003195395	0.020397008983085645	-0.17889918826397194	-0.09014164969892016	-0.08652696405374007	-0.1252479581698276	0.01509881584881735	0.01764630517137058	0.06311007748292397	0.12789378377106528	-0.08961991655425668	0.07179182736170517	-0.04503671613869065	0.04315714228901531	0.09729007940040627	0.1578826028378437	0.04934682049564304
0.0850585837796485	0.06884812631146264	-0.05300549249676417	0.010686465232109157	-0.035426797708690505	0.07151962822916194	0.05944333195713497	0.016102334635434423	-0.01091242863295279	0.03129664515334095	-0.09794092363869938	-0.08511508534958043	-0.016859502409425006	0.02486200984760803	-0.18589618510947606	-0.02364724817001825	0.054220273107845496	-0.13633010256205597	-0.09045014482908445	-0.11535375231923725	0.01976246324547203	0.009259778915215913	-0.06349669624777776	-0.05930791387112032	0.03697176341952381	0.048323478335924194	0.011322336490852236	0.0547339863864295	-0.0884051417415051	0.046195999190038736	0.04274206050429363	0.10083135984306797
0.09129520953196653	0.06806917614960381	0.041059942246686965	-0.04003265423818013	-0.12223362471828916	0.014562475116377038	0.050188682524127115	0.06953349304051341	-0.12059822408131747	0.03925649336116949	0.015871240026885433	-0.036898077972017634	-0.0753192132425259	-0.033245642710242995	-0.12222393956417835	0.005527227899360915	0.00536341901158377	0.01914247435333175	0.07726596716894954	-0.03545453268768345	-0.026865711728949276	0.06535836941243281	-0.02529831523179964	0.18284139984649822	0.0739268948667407	0.08696889409458546	0.030600289772872477	0.016072452378287933	-0.07109112218496812	-0.06197611139307671	0.05507853132028176	0.017684813032973187
0.0825414739390187	0.03624660079835323	0.01945153171368813	-0.05028449081460766	-0.14496056830762535	-0.1144336563756091	-0.04939355577461774	0.05202573268891289	0.050131819044425714	0.033153486834348656	0.06583009660006038	-0.09391559608491062	-0.13194764547754817	0.038980183877922396	-0.08662622374951703	-0.03771864828565606	-0.07234770765573287	-0.08873090578653106	-0.0024842567781373226	-0.0411656065450845	0.02196220448511322	0.08101099686952265	0.022760967564546916	0.060787519093586484	0.024779027391735486	0.061883606778835906	0.059982344173374835	-0.011974416473671425	0.04619437558727969	0.00985523423555363	-0.03362825354687587	-0.042152753051074264
0.08044758266400333	0.04964114612460168	0.037228849444071566	-0.000944116757873259	0.015504076261590997	-0.13244712357560828	-0.07292117422039514	0.13108845059730534	-0.02422579465562412	0.029459053153935377	-0.12434974880744118	-0.09226436686019071	-0.03719215767145989	0.02477399778237291	-0.11393038830366368	-0.0795904748007005	-0.04743953180015238	-0.11052995967659615	0.022284735130491118	-0.02344706064529478	0.13126862372578024	0.04135301661722103	-0.05623042242923532	0.07241152359520389	0.04550788798318048	0.07025639554418225	0.02117580114613951	0.07899918411841783	0.1187124480719991	0.01527375553701709	0.06728523181497639	-0.03299956402032729
0.07561670989150969	0.043118644369365626	-0.06863126635733843	0.016378330898873777	0.06422304974833454	-0.04408937515705735	-0.06972519038635405	0.10856789423910657	-0.0517948939668307	0.044467606691934544	0.08475387913527353	-0.10410208317197919	-0.03334262546089467	-0.04213742791088459	-0.0804783668798536	-0.041011074376988685	-0.05030531222571641	-0.0050275920159390045	0.16935583679199281	0.014273150745712782	0.030718039413379937	-0.011492478382177151	-0.13817897641509	0.09158271226118606	-0.04743592740460825	-0.03551937794602264	-0.0589872520297174	0.052967096969980185	0.0871457750127012	-0.047670083191908255	0.05788081004730815	0.06866718074074285
0.07359272264898947	0.029079160846985863	-0.10098426595969581	-0.01298077291884897	0.004854167800674346	0.033374717509129584	-0.14666794532394298	0.08468321335554772	0.014701287929511725	-0.023332524605048977	-0.04472334492082175	-0.11358413502310322	0.0017061250740013079	-0.030661685135249084	-0.07922156288927273	0.05483663338607443	-0.14600174222882417	0.0015789445686365672	0.12022808529509577	0.09036523308303707	-0.010120882744158502	0.04511506794527077	0.05354275455923229	0.04650597993119908	-0.03831764811352037	-0.06781161067036345	0.05151784533168852	0.05882916001379067	1.2209114959665923e-05	0.02732471417257669	0.058844875384882867	0.11698815437428534
0.07792505567467051	0.0508841700150919	0.003204118789287211	-0.008897707072560657	0.031706684234243034	0.054179392624498696	-0.10597750424307811	0.13990174415323936	0.0995220687855791	0.004875098122724519	-0.035459441054045554	-0.004281729255846994	-0.17852404374337902	-0.016482109548526566	-0.08438133671068075	0.06151922507859786	-0.10008450959630913	-0.003960534381729941	0.028585217217890507	0.06713788591195341	0.08732008890149426	-0.053622242261618346	-0.01496546113720948	-0.04402318623928214	0.019539199533955068	-0.03827540006067554	0.10751959319700247	0.017703666606365145	-0.010167794375262412	0.12141397264394402	0.06704115769754002	0.010248536046382525
