ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18
-1.0856276904992488	0.24640851295068178	1.5460417587002044	-1.7496300718263575	0.25792286925278113	0.3589403865765252	-2.5609944471900716	0.0577757464200172	-0.08212142145572426	0.7403492077798768	-0.6330045028311698	-1.0859152139860926	1.0541522654316324	0.9332948403608303	0.46278862923034464	0.25183877011842926	-1.616615623159687	-1.2020219916698098	0.49194154326246303
-0.7350842045412281	-0.8084285409600706	-0.3984791466238438	-0.9419305442409885	-0.3009621438151093	0.9032766646090661	1.6942619466893347	-0.9300310342900514	-1.0576279560450499	-0.19032175175326124	2.7337088543222463	0.7253262478770932	-1.3599049605262798	-0.5525595522948025	-1.2952098984179012	0.4128068371851785	-0.5197441848219837	-0.8967029900966136	-0.5323717737531779
-0.07320133592775759	0.4621731835518229	-2.5944140060879106	0.13987036135282702	-0.9666266584247584	-0.5540110175846901	0.5024231768601355	-1.5090871803486317	-0.9778121415373175	-4.212396118059914	2.5162481920755013	0.6727157062689602	0.7207664351299139	-1.1672608511105025	0.020442317007826248	0.0961815362824826	-0.9764463492146748	-2.0944329845084684	-0.9131672622753705
0.11081174155739135	0.8855965272412077	-1.2884212185769377	0.8294725065404739	-0.8577990227615094	0.2256273800600087	2.4548998694378086	-0.8892188448155176	-1.4989392218962674	-3.9899685632708004	0.7279199695888569	0.5310512738464319	0.5240045306898133	-0.2237364440664306	-1.212952397800354	-0.7275186525253647	-0.5320586382523617	-3.8581536860062893	-0.35568702227783144
-0.065514370497583	-0.10298805063885194	-0.5908819423045886	1.522050414665483	-1.486758949074636	-0.875160538466985	0.26068694732388625	-0.5522115082297819	-0.7250768942473369	0.24058559318509729	-2.189519957607493	-0.9783979736692446	0.2998326799580236	1.1937741228255834	-1.6404922714624288	-2.21559000933739	-1.9678713340995755	-0.4518725287583855	0.04765363870313865
0.47156060566919106	-1.256783255066842	-0.17173468332718692	0.7392948642802905	-1.2181915552380607	-1.7278915399664594	1.5462905026011635	0.5207720016352297	-0.39124632749221405	0.10371147335984114	1.8124343423619955	-0.759178755368367	-0.9807829926382562	0.49196960691262415	0.23999929602402226	-1.7948577584127514	-1.7406985550503908	0.41224862678797736	2.65212825292659
0.7216124203450074	0.6857897107915504	0.4757244105050115	1.6322823692645703	-0.1976502040808708	-1.6063491926309719	-0.11827447152973529	1.347088681877067	0.012554877113244607	0.9854645708543414	-1.9270620533683434	1.3267688235192072	0.0343831325381544	-1.0200806556170814	2.7779325444661596	-1.3869343463356731	-1.359430957576743	-1.3913237231283178	1.0209477871919823
1.0001849247567263	0.2071447628841945	0.9392142935756317	1.1271114830495275	-0.4357707955461352	0.47827301726654836	-1.2612902811073257	1.5904166164264486	-0.7728486039882098	0.45511737736544533	-1.2631571943773308	0.8240703846982701	-1.1713901694425153	1.0423350280948955	0.9084707540948037	-0.4992323082330926	-1.237120762368095	-1.7289106486684014	-2.5362877896379152
0.5671087475807824	-1.3681549062244218	-1.4234916037046315	0.5873528111946418	-1.335527827962054	-0.07718025851229501	0.6915019773469152	0.44070296971050815	-1.0006713862730838	1.0266966563597475	0.8551301385266676	-0.8284628327589428	1.2519877812122089	0.4438915898731999	-1.6565939636135958	-1.9752673507455667	-1.4693571130928342	-0.8762241721719254	-0.4687560089177477
0.353513762195181	-0.31190204530392657	-0.8498202063509989	0.48263547866828543	0.5147690364029598	-3.2424193455020314	-1.7799888147255736	0.8894570852055047	0.12158538031309782	0.8034486958802821	-0.4828392777683226	-0.5005767966973834	-0.036166448470340985	-2.2229502516877933	0.17034476308231616	-1.9827220271363777	-1.3254627367315672	-1.4929977262332101	0.271595232227627
0.2227828824234504	1.9160179922447647	-0.3266969290246909	1.3658799773952148	1.8815786434703603	-1.1321547659477535	-0.8307196300090347	1.4872995333640582	0.6534952968300908	0.17461008223405305	-1.6885183261739944	-0.5550623049252585	-0.5147693273794409	0.40856088940065166	0.5184464092589623	-0.8841207747534193	-0.40156978244695707	-1.0426218008222023	-0.549707242526613
-0.08622485960844747	-0.6995114314459707	-0.5540362236001591	2.4960662267376312	2.306978629542638	0.05900831042445721	-1.5636296966918208	1.927830534281096	0.7408476870060143	-0.22943069798816088	-0.7409638108102653	1.2355907239270423	-1.2513090357316539	-0.4890044352076021	0.34756838965146286	0.10921960594280931	-0.10655449216924437	-0.8471203087783888	2.3719913907618353
0.5700851500347445	-1.2290785234566195	-0.34943603753308705	0.3839085888021046	2.459747450594253	1.5218641633378756	-1.9662762035709433	3.1613184621467196	1.519571957488077	-0.8436517030972244	0.2879499468593176	-1.261867543212934	1.757428490273271	-0.7771177828928312	1.2075716803037846	-0.4940189567861996	-0.9762696101228154	-1.4875838361472127	-0.6352881397964089
0.24781586587983587	1.7169118686054765	-0.8622675635024329	-1.8872487651923568	0.9711572221298138	1.4078537360065329	1.1589730059167493	1.482116322596595	1.3276915101317552	-0.3394668728779467	0.34021329883883444	-0.5893759646973163	-0.41844671638341724	0.7237398981698746	-1.1644521055057153	-0.8121416167506084	-0.5435493068127988	-0.8384387795204097	0.31553632533556525
-0.03220678940635269	-0.6467484684439095	-0.6880482699708697	-0.8564203930725667	1.2208578553329725	-0.1985622939459803	0.5794872009057228	0.25634610087013554	1.0361962178464272	-0.5100484113805135	0.6590840405009366	1.6039255096192337	-1.3496792327677953	0.8133615590059622	-0.585668654612669	-1.379733090347493	-0.10020311295130446	-0.046254093280864605	-0.6630952538026578
-0.29605839576483317	-0.8485836487153647	-0.10317805332765512	-1.751877509141226	1.725496440762753	-0.4807582898458315	0.5034142614997729	-0.45744195675845645	0.8898884426245431	-0.665987503481956	-0.7499180772138819	0.2506131236435322	1.7316545322921773	1.7484430294484392	-0.04029341289663739	0.17317960549026568	0.9125520715632006	0.4283304925674642	-0.7840566928175491
0.06397998905620754	-1.328726213359267	-0.2487680649251235	0.4268254074212438	1.748028596361873	0.7494776108153413	0.6908207716098808	-0.7844625017834276	1.2318806622502612	0.014865627414495193	-0.4539288891749957	-1.3515216060255182	-0.1254832123658479	-1.2931765989943849	0.11810550991306946	-0.015465232601060582	0.220633407768874	0.21727642272130343	-0.12311363503556068
