Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	25.752886061720293	27.460367173603846	1.5619708889700097	0.018181107242639077	217	262	0.0	0.0	7.253162985595972	6.377854598760259e-12	-1	0.7350843888017318	0.820250847952079	0.10552682111155343	n/a	rejected	Unlikely BOLD
ICA_01	30.043098310096532	26.149555898563925	2.0598416766330825	0.02207537511032504	179	0	0.0	0.0	0.0	0.0	1	0.37928298420797335	0.9974737479766678	0.05737972588909135	n/a	rejected	Unlikely BOLD
ICA_02	47.61489535084018	22.666713623950432	2.9330489078805684	0.03117164513127567	5172	0	0.37631289386816047	0.0	16.695689868779827	9.102716719982047e-61	1	5.669014346225576	1.1728396032140154e-12	0.47639642431692353	n/a	rejected	Unlikely BOLD
ICA_03	23.919168964192618	23.633288809039716	5.139977720401417	0.03950188847389631	292	444	0.2846975088967972	0.16248506571087215	-8.884524037782647	8.179754211264257e-19	1	4.413238078893823	1.9579037280337275e-09	0.4146218572104239	n/a	rejected	Unlikely BOLD
ICA_04	26.456653121944992	42.33471804722758	2.4723169278212964	0.022278275528186366	256	1534	0.0	0.38958470665787737	3.7051579853870664	0.0002289223800544521	1	1.212364192417612	0.23293565605339328	0.16288357651105057	n/a	rejected	Unlikely BOLD
ICA_05	20.218671790760766	46.86559677535779	1.2986275054766312	0.013084267821586833	120	1443	0.0	0.6140089418777943	2.9121168840754823	0.0038274249510929607	1	2.574497242260225	0.00016755473845297963	0.2923815253230454	n/a	rejected	Unlikely BOLD
ICA_06	65.14414642373217	30.98144431477226	6.771126637444917	0.06557840337532367	4516	0	0.3121054380330048	0.0	0.0	0.0	1	5.492989131637922	3.231082068566593e-12	0.46853483002954754	20.83428280178491	accepted	Likely BOLD
ICA_07	84.91678738382892	23.428361847064284	5.766568597884542	0.04972089858863805	8618	418	0.584493041749503	0.0	12.38113251384521	7.951741992002047e-35	1	2.644594374068525	0.00010924342585927338	0.2979702569736994	12.277902991628443	accepted	Likely BOLD
ICA_08	23.571729800546585	21.41600233048726	1.0194661777907863	0.014699785409404408	0	0	0.0	0.0	0.0	0.0	-1	11.047189080669943	1.1102230246251565e-16	0.6393804685450571	n/a	rejected	External regressors
ICA_09	43.05615450196303	21.384826172598405	2.6353871189966016	0.02793169187075365	3638	0	0.43967452300785637	0.0	21.505818470714022	8.555460842412112e-96	1	3.65253027456148	2.1056589705192863e-07	0.36956587955180664	n/a	rejected	Unlikely BOLD
ICA_10	33.33016792878936	25.57531603139058	1.5321236025822156	0.023045754063415077	0	103	0.0	0.0	0.0	0.0	1	18.561337857745595	1.1102230246251565e-16	0.7486793192477096	n/a	rejected	External regressors
ICA_11	25.65367246661683	23.490891051944388	2.556565173132872	0.026246780086611684	112	126	0.0	0.0	1.699233539056732	0.08937886887732957	-1	6.609292972969368	6.106226635438361e-15	0.5147399497056144	n/a	rejected	External regressors,Unlikely BOLD
ICA_12	26.392536400406826	29.57272177971377	2.2566859834775994	0.0241232014222845	305	282	0.0	0.0	7.382873913592776	7.395740047035443e-12	1	0.7405924218178754	0.8141293473293127	0.10623353926030188	n/a	rejected	Unlikely BOLD
ICA_13	38.46977576228341	21.25109220293878	1.541343125035528	0.02030379445419797	1902	0	0.4543524416135881	0.0	20.00646332847715	2.8843644273862457e-84	1	2.007401393384405	0.004762385025691929	0.243670771700075	n/a	rejected	Unlikely BOLD
ICA_14	23.144509006744673	31.83863163888696	1.4871987463820195	0.017045012951253862	0	1092	0.0	0.4554637281910009	3.6802585970513064	0.0002701185236777146	-1	1.1725989610636023	0.2698447941603337	0.1583872273645902	n/a	rejected	Unlikely BOLD
ICA_15	44.09059600299777	30.921310521398716	5.73476049730276	0.03866718319711543	1677	870	0.3583180987202925	0.11714975845410629	-13.63766760793542	8.707795209582947e-42	-1	4.801793481966294	1.8829615644477826e-10	0.43523826757162287	n/a	rejected	Unlikely BOLD
ICA_16	26.77273525308797	42.42870933470768	2.5883861206801138	0.023987164295721508	0	1692	0.0	0.493452380952381	1.2915858985504125	0.19865674667938923	1	0.6581316364198654	0.8950109871352666	0.09553507142982087	n/a	rejected	Unlikely BOLD
ICA_17	28.829694426861312	20.29815627829449	1.0804185336814593	0.015051499421967394	222	130	0.0	0.0	9.019462912412765	9.231362281517745e-18	1	2.2626075457621457	0.0010891744623159338	0.26639670007506433	n/a	rejected	Unlikely BOLD
ICA_18	25.461933922524114	22.67121467822411	1.079996061427782	0.016533912056399976	0	119	0.0	0.0	0.0	0.0	1	5.289980365829345	1.0514478177015008e-11	0.4591698067451424	n/a	rejected	Unlikely BOLD
ICA_19	66.52705368461402	34.3562438119159	5.845813870523959	0.06251784905249959	4644	156	0.1500705831252036	0.0	-7.014491930548606	1.4341608817568807e-10	1	6.236702914420056	4.75175454539567e-14	0.5002379665894467	n/a	rejected	External regressors,Unlikely BOLD
ICA_20	22.855697505477846	23.9177512031792	2.176787558075127	0.024313592231030724	120	550	0.0	0.4886052871467639	-13.208089465979612	6.538290548608082e-39	1	6.263039736554064	4.107825191113079e-14	0.5012914598690132	n/a	rejected	External regressors,Unlikely BOLD
ICA_21	48.90081188996253	22.79832080552764	3.926689743144847	0.041415815079380136	4247	0	0.43429525399475316	0.0	20.20250937142661	9.78844449878123e-86	1	2.681221793899433	8.72966936954489e-05	0.3008555312138139	32.86856073013298	accepted	Likely BOLD
ICA_22	46.99354204016557	22.47579528655813	3.0702979218504853	0.03051183014248531	4682	245	0.4423529411764706	0.0	22.370214793487804	2.910311011935552e-105	1	1.523285860851641	0.06090448607019516	0.19645022415403302	n/a	rejected	Unlikely BOLD
ICA_23	45.28339014314464	29.70098451371309	5.069226164149042	0.060745056547357575	2738	111	0.0	0.0	0.0	0.0	-1	52.981985819497865	1.1102230246251565e-16	0.894773191595632	n/a	rejected	External regressors
ICA_24	21.74845180806557	25.911391045442507	1.0783372567738834	0.014534648574865965	0	540	0.0	0.0	0.0	0.0	-1	3.006617357835925	1.1707941848793091e-05	0.3254835476459066	n/a	rejected	Unlikely BOLD
ICA_25	30.73435144335924	20.47607104386965	1.6567539080799993	0.022230578470573557	962	0	0.0	0.0	19.107789537743432	2.1946469724359667e-68	1	4.219706976957367	6.369902605385391e-09	0.403781310351916	n/a	rejected	Unlikely BOLD
ICA_26	24.888073077359948	21.77255737905638	1.1750952586422232	0.0165872298233487	0	260	0.0	0.0	0.0	0.0	-1	5.786306926768226	6.000755448098971e-13	0.48150705303959385	n/a	rejected	Unlikely BOLD
ICA_27	48.41715979850934	30.65792075211679	24.485188315758236	0.21791575957746193	6667	1020	0.12142857142857143	0.03543512245961438	-6.854637374007773	1.2108155108827058e-11	-1	59.65929435034375	1.1102230246251565e-16	0.9054368915109797	n/a	rejected	External regressors,Unlikely BOLD
