rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
675.2091064453125	1047.624267578125	4.262592315673828	113.86305084228516	312.5825500488281	471.0799560546875	734.21875	2426.9552734374997	41584.32421875
685.7891845703125	1038.226318359375	9.263167381286621	116.29014663696289	316.44071197509766	476.708984375	748.9694061279297	2483.6563964843735	41319.95703125
660.956787109375	1027.18798828125	1.670028805732727	113.7356788635254	309.4601516723633	464.7172088623047	717.0846252441406	2352.3869140624997	41432.96875
658.7249145507812	1025.37939453125	5.623044013977051	113.38327178955078	308.60128021240234	463.1771697998047	716.2084045410156	2333.69729003906	41331.55859375
658.050048828125	1025.3670654296875	6.454339027404785	112.2737648010254	308.91273498535156	462.1492462158203	714.1894226074219	2347.3941650390593	40983.03515625
652.4730834960938	1023.0517578125	3.3221333026885986	112.37227325439453	307.39514923095703	460.41522216796875	708.1173858642578	2307.096069335936	41053.99609375
652.0466918945312	1021.7453002929688	0.3446103632450104	111.67219924926758	307.1340026855469	458.9418487548828	707.2319488525391	2321.258276367185	41001.51171875
648.822509765625	1018.0401000976562	3.686939001083374	112.66395874023438	306.2002410888672	458.4918518066406	703.0850524902344	2301.9377929687453	40771.33984375
673.9253540039062	1032.5712890625	0.7127488255500793	115.07708206176758	312.8421859741211	470.5261993408203	734.4020385742188	2416.629003906248	40975.4453125
647.88623046875	1016.2245483398438	4.316302299499512	112.85149993896485	307.6003112792969	458.39898681640625	704.2422027587891	2258.9254882812493	41323.06640625
655.070556640625	1023.4127197265625	0.6947159767150879	112.19694290161132	307.64784240722656	462.1947784423828	711.9976043701172	2315.3273925781195	40821.34375
669.5606079101562	1029.993408203125	5.918163299560547	113.64743576049804	311.5976867675781	468.54701232910156	727.0856781005859	2403.7527343749994	41153.15625
659.9293823242188	1027.584716796875	5.6655449867248535	112.31787033081055	309.40797424316406	463.65809631347656	716.3180847167969	2362.5442138671847	40796.43359375
656.0523071289062	1019.76708984375	3.386556625366211	111.60569839477539	308.3006057739258	461.41502380371094	711.2404327392578	2331.2005371093733	40853.484375
655.2533569335938	1022.9614868164062	5.322248935699463	112.07238540649413	307.60050201416016	462.09747314453125	713.1794128417969	2311.8668457031245	40811.69140625
640.9866333007812	1017.4237670898438	3.2562081813812256	111.48803405761718	304.2093505859375	453.895263671875	696.6996612548828	2232.3754638671844	41176.5
644.374267578125	1017.2815551757812	7.155384063720703	112.09602127075195	304.3437194824219	455.19244384765625	697.91015625	2266.6519287109368	41351.11328125
645.281005859375	1022.193359375	5.476494789123535	110.80432662963867	304.711181640625	455.47267150878906	699.5256195068359	2282.7966552734356	41495.97265625
657.89013671875	1022.949951171875	3.8098647594451904	113.04621276855468	308.70062255859375	463.82423400878906	715.8329467773438	2326.828393554686	41490.1640625
665.1111450195312	1026.4078369140625	2.9147045612335205	113.16546173095703	312.7910919189453	467.78759765625	726.8852081298828	2346.3483154296864	41540.78515625
659.9238891601562	1023.9908447265625	3.800861120223999	113.61970977783203	309.24005126953125	464.48512268066406	717.0433197021484	2348.024902343748	41287.8046875
668.7576904296875	1032.1400146484375	1.6863210201263428	113.47311401367188	310.5950698852539	467.5747833251953	725.6949920654297	2406.3895996093747	41462.88671875
651.9376220703125	1024.01513671875	3.484875202178955	112.8178108215332	306.34061431884766	457.95362854003906	705.3950042724609	2317.667285156249	41943.41015625
650.3495483398438	1021.3821411132812	7.298007488250732	112.15408554077149	306.76888275146484	458.0506286621094	704.3834075927734	2300.903369140624	41328.43359375
644.471923828125	1016.8048095703125	3.3818116188049316	110.99002380371094	303.78077697753906	453.3471984863281	700.5343475341797	2264.1809570312494	40793.16015625
648.378173828125	1019.774169921875	3.535595655441284	110.45766296386718	304.5761489868164	456.40052795410156	703.2717742919922	2298.390234374998	40943.09765625
632.4097900390625	1013.0297241210938	8.0105562210083	110.1914451599121	301.2630920410156	449.0841369628906	683.7781066894531	2205.2776123046856	41168.01171875
