pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40
-0.11634339912467162	0.012645483660724871	0.02904639141437871	-0.09735396736210854	0.03230118602057311	0.005031685526112443	-0.06896511877149121	0.0999044780456001	-0.035152973038637784	-0.03288597832086759	-0.10960347673476956	0.03477408149325676	-9.540956527011726e-05	0.06731496307549907	0.061757211434911766	0.0793799623214411	-0.044626046642347435	-0.13335097044216535	0.07681135857179933	-0.05763831512211527	0.03796044788520511	0.033176406457191186	-0.038497356424574414	0.07401557085684468	-0.01360055099260668	0.04415703770659906	0.18272803239975652	0.0019376783293796967	0.052874697977470284	-0.05584335901632886	0.11131894926536702	-0.18498154047828302	-0.038397833813193415	-0.06602376582509764	0.032522493342147574	0.014880731189870709	0.01896992594163409	-0.07368732721152038	-0.01119107190357241	0.06388883597347883	0.018652057937674927
-0.12439546790627443	-0.011248380794922234	0.05225724643223609	-0.07752972677756895	0.0415789212142312	-0.05462923775764137	-0.11164162154122972	0.12213364143093261	-0.06324287235647993	0.02925247403028639	-0.030613874169855865	0.11020299082315847	-0.08738504328997718	0.13545625240909548	-0.056024240601208086	0.0369407431210082	-0.005430238769545104	-0.015817856990093443	0.056812604921900677	0.07557824969506138	0.05548888686661528	0.09292999242176968	0.03889790324803096	-0.015502255739729224	0.042570459638175864	-0.0384630021800987	0.0665254139757809	-0.0008500235572261711	0.05487088250481121	-0.027197500927650217	0.14809356822021566	-0.020635988159315864	-0.06802679060353557	0.003241176767241346	-0.03499004458489397	-0.03037391245608563	0.042416231222039136	0.01662647008674155	0.06670113901007176	0.008003689062245233	0.050988162509926535
-0.11113976148801166	0.01862190169217931	0.025211295648431747	-0.08719315566541874	0.03916425021787387	0.009106697459604372	-0.14421541157892853	0.05704844345488813	-0.011756997058028754	-0.02800136809979699	-0.14963768036446884	0.046005916224404655	0.026942098896533387	0.002331990387147667	0.012378861147637324	0.09664696336999022	-0.04865522016133278	-0.12625929866472524	0.050497062538644714	0.03348059158222859	0.0062266088889282	-0.03994341890598558	-0.04926732933726155	0.021864056729113727	-0.03898315612884209	-0.021745893354713726	0.08477678681482195	0.08449961198302641	0.007004787884550617	-0.01590097535311876	0.07943789443123361	-0.14667782253563622	-0.02806777017831133	-0.09140970305427847	-0.030049507489957522	-0.00068587749799075	0.09444227903236381	-0.07180271061595037	0.014788063021161351	-0.10062435606823328	0.009545847215961599
-0.10960953540370459	0.01386767999391364	0.032465470210483266	-0.09527445373366261	0.027265001248376587	0.007756341118186263	-0.04915842208421334	0.11076727010246601	0.027958722312868597	-0.03998430547578993	-0.11415711048173904	0.12708958548543214	-0.12167378471725633	0.031978247156530554	-0.026611437492776058	0.041450261178247655	-0.0262872926280599	-0.10698557586333687	-0.00014147110221794656	0.07239145311991863	0.04357268183886157	0.02056409014495455	-0.0019088944147010525	-0.04085310751080491	-0.05139396090382689	-0.013651012776882698	0.0875421329236088	0.07719016154645586	-0.021139691887357266	-0.03974538074629845	0.0855710151212613	-0.03675196617933493	-0.009888945650123902	-0.025368554723655217	0.05568844896883084	0.05200593512690694	0.030885220791741913	0.02366550289516328	-0.030858304088655274	-0.011168055303264528	-0.07275009172418823
-0.11171728118006777	0.001927011064674855	0.033453840608900505	-0.09543622582493883	0.026874116715231655	0.03000761878974513	-0.09357501036395183	0.07637861767724533	-0.0015885998232946126	-0.00041464708593705324	-0.02840108717651893	0.04141160288486173	0.03649412444960636	0.11434950943365743	0.0851833004749432	0.08069037796740638	-0.02568906129417138	-0.07319658067555421	0.03576193009065928	0.15143487035320144	-0.025595224741534455	0.07322760231880507	-0.0775723025248515	0.05083752977667943	-0.006446546648916439	0.07283776472184836	0.08246976287204642	-0.03465732685740458	0.05188938152198426	-0.03223554412235542	0.008552000851561478	-0.07872614481520311	-0.00012750427030387007	-0.02486497223123456	0.028995557050701053	-0.028353302206311205	-0.04147155367109542	0.005109267013479919	-0.06783806044781715	0.014389080543060727	-0.06574381791217178
-0.10739570193222309	0.016541789754843467	0.025884286199867212	-0.09495319950393312	0.019069092032154455	0.01662905405772782	-0.035040155200714795	0.07987587590153034	0.054361211756862954	0.01188883738441552	-0.1096151577316418	0.13259019234003713	-0.09223543701768455	-0.006578252513256631	-0.04003031169636128	0.0747513475179402	-0.009644206222046169	-0.08204403969437726	-0.05531087270054996	0.15160745917943247	0.025864554395282603	-0.012442944321033537	0.06451832199799443	0.006810059716393854	-0.025489651965649875	-0.013123317664037869	0.033716990604904906	0.058352632868788334	0.06759397570593595	-0.025047838554605843	0.0006879189974631494	-0.02552054147527033	0.031416183459429946	-0.015224060855388723	0.004121180861026225	0.06052759526593759	0.009716338360165954	0.023461714432774422	-0.00965177751673829	0.041057117482554965	-0.022287303205955872
-0.10935563449274166	0.0014895802088051094	0.028247197883904174	-0.08477200096175877	0.00499912271141878	0.03829121316262504	-0.05786703940682238	0.08673024140615543	0.03023806349943798	-0.02750123105658113	0.01515567204273452	0.04872281672575955	-0.00163713829288939	0.11808640981749301	0.09693533701673693	0.03419957446053078	0.04165471469152883	-0.06081245374427616	0.016540132715272726	0.12930224967602277	-0.04595240884905631	-0.017045121790425815	-0.04399137506241082	0.054025365589446435	0.05818211493701303	0.049894603396559226	0.08671903312170454	-0.09703139404247398	0.0414147642345681	0.016639736517164803	0.08980296302460815	-0.0019582209896008423	0.09760109256539932	0.0055686807638586945	0.0042248292241491466	-0.03176298600494902	-0.006297690647022455	0.05357435154687674	-0.10945060219380436	-0.016327049158208175	-0.06610256804368497
-0.10808661592099807	0.008488224814148973	0.009907364621047854	-0.08755537350391998	0.019858686461831476	-0.008918214139853026	-0.024152597062121695	0.07320357193161178	0.04881436456869045	0.033707640711080004	-0.04482605330656608	0.027556420440786336	0.09310863001235896	-0.025074520510382975	0.058514627626250065	0.14129968718157548	-0.002268044751777082	-0.006176000471836585	0.029858134434096822	0.06431741332000837	-0.1324301326261722	0.08685577883864665	-0.07864994509565329	-0.03963497326923223	0.0033141322286879653	-0.012069408396834005	-0.036055081710372944	-0.007547500777784061	0.07717263574138801	0.02911256298348782	0.12882855696030357	0.09990953669936287	-0.0720662135604904	-0.03872748962640537	-0.09390871902201083	-0.014350034154377321	-0.01159881822651319	-0.06199039480880275	-0.0770911122059968	0.051788808148771195	-0.003774274225006305
-0.12139158642666847	-0.024840728928313755	0.04649994928976331	-0.06990026260917831	0.009648609547191156	-0.06646213841063703	-0.03800874172923305	0.03829475133013106	0.016128726995932083	0.08000028514015405	-0.016919415659398362	0.05834361616812358	-0.03656757160018413	-0.03078212377770671	-0.05130573767818894	0.09603672902819994	0.04091921863683691	0.022038548638164845	-0.10313214765588112	0.17366940874630388	-0.09140459176995044	0.004407845086693209	0.026510945979379565	0.05980159614355829	0.18868423454263553	0.02565570237704816	-0.012840720103795195	-0.09740138094798882	0.007158721784658543	0.11826996454499906	0.07186507509684817	0.16295134501504388	-0.11107878001459544	-0.00977772601880239	0.06314497080729756	-0.08532003770179651	-0.05804034160795528	-0.05106870049705278	0.017250356828457967	0.010021629407283107	0.05610379038671169
-0.1028623939777378	0.012875727247099062	0.021748817385482788	-0.10032122105924482	-0.0030264306452929546	0.05834136177092562	-0.047801411640906843	-0.04369988392052482	0.11600578993771843	-0.0869766566262925	-0.0202767462219835	-0.00841753906486463	-0.07684038472114997	-0.025404320879730297	0.00806496149515909	-0.018858446287596156	0.06581805581682319	-0.09547225748224952	-0.09303326843741339	0.04253913842062554	-0.07052791209459912	-0.11762707500949385	0.008891132677223364	0.024897303003934126	0.050197429571885485	0.08376381112063638	-0.010223324795878758	0.031381813694006604	-0.1231692704420759	-0.009142590375848192	-0.007404860249332457	0.1779027456986852	0.0469152856078369	0.023546205992839075	-0.1397717959459254	-0.023245440529321926	0.05418130726396794	0.020583411242527466	-0.062271669590041503	-0.04127734532412768	0.019910780791948274
