Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	79.51586941608082	40.56268186932847	36.96259076205698	0.12750952746844085	18964	3006	0.40091694976109593	0.24360494663730306	10806	-12.260149590366465	2.896182995842628e-32	14.2	-1	0.33622860370737245	accepted	n/a
PCA_01	79.52251305157766	29.69760939046012	14.346206199205838	0.05951710089309017	16474	807	0.41657320872274145	0.0	10560	0.0	0.0	11.1	-1	0.1269282487922719	accepted	n/a
PCA_02	66.6821422026674	30.07200182156463	6.819331493826068	0.03237742989204506	10878	262	0.3092460881934566	0.0	9643	2.1563773865659788	0.03159201220764641	10.2	-1	0.06732540880917978	accepted	n/a
PCA_03	71.079796602989	24.78919997081468	6.9631771361322095	0.02243810131947298	19152	1878	0.5475089342022283	0.004887320119467825	7382	13.175264642073692	1.2557067694006425e-38	0.8	-1	0.0615794611342048	accepted	n/a
PCA_04	58.969668133476276	31.1221298367822	3.7949033586870224	0.01799166103016574	4670	898	0.18058398879431095	0.0	8496	-9.339293194265657	4.19368496418132e-20	10.0	-1	0.03323453621349701	accepted	n/a
PCA_05	41.68025172041727	28.118246610387686	2.7347192095583135	0.015608490957415583	2786	143	0.11604714415231188	0.0	8898	-4.128841898336532	4.499857334483355e-05	12.2	1	0.029059541387423733	accepted	n/a
PCA_06	57.25487457265606	29.16928088407303	2.540192072356925	0.014328242950412816	6119	682	0.3125104114609362	0.0	9762	0.0	0.0	12.7	1	0.027465499126088647	accepted	n/a
PCA_07	42.88661457427742	31.499248022760195	2.459067253499285	0.012878760242023933	2159	606	0.0	0.0	9303	7.709541869206176	9.411464496254038e-12	13.5	-1	0.02305069119884328	accepted	n/a
PCA_08	43.36904609429577	27.99457566224938	2.1813547803601985	0.012507417210506359	2892	505	0.2052744119743407	0.0	9088	3.5931922760755413	0.0003529725415027957	8.0	1	0.02322526976039317	accepted	n/a
PCA_09	33.65231299080055	31.795845779301132	2.129128891325392	0.011201765762927814	523	501	0.0	0.0	8726	0.0	0.0	13.8	-1	0.02016765079443691	accepted	n/a
