Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	87.2085955670613	35.13630633054298	44.38048926584884	0.19318658478351655	25870	3758	0.44325762308793004	0.15179835740583403	10533	0.46320293417092545	0.6441192160753199	9.8	-1	0.4107111197808406	accepted	n/a
PCA_01	77.48065385732826	28.743133874473127	10.774294937336979	0.06565368365282838	18113	546	0.3989618508079145	0.0	10422	0.0	0.0	12.9	-1	0.10427242792080886	accepted	n/a
PCA_02	46.125805800202876	25.130259722211893	5.768844291019269	0.0374739005320763	4712	358	0.17235150355966422	0.0	9193	-7.643545981037927	5.052210468144927e-14	15.4	1	0.055990127996133954	accepted	n/a
PCA_03	59.29786124921469	26.08989095515218	6.88714536917354	0.0358160371770716	12675	292	0.30352504638218925	0.0	9920	0.0	0.0	14.7	-1	0.05730305016472465	accepted	n/a
PCA_04	66.11089043322548	30.83130631016413	4.046557367440743	0.028667190932645078	10805	775	0.330872647274505	0.0	9740	-5.950534503715724	2.2996007271071688e-08	16.6	-1	0.04172183409323355	accepted	n/a
PCA_05	61.86830039352652	28.837180002486598	2.675076564120615	0.01608344374288854	16407	2371	0.494884238508856	0.0	9294	0.0	0.0	8.9	-1	0.026187720582021484	accepted	n/a
PCA_06	62.89036527212322	25.732440726113506	2.974117212988141	0.014675577746750719	14045	423	0.457554994590696	0.0	8153	0.4627961543326123	0.6435980327185135	3.0	1	0.02487127087359598	accepted	n/a
PCA_07	53.801559523685796	29.023606511097576	1.923116697326159	0.013607589283730707	6294	514	0.2523057181810891	0.0	9240	0.300350180908636	0.7641608066429604	9.2	-1	0.01882316885921197	accepted	n/a
PCA_08	40.532081870890536	24.311692488517703	1.6358881838848645	0.012152096434629747	3394	617	0.17223880597014926	0.0	8672	-18.868693926355526	3.030661844566331e-67	14.4	-1	0.017004036410278835	accepted	n/a
PCA_09	38.439396283775515	32.715917883875285	1.5322115081050176	0.010605813785651582	874	882	0.2892561983471074	0.13191990577149587	8893	-1.2579919454419362	0.20921099378621602	14.0	-1	0.014667862350998179	accepted	n/a
PCA_10	52.03085118590118	28.504210251935522	1.3460180221018156	0.009707661172225959	5891	599	0.3538070621221414	0.0	8962	4.823377970329913	1.8575516348944377e-06	6.0	-1	0.013956968524983982	accepted	n/a
PCA_11	36.56581289516921	28.730006734710795	1.1884429038051127	0.009266296493957474	996	529	0.0	0.0	9239	0.0	0.0	17.7	1	0.012674864569895078	accepted	n/a
PCA_12	34.67311526737277	29.962035051789986	1.1130149272296856	0.009010748382297222	284	535	0.0	0.0	8954	0.0	0.0	17.5	1	0.012407024931979807	accepted	n/a
PCA_13	41.33044252438287	26.36977682266961	1.1778320000573481	0.008587317029916946	3570	731	0.1578200397388589	0.0	8874	-12.360792712179228	3.2348064394515605e-30	14.4	1	0.011923322652818877	accepted	n/a
PCA_14	33.9417150418525	33.216941260527456	1.0369288511632868	0.008214376955940173	511	894	0.0	0.0	9157	0.0	0.0	18.1	1	0.011361106657936474	accepted	n/a
PCA_15	37.474780759105755	24.97759531143116	0.9030999997689881	0.0075224016488868095	800	279	0.0	0.0	8967	-1.4753164183416856	0.1414030422683832	19.4	1	0.010312490985765919	accepted	n/a
PCA_16	32.051932794165445	22.413470317936756	0.7098617604280263	0.006485380088185145	177	160	0.0	0.0	9194	0.0	0.0	19.7	-1	0.008841696222492512	accepted	n/a
PCA_17	30.786122292297172	26.218798678331055	0.7171404826096808	0.0063262025058340105	297	793	0.0	0.2813688212927757	9223	-3.71134701048004	0.0003346962350911386	22.8	1	0.008586997856537425	accepted	n/a
PCA_18	29.37640505188628	23.630643380157917	0.6379420493117505	0.006051191502895324	341	410	0.0	0.0	8832	-5.122215018065834	4.413885658710127e-07	20.4	-1	0.008286170943392655	accepted	n/a
PCA_19	32.95952724910651	22.115364582247246	0.5974056925976259	0.005743058709805609	1039	565	0.0	0.0	9017	6.701886579340121	5.649131388896119e-11	13.4	-1	0.00776866555262769	accepted	n/a
PCA_20	35.580739853519965	21.880732167606993	0.592067720561939	0.005559324261770451	1210	138	0.0	0.0	8940	13.406051028251621	3.0220771519285135e-35	11.6	1	0.007852842729608619	accepted	n/a
PCA_21	27.291518826849618	26.265491952259264	0.5317641096600709	0.005245765810276698	145	499	0.0	0.0	9153	1.9325694828337328	0.055534317808927446	17.0	1	0.007093039908374025	accepted	n/a
PCA_22	25.67888981169531	35.62409358171915	0.575852779553087	0.005085116235647	0	1247	0.0	0.4985789687373122	8930	2.4565870522314186	0.015256776267662473	18.4	1	0.00690973170237382	accepted	n/a
PCA_23	25.355139679438565	27.7598740523166	0.4350610052240627	0.004882385091398706	0	718	0.0	0.6330532212885154	9433	-0.013078113851237711	0.9895901400170042	27.2	1	0.0066336122921593025	accepted	n/a
