ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27
0.008279585683277474	1.1093069197186125	-0.16758513114713655	-0.5202833865495579	-0.8544604929598866	1.130704707899498	-0.37374231683404086	-2.250786740036563	-3.271074380641226	0.09578830450911144	-1.4117103689637365	-0.6660194670963654	0.9574701742498739	-2.235797366147423	0.6401311884607965	-1.3061976298065943	-0.5816145435294177	-1.1222026915171859	-2.0245042031233345	-1.5603728205054574	1.1819953515472625	-1.0583927861906335	0.39262013802732976	-0.8773093257009811	-0.6504857529006496	0.6583997520474983	1.0594182866286666	-1.7010243083952408
0.3757044387058232	0.5274894600944732	0.4334668440009013	-0.3815847970031246	0.9567459736848739	1.1411263387793427	-0.7168853809294664	-1.9714919615042232	-2.0774655543852325	0.12685871458650252	0.457263308882637	-0.7199312688272198	-1.4409719622432053	-0.4916293957259269	-0.43396644105427196	-1.8028960914867682	-0.7720439395297751	-0.05202263276701745	-1.8899409188804026	-0.8932768324642794	1.225063840136117	-0.5875421175753475	0.20084726978005443	-1.0412366537412296	-1.1364216642446745	0.3166186108438461	0.3172307113987146	-0.9404345581815162
-0.05239519496376138	1.891118773652032	0.6553566686046527	-0.43653669751516566	-0.03425601832736534	0.7661603912809882	-0.4491216948294134	-1.7144357348985213	-1.467649245222099	-0.5219955412593342	0.6678336312184272	-0.44366394690692984	1.0433358280471106	-0.09726028661121945	2.107351871899436	-0.4556468543837076	-0.18618740558291644	1.0860991816112833	-1.4305917669815784	-0.5039468104339881	1.0503358809567565	0.3283210636540508	-0.5738571435433736	-1.1500117910404506	-0.2841905747695932	0.4221133931183583	0.0895962670545864	-0.838770677180558
0.4773119068896826	-1.4788903380045355	-0.28128476202206204	-0.5370521490159005	0.004910277287876977	-0.006562993109460908	-1.2676554005153513	-1.4364750221704818	-1.53763953807505	-1.5147096454580946	-1.763587673286307	0.25447310476756474	0.8238626858472666	0.4951432099272626	-1.0122617649636627	-0.4328037959487852	1.3675819157579545	1.5287252707576116	-0.9131816417950636	0.23847029156287045	1.3637308974243778	0.33215762194920606	-1.9090502463724985	-1.3784129444376376	0.3528481632990489	0.07694624222294273	-0.6041279501554884	-1.257538237225676
-0.25936010356315997	1.0371357551229008	0.859767660816125	-0.8564852981907733	-0.638032672633795	-0.7870630915626103	0.7581517460311618	0.5289046507270593	-1.0083160290616533	0.105608203094646	-0.24056306934806668	0.04013778605397591	-0.34842518988943677	1.7963489758540716	0.5105466130665689	-2.2371714641032776	-0.5069727964071136	0.7258038308576954	-1.437430282438357	-0.9634387556880613	0.9190485869707213	0.31809819432443187	-0.3089281188395454	-1.5065779889725772	-0.27970342858287345	-0.04345596250017733	-0.703092063711045	-0.8109946900169186
1.2707867966223587	0.8851813055297223	2.5906181815189107	-0.6218638184854619	-0.17671260680550044	0.11033642481161478	-0.5505365561735492	2.0734563908208505	0.6833744675578098	0.42780633016434444	0.37206588511999494	-0.519735516392037	-0.563939946446822	2.3777971279007706	0.1691687301178876	-0.04437038061733283	1.6411160769757698	1.8072683528818083	-0.5659058891400668	0.036023225511738255	0.752920862165347	0.6319400314440818	0.9724164136340286	-1.6142201544924575	0.7674707671683939	0.06173386140170914	-0.12049903997319142	-1.0768359182413074
1.3592948545798564	-0.5317598085784019	0.3096429770274919	-1.0390448554341476	-1.0483795879576494	-0.11911897942803625	-0.7804824837408789	2.219746962124968	0.2703094944751266	-0.8220896112689655	-0.6921500503852199	-0.1707678079870511	-1.3837712038078394	1.585008529294314	1.5867552557082671	1.8609991791175153	0.9478789219079551	1.37184778379367	-1.0202170576924074	-0.8437996893306003	0.7665654757277144	0.309336141210978	-0.31147199920498575	-2.0184946788015607	0.19035710352832122	-0.38525349160846545	-0.44264272943463007	-1.1135816554839724
0.6500976267200668	0.40333634995699685	-1.2010303633101052	-0.7094875684924166	-1.5119375455332666	0.30309434798126617	-0.3676900188163636	1.9355001231185462	-0.2732028100157861	-1.1252798292849437	-2.2549734529575947	-0.3079173425608473	0.7212033634031683	0.20002190741293466	1.5799415549490943	0.6821140074933095	-0.29312866210018407	0.8602280086448112	-0.7442455114675339	-0.6573934211314392	0.7709534267736878	0.7031349620160728	-1.4351853195316093	-1.5361856083877468	-0.05819210096038868	-0.24956399563047957	0.05938179417395518	-1.4696358485756118
0.10471087471527839	-1.7165373826631127	-0.0033343579674184323	-0.6661993128111311	0.2601708393433435	0.08092090399770381	0.038587987513627985	2.6329476190155714	-0.3402765432915192	-0.5008924143251985	0.4429447107891185	-0.4510386359013933	0.744728079265994	2.966983284942737	-0.6744749648719277	-2.146577775130349	0.45477325694329523	0.4677233310253158	-1.0650072428827337	-0.5821913938883133	0.8921174329909242	0.6947422429183624	0.6557640806079744	-1.3643302085129017	-0.9247040932935644	0.09195219244040168	-0.268697764710866	-0.9458141503304195
-0.4077755484770161	-0.6635815078839238	1.198348005917779	-0.3709978906195313	0.8101180662974574	-1.8714499779658347	-1.8057797937942055	2.8627076448417332	1.1926532903200897	0.14954505395606557	-0.8296838991486049	-0.07719949160131227	1.3112315399972247	3.5615772256164284	-0.4173626238159489	0.7677340013475489	-0.6469308891922856	0.4647564778657881	0.12675659822879304	0.14970680680161846	0.9949039237840689	1.2260253612571772	1.2156186245197331	-1.2929631602078435	-1.3264097860854915	0.7717657317203614	-1.042382234602142	-1.1514831031513142
-0.5112443790249145	-1.0383995896398035	0.04757860833227402	-0.010706755061600789	1.4947310934069318	-1.1019189658584316	-1.0617132503430806	1.4089793284060628	0.8272422623265437	0.18830685384470713	0.41262838494435383	-0.7083141760899879	-0.001412481230826196	2.608189942684157	0.6416248961232327	2.015628325279206	-1.320931854448924	-0.3208157051672086	-0.8067980045238635	-2.2346620786181264	0.4304913523387357	-0.0467860217823494	0.855433162148597	-1.2586899367703739	-1.307177411160397	0.28775760634129605	-0.5372511108800638	-0.4253438371831235
0.043951359724561136	0.3418654076506996	-0.17971754951669422	0.008484828037658012	-0.9025537123496449	-0.9701847171151775	-1.3445386382891205	0.6177771342590593	1.086788748567281	0.43897251751050853	0.7310720911210994	-0.7706805894848496	-1.412092869525895	1.9441127488530656	-0.7682255566768028	1.5987033025522137	-0.7214796641288652	-0.7952792551639463	-0.7619892880665851	-0.8404329342135372	0.20392903117056504	-1.0459495280299873	0.9637416055317611	-1.4852202469699507	-0.7630008452466212	-0.4924788870571004	0.580584836388867	-0.3819479360405908
-0.09009355794650553	1.3731073397428268	-1.1059123973501295	0.1931389040770442	-0.5443764408101051	-0.4382476777773403	-0.7114569267761159	-0.14776143114967435	-0.30500861160363146	0.5605780006610757	-1.1760384847442855	-1.142402097713574	0.730279140760044	0.6487185246410783	1.9241780176265546	0.3583113001239811	-0.23555341345054878	-1.02336861629302	-0.7269000127149936	-1.7193827607966499	0.25284369101410814	-1.190127124711247	1.1014251623003215	-1.5538189063892218	-0.6014932380365345	-0.48897630237734363	0.2461017926204835	-1.080310842361255
-0.620357461083426	0.7170081613621917	-0.1682584150691943	0.21286984782615548	-0.10807923620458021	-1.0208782667160123	-1.2993376933634482	-0.14234556579984975	0.6265735620273422	0.6927236526803744	0.6159636160314373	-1.2527386167992076	0.9236111516935852	0.5530855139060508	-1.0581731731761308	-0.6950311678907936	1.4577454409266846	0.5903441044569323	-0.6500917859724719	-1.30000253214822	0.17912630604037638	-0.8602133979898667	1.612586751271183	-1.0578383398762463	-0.24882185872353152	-0.319554011323135	-0.30838894644981923	-0.5696841841364115
0.6037696923765774	-0.9499762632373089	-1.1435120605178979	-0.09150340174015893	0.48084428592023926	-0.7066704364708997	-0.9745502232794124	-0.471550542472726	-0.07822454721822807	-0.4687687254256823	-1.0327733115393372	-0.3590970308235176	1.2338888851549763	-0.021387061272774194	-1.5729628446643742	0.4335556187386929	1.34592643762289	-1.1172581717136612	-1.130349079834339	0.5419630364874021	0.7386054676227848	-1.0534139418017803	1.1895005092109512	-1.3912412284255962	0.4393601760874736	-0.7483547691924822	-0.08388492595543097	-0.8579113032020442
-0.7007816113697417	0.2027938176437872	-0.8299206163644287	0.27845406934294764	0.681198495482665	1.293366669319362	-1.3451944363968091	-1.0288080547840124	-0.1508080500865353	-0.9455041392346514	1.0680277237942244	-0.8847470948116605	-1.6645940962584629	-0.10621046576679655	-0.6404838631131797	-0.706712417383746	-0.7754504905835324	0.24939013985263525	-0.9563792196911567	-1.8424058402304224	0.5142596019264437	-0.9294647317637492	1.4387686412499003	-0.968704199108405	-0.4730003432200064	-0.6675988715756047	0.3235774434333324	-0.16524093501350556
