ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33
-0.5556822427841259	-0.853223871978736	-0.5076652420858068	-1.2784356849521654	-1.2582084558010762	1.0668374338139208	-0.47755475208102305	-0.22170278127863224	0.47529532201878216	-4.237655819368618	0.31797130515066524	-0.7099146401459617	0.003936029172494768	0.3876045296697666	-1.3813415035745598	-0.12028022155383965	-0.93239408352363	1.0294853897231073	0.4033159728273513	-0.05103852595800238	-0.6483042398606462	-1.3761308189256662	-0.16126612925587072	2.3210856654414513	0.09099016823828364	-1.1098439677498118	1.0461198428173455	-1.1315891270902334	-0.7956783323446716	1.471204715333721	-1.684998933653304	0.6360983618900506	1.7336699782645888	0.1939433213667287
0.4853727867431695	0.32772307458583105	-0.7108554380968269	-0.9992704781288602	-0.8791004878103372	0.8492781704428763	-0.2881007584229469	-0.5484774329829777	1.0307816454213705	-4.147123212237209	0.7089709802079581	-0.19934189783718914	0.1357493973908845	-0.4191138396331287	-1.1925972369693705	-0.2262519688072834	-1.0658330811831151	0.5843830386687259	-0.5744601504158452	0.11859535703894805	-1.1959455433180575	-1.4351179160540488	1.5481800076060055	-1.1133479573909042	-1.1169158179519958	-0.8632149582781269	0.2207841061894318	-1.0234841525456866	-0.811669486084776	0.1990308934709909	-1.2382063357309816	-0.7958150008712057	2.1710497810238985	-0.1381452202260385
-0.606676387784634	-0.3933587566892125	0.10123566811149884	-1.7214432556742973	-0.050716156402030296	0.5259082940824736	0.23224157182499156	0.12017144463461843	-1.2176900993549449	-4.207101583174096	-0.9509665737242127	2.0432685130571926	0.3055226837562646	0.36479219275084795	-1.4205186927497961	0.8368914223183651	0.1539862467399789	0.8647788576478618	-0.48520113999505654	0.427373064161644	-0.9741390661161997	-1.3053229101622006	-0.061416688960328016	-0.08027406789293783	-0.4226436850674918	-0.8613771794420227	-0.0379755204526951	-1.4704250933760028	-0.27460467753876	0.5521488125822891	-1.1818225039939032	0.6720059606644692	1.0756556881803918	0.15516661383317637
0.31123869462237236	-0.26911631072123554	0.14347705914284906	-1.6454225215350031	-0.6846046846984594	-0.23056229335403683	-0.7228165768862393	-0.05301492928553532	0.3592333776088023	-4.2236902591702	-0.05820501262513983	-0.4524935658312691	-1.5653991038633346	-0.4418939286398815	-0.5780023803047487	0.043361786420729916	-0.5063828619735158	0.830376083200393	-0.3876450398011185	0.7475474777153599	-0.7813893765225545	-0.4404351072562374	0.40734661257464366	2.032095347650224	0.4843430708713852	-0.333883268748917	-0.46873207013066986	-1.0149743151555188	0.3225093735886348	0.7214045768471875	-0.374511003542607	-0.5569701481070204	1.4880937631402036	0.7194641890583828
-0.19983258094755088	0.9332667008561109	0.10185007767052719	-1.8439894139108595	-1.0699015325364072	-0.9089450630961908	-0.814288600951723	0.1323725193659374	1.6626752858727298	-3.946930843918644	0.015979405529439383	-0.6220860313972612	1.0040669087480096	0.34294785719412674	-0.04931078739879197	0.5408471696765023	-0.38196234280729535	0.880384876527456	-0.6703255272551408	-0.17235565602795697	-0.7725586395770065	0.8837118697292144	-0.4060715297320782	-1.779622797130059	1.107231691217253	-0.25035407996687337	-1.4994532155368565	-1.2475296955903192	-0.4925106538232109	0.700898539307129	-0.42375520850479226	0.688876588426968	1.2812271348767654	-0.3646532265505189
-0.2637628763738152	-0.12052058863821803	0.8671929988883695	-1.7978326449521234	-0.4347814404459358	-0.1822369607292686	0.49084524650198913	0.15524450324182773	-1.8547783041783703	-3.8847228459190024	0.6152161835089701	0.5293612261558915	-0.880467204465286	-0.9561595220400089	0.6289721276107545	-1.3124223261987453	0.30886102855262176	1.06599931175325	-0.5789522308981134	-0.26785406286171015	-0.43480837931370864	1.570512889952679	0.03731373463392397	-0.10836746794300402	1.7615838899213219	-0.2886809916817487	-1.0672843733883608	-0.9814622693585969	-0.1244593896111957	0.9776047668288284	0.7676813340272673	0.6200467432803786	1.3487066945237112	0.47425967689942355
0.25998816894032956	-0.6429280683105416	0.2920595835820364	-1.5903999323052547	-0.20034653404727812	-0.23541902087380326	0.5680978859735337	0.024625872201052335	0.04862619465356156	-3.716538958980472	-0.551578096822485	-0.8734585573078172	1.723422031882238	-1.067134870117688	0.9297758819555553	0.5879512670708543	-0.2391614193923449	0.41356974038064365	-0.2560582305257762	-0.8298003364228651	-0.7768101739899324	1.2922874965749829	0.54599309604884	1.0220627250732606	1.0929716577604984	-0.3552125706795335	-1.3905378761699585	-1.0858144294275394	-0.005220311368294151	1.1125608202183956	0.583641330517474	-1.2677852763126922	1.6774669293687063	-0.7689926198041461
-0.33543958657006256	-0.6787180938327043	0.6871071238299684	-1.6000146189880917	1.9640423789083175	-0.6691970714410889	0.8260457761344437	0.39642967926562217	0.16621597465264423	-3.5320056462969345	0.5564041975064453	-0.9910756194077496	0.7824890987003148	0.26818296302966405	-0.07604583055421164	1.3205162345583537	0.7578334400469483	1.50578131839016	0.8767234115872973	0.9712332672576467	-0.18258793105187252	1.2359672123303016	-0.8038760569168514	-0.9152075698047155	-1.2090832813419201	-0.6745405485955769	-0.11578372192450079	-1.2755087524149076	1.280255591972677	1.1372020764772808	1.046338967864196	0.44288269302121097	1.2380905581344885	0.5091557458141248
0.35180714209658775	1.229041053761005	0.24475314683263064	-1.2038975025212766	0.3932401972711316	-1.0829230178477118	-0.6552396054433227	-0.34059378063783197	0.40133158789822837	-3.6662471715465643	0.6300979575977407	-0.5288393874098103	0.16837687536537324	-0.4724139393970279	-0.2490111187413338	0.49787420893491496	-0.722139481119987	0.9420916054896548	0.45567276070902824	0.42292730615946056	0.14628479456911928	0.4095851148431826	1.0233598667165171	-1.4733899877559675	-2.153175309834865	-0.8015154453536434	-0.63359719368824	-1.24881445336359	0.9640758690496469	0.044040532712368116	1.336061113575767	-1.1581845181971735	1.9472055378911917	0.9432439211039204
0.08548643910698525	1.0792271573910859	0.5731184328516593	-2.2328572739177686	-0.05404756412986757	-0.8963983575044762	-0.3487813238358889	0.398951227683855	-1.3104628087819055	-3.217242184952984	-0.8089691943388702	1.4170652187728017	0.7097629653182643	0.4943352937483588	0.10072897201946863	-0.5511076705212399	-0.0418119543409724	1.065286950122839	0.07291647655237368	-0.04600649419157007	0.2679694221302962	-0.2936096121996809	-0.6061141952030633	-0.26899960507795967	-0.9069866589751588	-0.5989695053581809	-0.7007879054110117	-1.311153407423782	0.9336794790945663	0.2160977636962726	0.6009606197717016	1.6231490125110484	0.8769760501161723	0.4107970631946559
