ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30
1.5068727932360904	0.676401036930099	0.7783736183603226	1.8446665215057634	0.608107479541798	-0.06399216228182256	1.3700384950319284	-0.451956889740463	0.7117506938582595	-0.35196579567762554	-0.12893764796761797	0.6620596378518653	-0.5844253145321526	0.8883247543321645	0.44132708770236295	0.13774899862024192	-1.7136249158570604	-3.7699471722560807	-0.9161814149211662	-0.2452756804412232	1.7174794947950947	-0.2706400762374992	2.058145312889594	-1.0508401485260128	-2.0888524428563615	2.2365337603903352	0.5349663389936518	2.602148397424621	1.3569261482862358	-0.414959782433958	-0.8607867961625172
1.8778115975493326	-1.5443090817872316	0.9939525589569825	0.3626777094923213	1.275747996981245	0.6880901268477668	1.251411197509038	-0.9053022313304501	0.21357520728973034	-0.15228696917286141	-1.0283193189634205	0.3753521849371502	-0.46368027968761844	1.0184965430819841	-0.029864445593625298	-0.2039264900675403	-0.18862604465409158	-3.7027077958095407	-1.0981138972225664	0.98333926273721	1.6881462249092294	-0.1264121523116685	-0.7200959470814672	-1.0055494375126606	-1.4161396506290995	2.1755607983306966	0.11245201162239402	2.773670186048348	0.2747181420578957	-0.37449321599803015	-0.8290032952929253
1.4823332002548761	0.021653502735515397	-0.8879061077247248	-1.2649093962352345	1.5345596381444555	-0.11621704100785525	0.8506235690393509	-0.9059707080605209	-1.068897933475116	-0.8352302748531462	-0.8951630429868419	0.013154981970945999	-0.29675449387240066	0.5009068404872045	-0.1685265597573703	-0.7130263924863993	1.3147179354320198	-3.7570383651419648	0.4777130908154011	-0.8741668107657565	1.2534267675646187	-0.9844131621142568	-0.14675601882390557	-1.287042005580178	-0.3623040189906355	2.5341363028499466	-0.7053055519129153	2.557887142678546	0.0683637202713509	0.3123127730661303	0.42898838575948534
1.6229090649341429	1.5325907058579775	0.12933161180249256	-1.7240903667139882	0.9528324489059431	-1.1135655336821118	0.08260241556761204	-0.8942970688064346	-0.8879266473689376	1.4977075846126713	-0.5762145196662798	-0.5317346734742872	-0.3656596853033516	-1.3221988888618388	0.2580081993039086	-0.19197441215974123	-0.5280513563763786	-2.9875549289997734	1.3382128181980149	0.645425953769832	0.19948999308728418	0.4546747591947647	-0.6778325085982235	-0.6450885920394998	-0.04545370435462175	1.6690696909574094	-1.3105695758903493	3.164000013644197	0.137738442711992	0.5688275871763732	1.093222059524632
1.8751925750516876	-0.48741388854095136	2.064107706463586	-1.0981528964935074	1.8649556444424116	-1.2945149565783618	-0.882755443057824	-0.6162516854982991	-1.1377594827164659	-0.7983940741420261	-0.8032359535044429	-0.4179046494177995	-0.480414112200045	0.38025563710596466	-0.5461208206816097	0.8898339921832459	-0.3102537930258744	-3.7896968939829714	-1.2137160478609237	-0.3830098060414171	0.3373369720540275	-0.33009255973805646	1.1237613147438277	0.2736975032895808	-0.3761089049476935	2.4656549355708943	-0.5392294052944816	2.277252500480199	-1.0062009544028763	0.3430116598724319	1.3007979287617883
0.5484213335461532	-0.5233194091623293	-2.2828669523786584	-1.2351380553430413	1.652591853820773	-0.747116888215621	-0.3465687842708222	-0.4676533669964954	-0.9023889744542981	0.45797616670663294	-0.7779268063429198	-0.8218147041714639	-0.23080870124169137	0.7834698464393862	-0.3705815968412125	0.689317099101995	0.04172442314516762	-2.357900819037367	0.47545143763264736	1.7658814297646666	0.07154134980723598	-0.17901297308655328	-0.5973948304609303	0.13568039530222806	0.02688634277950703	2.3948920447078628	-0.7378313292493736	2.596489589841437	-0.5437864354409588	0.39630729700544187	0.5434167860771884
-0.16006928754682384	0.21569073738271355	-1.3922871250324669	-0.5740616890090269	0.3448306094060334	-1.1602030949495474	-0.9183488780342497	0.062248892756447856	-0.42280445535355304	0.7946103453914438	-0.4345357347412689	-1.3293349559155112	-0.2966383821346947	-1.791966842491839	0.7819047948901812	-0.07790789692245714	1.4781148783341627	-0.740812561143133	1.7023673793511191	-1.0783304106961376	-0.9254850022128162	0.5629080427203107	-0.34373375437237397	0.5511111386641749	-0.8316001538651093	1.4621343430809577	-1.1988524219723866	3.3878256540357023	0.5475598044108826	1.1214824867010296	-1.392798112771617
0.15827514048694022	0.0925254413684812	1.7087017890395235	0.7424587218947258	-0.26686879751600534	-1.6789850836778204	-2.405099334239195	1.0931685677673342	0.5723858695973298	-1.0450811713294255	0.34655023581362504	-1.5434316454750234	-0.7004835977273703	0.13947983242093626	0.5183275990573567	0.5181360116682943	-0.3513416140586547	0.16418444695562906	0.45758501432672516	-0.6340959008903166	-1.0556391294307883	1.2611903383164458	1.6890624918750559	1.8088706252160085	-0.219171027586237	1.8427048133359283	-0.0030067123338198306	2.6278400860826183	0.8722618172857596	1.6397458942064158	-1.5614297174156957
-0.7044301788345833	-1.465726342632214	1.8536547728721287	0.4111226470910464	-0.2741026310021317	0.21484542120374653	-0.221083440126726	0.5121506532790308	1.5759396705176905	-0.2568981868784308	0.12017399772488442	-1.6864211225798342	-0.7864568315888498	0.7146756429200462	0.6483744349708208	0.5482650156738906	-0.20577117605196393	1.0456702204308757	0.7663617445134422	0.844353157343372	-1.354264245911783	1.5633765992808766	0.09944864527150775	2.559614849266822	-0.8543877156091062	1.1582525107980246	0.9664999916658329	2.4800885189596857	-0.7480510050656555	0.3669390440208992	-1.3746637446555228
-1.1721680975289623	-0.4057868845961444	-0.39116079960969224	-0.1373184852081527	-0.16551332328431084	0.23675425643389814	-0.3275756541421698	-0.1011755967209142	1.9135247910564483	-0.10797732831025084	0.17322971313330648	-1.827731524559695	-0.4606975577019286	0.977387148377472	0.7781238860458976	0.8441670467989877	-0.04057806770792609	1.3894193398440928	0.6797209764501208	1.8467516312540224	-1.3541456030417165	0.009352626957858831	-0.744821659874467	2.396777170159945	-0.10850508224826952	1.035981050235349	1.3303565702135978	2.1546488672064785	-1.3366495665678668	-1.3872719719873488	-1.0885747188762436
