ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15
-0.70861963634936	-0.4604383100790016	-0.9548565747831167	2.2932483495253533	-0.49017071313860916	-2.2062791016575334	0.004149768617961384	-0.8780413433602822	-0.32367208273265263	0.9345192752058338	-1.3927147930671655	-1.557739534993353	2.2386501254755022	-0.5302975307297793	0.20225571647925306	-0.4510702365562747
-0.6152401162628475	0.25349824352136896	-0.08972503479369846	2.027063742436757	0.26899975225919526	-1.6184243681865271	0.08799861737216452	-0.09358678993956905	-0.6945853676618418	2.0366022743589505	-1.6772261441950689	-1.453307011698014	3.15772738107835	-0.5172434567468243	0.45862840632981794	-0.741404448651543
-0.6373009703875836	0.36216834437482726	-1.1166381282953628	2.2472767699624994	0.5634792068475817	-1.9439282050727424	0.20094286349554602	0.4937578872124459	-0.57677246300509	1.226860009700725	-0.8960348533284092	-1.5558722707442185	2.837813444995325	-0.6664239265708034	0.22527119919915245	-0.7111030031436029
-0.6935667195646825	0.11172762986986942	-0.0915076951002546	2.1218846565077176	0.6060794435275432	-2.1093955196959544	0.024669736610186795	0.5786244710771005	0.42598106803607017	0.4766198232751222	-1.3512667347804745	-1.2039035691888642	1.2984086550214289	-0.5630241034876953	-0.33727868543722456	-0.6535487086772475
-0.6718044989923873	0.10393340927398685	-0.42334681967268606	0.286603930585646	0.07496392562955143	-1.1268696149886448	0.010415529390802659	-0.11459002658805552	0.27491705101968017	-0.49129879540745297	0.23638165038617076	-1.2236204259932713	1.5185104435573336	-0.38454290930618246	-0.5024514806841911	-0.19052971533208857
-0.8374662492249622	0.6544497568071724	0.0194564214313069	-1.2944695376579167	-0.3576801175233025	0.33614623433323987	-0.1912743868560292	-0.6912471222835301	0.879153255845109	1.1472852259315656	-0.6778736599394212	-1.1126580784763422	0.6580571961259402	-0.3871013179895809	0.16505785280476168	0.3075884458120827
-0.6456978985406943	0.4360473656633713	0.5927338425636358	-1.3887740909298678	0.20430159723693528	1.4812846369348258	-1.351971568130738	0.764904915892201	1.2707934464683028	0.8530640168640855	1.2985319338383332	-1.352041280847895	0.6605552064443212	0.07564225771601665	-0.16804693761593298	0.6196507839820093
-0.5893389750471187	0.03604795772079063	1.3005721325777981	0.2890614581748153	0.20337188111497723	2.0463953359908538	-1.1838804434430732	1.3110636765787276	1.9289738016658902	-0.1477414142711142	0.43788045002205894	0.11511784288052117	-1.2087436648463206	0.3096402263310745	-1.1487532674214944	0.8803729037822582
0.8788888935940126	-0.5220472277310277	1.563864860488185	-0.24784604456636317	-0.0011665709118668603	1.0520099892719688	-0.7727392976808688	1.0265624712999668	1.3685248295455847	-1.647231815585761	-0.08187796535454972	1.1595151471729783	1.234332990682336	-0.15906972143644418	0.09002857154309102	-0.2666946535905135
-0.018831212536730195	-0.7494297288481516	-0.23696838844504972	-0.6976022847557881	0.91647146556378	0.5321595938815903	-0.7216484838585759	-1.8338327815130535	1.1040568112932498	-0.5991613441171121	0.4669087034011676	0.8469238044926446	-0.8319659013638548	-0.0878835788340919	-0.7790731374279255	0.1496821716828081
-0.5882839568742053	0.147084872154882	0.4732057050700673	-0.7900517176078728	0.31446095789246986	1.0705256659051483	-0.2864022068167384	0.463275113666716	0.36808013357784175	0.748026374445384	-0.946430177150344	1.0031257127393662	-0.9851900314673154	-0.9448823419486072	-1.2363236263622803	0.2961207589564171
0.08771742953281943	-0.3233045140996349	0.8215509790869076	-0.926430449542744	0.45043080105639466	1.3712490731561793	-0.012953621758248553	1.0671464240123345	0.40280119154207855	-0.7119455734558375	-1.790130641169723	1.3612723655152736	0.29006238610635965	-1.0635424563185836	-0.8204829436067975	0.3432313514625048
-0.02648472387091293	-0.14537627723449512	0.3096725743780328	-0.7063202873389347	0.9309811430205929	1.1661362650766627	-0.24728827495483902	-0.03063015451092315	0.7483165121470001	-1.4962592224137743	-0.6072063453382137	1.4836795393193232	-0.6041149644166514	-0.8260330648785161	-1.069238023623785	1.0892743305970944
-0.22661326775986834	0.034213079545724064	0.7245393072506471	0.15018421154669837	0.706646692790259	0.3427261135875981	-0.12177033642334485	0.7224083178134534	0.8613381715778079	-1.7736691050617106	-0.7984168099532588	1.210990201421814	-0.061754520179331245	-0.8191104694933925	0.9931324038057281	0.7976645252359528
-0.14654773945899432	-1.3250568670421936	1.1769564807304842	-1.986280230342815	0.03514993153519941	0.38306740556299396	0.10911826479278113	-1.118767102744454	1.2788413579680387	-1.4968061806143	-0.5363096517739362	-0.8901074088808689	-1.192032810872989	-0.6133933133235718	0.9709443791719174	0.6303678123714751
-0.3178710699367943	-1.5733390406599608	0.2775793052302088	0.20616345779296189	0.38434968317995505	1.116470634619305	0.23327970516058644	-1.5506462797855096	0.9499116228181326	-0.6575291847924022	-0.14811717142736197	-1.2950116284141702	-0.15110426539609814	-0.47674229196394224	-0.09850062798252615	0.721342765454707
-0.41127629039846975	-1.5891351872210009	0.756174424762538	0.8485219408563109	0.15735204075602172	1.4519833344886182	0.220511786752639	-0.232607363043386	1.1490984813160592	-0.3771209192396791	-0.6627539634586992	-0.1260393804822868	-1.400688823030575	-0.3542746375935516	-1.0019949271778639	0.3396057201894965
