Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	91.6097432973128	37.384572658235875	44.59873091583319	0.15629420029746302	25308	4761	0.4497175141242938	0.1325990256301631	11642	-9.682607700314923	2.2692428455535396e-20	8.0	1	0.4499126161719885	accepted	n/a
PCA_01	50.860153654631915	28.405233404368456	13.704172877520774	0.052093638431015776	5793	1046	0.20874544508068715	0.05224963715529753	8466	-28.18388158641283	2.7407889719544078e-154	6.6	-1	0.11442086309252884	accepted	n/a
PCA_02	72.71275930890977	21.510139674949468	7.608571802137519	0.023691179844457344	16935	425	0.5182573358035021	0.0	6320	4.244842963394411	2.2195621863092013e-05	1.6	-1	0.06523113993248243	accepted	n/a
PCA_03	39.37904323520663	25.627482871593394	5.194231415310551	0.021725983774092194	2753	174	0.16453382084095064	0.0	7311	-6.155609638490678	8.436298243311422e-10	7.6	-1	0.04683054077529574	accepted	n/a
PCA_04	50.291562167993916	32.909606716624616	3.3705395763715282	0.01673548971710153	5070	1164	0.2553019592001616	0.0	9744	11.713291764669695	1.2380741663084251e-27	6.2	1	0.03268030439191061	accepted	n/a
PCA_05	38.56406500280991	38.69497103500377	3.2620034057929437	0.016323799339111416	1794	1428	0.0	0.0	9363	0.0	0.0	12.1	-1	0.031911996712161966	accepted	n/a
PCA_06	36.38832818582812	28.3214653277778	2.4673086036475476	0.013618970216885757	991	564	0.0	0.0	9114	-11.095104497397083	8.606633596672178e-26	13.7	-1	0.0261663677797399	accepted	n/a
PCA_07	49.58586398737614	27.292615025272593	2.5300262890496477	0.012694779387195801	4962	872	0.2978507704785077	0.0	9171	9.573087575599953	2.108398751875841e-18	5.8	-1	0.026769797001313187	accepted	n/a
PCA_08	42.252442804194445	27.888382539340977	2.1644046353558584	0.012167809573880084	1086	343	0.0	0.0	8954	-4.158005249653187	4.6632743914523824e-05	10.8	-1	0.02312541378756175	accepted	n/a
PCA_09	43.23093008738069	31.91014317415142	2.2438503183096277	0.011738237524777356	1551	747	0.0	0.0	9120	0.25525252519570907	0.7991417152453394	9.5	1	0.02214427113924931	accepted	n/a
PCA_10	38.35719832069464	24.332704813352404	1.9770215313328934	0.011069964710507404	738	112	0.0	0.0	8867	-9.07144271634952	4.037464091491752e-18	11.9	1	0.020919279537823347	accepted	n/a
PCA_11	40.57430393049282	24.27866574466423	1.5786822356142427	0.009989226022743127	1508	0	0.0	0.0	8854	5.766802419014682	1.3886887951983055e-08	7.9	-1	0.019451379982263706	accepted	n/a
PCA_12	35.65971504662148	24.768069317502434	1.4082889346727594	0.009128023268201023	294	94	0.0	0.0	9279	0.0	0.0	13.7	1	0.017680596508957914	accepted	n/a
PCA_13	40.724328536892536	22.06014244287662	1.2871681815534388	0.008618180990356633	1819	193	0.38552188552188554	0.0	8159	14.379625449805026	4.13682658432775e-43	3.6	1	0.01612099787987589	accepted	n/a
PCA_14	29.796930557656193	22.09421318933609	1.1336694749573244	0.007782485535057699	180	0	0.0	0.0	9011	0.0	0.0	12.9	1	0.014479127438630791	accepted	n/a
PCA_15	28.626633949431426	25.593553626840585	1.086036712761323	0.007360213298999836	97	364	0.0	0.0	8950	0.0	0.0	13.0	1	0.013864225109892447	accepted	n/a
PCA_16	28.435711420618834	23.17314509833115	1.0130133288632657	0.006963114846009014	281	417	0.0	0.0	9178	0.0	0.0	14.3	-1	0.012930851010024346	accepted	n/a
PCA_17	27.638374461303005	20.118149265282643	0.8539725074398199	0.006424269042734603	116	0	0.0	0.0	8954	8.08379790164589	5.27534313186326e-14	12.2	1	0.01191271994354145	accepted	n/a
PCA_18	28.069417146043236	21.530264162386832	0.8235557934850523	0.006220920530265326	97	192	0.0	0.0	9107	0.0	0.0	14.4	1	0.011577568029619895	accepted	n/a
PCA_19	28.270114060756228	22.773260983446697	0.8402914100628718	0.0059875894222692705	0	331	0.0	0.0	9145	0.0	0.0	15.2	1	0.011120706966784234	accepted	n/a
PCA_20	24.841468412417022	24.380747328218664	0.8544600499278198	0.005788879641501831	0	475	0.0	0.0	8890	3.099671853994061	0.0021653952140579776	13.2	1	0.01074923680835374	accepted	n/a
