Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	26.27290130814853	29.396714726798418	1.0298130918344723	0.012001152260187551	121	512	0.0	0.0	5.284544657333746	1.9224398434824794e-07	1	1.808070650418298	0.014289155694668154	0.2249168632714703	n/a	rejected	Unlikely BOLD
ICA_01	20.839012741676907	15.659569377876744	0.6872311700141363	0.010379403545633636	0	124	0.0	0.0	-3.2396975138901887	0.0014076391541952924	1	3.3376456322288877	1.4930565646054106e-06	0.34881907609753104	n/a	rejected	Unlikely BOLD
ICA_02	28.859222136267505	34.47597083230853	1.5696195754286146	0.0161448293652941	120	951	0.0	0.0	5.433695036259658	9.398642932868064e-08	-1	1.846116765917942	0.011637883798786719	0.2285678870142711	n/a	rejected	Unlikely BOLD
ICA_03	26.822029824416852	23.303095537763923	3.4222276335279425	0.0318679559136979	556	700	0.11646586345381527	0.13772893772893774	-5.656493407083331	1.6279107160346938e-08	1	11.29978497086786	1.1102230246251565e-16	0.6445765970029989	n/a	rejected	External regressors,Unlikely BOLD
ICA_04	44.30467766899449	26.191220416722025	2.4562097527269224	0.019863079331287257	1679	478	0.4077318030806403	0.0	-4.734176733018014	2.2760550155052315e-06	1	4.013388789042139	2.2597434257143334e-08	0.39177341673962573	n/a	rejected	Unlikely BOLD
ICA_05	55.37530858248286	19.59794471260836	2.4069066356642983	0.022813483536454505	6149	102	0.5057753747849595	0.0	17.47863920579267	9.688124965179025e-66	1	3.7982547322501725	8.530591277811084e-08	0.37872625952991	13.136528549627268	accepted	Likely BOLD
ICA_06	60.41634747907979	29.45225796178245	2.642199270136219	0.03251261876639527	1542	102	0.0	0.0	0.0	0.0	1	12.68656472415697	1.1102230246251565e-16	0.6706317472845217	n/a	rejected	External regressors
ICA_07	47.11801747431235	18.991072551479473	1.0805971875601066	0.014710596229499889	2855	0	0.445238520636055	0.0	22.26592004456374	3.5253899390485944e-103	1	3.254217697477988	2.510178252257411e-06	0.3430914267036689	7.057592217157538	accepted	Likely BOLD
ICA_08	64.29962237926632	20.213731735775223	3.188910023015786	0.032882404902980306	10645	106	0.49112887502437125	0.0	16.385916108917073	6.634450895229314e-58	1	8.540963976457292	1.1102230246251565e-16	0.5781964686634702	n/a	rejected	External regressors
ICA_09	72.98499398036604	19.742795871058995	2.0282198258027124	0.02359029736994425	6938	102	0.6139388015938652	0.0	20.64856394620561	4.047928590750998e-92	1	2.3778337930651303	0.0005492922061794969	0.2762159884108605	10.351846282409848	accepted	Likely BOLD
ICA_10	68.55079603198608	29.57371418154829	3.712476699088923	0.03835144753254148	2871	0	0.0	0.0	0.0	0.0	1	9.660716282169556	1.1102230246251565e-16	0.607917760382051	n/a	rejected	External regressors
ICA_11	34.134739576005074	22.129781813625115	1.0429802171667957	0.015699334785666468	151	145	0.0	0.0	0.0	0.0	1	19.523608922261026	1.1102230246251565e-16	0.7580695137057263	n/a	rejected	External regressors
ICA_12	21.324683988650836	44.46801807364431	0.8517369494419363	0.009486808391974227	0	1268	0.0	0.7510882469331223	0.0	0.0	-1	1.7513918278249678	0.019313010927053065	0.21941324097179005	n/a	rejected	Unlikely BOLD
ICA_13	26.5333583834642	24.06490269074304	3.4557282570233654	0.030581503095935315	104	137	0.0	0.0	-1.421603521562769	0.15520132769081693	-1	11.784359208970969	1.1102230246251565e-16	0.6541368410660586	n/a	rejected	External regressors,Unlikely BOLD
ICA_14	33.444553046976985	44.9596790165777	3.3260232891595867	0.030340007165089798	701	1662	0.31209735146743023	0.27654936156960447	4.90636252806276	1.2144647730112249e-06	1	7.333911866318204	1.1102230246251565e-16	0.5406623136826209	n/a	rejected	External regressors,Unlikely BOLD
ICA_15	49.13808086071743	24.866812426311242	19.531284266063256	0.18765315090417592	5794	104	0.16192636538125982	0.0	0.0	0.0	1	348.9821191931061	1.1102230246251565e-16	0.9824590564311562	n/a	rejected	External regressors
ICA_16	33.09924302731053	23.025612039501915	1.2272124827660686	0.017098033140959278	509	0	0.0	0.0	0.0	0.0	-1	28.550183614302615	1.1102230246251565e-16	0.8208568563798827	n/a	rejected	External regressors
ICA_17	31.049178415621196	42.39498568026068	2.0411778607331894	0.01992650392797874	171	1528	0.0	0.48767663489977	8.29599026919321	5.076340336163058e-16	-1	2.2183516222455704	0.0014129106303671923	0.26255413561211194	n/a	rejected	Unlikely BOLD
ICA_18	27.392506626095216	20.292476359218664	1.1447708463246549	0.014783654095432081	0	0	0.0	0.0	0.0	0.0	-1	17.178931414864444	1.1102230246251565e-16	0.7338381500435214	n/a	rejected	External regressors
ICA_19	55.02853773156522	33.579467192563584	11.492343606237606	0.13339816311405567	6488	94	0.3175003945084425	0.0	0.0	0.0	1	306.53180579639525	1.1102230246251565e-16	0.9800782774913909	n/a	rejected	External regressors
ICA_20	64.7087935561079	35.270361138564354	30.943579712119668	0.27534821275282356	12902	1444	0.36348233015975473	0.037422037422037424	0.0	0.0	1	232.07539022459372	1.1102230246251565e-16	0.9738539312411842	n/a	rejected	External regressors
ICA_21	28.97704320220147	18.511249283087594	0.7187516481637354	0.010567359871992685	253	95	0.0	0.0	8.11301375816776	2.385737413229466e-15	1	2.6112855871322527	0.00013389830705934358	0.2953256500791519	n/a	rejected	Unlikely BOLD
