ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21
1.3062821254257564	-0.6441277275128793	-0.20053562824362697	-1.2447113892878596	-1.6655852784227763	1.6051488094572908	1.1735751804229808	1.4533737941590386	1.5634612178546956	-0.651241417707463	-0.6967612723866698	-1.8771012521664232	-0.9717595786340705	-1.1928340078198771	-1.3079248829854513	-0.3484469692772084	0.28970871941542675	1.2300136429110513	1.794763238899656	-3.6045276899696788	1.8425770542312934	-0.11926916730960956
0.13904034178819552	-0.7545221937423671	0.947975325354173	-1.1346019206991687	0.6697183595642184	1.463734507341298	0.15792472137645983	1.3903598569629654	1.835747478611752	-0.23463019914433478	0.029685330458139543	-1.7615378118061187	-1.069898837063214	-0.9470771577603482	-0.9395004149514514	-0.2645553306980169	-0.052252284580808606	-0.24931180990747567	1.2239821294280553	-3.7294704194083343	1.711687471633636	0.0050621482338544296
0.018722151873659477	0.1806619033838845	0.46909048989467367	-0.9878598124480826	1.5329793737777182	0.952511314744645	0.940360913145603	0.6602944665483114	1.6119854344294628	-0.11144888815222453	-1.0015212920072138	-1.15635398251424	0.15783139184860456	-1.2545096392870738	-0.3083697142315927	-0.18162090384934984	-0.0720197730593762	-1.5749101084739332	1.5258654976631851	-3.7365786793269	1.8715493923477262	-0.5165810850966637
0.6366513746813643	-1.1466637229445533	-0.23419596650765354	-1.0277648147333707	1.3038580008488405	0.29305582010381787	-1.5746092385711423	0.014790669595068499	1.6796267538613228	0.4484452459486597	-1.0515807893650835	-0.26377121350633065	0.5452406830362272	-1.1384256496591612	0.8209675597510538	0.3419960518044166	-1.4934865354698155	-1.5251946450418847	2.452067427560949	-3.7524468336465064	2.294876768157772	-0.46936061313088584
0.6038740286265495	-0.36289478945349835	-0.15041210237356992	-0.7232024937957775	1.1634991678797721	0.03406204964817589	-0.5005951737555397	1.0463378139857056	1.4347579262493177	0.20483039498782638	-0.35828279030733234	-0.5464530634148203	-0.3537535295571568	-1.0594160409137066	1.2562510154045883	0.18994882539517308	-0.46717843012816557	-0.49107708926261107	1.46627210035755	-3.3343974675879435	2.1313589190468747	-0.10911608965279117
-0.7702838458377962	-0.7201680910068585	0.036298404218386156	-1.3674232827475568	0.1711794432119876	-0.1442279647401626	0.07660799489610903	1.7112450289816756	1.725511423612554	0.372921357983392	-0.07929656123386074	0.03147568356180339	1.0387130693163573	0.8248736632627179	1.3365483082524479	0.35107367654930977	-0.6459282534507214	1.0429605070321406	1.0755882590505312	-2.945577728161456	2.5514179423333334	0.599557559935213
1.5160490311885038	-0.03163581261185623	-0.41373406635880694	-0.7981441700058117	0.04437554118336539	0.36057192853450415	-1.6757208747937415	1.4531411950741397	1.6990052993560898	0.22338465552484818	-0.19730226151541874	-0.517375639721593	1.5021184010693032	-0.04251948033330685	1.153974821331242	-0.8027640466288617	-0.991658822152775	0.30842065768331955	2.203253065135835	-2.4006103766900635	2.1586638692309297	-0.6064782450421085
0.7098005204031318	0.8476223770049833	-0.7251177355663969	0.7546883081543835	0.3125765532110793	1.2141006317092302	0.08656997786678597	0.27602933288676196	1.635034049159447	0.3335673469426894	-1.6278564257941692	0.5861096913343842	1.086880726454619	-0.2221802590428525	0.5246264821377443	-0.02369058345983695	0.3664256332237655	-1.4753795329823765	2.9643549625761274	-2.1056934816847117	2.464798620242327	-0.27529932427201137
-0.8756413512501104	-0.17679875672429599	0.7035881962577972	2.0619763138740796	0.6083566269720586	1.1775265977610294	-1.6663690328305114	-0.2722894414652798	1.0868104970955668	0.8221312974538291	-0.8177572075258878	0.3550359737045869	0.4013174776405232	0.03519083817324348	-0.5332419236721365	-0.18794638472282915	1.09691891591739	-1.2802343358429806	3.4981388251046606	-2.20343875126982	1.8401989205991347	0.294592041945513
-0.5859359413386003	0.07867197899963493	1.2840105637990806	1.6822879362870031	1.2245500646482648	1.44700462016034	-1.108615265652061	-0.6148907181823445	0.3921491305892771	1.2596994055366775	-0.2282284289306858	0.5536731042457841	-1.3086702840771902	-0.2137896344405562	-0.8659736008446588	-0.1868843288145344	1.7602051761708775	-0.36150118106735424	2.7690070466239884	-1.7449276550020634	1.9562267257815558	0.8137580709475722
-1.2170024680863492	-0.28414264662920424	-1.0074146632312	1.64913159709033	0.3213640999386904	1.2403672120973102	-0.40498894017323267	-0.5232605352976797	-0.39578173254688315	1.5023028879187483	-1.3296219150513753	0.6147486235586562	-1.4111089739215021	-0.2057094255807821	-0.38052676400481406	-0.11611189142114037	1.435659426051775	0.18957827113149486	1.8005729760751688	-1.2495139694775845	2.160299529262176	2.0797889615642666
