rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
862.322509765625	1169.6181640625	2.17818546295166	129.80658569335938	366.32427978515625	572.4266967773438	962.0210571289062	3421.9372558593777	44113.53125
840.3838500976562	1139.6920166015625	4.535075664520264	130.11836547851564	364.21258544921875	566.3543701171875	937.3085327148438	3253.5085937500075	44182.3671875
823.9340209960938	1122.553466796875	0.91972416639328	129.55691284179687	362.6070861816406	559.6580810546875	912.4624633789062	3176.1492480468783	42895.44921875
811.13427734375	1109.62548828125	5.299895763397217	129.06157165527344	360.1104431152344	553.998046875	901.2169799804688	3090.294023437501	43705.046875
786.45166015625	1096.130126953125	2.675919771194458	126.34496673583985	351.2138977050781	540.8174438476562	870.3391723632812	2969.8541406250047	43450.765625
775.5785522460938	1085.035400390625	6.603631496429443	127.2272378540039	350.8188171386719	535.3563842773438	855.80908203125	2905.9237792968775	43972.5546875
738.4794921875	1060.7681884765625	4.609585285186768	121.90737091064453	339.8206481933594	517.7413940429688	812.7125244140625	2734.889912109377	43443.75390625
759.8124389648438	1074.148681640625	2.5135996341705322	124.1182406616211	343.6274108886719	524.5029296875	837.2538452148438	2858.249736328125	43806.02734375
718.7401733398438	1051.9742431640625	4.5405449867248535	121.53047576904297	333.7459716796875	504.2721862792969	790.6880493164062	2616.390625	43520.89453125
735.5182495117188	1059.3724365234375	2.885789632797241	122.54705963134766	336.498291015625	512.1519775390625	810.0481567382812	2729.508154296877	43682.1953125
706.3199462890625	1044.9755859375	4.522747039794922	119.03977172851563	329.0672607421875	496.9120178222656	773.8651123046875	2577.7749023437523	44078.3515625
729.1700439453125	1060.6708984375	2.0006630420684814	119.58056610107423	334.204833984375	506.9396057128906	798.3406372070312	2730.7778027343757	43776.90625
749.1177978515625	1072.5582275390625	6.000521183013916	123.29692504882813	340.2675476074219	518.73876953125	825.1204223632812	2801.546132812503	43853.546875
712.61865234375	1057.2777099609375	5.010932922363281	117.26985595703125	327.8177185058594	496.01019287109375	777.2623291015625	2647.5677246093774	43563.03125
713.916259765625	1050.53759765625	4.9879302978515625	118.83167724609375	330.0024108886719	498.9744567871094	782.5076293945312	2633.0929980468754	44157.97265625
702.4663696289062	1047.821533203125	1.471596598625183	118.28434326171875	326.32220458984375	492.1355285644531	767.6599731445312	2582.376308593756	44011.6328125
705.3960571289062	1049.853759765625	6.619141578674316	118.1764111328125	325.3805236816406	492.30914306640625	769.5191040039062	2615.6280761718767	43240.48046875
702.7632446289062	1043.0694580078125	3.31685733795166	117.78336669921876	327.38232421875	494.1596984863281	769.7284545898438	2578.4163281250035	43522.55078125
704.6755981445312	1048.8653564453125	5.213456630706787	118.88224975585938	324.0045471191406	492.8230285644531	770.0111694335938	2597.0547558593757	43551.0390625
716.838623046875	1051.52392578125	1.3796809911727905	120.36809875488281	331.0899658203125	501.73516845703125	786.3701171875	2646.3611523437526	43809.2890625
681.6162109375	1035.76953125	3.2986814975738525	115.90428955078126	320.3287353515625	481.3741149902344	742.8495483398438	2474.0824707031256	43947.12890625
701.8381958007812	1045.0556640625	1.3204798698425293	117.2668930053711	326.7300720214844	491.73394775390625	766.369384765625	2581.2665039062504	43057.03515625
701.64404296875	1041.09619140625	2.420585870742798	118.77090423583985	326.7621765136719	494.0778503417969	770.6056518554688	2535.38392578125	43838.80859375
704.634765625	1044.125732421875	10.312002182006836	117.66381652832031	327.1521301269531	494.3206481933594	771.4490966796875	2574.1448730468755	43773.625
698.7980346679688	1039.3306884765625	7.048037052154541	117.90706573486328	326.35540771484375	491.723876953125	765.0030517578125	2542.834394531255	43430.1484375
685.43994140625	1033.6531982421875	7.035959720611572	116.99291107177734	322.9200134277344	485.7584533691406	749.4263916015625	2462.938271484375	43812.81640625
678.9260864257812	1031.356201171875	4.235463619232178	117.37798248291016	320.990478515625	482.3008728027344	741.8349609375	2444.935800781251	43565.37890625
682.6080322265625	1032.7396240234375	4.181122779846191	117.08620513916017	322.7964172363281	484.343994140625	745.058837890625	2467.437656250003	43907.73828125
684.8859252929688	1039.439453125	1.8328962326049805	116.80515258789063	322.1886291503906	484.2393493652344	745.2593994140625	2495.119267578129	43225.375
684.5850830078125	1033.2236328125	3.7278151512145996	117.82007537841797	323.7207336425781	485.3968200683594	747.0445556640625	2469.939199218757	43772.41796875
656.0315551757812	1023.7628173828125	4.483475685119629	114.2956820678711	313.2985534667969	468.8545837402344	712.977783203125	2340.55337890625	43497.984375
658.616455078125	1018.704833984375	2.909235715866089	114.76182525634766	315.1385803222656	470.40875244140625	717.2760620117188	2347.131972656254	43502.68359375
642.7674560546875	1012.5271606445312	6.17994499206543	112.12594818115234	309.2618408203125	461.9832458496094	698.466064453125	2261.681113281253	43768.0859375
662.8912353515625	1026.7320556640625	8.197413444519043	115.08566467285156	314.1402893066406	471.4661865234375	721.4558715820312	2390.43017578125	43355.734375
650.7543334960938	1015.6958618164062	2.770716905593872	113.19895263671876	312.9225158691406	467.6015319824219	707.0405883789062	2290.1197363281285	43708.56640625
644.0703125	1012.557373046875	4.35081672668457	112.60384185791015	310.98992919921875	465.11065673828125	701.9822998046875	2238.274541015628	43680.92578125
634.333984375	1006.505859375	7.68626070022583	112.28926818847657	308.011474609375	459.0823669433594	690.8920288085938	2170.95061523438	43749.53125
628.7603149414062	1005.5260620117188	4.3909125328063965	111.00986145019532	304.713134765625	453.9090576171875	683.8697509765625	2154.018281250001	43427.34375
648.1409301757812	1022.7860717773438	2.165412425994873	113.59094848632813	308.6689453125	461.11669921875	700.3831787109375	2331.7627636718753	43431.40625
658.6721801757812	1021.649658203125	5.62161111831665	114.26105163574219	313.1142578125	469.7171936035156	718.419677734375	2346.779560546875	43306.4140625
615.793212890625	999.6898803710938	1.032545804977417	108.56036254882812	300.7363586425781	447.0055236816406	668.652099609375	2088.4203515625063	43252.57421875
602.6775512695312	995.054443359375	1.6776766777038574	107.82231323242188	296.903564453125	439.4292907714844	652.5634155273438	2025.3463183593797	43489.171875
596.8853149414062	991.4833374023438	1.3275072574615479	108.75681518554688	297.010986328125	437.9828796386719	646.6466674804688	1976.5080371093761	43647.91015625
615.3075561523438	999.050537109375	2.404256820678711	110.33092590332032	301.7281799316406	447.6417541503906	667.5043334960938	2090.4012890625004	43264.765625
596.3223876953125	995.13037109375	4.451541423797607	108.22232543945313	296.25299072265625	436.2013854980469	641.5713500976562	2003.3841064453127	43043.1875
616.5270385742188	1001.965576171875	2.6725234985351562	109.20432983398437	301.4427490234375	447.36700439453125	668.3561401367188	2106.220039062501	43688.64453125
634.8082885742188	1007.2689819335938	1.473800778388977	112.40038604736328	309.4183044433594	460.10772705078125	690.435546875	2170.655000000009	43109.80078125
605.6761474609375	997.00634765625	1.949724555015564	108.2871029663086	298.93695068359375	442.5451965332031	656.7739868164062	2032.666069335939	43160.7421875
597.6760864257812	988.63134765625	4.386767864227295	107.36989685058595	294.5855712890625	435.0674133300781	646.5839233398438	2024.233281250002	42991.359375
601.325439453125	986.8283081054688	2.4444785118103027	109.15441253662111	298.1085510253906	441.84375	652.2877197265625	1998.01620605469	43137.99609375
575.5159912109375	985.5535278320312	0.2817378640174866	106.02843627929687	288.77447509765625	424.590576171875	621.344970703125	1856.2162109375035	43077.171875
585.3466186523438	982.819091796875	4.86247444152832	107.49282775878906	292.4468688964844	431.2615051269531	634.2311401367188	1916.4524658203131	43115.77734375
