Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	90.85493346383112	30.38468573328577	21.0047666202858	0.07585484393893334	19029	1220	0.47056893676353995	0.0	10807	-4.3281660964153215	2.290350767084213e-05	11.8	1	0.19196861465662454	accepted	n/a
PCA_01	69.15398495993755	29.224635092971845	13.84237336360125	0.061638703914513114	12149	316	0.35983715520106346	0.0	10115	-16.617926868958087	4.2398285225833814e-48	13.8	-1	0.14084179531220936	accepted	n/a
PCA_02	61.610998124038275	31.303544841251394	8.521958687817024	0.0376000805616866	9227	274	0.34741122255353757	0.0	9881	-6.148446914256833	8.60479005164577e-09	13.8	-1	0.08161162680807633	accepted	n/a
PCA_03	64.44243678467755	25.75508793909719	9.780034778451915	0.032343999995671245	12719	105	0.38725529686618865	0.0	8743	-3.8840129647353248	0.00010660572616499549	9.2	1	0.07715171305301198	accepted	n/a
PCA_04	58.3153241974946	28.70689773108382	8.839856687643048	0.02386263787849043	16486	4757	0.459112510029007	0.10240513094601818	9356	0.0	0.0	9.6	-1	0.07835488601604787	accepted	n/a
PCA_05	56.3325588225431	34.03352578769308	4.221294213266869	0.020226156515668118	7320	635	0.27205882352941174	0.0	9353	0.0	0.0	11.4	1	0.041311411669662464	accepted	n/a
PCA_06	52.5688431178268	27.013520428451848	3.6487114562545844	0.016319932960961032	6069	93	0.2815338042381433	0.0	8989	5.005503386708008	3.081619621780682e-06	9.0	1	0.03716166308685895	accepted	n/a
PCA_07	49.914963933110094	32.636387452375715	3.8387162558000565	0.015128303297315784	2751	957	0.0	0.0	8778	-10.027909224867102	7.346958124847017e-22	16.0	-1	0.030209241546292603	accepted	n/a
PCA_08	32.806404659786025	29.34587090906191	2.373078085816281	0.01254867455028377	220	401	0.0	0.0	8865	-6.816759067097968	3.1328606320039093e-11	18.8	1	0.025025423593187678	accepted	n/a
PCA_09	35.50575180770762	28.394472906880527	2.4520344254881983	0.012255396861138322	819	621	0.0	0.0	9191	0.0	0.0	15.4	1	0.024381161707050913	accepted	n/a
PCA_10	31.42429587710573	33.417269133878165	2.208076027368738	0.010974951596930805	389	435	0.0	0.0	8377	0.0	0.0	11.6	-1	0.021905092920002575	accepted	n/a
PCA_11	36.59840524527816	24.84343098320976	1.8149716936285352	0.009797411014432053	964	194	0.0	0.0	7778	9.425633130742693	1.6645741670655163e-20	7.2	-1	0.019707607377248658	accepted	n/a
PCA_12	33.396683168718695	23.680498587390456	1.496391973863465	0.008968160340109294	528	137	0.0	0.0	8668	6.358341322595498	1.5264581440857016e-09	9.2	-1	0.017504138012556358	accepted	n/a
PCA_13	30.44708190329823	25.610093653297103	1.2278006586545982	0.007674497758745215	90	547	0.0	0.0	8951	0.0	0.0	17.2	-1	0.015079047859825627	accepted	n/a
PCA_14	28.91929144440899	23.0669638276248	1.1983627224424316	0.0075076372896095735	0	122	0.0	0.0	8665	-3.785258563907557	0.00021294177616425555	17.7	-1	0.01467699105032282	accepted	n/a
PCA_15	31.911518090105403	22.713135745952265	1.1066182455714932	0.007004313984897599	123	0	0.0	0.0	8720	0.0	0.0	13.6	1	0.013855077034749209	accepted	n/a
PCA_16	27.81025640901147	23.028811594656677	1.0049704795156889	0.006911832681006227	88	108	0.0	0.0	8772	0.0	0.0	16.2	-1	0.013540111280782047	accepted	n/a
PCA_17	25.746265515576926	20.32210502968717	0.9155129115587882	0.006611593147757918	0	0	0.0	0.0	8711	0.0	0.0	17.2	-1	0.012833893750535076	accepted	n/a
PCA_18	29.694918332230817	20.802936330390526	0.9662247238792689	0.006279979761123958	0	0	0.0	0.0	8733	0.0	0.0	16.8	1	0.01217601270346597	accepted	n/a
PCA_19	25.372572144498424	22.155974385666784	0.9021055781948127	0.005976474440884739	0	548	0.0	0.0	8724	0.0	0.0	17.8	1	0.011576026116538955	accepted	n/a
PCA_20	25.794240278642636	22.29058929120365	0.8810488399845299	0.005936084145710585	0	187	0.0	0.0	8695	0.0	0.0	16.4	1	0.011494298761327116	accepted	n/a
PCA_21	26.098787684282787	24.25757032018646	0.907712112901354	0.0055715839800131155	102	824	0.0	0.5306380290587492	8762	0.0	0.0	15.8	1	0.010786597165257997	accepted	n/a
PCA_22	24.401616316261492	21.02609540040503	0.7904997102449915	0.005413854343201113	0	173	0.0	0.0	8665	0.0	0.0	16.5	1	0.010500880128351174	accepted	n/a
PCA_23	23.399737969257842	20.529336298810158	0.7382654194545754	0.005258926204129216	0	0	0.0	0.0	8812	0.0	0.0	19.6	1	0.010189864556205127	accepted	n/a
PCA_24	22.404510529753477	22.50459286499309	0.7562419291625105	0.005216751102684504	0	440	0.0	0.0	8836	0.0	0.0	20.6	1	0.010188324378339542	accepted	n/a
PCA_25	22.713715260905268	20.494465059777273	0.6973680160712937	0.005059668241414051	0	302	0.0	0.0	8821	0.0	0.0	20.2	1	0.009831251049960438	accepted	n/a
PCA_26	22.92792511537394	19.929720980523342	0.6679320433378219	0.00501601205196838	0	243	0.0	0.0	8698	0.0	0.0	17.6	1	0.009780604075501053	accepted	n/a
PCA_27	21.99296768790733	19.550366168117293	0.6422595236560906	0.004962529860879913	0	88	0.0	0.0	8700	0.0	0.0	18.6	-1	0.0096119384791631	accepted	n/a
PCA_28	22.067256163165126	19.248066413887937	0.6279073467481882	0.004875937160030517	0	153	0.0	0.0	8863	0.0	0.0	21.0	1	0.009435573245173554	accepted	n/a
PCA_29	21.908763730230284	23.50608522980479	0.7075642665640716	0.004779127631022284	0	422	0.0	0.7081339712918661	8664	-0.05669244578372387	0.9549126144568436	19.8	1	0.009249199213161795	accepted	n/a
PCA_30	21.013240139399663	19.831218692197698	0.6080347131503892	0.004706245092959484	0	320	0.0	0.6314102564102564	8906	0.0	0.0	22.0	-1	0.009102201074657026	accepted	n/a
PCA_31	20.799582860206787	21.091518044472327	0.6113064896213234	0.004637371134276066	0	403	0.0	0.0	8788	0.0	0.0	21.0	-1	0.008957732317852032	accepted	n/a
