Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	78.4407113614707	28.4771386238302	10.722018827723643	0.09769965796674834	9945	180	0.41412735241041504	0.0	0.0	0.0	1	10.945229677357503	1.1102230246251565e-16	0.6372397748685711	n/a	rejected	External regressors
ICA_01	27.566312908997464	43.26452876675109	3.1415819571709447	0.02785707215326918	0	1417	0.0	0.46886446886446886	0.0	0.0	-1	1.6349809366950816	0.035193591940715474	0.20786077638951395	n/a	rejected	Unlikely BOLD
ICA_02	28.00986975108723	27.382343086914275	2.35467661026921	0.02533681100561394	92	256	0.0	0.0	0.0	0.0	1	1.022300156820228	0.4419772912306352	0.14094724621957422	n/a	rejected	Unlikely BOLD
ICA_03	69.00179085801352	22.14618002558453	4.295905295094352	0.04126429859574165	6648	0	0.6190699859088774	0.0	19.900758723017436	9.518651942289293e-86	1	4.748668647892478	2.5876223386234187e-10	0.4325056255495019	5.259618458248561	accepted	Likely BOLD
ICA_04	45.41570679894973	21.51127964662589	1.8689260685398845	0.022567677001959805	2704	0	0.5580517273928639	0.0	16.554397240148273	7.361791086915231e-60	1	4.51539875319178	1.0539948913645958e-09	0.4201868759106644	2.5229771078763563	accepted	Likely BOLD
ICA_05	41.76972549495237	23.445042187679057	2.7940691533593363	0.03019767488333723	3094	353	0.437457969065232	0.0	16.016979137363617	5.794555119261435e-54	1	5.060448357645517	4.0490943931104084e-11	0.4481756124191376	2.4923345116672824	accepted	Likely BOLD
ICA_06	25.43585386019373	22.04708636500266	1.9815143712635506	0.025165887626606882	102	317	0.0	0.0	1.257778692736931	0.20959570165760363	1	6.225453334476663	5.062616992290714e-14	0.49978661683890424	n/a	rejected	Unlikely BOLD
ICA_07	23.84477784453538	20.71428679614422	1.201890386513749	0.017500657231630405	0	123	0.0	0.0	0.0	0.0	1	4.747842835041326	2.6004565167880855e-10	0.432462938537285	n/a	rejected	Unlikely BOLD
ICA_08	57.6906464002134	22.921686611909386	3.7044926582489297	0.03730288646861388	5535	356	0.5004070556309362	0.0	21.8734072512978	5.616830909484602e-102	1	4.202385570604081	7.082070929698148e-09	0.4027914519250613	4.002719701007318	accepted	Likely BOLD
ICA_09	22.64184932225177	25.222169076853024	1.2766650337408032	0.016047574558362032	0	556	0.0	0.0	3.0740404394294245	0.0026829162279921465	1	2.802940293450859	4.129960439080982e-05	0.3102756720188926	n/a	rejected	Unlikely BOLD
ICA_10	23.57342895924723	24.778982107346074	1.1862329241636957	0.015359437251867784	0	437	0.0	0.0	4.318433194237474	3.7611556867811096e-05	-1	1.9526637612610864	0.006474964727365862	0.2386118103689182	n/a	rejected	Unlikely BOLD
ICA_11	23.69452319373918	25.62413843897182	1.2794099479466148	0.015612755660617239	0	725	0.0	0.5704125177809388	3.7674970745394596	0.00023523263846062209	1	1.2261886717017458	0.2209958321798564	0.16443550945827778	n/a	rejected	Unlikely BOLD
ICA_12	24.611173705619848	19.270571235760414	1.187033475422819	0.016977516437354043	0	0	0.0	0.0	0.0	0.0	-1	7.092410317262086	4.440892098500626e-16	0.5323361658298816	n/a	rejected	External regressors
ICA_13	26.60643185098826	29.08869202353342	2.4024989068935674	0.025725372876794734	185	136	0.0	0.0	0.0	0.0	-1	0.7107288154337823	0.8461545500836147	0.10238839090685181	n/a	rejected	Unlikely BOLD
ICA_14	27.246709141782528	36.09291424105515	2.882681895504948	0.02687045989446986	0	1123	0.0	0.37815884476534295	0.0	0.0	-1	1.8107545301826566	0.014084848396103355	0.22517554931259876	n/a	rejected	Unlikely BOLD
ICA_15	44.00107698967603	28.804542333409003	5.645527883426981	0.041004346099369884	809	846	0.0	0.0	-11.975948374952376	2.3367871168955544e-32	1	4.169220414025617	8.676883767044785e-09	0.4008869774319722	n/a	rejected	Unlikely BOLD
ICA_16	24.217520069073583	21.520336273641416	1.7402222410153052	0.020261744559874277	0	238	0.0	0.0	-2.39129933663799	0.016977263930998045	1	9.016906654199056	1.1102230246251565e-16	0.5913626917455828	n/a	rejected	External regressors
ICA_17	28.918956181764326	30.082690592489485	6.249472209431647	0.05870401889880955	0	773	0.0	0.16051779935275082	-4.628493943785492	3.7519444392568094e-06	1	6.859500101889008	1.5543122344752192e-15	0.5240151999604465	n/a	rejected	Unlikely BOLD,External regressors
ICA_18	68.63021279602788	22.50452861098213	4.3499205283620626	0.04290917508450859	6376	111	0.5719226536708065	0.0	16.427153020419855	1.5902255458375785e-59	1	2.0844537213028143	0.0030717949909861986	0.25067923413687854	4.579221093067021	accepted	Likely BOLD
ICA_19	44.49571144346946	21.685355667130924	2.1075471006803355	0.024026353792338955	2163	0	0.4691886747561266	0.0	20.207978350412183	3.2127245488610544e-85	-1	1.2309856033244524	0.21695968825808376	0.16497266805121047	3.5998488099213133	accepted	Likely BOLD
ICA_20	69.1454117291557	23.004239111535895	6.03633913962726	0.049775430414497744	9045	223	0.5805750871777282	0.0	16.05839953456359	6.24535796710977e-57	1	4.695267472567747	3.564519790444365e-10	0.42973198791596046	3.3748025598388187	accepted	Likely BOLD
ICA_21	27.091210163895294	21.02550670241219	1.4630757449210254	0.019390701243581793	97	144	0.0	0.0	0.0	0.0	1	9.120055858236881	1.1102230246251565e-16	0.594108512432237	n/a	rejected	Unlikely BOLD,External regressors
ICA_22	65.06432919340126	31.579141038202618	25.74144187603082	0.2525201975658476	11836	650	0.332838557583166	0.0	-0.5068090364615427	0.6125108261999879	-1	26.40325047178645	1.1102230246251565e-16	0.8090713529145391	n/a	rejected	Unlikely BOLD,External regressors
ICA_23	36.580970868246865	28.582839271005927	4.386855764648528	0.04992229272818459	223	773	0.0	0.06303348653972422	-13.08657460381896	1.6465696725798603e-36	1	50.43188865529554	1.1102230246251565e-16	0.8900374697689291	n/a	rejected	Unlikely BOLD,External regressors
