ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25
1.8567279351524215	0.3830451471243006	-0.37072381830110773	-1.2102763630886302	2.475827653694891	-1.1591816257374783	-0.34539405805225104	-0.07914376914329868	-0.3330210697264269	-1.5236346833543608	0.4394978876400771	0.5131178214628825	1.577502760801141	1.111009428027334	1.4162355973097016	0.905002525164633	0.354291111181986	-0.8452573816910818	1.0753611861591739	0.3499127995435125	0.2891005706644618	-0.4912451316569387	-1.9520670273156764	-0.5488405985603219	-0.3254147100622103	-0.3703013754074387
1.0363235011038736	0.6375504710151797	-0.09379525828086475	-1.424784352494922	1.4312140171058518	-0.3033138981030958	-0.21330912374885944	0.05645080236898077	-0.09922812117009784	-1.5529577192328037	0.5129622801818894	0.26942055817580146	1.5694122158964592	0.5002552360995148	1.6604635349803667	0.8970112521253347	0.1604591796135971	-0.4018768508991805	1.126762826971665	0.20253101727059641	0.18801397425827512	-0.48096049198563573	-2.0318133956064277	-0.4284101265190212	-0.22513332840856187	0.10254534114064091
1.4302116455037706	1.0999242714782436	0.19029465333953036	0.868893459063941	0.31397273022366995	-1.1773957921018336	-0.28192453562063763	-1.367750121246934	0.05052903842595083	-1.4409659591568005	0.34379921032921884	0.4854716387070878	1.1115936205874555	0.5274195846392783	2.110203710298194	0.9908535538759187	-0.5396470899011689	-1.0642170963593698	1.03552143653575	0.44556657501494623	-0.3443776697815043	-0.5575526796852006	-2.0840599655465786	-0.8682680626972654	-0.2573262982053153	-1.5327831445275963
1.093759035488173	1.6386155672846698	0.9650941917523665	2.581340115037439	0.6989746795580641	-0.4468606018523693	-0.2582859781678092	-1.555180210738227	0.4945999532624079	-1.5168075397263845	1.2209126559017416	0.293950806857328	0.44480438771984326	0.38974930980723993	0.8373262011432258	0.9596648898010487	0.5465155178732223	-0.628110390892143	0.6702467540485504	0.31769848221015856	-0.3782098436696538	-0.5119075814973573	-2.137314013328357	-0.058692045766690626	-0.2681148225127905	-0.7562280109931139
0.2533960305699002	1.088335554724732	1.7989940221653393	1.6330665980526393	0.12168860399154034	-0.9180166239695354	0.024918766720953462	-1.613167680109395	0.5639016487818143	-1.247648941882042	1.3621725509243177	0.1345182114382395	0.6157020254672273	0.4337237870530744	0.5548114520204622	0.5289070058806965	1.3573292437535927	-0.6883736748165902	0.8968804015812569	-0.17979397400781316	0.29773079158213117	-0.7668648974343102	-1.7814140948574897	-0.5795704085636594	0.32246277344892055	1.2383799716524997
-0.467104330072686	1.0427818069321895	1.3184266510728133	2.2430160333746496	0.6741954093096862	-0.4569819349740635	-0.18333500538143963	-1.3564171107485339	0.22816254192611757	-1.4296825159828248	1.4186441297448882	0.4419421768094413	1.0621355654858022	0.5865722568144756	-0.5673208135419244	0.43768690236863955	1.7558734201067372	-0.9462382260488729	0.858900580791876	0.22556104644380248	-0.7129428661072035	-0.5870111543132011	-2.1523565403518212	-0.21132163687061195	-0.19961683883010672	-0.19948753645833714
-1.7113523103836488	0.4662392258729773	0.9820447230894008	-2.447227699741355	0.2470782147580017	-0.5473238810461624	-0.4863486933775649	-0.883100883750586	-0.0318273556620141	-1.1755369519476762	1.4236758063159018	0.3578227990190597	0.7733731773956886	0.31645015184823194	-1.1936101371815444	0.17039828087732836	1.6002844322269594	-0.4307845840883917	0.7869364977304913	0.3579806700183821	-0.38042091152775587	-0.7899815873200319	-1.8166622326987782	-0.6885199274317045	0.5094533818151504	2.110355799116748
-1.3351251530534487	0.5391467777028122	1.2238482746263715	-0.9872288453499283	0.39977461701144157	-0.4471602166108752	-0.4697747334321124	-0.7282900012619663	-0.5261257223777672	-1.3280376024143152	1.147848705815771	0.5504747822462562	1.066165947859462	-0.44291984099169673	-2.136409661096871	0.8407721680377765	2.04181041384807	-0.200184130681019	0.7692922158690159	0.5917259620488287	-0.18575361942091903	-0.6897839649762119	-1.8960698560583544	0.23495916252018523	0.2968481483242984	0.6222776913692853
-1.1258593888148467	-0.02868046187226288	-0.2483687434481759	-1.0121679111169524	-0.11925255610131719	-0.32268038535292365	-0.3210636351670703	0.46441165119500594	-0.5839441774594387	-1.473488062817768	0.6935870552091203	0.2544574628525756	0.7350696907508936	-0.7827930738133967	-2.066275264504831	1.1782089071244017	2.1615918293851295	0.006525314262755014	0.6114775496791042	0.5202094361665879	-0.6141110406511147	-0.5773119347139303	-2.0670382460704433	0.13107822910520253	0.5770549852459841	0.25355194707018713
0.19051225344288003	0.5806818359143452	-0.35758460778853784	1.162689783481602	-0.5006460224699992	-1.7127445918717674	-0.8083208070649486	1.5210126034916875	0.050382304364885035	-1.2119100893962218	-0.9665571476079303	0.8737306678536967	1.0524598649178707	-0.4773138712733843	-0.35169105617342955	0.9327321616743468	0.8295715680778167	-0.900667436812771	0.7228141458571354	0.819739035004679	-1.131020496113134	-0.8634505547250438	-1.958410024322154	0.9972902418430996	0.2523579383061495	-0.8273067444174906
