pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36
-0.06899075684842625	-0.18739591076759832	0.08915155511193908	-0.030533700594970726	-0.05750939051488351	-0.0076896251072340405	-0.05232232924275505	0.012804319824040226	0.03155338784648158	-0.13327204080467797	-0.09635883619772408	-0.05735521951925415	0.1254187823496612	-0.08075753112938884	0.03018925794438813	-0.11736947465626395	0.18680082465243758	-0.026904900746821756	-0.10281455635098999	0.039732583285174046	-0.16640212185720468	-0.1268146929010878	-0.026633204224795776	0.016171197944453878	0.007593399378272816	-0.040486250936247796	-0.09660665776555742	0.11072292390358393	-0.05492096004589958	0.033532847771782406	-0.045761584845102475	-0.012943631996539471	-0.08586909215894294	-0.05667998861894161	-0.07700432557294676	-0.10021325120534497	-0.227901096979058
-0.08471091847374018	-0.1617197068378975	0.08052764004723822	-0.08871433952314373	-0.04687516972603421	-0.013408988219703606	0.032197767039640515	-0.023157514515916126	-0.014708987047099227	-0.10966953105070966	0.049858916578179216	-0.03426872265488947	0.10309714855155976	0.040392651147268956	0.09112179358307651	-0.06724893761093828	0.1346510261831693	0.050614905237543834	-0.10301908705208883	0.08208242376095316	-0.07228424135292871	-0.04862176168458121	-0.0027367843390316785	-0.02613866455023931	0.06096897598129786	0.06035531783282928	-0.09851775601696725	0.03862623140967114	-0.02556718960296578	-0.0019361762538240906	0.0525027982318725	0.1254396733629985	0.04286512609517983	0.038371187822683846	-0.06475414671740298	-0.08474640811084183	-0.03106774710260653
-0.09189886705319794	-0.1498395024707851	0.0794614878473836	-0.05251088799822659	-0.013336775944592982	0.029128344196867367	-0.0411755951675966	-0.07168435419146862	-0.019199386996974193	-0.09849148881786926	0.04740791647586767	0.01539451886027958	0.14367728968875937	0.04789339300163263	0.027484098948714904	-0.06483851472379204	0.1355665060016225	0.08049524158780264	-0.11792693907296184	0.07699638962893147	-0.04564400823336443	-0.02762977078257455	-0.043990065388456116	-0.024310026534179578	0.0522401576309877	0.0827913247184649	-0.09725464436142638	-0.010913171904705948	0.07597913697244914	0.06766470444602377	0.04250506583157896	0.028634703525866813	0.06830967757207579	-0.06339183365781427	-0.07076460840820187	-0.019408765132513155	-0.0021180742007519075
-0.07418422789135082	-0.17285163487276115	0.05791048033722668	-0.03148533193686484	-0.029876232969145128	-0.007502118497740389	-0.08904775649241628	-0.04112432501266135	0.0022186945822295356	-0.17915185056423993	-0.040203897683011525	-0.05659366255017595	0.1203889432315812	-0.07807708685663212	-0.029360772425867494	-0.0783851192402073	0.10207825912666935	0.03501091171909072	-0.13817451752183263	0.08543051419169694	-0.05529151585668943	-0.07105097927628762	-0.017834962631348553	0.05717536246191687	-0.020634323453732662	0.04562108313341454	-0.012926121599729862	0.07767586187569903	-0.01949088315521931	0.07990841884546336	-0.06877120993697802	-0.04497775851571832	-0.005488111778529346	-0.05084800367671835	-0.16116275054552998	0.08230111790678303	-0.10677458332601668
-0.09209621886171114	-0.14406585953735995	0.06598453505554436	-0.11158083347562528	-0.003858183778474987	-0.04125551608326277	0.05561695590635987	-0.04570485540615316	-0.0063712998252389574	-0.1458232983423514	0.03580328732659813	-0.04836479225673503	0.04244720222664622	0.037822698208237554	0.035484064704573576	0.04666369748100174	0.016487417282535832	0.10892845011079656	-0.12214016519303378	0.05601704921312618	-0.014505329514476195	0.08438592861465107	0.04052890141174446	0.011520688987874027	0.04207382980234015	0.11437370886559314	-0.06083962564702014	0.12215388676479969	-0.007721067834718709	-0.0245128118421997	0.005038315298895955	0.016842546044826007	-0.011375831811682023	0.07294037094164241	-0.010406229345875768	0.02145630411787409	0.037376509691455236
-0.09087745316982317	-0.14848510799300563	0.08976276508749992	-0.04922298065444641	0.0567831326509442	0.008746483351387536	0.044997632799233966	-0.06456989482286216	0.017034689559129693	-0.12300664305262787	-0.06899634127296589	-0.033522200623660695	0.027916178869960888	0.043216974082268975	-0.044794247760181774	0.04204300046458907	-0.014968929106705137	0.11406366388520486	-0.10145857943247866	0.04490387192955685	-0.032421710192828496	0.06612797296499381	0.001781494923961631	0.07385827362317052	0.016530510826744033	0.12935509353028715	-0.05485338479725274	-0.08945629116837688	0.059873756929838325	-0.0070806367814871055	0.095284799227697	-0.06421091275957747	0.1043860263584116	0.011001100988333033	-0.024698365144806538	0.09370513918960724	0.07169345011408779
-0.07456807177812941	-0.14922790819687584	0.10150844102345552	-0.10525693975087436	0.02663665294021489	0.0062573447022593945	0.127177086145151	0.00569946889163328	0.004205985100556864	-0.13307399006654547	0.05233968451809401	-0.12226770217701773	-0.0025340663487558035	-0.0217668652855392	0.055006085968820534	0.0477884856978552	0.019886015412521482	-0.06328742908640354	-0.09318143329278555	0.03229528637982077	0.01377954542785771	0.18626305774378885	-0.03617305109609145	0.029435557299077937	-0.03580572991067612	0.021082333068655125	-0.012473626841606945	-0.10388577858325734	0.002793886911889868	0.08516827508807243	0.002316821707757412	0.06678115812343365	0.17460350124636387	0.11329707960344837	0.10386405628406026	-0.07595725525057959	0.05786297380287116
-0.08149736676888235	-0.12509101505194986	0.1539745646279663	-0.0030531065072854635	0.06971245042506717	0.12786275334446645	0.09542726524834502	0.03304851781502689	-0.004885800834742382	-0.0536428653628217	0.009287720059918736	-0.06553026165912332	0.008996420783732043	-0.05141607434512642	0.045359476695267555	0.10059037369359378	0.021522657482512447	0.021051997714167617	0.0065519116416912215	0.004327327190276627	0.1410416781145851	0.16208835116424727	0.017226213664818843	-0.08570682377385228	-0.030904891678707413	0.004988001936837447	-0.06289205251030064	-0.07411234377845151	0.012071177644167	-0.018202193081233106	-0.00011578502467417956	-0.0636177557819746	0.14875947293756045	-0.06802177299158764	0.09950995009705951	-0.025570325402511127	0.12269185304655172
-0.0728149077635097	-0.1388717527272903	0.10551399850006388	-0.021808055142425453	-0.0031380705811384635	0.06321743038813606	-0.01799711348915306	-0.03044737397582832	0.08524279289393195	-0.08696237875284543	0.14993656429398355	-0.10583399267213539	-0.027375381955366568	-0.09834893510252916	0.039073280316369266	0.02305991301879908	0.027461724871029075	-0.02616314864214516	0.015985499309964096	-0.011277987682504313	0.08340095494076172	0.12462847805976704	-0.05150635075105836	0.05029993535905952	-0.11792196644413015	0.004031519809120421	0.07918352571006929	-0.027068397426376914	-0.07636725920307195	0.10185318015434718	-0.023114509446067508	-0.13546795400265563	0.034567641132692145	-0.031616095743530165	0.010306425779581713	-0.0023374913410218606	-0.017118246423245526
-0.06189164932730742	-0.12772141197402354	0.09858220572346385	0.00602587155934875	-0.00954408200066309	0.05422697338867121	0.0684126793881481	0.009711933639818593	0.002301000817650195	0.0053862460605717255	-0.03181871122601941	-0.08627385776669798	0.0747669270603829	-0.08293699092646675	0.045444253523605954	-0.041174049182518435	-0.0013408553590047445	-0.06671181005312346	-0.01493764890653343	-0.03930343508475061	0.11249498543144701	0.012328535693691583	-0.11099731900661688	-0.0678736017288126	0.019518167898481598	-0.12254757179110565	0.0414585657848425	0.006226087087813789	-0.04164223010524571	0.06950041335991769	0.1155415212044998	0.014165582448496096	-0.04306098122026548	-0.19245175239315102	0.22014818345685896	0.0785516409653653	0.10936142368785587
