Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	76.83881304641453	31.214518389089122	26.641981850487134	0.10164056961128243	14723	942	0.3848748446653648	0.0	10928	9.188058778541128	1.4223060475530782e-13	6.8	1	0.27303124394371686	accepted	n/a
PCA_01	75.76648038228547	28.413799384725294	13.479225224801015	0.052335420188523815	14541	146	0.3888888888888889	0.0	10998	0.0	0.0	10.2	1	0.1273850469077861	accepted	n/a
PCA_02	54.55462371299745	32.09894363162771	8.157900145958658	0.03407943699215041	5145	360	0.19657866112923958	0.0	9963	-7.588497972660888	3.881797001712599e-13	14.4	-1	0.07754762990808595	accepted	n/a
PCA_03	74.85042607479356	24.46976292682884	8.21185251934807	0.02216050250933707	16695	167	0.5648352312199837	0.0	5916	11.474562108910105	3.3656290986623006e-30	0.6	1	0.06469367219245052	accepted	n/a
PCA_04	42.933899202745636	27.1077805342989	5.616163136821021	0.020281912825482015	3274	510	0.2373412760620787	0.0	8033	-7.505989533210924	9.278107079166547e-14	10.4	1	0.04652824686723848	accepted	n/a
PCA_05	45.7194528298569	35.07006170930478	4.028916762356373	0.01608049144076066	3595	1340	0.19451090781140043	0.0	8704	-0.3344141388155442	0.738424108008704	10.6	-1	0.03552928409805391	accepted	n/a
PCA_06	55.17861012347065	27.56147380884157	3.217239852353292	0.013713052840951047	5179	387	0.2799686089856778	0.0	9365	-5.057800435408106	8.499651454631582e-07	13.0	-1	0.029201812518326445	accepted	n/a
PCA_07	33.54421002494449	33.67827318344391	2.9884155921913678	0.01265216281656469	336	659	0.0	0.0	8590	0.0	0.0	12.8	-1	0.026841327583031722	accepted	n/a
PCA_08	50.10931531439908	27.244040275912617	2.9597399665727266	0.012240861952462868	4414	302	0.2977081384471469	0.0	9198	4.268880880870918	5.0698519920263094e-05	10.2	-1	0.027691105791773498	accepted	n/a
PCA_09	32.88352035383874	31.983759699679986	2.269900475545618	0.01133368520100832	203	1180	0.0	0.0	8769	-4.291755057608152	2.124538107973186e-05	17.2	1	0.02356573368899871	accepted	n/a
PCA_10	31.457768807550888	26.112659919545617	2.107117921294134	0.010543417789649918	352	296	0.0	0.0	9170	-2.51692432286436	0.012691771678617838	18.8	-1	0.02187153000960401	accepted	n/a
PCA_11	45.968634257353976	23.50236070181115	1.8965242431513194	0.009413647092879509	3440	210	0.33881052784644466	0.0	8261	10.95439018273711	1.4480170595133854e-26	4.0	1	0.01935957104605025	accepted	n/a
PCA_12	36.32501691458361	24.935499915680495	1.6818089899526343	0.008757770629831038	880	671	0.0	0.0	8678	8.509236127964478	2.8356634708417254e-16	9.8	-1	0.018597006604656338	accepted	n/a
PCA_13	26.99996858531099	20.315931398482284	1.3450775997669973	0.008179391604150182	93	0	0.0	0.0	8705	0.0	0.0	16.9	-1	0.017249888504210435	accepted	n/a
PCA_14	28.971071655184108	22.079258261823753	1.360866408717259	0.007587241551778971	325	230	0.0	0.0	8582	-1.8692978556005038	0.06283684028856987	15.4	-1	0.015566700529232041	accepted	n/a
PCA_15	31.69055003380151	24.77487939868204	1.3686750707908115	0.007438273506925915	652	223	0.0	0.0	8808	8.884511942521415	8.666614884499739e-17	11.6	1	0.015221346672512464	accepted	n/a
PCA_16	30.45210315938083	22.67711774109003	1.2661309701255528	0.007015555440746306	280	374	0.0	0.0	8660	7.706693753305575	1.0139715768205071e-13	12.0	1	0.014365960238701968	accepted	n/a
PCA_17	28.902054790319564	22.644523137957027	1.181707811315511	0.006715357971698177	101	0	0.0	0.0	8925	5.99038517264178	2.1296953688127777e-08	16.4	-1	0.013688581498722522	accepted	n/a
PCA_18	29.333469002043696	21.633693969468943	1.0230149828779278	0.006208841988967467	229	388	0.0	0.0	8668	7.910097449363167	4.3728267404188185e-14	12.4	1	0.01264472465101563	accepted	n/a
PCA_19	27.591847959631874	21.975451252201047	0.96186710141246	0.005927003097958058	411	290	0.0	0.0	8850	7.651140230952671	3.4714358315117205e-12	14.0	-1	0.012065685473986157	accepted	n/a
PCA_20	24.34466899491192	20.440252371006267	0.9457419350131122	0.005837464580051248	0	322	0.0	0.0	8736	0.0	0.0	18.6	-1	0.011968480149843488	accepted	n/a
PCA_21	24.080685371225247	24.48045601116927	0.9944517840945277	0.005650009374333617	0	633	0.0	0.0	8917	0.0	0.0	19.8	-1	0.011554343809864271	accepted	n/a
PCA_22	23.57561952328158	20.406835568320272	0.8868729682090175	0.005624593064818147	0	319	0.0	0.0	8935	5.892259428098154	3.5272963304425414e-08	19.2	-1	0.011468247132815737	accepted	n/a
PCA_23	22.424547347216965	20.229789940027928	0.8123667402592926	0.005380649511950639	0	175	0.0	0.0	8919	0.0	0.0	20.8	-1	0.010970559131941606	accepted	n/a
PCA_24	22.2841896827542	20.47662516196435	0.8045813008548669	0.005244356204143402	0	353	0.0	0.0	8971	0.0	0.0	21.8	-1	0.010668062328160175	accepted	n/a
PCA_25	22.71984201951304	22.57086463946918	0.8022992160598337	0.0051663803795091836	0	238	0.0	0.0	8908	0.0	0.0	20.2	1	0.01052579914239147	accepted	n/a
PCA_26	21.973280902571773	22.561017709681106	0.8240909378945027	0.005111137139839199	0	307	0.0	0.0	8965	0.0	0.0	21.8	-1	0.010390687379823765	accepted	n/a
PCA_27	23.249738942572222	20.496349750954085	0.7655096519661031	0.00498336507829835	93	327	0.0	0.0	8719	6.799418965055429	6.571295623523733e-11	16.1	-1	0.010139542800868711	accepted	n/a
PCA_28	21.69294354147315	20.296322482565074	0.7200169718898816	0.00489793104599677	0	488	0.0	0.0	8991	0.0	0.0	22.6	-1	0.009943191683476588	accepted	n/a
PCA_29	21.17922616063746	19.084156232796655	0.6799418679189911	0.004789040498357416	0	322	0.0	0.0	8975	0.0	0.0	22.6	1	0.009724987712659923	accepted	n/a
