ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28
-1.3795467970749855	-1.317263763284621	2.1978645604089397	-0.2935119792951297	0.290456523833702	-0.27148209094058146	-0.48656702023103904	-0.17907251683649358	1.123142441764546	-0.8929959383910328	0.9454678343359479	-2.0590698205987743	-1.5003009811581396	-0.39215035864146003	-1.0847856689447455	1.123640407989849	-0.5220696716721778	-0.6997885164338611	0.546985977323182	2.5370414768729543	0.5311877156656066	-0.8304322612641705	0.8060696818354778	-1.0326396761885417	1.9934546092658105	1.9927265043031728	-0.7061324072560943	-0.9815432092418717	1.2404769134316138
-0.07957671253048584	-0.8214154926516449	2.256077408444556	1.339766887336935	0.5246412332239995	-0.3379425660143325	-0.8754541465652569	0.28639804406198915	0.29181359678830676	-0.20013842451981886	1.1133299843300681	-0.31724692865023424	-0.5464896898900184	-0.0969836787551683	-0.75113723728549	0.9749230889094225	-0.17950470065255203	-0.9682446376934905	1.3097887056030983	0.9386848592736302	1.4630201727624432	-0.34831284544273816	-0.1034965524689987	-1.4819602383449701	1.635614205691418	0.8456717864281053	-0.1304652499802535	0.7662884848158257	1.7740455415342884
0.7180227544344697	-1.1180961573240091	2.305161314808637	0.4899388201244921	-0.17920485311578332	-0.3922510180624224	-0.7975487156979976	0.0156349930272472	0.18650789312619015	0.0005867377440561397	1.0560417771402812	0.23901277399520113	-0.7833072354786828	-0.07380092269616809	-0.9265261564617365	0.5360287350781293	-0.25564270570777964	-0.16028677439710684	1.7180139338585723	-1.0715377197427642	1.0413919877437243	-0.7950963335095776	-0.11823986657838437	-1.455095425785951	1.3651385513494723	1.7704220123191268	0.18694852112981558	-0.510852823008985	1.417995629602031
0.6389287999123797	-0.9581005824612735	1.916121070268731	-0.6123515783406823	-0.5702832944023594	-0.38009673034913954	-1.3478039745508092	0.17551853368376966	0.22388338959723997	-1.1013869612832399	0.4998419220793435	-1.7516227310353503	-1.0633929061218395	-0.49908441373838747	-1.2357678839980104	0.6040399817804909	-0.4358679334777427	-0.16038629707692686	1.932293515240711	0.18071759459356174	1.2274435619359747	-0.9578648421720658	0.938526818164052	-0.9182101651897046	1.6919429892014848	0.8439375373420129	-0.026528432367526857	-1.2681031729127084	1.2915319079174696
0.2812609596225594	0.9947813592325615	1.953630706724808	1.311102056916604	-0.41433607776412795	-0.3700467105157308	-1.366718825570442	0.8723368152204721	0.046783158440146425	-0.40797698066906096	0.1741742528032087	-0.07082593157635088	-0.793718703903046	-0.27839061336569154	-0.7580216120663443	0.208758200026383	-0.8874576487648292	-1.2774989761917699	1.7796943774608585	0.3184202045156245	1.5628685149468304	-0.2701892649858835	0.9104762286906897	-1.362139360779255	1.2377724052534498	0.053450482352356665	1.63820918503362	1.239885002294342	1.9288237739919916
0.751876672219405	1.738129203398386	1.633725773377402	0.6357615345582005	-1.4684373058469433	-0.12147107041997336	-0.36241090722973657	0.7156732429384085	0.7811936275622137	-0.5322823019645743	0.5641362964661117	0.41825852706594957	-0.8631268592386974	0.06500138426897546	-0.49896137662315376	-0.23155116077325935	0.054022701366647684	-1.0440454144376872	1.8228808258293132	-2.1161635257091116	1.2663073455598741	-1.5211032215966447	0.41315622227307236	-1.304585445702109	1.2924680717465202	-0.15422331724386484	0.877265608930127	0.3518115598534375	1.346413513820007
0.1724142262710257	1.1979338262670363	1.5882962942970917	1.807976515694294	-0.7734126970694633	-0.017670618244591645	0.17581004892835234	0.6291884214374548	-0.545395772693646	-0.31424032784077816	1.1388492253532705	-0.6443127447080017	-0.23335340092198825	0.011343206334732715	0.07701915821069813	1.2485983229023987	-1.4099400422500303	-0.8215068850567736	1.197296699134244	-1.579552132687114	0.8875886369499755	-0.6431893384469493	-0.7082260962868467	-1.4186658181506313	1.611393354483124	-3.103100532663652	0.652779386514812	1.9028675244892446	1.6475232475514652
0.2222311256617702	1.963195576199905	1.1504012359414504	0.2407519909493758	0.8749792495194988	-0.11489513365967947	1.5751009820220778	0.09064456994839148	-0.7813537877181991	-0.5900168285012303	0.1181830669085661	0.02952590687213539	0.09560632065686514	-0.883417926563506	1.347360511592636	0.5737032236487277	-1.7349143412084926	-0.1424278677076697	0.44363348481842824	-2.721157109414619	1.0620551243538932	-1.578310496225178	-0.44532082737312895	-1.392660361312469	1.216014486182496	-0.5940002569332055	0.06887953353753636	0.9931481556143609	1.1272655849949873
1.0920446041644751	0.6342382340603984	1.2252373122867288	0.7384719123961085	-0.14722560866444373	-0.009954884868543222	0.6250080142784411	0.28654206547974514	-0.8833458254680161	-0.6347072966363055	-0.5536214650006751	-1.1108938155181798	-0.007679592338628184	-1.2714181869600385	0.46727734797986165	0.6473906219126501	-1.9580383744372898	1.786295022758512	0.8308238720431335	-1.8420069222336215	0.9121897400198307	0.44453869090044823	0.6283855213735163	-0.9449763550385097	1.3015810075102838	-1.529056728162237	0.006731802366422225	0.14680954280472303	1.623143474726898
-1.1759978618763598	0.2524347937637344	1.4699036551053721	-0.12959594455178217	1.22905109713455	-0.10935397566683319	0.7802419434846224	-0.23338197513350398	-0.5713562163892371	-0.5814539686580207	0.16693358795451455	-0.39358231097971047	0.6162951812307537	-1.6429400701421788	0.410802392817347	1.0017289456989866	-1.0323730915995306	-0.15968329715795984	-0.6803492529513683	-0.7402343017111727	-1.4387636215781847	-0.8517176602253004	-0.08133765438130157	-0.9350033189107296	1.3030755125434081	-0.2289204455039869	0.39522671509014756	-1.2704267362030106	1.0898254857815444
