pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42	pca_43
-0.04794786953248145	-0.05762332035942413	0.05473060162442865	0.03702239205183763	0.04369529050668799	0.04770613865694408	-0.02584010922057942	0.0765631879472185	0.03222492577910016	-0.050967340943363845	-0.05929088684736913	-0.05854365669142517	0.11222013659840813	-0.06482528772908745	-0.06832026964366875	0.14639135556527672	0.049162167487800716	-0.0538662334581873	-0.007180306672463918	0.03309634305528752	0.08107957896629914	0.06646188136770909	-0.14337501710793024	0.0192413827092386	0.13122300376299964	0.018248734437534428	-0.07608354091886073	0.06364568166921297	0.15846166849400886	0.10768623177335644	-0.020838008620907744	0.08477340785978332	0.05015186717683988	-0.08901550361904764	-0.08492390310973741	-0.13254841794143565	0.1026593108935776	0.05480551752492977	0.06821749653273891	0.024843041861657592	-0.01685481873121215	-0.12842010746720176	-0.10705168501739891	-0.020217666031980296
-0.06292171667802637	-0.08090994861728851	0.04184309274564735	0.0015133056915628829	0.05354742223585457	0.031407830781774046	-0.13838796240492143	0.0016233039711758546	0.025029200186362177	-0.03961443156894573	-0.12758919231555596	-0.03462454814341501	0.01716563455768995	-0.1299466526086426	0.03585774247505183	0.027445078659635275	0.04194394072659985	0.04489140954842408	-0.012185284745970238	-0.0016394936385290566	0.12957646733206832	0.10941604209500555	-0.08286649953694326	-0.12721854133232746	-0.0345415373550558	-0.07890970233046916	-0.002898301540095235	0.0844696963901784	0.0416896058485146	-0.04464189203578247	-0.1341607326700859	0.0946048733046744	0.0771409991231605	-0.033830771377476074	-0.08452567750123104	-0.12810810000496606	0.1059647940846807	-0.033936960107569955	-0.0323050993421708	-0.0764832870836568	-0.09021695740894141	-0.06961338754620955	-0.10292643952589856	-0.030602898519496536
-0.08636972046502789	-0.0378701211796606	0.06689613639026798	0.007817109547559431	0.035285896103736114	0.06399816341099868	-0.06828864433055509	0.0723642333532627	0.001522074785775901	-0.08389871703064729	0.01828010615883624	-0.010473693918845867	-0.045054560772768815	-0.1575943739436832	-0.052578041212683696	0.05156785006270856	-0.019873821990868883	-0.03808019810770157	0.0251816070893775	-0.011088792007573558	0.02023393184574248	0.019148547965949676	-0.012802312594174595	0.051872181335454126	0.07851704467115896	0.016334488473734143	0.07849862580639835	-0.04724971219055631	-0.021511397067172477	-0.0437258965933825	0.006753127246630029	0.09165283936851003	-0.012986028508468025	-0.019893129610185103	-0.08183718199689378	-0.13304983105556592	-0.0009751738601264295	-0.03024648731158306	0.0077045888163775385	0.02396923471824351	-0.09263250358622614	-0.07455753938772694	-0.04434743447141028	-0.05781156451981578
-0.07926293585839733	-0.05212339469097149	0.06819630844438604	0.012243145032601765	0.030355711687121117	0.04857285924686683	-0.07481041694644028	0.07448088923585544	-0.020223557006224357	-0.07138153404659608	0.03345677001616622	-0.05081530202913122	-0.08882220324552434	-0.12482152413969731	-0.04415491440318084	0.06930877807655259	-0.02593535685161092	-0.03611325141099678	0.02035260390429012	-0.022160154118350393	0.041593107489173525	0.05010049206572487	-0.07382858482569303	-0.007066665110622643	0.011989157947449716	-0.03428592481983954	0.03693648917974657	-0.028928610730143238	0.020712326718951568	-0.027086980174335744	-0.025480551702705093	-0.002286442744734947	-0.009869426720088151	-0.05933876909726639	-0.0879436382747054	-0.0325098660831779	-0.021028704197412124	-0.019433084381852306	-0.03309052303374957	-0.057332028638008965	-0.07207857490754428	-0.03282678807334882	-0.008769206922802402	0.01177106125092587
-0.07354426362299696	-0.0640286732996529	0.05594542212598508	0.014933546519858898	0.022215507409763982	0.04720372238488629	-0.03921128985065763	0.08721241963899712	-0.049945200917027796	-0.047670238913524135	0.006528141224526607	-0.04239532600376485	-0.09727647261240646	-0.05867454695831488	-0.0011052537771847615	0.11835133176954649	-0.01078902376861983	-0.030203983458795963	0.01424933150200081	0.09229485493006523	-0.003374712583098932	0.049375131824608426	-0.07497686425308298	-0.03334701993090518	-0.044917711093085066	0.055050811085526494	-0.026728066965909587	-0.04062232040414765	-0.018257507426036435	0.06345858731621508	-0.07513048997879124	0.036825162325130376	-0.02139237073749751	0.00574547820541646	-0.07299963592351286	0.12553235494173998	-0.024216362973577737	-0.058452250870073975	-0.04908742092893993	-0.004005838352655756	0.030179351838905244	-0.08820933445336182	0.019278557600075	0.05789032410092219
-0.0693550924686223	-0.06742195644674007	0.04398066030324965	0.01574406360480482	-0.018772125171544918	0.020583926065601332	-0.05368223608184444	0.08077389246437078	-0.07487724891137695	-0.0291287023502153	-0.010299626004344694	-0.05176828373271107	-0.10364993998406702	0.03135859751381055	0.004774423408352123	0.1352317476209323	0.039836825154047004	-0.002289515969902345	0.036481698168994624	0.09103505798022735	-0.0032146558386817042	0.08465215332515032	-0.08935241251337941	-0.05194019756454145	-0.09966841011468408	0.0373715469960991	-0.009868860354574634	-0.05722140921966957	-0.026427219311812217	0.14213546205035957	-0.018715388095693952	0.0936058480702974	0.06354832617754176	-0.02186645433322172	0.006753671585799856	0.08177095909572922	-0.06052816581847222	-0.027392782595644514	-0.08357409305764277	0.012618648611268577	0.050244143869434	-0.048699137421925796	-0.02054912089726838	0.1244907270204487
-0.08459266184002505	-0.061875236762399866	0.03453704670387614	0.015227942225797486	-0.03404955845270574	0.04589694704994837	-0.04438298860417128	0.07443813456355308	-0.0537956615462594	0.008592908363909399	-0.04856418458895578	-0.12599155177021074	-0.04551243329116916	0.046896611650733264	-0.06126175534684492	0.13325435227437216	-0.014760534585675122	0.019032832770471447	0.015650435800092413	0.07079863875179108	0.02887657492862833	0.05404223811328308	-0.045714015269048724	-0.014109132259828157	-0.027961356178716937	0.040476887410990356	-0.030938671204112998	-0.03278916747988362	0.0025111918357776514	0.13256911264646565	0.008816558254676265	0.041406306715778655	0.04154168837929064	-0.07679085092234472	0.055465633403494675	0.07609295077201292	-0.0619176077630242	-0.00819966586683651	-0.05856475685012575	-0.06596942952791791	0.006786386787521878	-0.0618405332735596	0.04393671705344022	0.004493072757221585
-0.07822821721609598	-0.05824597377026384	0.03617852154927076	0.02306753363341041	-0.005117146410555329	0.03371513768601772	-0.04431354728266927	0.07305378519914212	-0.0013807635191483772	0.009626884609052463	-0.05168573014606434	-0.18430566764407952	0.010246154611768754	0.04014325066073954	-0.012140662239629646	0.03386288421444758	0.007075741737550378	0.025799715071218778	0.00934677951676097	0.08536310892803692	0.03553604724884761	-0.029342091969066477	-0.08749020711499471	0.0290048238797885	0.06520575233669387	-0.020650987925453144	-0.02274647431170317	-0.02309333993466999	0.037373024065035364	0.10125103970260169	-0.07655380160099724	0.053520063862533	0.0419793688766871	0.013594504573858062	-0.019888232959710386	0.09250739616726529	-0.0033684717493874215	0.02171137355205629	-0.044906605762539645	-0.020445889176337922	-0.06222690063470925	-0.12966244156085283	0.07723778461560021	0.020184004285376166
-0.0698371125255451	-0.05878521596362046	0.03771897466498084	0.024643045211857145	-0.01692984634905137	0.02816774448111503	-0.05192096375677786	0.08044559114024813	-0.018907461855468377	-0.03584157268247329	-0.06598767752849885	-0.10560999095275819	0.016797794158348874	-0.059050496138351394	0.04402060522791808	-0.05123025042204152	0.01247147069064003	0.030181092406485012	-0.013604642364065686	0.08347295200542526	0.06753807058918622	0.03445941209540139	-0.12071881280857896	-0.00022707903976497065	0.013616809775121558	0.019107466694039114	-0.07335805655088298	0.02347866822371547	0.04176939598060124	0.046630725139293665	-0.11114596100177107	-0.020677834187715745	0.0015036627206950308	0.0075476317988898145	-0.023392394638403174	0.002286811114620285	-0.025387514086940163	0.023518341382771608	-0.06255705467308385	-0.01081558818385156	-0.03746193703310878	-0.024523500482554236	0.012265245290826936	0.08319516423131294
-0.05285526953513711	-0.0787323078520801	0.019038316698487684	0.01637820564171711	-0.028454723523566733	0.09768106097913654	0.0624849952862532	0.06434021678972471	-0.05679778471681815	-0.04219614221773926	-0.10094808671881107	0.02186122901527507	-0.0512689472282809	-0.1082403851170409	0.036083389345189634	0.005713694122461199	-0.004750301535201446	0.0032550888883407913	0.06865632234688138	0.0349290986881505	0.015106882798771565	0.02907333908095619	-0.0721646044452916	-0.039119733289546293	0.04621826325432604	0.1847564267380616	-0.006614199061917736	-0.05002561193448868	-0.03237582981518522	0.20388527584406033	0.08085341437772627	0.07770740928825304	-0.014400657759849868	0.096500016987362	-0.0005409625503924598	-0.12170175813601039	0.01132723826177448	0.026197638891644177	-0.038580471735750355	0.12042847599250937	0.017463803392601666	0.04609405043365819	0.04689968967963874	-0.01123404486274038
