ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35	ICA_36	ICA_37	ICA_38	ICA_39	ICA_40	ICA_41	ICA_42	ICA_43	ICA_44	ICA_45
-0.9470569472827558	0.7565537975562476	-2.0681855131029163	0.10347584788080606	0.10835148125258938	0.06713524899720927	-0.6367598996960272	1.4490923030732714	-0.5704755802073215	-2.389111314283026	0.9420762288165647	-0.8940075581249882	-0.995350445970456	-0.30300992635477764	-0.29335494759993114	-1.0008949540216978	0.32497921358146437	2.3548538357298106	-0.39353619315844707	2.607615441118708	-2.0136933799924273	0.3378057409764696	0.7211699960268879	0.17172670374267848	1.1751134034306168	-0.19823068724541618	-0.6714225112603243	-0.1968711551289964	0.9186472502536822	-0.13344720351585795	-1.088523900252823	-0.15867366048490938	0.3695386087137245	-0.7984356431154078	-0.42672418979535215	-0.006151024769364349	0.6456056016867936	0.6006669523874044	1.4260238997244696	0.36259276545824953	0.8951569938720895	1.3234249944076084	-0.8312785495217102	0.3582695698598833	-0.2105473846756462	-2.6429953051644035
-0.5176348261537782	-0.13844115572848678	-2.884245274444345	0.7705398141132508	-1.3408834069771114	0.23519299083385953	0.04458468850355189	1.2606562793211393	-1.307588781534527	-0.20071429112741895	0.8473815756067385	1.1340415019173873	-1.1227752401409938	0.7245987969627337	-1.0866646312352823	-0.5459773443668385	-0.7028844547421947	-0.4122457944403097	-0.32970947399279227	0.7059978542753705	-1.470339007106539	0.618547606527843	-0.33675109961959415	0.022383911486754747	-1.0298972697692075	-0.3178186909286782	-1.5665963119936597	-0.7611563280699652	1.193550012223082	-2.2155013618842077	-0.7043846387267464	-1.9072645479687258	0.7399157079965225	-3.0297928124983495	0.10855688608035478	0.05082142337034801	-0.7116942251532432	0.2765033673972438	1.7515951705714128	0.6308320735162462	-0.7609334999660488	0.22126137296157336	1.2704965284484437	-0.8189600269082293	1.6397063825378908	-2.8934207921239845
0.6068628798939786	-1.060860049752996	-1.7613419897374873	1.4791798815117791	-0.6367630003983139	-0.42663713150712407	0.01018028053028904	2.6682546749803944	-0.8504493204674892	-0.6854400500475064	0.20280832847876287	3.9743459687865945	0.07939515771592161	0.9890659519613435	0.5283880397234079	0.00386906002755353	-0.3190616317696818	-2.506368743602265	0.3450704115871887	-0.4458700991909813	-2.2700488851951444	0.2733182239062874	0.8615916860842486	-1.1203517608335103	-1.675533380721373	0.7100704728070739	-2.419457583754531	0.08708111229360514	1.2273018465757635	2.0357963295896915	-1.1076883537185211	-0.5952193017368135	-0.07942040902160336	-0.9391435319852303	0.9799378786190345	0.05029968510312511	-0.8110972567592863	-0.49845811288262026	2.165197176271237	-0.788318002073595	0.4313459133036858	-0.1259293713762102	-4.30615235378049	0.10582847676763478	-2.2266557755730556	1.0305312722161235
1.3637515357214545	0.22417967310030404	1.467878282405281	-0.9068608913335683	0.3264328954068302	-0.1653365394201375	-0.4433862935442865	2.2401669753670674	-0.804290939347483	0.1879157556128832	-1.166580815518389	0.8954599540887913	1.1686476806924264	0.1792006718050499	0.64185261407848	-1.011173234118506	-0.3624714565183428	0.4598838383048148	-0.24325316305734823	0.3247492337204317	-1.1648245933205166	0.3681778524741273	1.5119616194345147	0.07314837060006739	-0.5334338085923741	-0.9388544676346735	-1.2260102382140825	-0.7094417243036284	1.7053240738275992	-0.8438999421553119	1.2427979339766642	-1.8143111895959398	-0.747994461289058	-1.4988039094313075	0.16334077363388905	0.17622704228548164	0.8408396311932209	0.6915653954931023	0.03446782037994494	0.6312982490819686	-0.6479327719070882	1.0621320446204798	-0.9814474677107743	-0.29300336495865176	-0.30948476028850064	1.1294504191782209
-0.028209224886746088	0.3569816167570667	1.1578083360300617	-0.8994785452241176	-0.42685563628975715	0.0057661711507703975	0.17166832380088884	2.308409325599909	-1.4562791311193806	-0.22913521035227502	-0.6012940289375953	1.012355577789586	1.1337162250421287	-0.14081998810245608	0.04876897168839986	-1.030146910976112	-1.0502855126257202	0.6680128286227869	-0.4758033633684736	-0.38452223648874995	0.4707261515222031	0.358338815956265	1.1546786069793866	-0.33393808094675426	0.15705327989595988	-0.1270778734715706	-1.4443176060702447	-0.3922535480533541	2.034051217507611	-0.11518873614935304	1.4295274313135404	-0.511996409394401	-0.4462850203585435	-1.4276627739436574	0.17751209409578717	0.16959027906456114	0.4848734237254315	0.19655012361973348	-0.6247401020145812	1.4873813391349293	0.5763159189527065	1.0611468946964728	-0.15629805804691238	0.8904047036734898	-0.14938025819328937	0.37029634891708224
-0.38719897430171907	0.4793235654742836	0.44305250505449695	-0.5185437758438357	-1.4001653559710345	-0.012153585848827532	0.016559097314342894	2.2813481363036807	-0.7799385381893256	-0.6622339957736247	0.012038377315043928	1.030670818170248	1.6199221486819062	-0.0918042994561267	-0.29423103226127556	0.8703746427502387	-1.2456380781859475	-0.21805183380518794	-0.43993324552156304	-0.6266171992636942	2.0547684978423426	0.40606511687673325	0.9540034969178118	-0.19041900829476502	-0.9341541227622014	-0.23264671158066	0.19413867566015622	-0.5854053481574852	2.1985328310318426	-0.08187772148499656	0.936880702649042	-0.5881323766811039	-0.44665716147245627	-1.3742278451780265	0.10886848658996624	-0.05386625258762496	0.5470347871321064	0.09777370161387258	-0.4343860717680137	1.0645975832365289	0.7061576755250198	0.43018014861127324	0.44736609161684493	1.0752979713781348	-0.13716646886614142	0.6049734443871443
-0.3327550174131573	0.5786508909508111	1.0375672192969863	-0.24907957729812583	0.08154372572090432	-0.031211714078927952	0.10536595630700392	2.2336079046122075	-0.3586235485789938	-0.6217261099724611	0.5942535220171766	1.1547599832939057	1.7538128132791404	0.08623977884009129	-1.4708870132597	1.6439698759088959	-0.8712806686618959	-0.5627279618260876	-0.3998296325227983	-0.0897754507115621	2.1000122766715963	0.4062371373868846	1.3858686529592512	-0.10542009048336369	-0.16513643159855743	-0.4509987712312838	1.1416913492395973	-0.8952836649263901	2.2158342017577044	-0.2086379423400369	1.4708349283899693	-0.3908685935280199	-0.4691367476145487	-1.4390867163048962	0.12814140606122054	0.032670077210127886	0.4606178627545526	0.7430187208136728	0.6721658520384315	0.5262204188567203	-0.1493349376949411	1.0551233565411489	0.020368463019684542	0.44981216004385655	-0.10897523889209441	0.8407767067050291
-0.19127625417641383	0.16971344352585205	0.5531601091811217	-0.24052107817681856	1.7436151825782586	-0.006682376512860863	0.2900055029544982	2.2775392301099933	-0.13281007320821306	-0.26044530285696227	0.4777521809262573	1.3161795981440665	0.505632955153455	-0.2199819512250316	-0.14438248478540713	0.2586801961506935	-1.0357528867817252	-0.052823394171980426	-0.2638478797171893	-0.4097849511373477	1.8134830539434272	0.37428355493841586	1.2974496542754042	-0.1932947335739411	0.18191038422534014	-0.2880689472152759	1.342777241851653	-0.5101812977134513	2.2814429201120423	0.05856607069600284	1.2912391549065412	-0.17582691921961827	-0.35841596699839035	-1.4386422937037968	0.28202782017590955	-0.25450850109948536	0.6340460573400735	-0.31724789591252567	1.3889518893133526	1.172964587972267	0.18493563179206268	0.6968836196369402	-0.6027260129559533	1.0293437589966716	0.0926510429837328	0.7573347130692857
-0.29592431479137654	0.09682904654871678	0.6350816439351641	-0.37293684966600693	-0.30670373777291565	-0.06877184333118631	0.38396577450353747	2.327144730153015	0.14716401879934551	-0.3384940357026399	0.448100448193293	1.629050585161827	-0.3151300259601335	0.8241865280673002	0.15009820332891902	-1.0758993554906224	-0.9691921502210378	-0.050323443190323294	-0.47660712164480284	-0.5521576976757447	0.9498544468558044	0.3566641808079877	1.3693814613117385	-0.29851423276367556	0.19565114735090275	-0.3036360802550479	1.0282984468522778	-0.45077335740477664	2.568489296933246	0.14532693887847992	1.571358093344459	-0.05565341321222542	-0.15561136507743248	-1.2493943958011269	0.31095205894112765	0.10633125365891762	0.2955971276603809	-0.44116831757983843	0.1614863331822693	0.5519894039703285	0.18991761003906352	0.9743435170999698	-0.08462977065072891	1.1271449564534612	0.2083524968172039	0.004223802961871243
-0.09103582089268518	0.07530297360491878	0.6108415819726867	-0.3211780673406746	-0.8810293268399034	-0.004858725576481382	0.40100727935573244	2.202240608092684	0.3046019570535916	-0.19177093874857346	-0.5769908929569467	1.4583556870471306	0.6292077950132426	-0.20236143759892103	-0.4307325826078298	1.083698026501256	-1.289085742256919	0.6665504252574088	-0.16711048781632667	-0.14294351636762967	1.513334835445961	0.4812277980009594	1.1838201173054612	-0.21332559485444944	-0.5280804683938644	-0.6567248274215118	1.0481091969974512	-0.5587797561654473	2.1999902952839583	0.01407265737070026	0.9727995607770686	-0.7671521266127845	-0.21151293665377857	-1.355733988807993	0.34842212233539005	0.0077290193712148915	0.29202629081017345	0.3253169149272675	-0.9803427204898042	0.6925923832787857	0.7019217876367604	0.6908883691915452	0.18944874054214358	1.1989970391850504	-0.12297574864799174	0.6022866267861909
