Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	82.01684887792634	43.62017215369758	13.341007586038046	0.1302374273494441	20462	3695	0.47043695442518363	0.0	0.0	0.0	1	13.721247650580462	1.1102230246251565e-16	0.6877123116012651	n/a	rejected	External regressors
ICA_01	33.57417560887537	27.753612626608707	1.564187444267161	0.015734505800586315	815	571	0.3538083538083538	0.0	0.0	0.0	1	2.2333005262720107	0.0012942493962810886	0.2638565832251244	n/a	rejected	Unlikely BOLD
ICA_02	79.91160602102137	25.604899212115516	7.802873386119684	0.061208119173911474	11821	537	0.5086430423509075	0.0	0.0	0.0	1	34.60352287972569	1.1102230246251565e-16	0.847413315898579	n/a	rejected	External regressors
ICA_03	62.77973269189362	26.90879133640298	3.09664022263649	0.035809303743136005	8653	2247	0.5550389399046844	0.18880800727934485	20.567057634353727	2.2187509361816256e-91	1	3.1151353038099687	5.9653198752895875e-06	0.33331554931726337	6.574141391945099	accepted	Likely BOLD
ICA_04	29.64422402599538	43.3021246430424	1.8890868627842035	0.01882339928549414	0	1797	0.0	0.603395491232953	1.1585020279235494	0.2485752582640348	-1	1.4336554597134736	0.09245602495126293	0.18705323851556854	n/a	rejected	Unlikely BOLD
ICA_05	23.185423413896785	45.004346279022506	0.9078077167750921	0.01333344929527033	0	1143	0.0	0.0	3.6407038859542427	0.00042883792025658616	1	1.0362439437770041	0.4240918790680567	0.1425955779750887	n/a	rejected	Unlikely BOLD
ICA_06	34.533589662406776	27.948280857030603	1.9243614367648727	0.019181307343256633	353	491	0.0	0.0	2.605011785653462	0.00951722298558405	1	2.085244856143444	0.0030578917302932496	0.25075051994261255	n/a	rejected	Unlikely BOLD
ICA_07	74.42752601058024	50.926275261496514	11.488369744978277	0.09559194270131867	17054	14150	0.5207096971550933	0.4244292319271711	-13.720651605391799	3.6908040517858087e-41	1	85.73190576354524	1.1102230246251565e-16	0.9322467595559346	n/a	rejected	External regressors,Unlikely BOLD
ICA_08	39.076889756059835	42.48878099546531	2.231953965902292	0.028152344589671616	893	1771	0.24022662889518415	0.38016528925619836	-2.0928205104634054	0.03847484780398991	1	0.6000757031700966	0.9367837689755901	0.08784794691921582	n/a	rejected	Unlikely BOLD
ICA_09	42.725060709017434	42.8903453322176	2.4247964579046255	0.028728177448635043	848	1341	0.0	0.4829210836277974	2.425458987270625	0.016262998628044412	1	0.6035800119965843	0.9346296813455833	0.08831565238423777	n/a	rejected	Unlikely BOLD
ICA_10	71.04801768608844	40.49233961229953	9.306651771625466	0.07677517886667047	13884	2200	0.4840386586615903	0.2576286978802702	-10.456258720219818	7.891023280233197e-23	-1	14.065996718026692	1.1102230246251565e-16	0.6930166487366495	n/a	rejected	External regressors,Unlikely BOLD
ICA_11	25.98437184475161	19.697603488920073	1.4023091793581934	0.021408577685159372	0	514	0.0	0.0	-9.557238677592215	2.2205374181533338e-20	1	11.176364337978942	1.1102230246251565e-16	0.6420565622615997	n/a	rejected	External regressors
ICA_12	50.26669843215891	20.520932504074672	2.091039766800122	0.021482020756307788	5383	0	0.5432741470670261	0.0	23.17621942159366	2.889364808379349e-107	1	1.7336921646257093	0.02119364886624464	0.21767851943235383	2.1726975728183384	accepted	Likely BOLD
ICA_13	23.002326199409033	52.54564102567033	1.2141397417436428	0.014551056887044082	0	1994	0.0	0.6436317780580075	6.46204112162372	1.5492971873832798e-10	1	1.1402433651106592	0.30267802050654535	0.1546929068806654	n/a	rejected	Unlikely BOLD
ICA_14	68.37782181546896	27.675363638835456	5.975759076678492	0.07191508090553186	8806	302	0.4039974728619838	0.0	0.0	0.0	1	15.652048218143474	1.1102230246251565e-16	0.7152665900853266	n/a	rejected	External regressors
ICA_15	74.35012311845449	38.46542631872004	9.545045771825906	0.0739861760805687	15770	4570	0.536657742799084	0.3340630472854641	-3.27301147948476	0.001413601419129615	1	7.892608090727753	1.1102230246251565e-16	0.5588329130536314	n/a	rejected	External regressors,Unlikely BOLD
ICA_16	66.28658049540184	21.901693853469087	3.0990156632629065	0.03715477921481425	10615	229	0.5842828500171158	0.0	19.002876643138865	7.11745647592952e-77	1	5.193311389573673	1.8518853117655e-11	0.45459337710957004	7.970220683815176	accepted	Likely BOLD
ICA_17	59.51605729777817	44.599358529762114	5.28642926553768	0.054531423665692226	7233	5835	0.4095675908633817	0.3081048352218666	0.0	0.0	1	15.103455417586499	1.1102230246251565e-16	0.7079448944843914	n/a	rejected	External regressors
ICA_18	20.966192548431746	67.93800162407696	1.034025895422974	0.013353431113628264	0	2512	0.0	0.7749800159872102	6.921027535439776	6.2962988081869234e-12	1	0.655662215498504	0.8970519885120848	0.09521073731937835	n/a	rejected	Unlikely BOLD
ICA_19	45.84564059215095	26.241451397497414	2.1385467855367386	0.02623563258987958	3143	1174	0.0	0.0	3.014943392491091	0.0033223014210519088	1	6.547959903990748	8.548717289613705e-15	0.5124108849118145	n/a	rejected	External regressors
ICA_20	70.85096876344211	22.39306810387304	4.7485651003415015	0.040893690867439554	11215	373	0.5837762884215392	0.0	19.243124074792984	9.78527239137325e-80	1	3.1552022988678474	4.649274716772567e-06	0.33616150325035643	10.034591380807056	accepted	Likely BOLD
ICA_21	28.62619192037279	22.393999268659837	1.2365793138366423	0.015338888706782438	0	0	0.0	0.0	0.0	0.0	1	2.1110124333822453	0.0026369281893903196	0.253064934851298	n/a	rejected	Unlikely BOLD
ICA_22	35.51036001701642	30.700517447746687	1.7271395255063426	0.02098056707526001	2270	1713	0.37910247823174814	0.38103703703703706	3.94518052329802	0.00010434681395104682	1	4.201594842719877	7.11642844652971e-09	0.40274618611106927	n/a	rejected	Unlikely BOLD
ICA_23	25.55117553142321	20.88526271662458	0.7634486535017179	0.014318096097882043	0	184	0.0	0.0	0.0	0.0	1	4.617785171749223	5.680582670919421e-10	0.425659032569097	n/a	rejected	Unlikely BOLD
ICA_24	33.42287598095225	22.075335199329167	1.9529165697246011	0.020938804540811515	579	0	0.3253128007699711	0.0	3.5168779849391405	0.0006484779441344168	-1	6.824523439682207	1.887379141862766e-15	0.5227399807840709	n/a	rejected	External regressors
ICA_25	32.23189339226938	21.213692913576722	0.9208466450466092	0.014070747258192354	787	106	0.0	0.0	0.0	0.0	1	2.3344447710991663	0.0007115940755568761	0.2725494973727376	n/a	rejected	Unlikely BOLD
ICA_26	26.995399577573167	19.7694839928715	0.886456450079738	0.01526587095761105	455	402	0.0	0.0	0.0	0.0	1	2.859538777064272	2.9119802519184113e-05	0.3145700645786794	n/a	rejected	Unlikely BOLD
