pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42
0.1316007021557033	-0.13094303442970587	-0.1172127680185252	0.09117701012805257	0.03821662638110628	-0.10206640246836395	0.00021234559868666585	0.05185201520633194	-0.0463167971710132	-0.23906082984080665	-0.07995096876560602	0.002894565773137265	-0.08383240079824941	-0.04295344822037002	-0.024316969521831	-0.13088964712777468	-0.12188402523237975	-0.06502378989955472	-0.051583708641147655	0.059842838168719395	0.17788938941020205	-0.14956581512657943	0.12917628748342677	-0.004915067145754991	-0.03984321790908518	-0.1113758746503852	0.005474660459672048	-0.06336833737577878	0.03893787283449849	0.022599631036562953	-0.07109047823742196	0.05576320006332217	0.1019846430782181	0.11567678637785064	-0.0052384748557810735	0.0497471099668584	0.0012419790290245415	0.014538108630532119	-0.045400193575099834	0.1992694438691308	-0.04566972830986821	0.05176114334731278	-0.12860357751364096
0.12695787354058985	-0.12645256539924724	-0.13088041574643805	0.06751542554060275	0.06122055069006965	-0.12563912074438086	-0.07814843138675925	0.07861498037770172	-0.0030837496731648505	-0.16671776089832788	-0.014302923881544867	0.057719102148439526	-0.052615003836020614	-0.0565329840363847	-0.12964272545790417	-0.1347231329375474	0.004857100992608958	-0.04175768504894897	-0.10356336916138902	-0.057435967294756654	0.10004374697634293	-0.07558434809910933	-0.05048813352049041	0.0943189390556361	-0.11545411403275875	-0.024581989791725965	-0.12177412362062294	-0.0684748823012016	-0.00542690648132981	-0.04349878173149177	-0.12558556376048072	-0.04801322079069532	0.04399393088706763	0.0018338185490661373	0.01404122669072158	-0.04249793537806868	-0.11867585550621121	0.009031877957772615	0.06279005560939796	0.0222556407886177	0.032841498540663414	0.04875582420704398	-0.0030262390612914927
0.13181605019812279	-0.12837563555610398	-0.10441737776375976	0.08575616803402242	0.025524449750493935	-0.05161240622324702	0.001828063868724678	-0.013800184675424161	0.06033507906085886	-0.22173233414403612	-0.04438844455285911	-0.012386865824656122	-0.11841466675264094	-0.005952072853677194	-0.07667982803755247	-0.07362453596257733	-0.141195760329419	-0.06414926538466746	0.01771259978226637	0.026643817691869867	0.16604085355082857	-0.08185138845104949	0.06389072346732903	0.011888945708430817	-0.035784841229270864	-0.1244880507300654	-0.026305164292562362	-0.11152838565113207	0.00839212199508961	0.011879223313467814	-0.10231831310162298	0.06119711585147853	0.039072327828299024	-0.014057123360351323	0.058421766447066675	-0.0015769992140146384	-0.02820652362186268	0.0317276852804532	-0.03418987135908154	0.15817560933261482	-0.027452860777499748	-0.01742765499576156	-0.07370941764119253
0.12506914316049683	-0.12376673682220357	-0.12016745017677899	0.04988859865450068	0.05398527527089164	-0.04944163086189668	0.06546702804666057	0.037147657702735606	0.006533722489195884	-0.13649368914142018	-0.01309922648895645	-0.021286923991689535	0.04434605575093818	-0.04480074598570963	-0.10295097719302104	-0.10607085129617469	-0.03860332828757136	-0.003785263431779269	-0.14248915914792018	0.0160574042937066	0.03413572280280822	-0.03226324484919175	-0.10718046042401497	-0.0017217806364641188	0.0008193760849712402	-0.033036352519377324	-0.053210270538584195	-0.10069349950375324	0.09898552924642284	-0.047559288640845396	-0.026656380865929922	0.0010143199380093439	0.043216445170064954	0.09300479246792939	0.06873015616239796	0.007787422671641175	-0.06721842542418878	0.07351473555857271	0.01611291844282084	0.015559536316647308	0.08540741842887362	-0.03602086547807503	0.06348819729373364
0.12641003843171827	-0.11440157099877823	-0.1038567330048068	0.06389876376370487	0.023041888114865745	-0.03397790801335401	0.014290330239980593	0.023113495597364503	0.08152437183354669	-0.06979242360087551	0.037076009183775044	-0.000809123846134456	-0.09306753283051385	-0.032363575065826336	-0.19584760421441472	0.012064878189679523	0.012929112438556017	-0.03420372841945024	-0.03065938338540184	-0.0574114373263239	-0.04488250157866994	-0.06846068199094563	0.004933586653414222	0.0836065320204199	-0.1469119127806952	0.007036550390292627	-0.04815002776259758	-0.01184002925091807	0.037783130795726434	0.03630484898600718	0.05602568115617571	0.0668808754923269	0.08689180584030562	-0.08998472524965505	0.0546333298739974	-0.02878372721769111	0.1692765604703516	-0.047945515624261505	-0.011907201803944735	-0.0033357247181094504	0.0655091508197088	-0.01573890883133711	0.005941165373175466
0.11589880194097102	-0.0983327740035667	-0.10732588433737555	0.012146164793052083	0.03841613364103319	-0.0032186544147002616	0.08870779413659195	0.010648687575597185	0.037607895440281945	0.028222886301289093	0.04868692870405137	0.001525713087063877	-0.08887318652756174	-0.12279574520645806	-0.01958522125868428	-0.06214848241371922	-0.016996006008126896	0.030370821917699353	-0.04062561636553885	-0.09506925616354225	-0.07847619135311112	0.11116492206596892	-0.10598597961649828	-0.010790075349569406	0.08192196575253109	0.014958275286684156	-0.03799758177020078	-0.015055397547167632	0.14240769814385607	-0.12368331613446495	0.13083640413867448	-0.01017315869926316	-0.029440204402186018	-0.08103862450849986	0.028673424313085474	-0.12558261037075885	-0.010746522211384201	0.10883588340569972	-0.01011830422628069	-0.15690925690659152	-0.0709711875301113	-0.05800312780856696	0.033986344377875746
0.11944189174300444	-0.09308593133253273	-0.08510348279432906	0.029584594706632772	0.018223114754545133	-0.011502617820517147	0.09744132301093764	-0.05819459776095091	0.09894056396958535	-0.01579672738298704	-0.005609287618621176	-0.08176652385394115	-0.1251443534282503	-0.06489981557937678	-0.027648246147373403	-0.0068671992197908704	-0.039562906098704664	0.017797285159190004	0.08393350539474445	-0.047017602983703596	-0.10427701436809866	-0.07176665682992688	0.025911381774555348	-0.07218505703553203	0.1895353016684013	0.020636745366191603	-0.008952260886257113	-0.03633050171206232	-0.00911924863291505	0.07018399248983528	0.17561481892387765	-0.03975182094215208	-0.029694939018298505	-0.10661020376070053	0.05220507578844746	0.08199700242821728	0.08546575269627885	0.003819165324576764	-0.044165502609342	-0.07517231201315382	-0.01574642792410478	-0.0843752463963016	-0.02175055699188369
0.11776532493279517	-0.09365954675624988	-0.09240025949625408	0.015682992153914194	0.02844511241549974	0.014864183956847576	0.05363841555895224	-0.07240986993611204	0.1492797640451625	-0.0137419289273778	-0.0011442495423719945	-0.06636837030588773	0.04947950829194832	-0.12792283300724372	-0.09222319473870719	-0.02224359151236982	0.02105540779147931	0.020974543238726343	0.0731304037131993	-0.04059782946693835	-0.12971447609436687	0.025386882074168178	-0.07043762015198479	0.14004465553913145	0.10676411919988696	-0.02719242631000945	0.10728345670322854	-0.026748182964884296	-0.05235159008127445	0.0014001732184584503	0.1300298580266722	-0.04267246886867226	-0.025770172329682692	0.08698042422105329	-0.0165823673874913	-0.03587778326192355	0.003342450450260571	-0.045696771681601356	-0.022090632113974266	-0.17791207756076638	-0.06901497310621482	-0.020600209056350606	0.07164708609052495
0.12061857314166248	-0.10244340223276784	-0.08780036703726651	0.033172474406463245	0.014569765447656202	0.06337652927322596	0.15282096014142385	0.010285875773023916	0.09836100432058834	-0.04259705503852895	0.02827350518929217	-0.028702350039554687	0.02933931037671464	-0.08534203217418002	-0.1638868217580059	0.027190772767882315	-0.037694670633412	0.05333825910878895	-0.030204266203460367	0.045627692102542125	-0.1125228303746315	-0.03716449022023077	0.004352570362899141	-0.07028960545126334	0.07451734521462317	0.047917678379014284	-0.09241885837963602	0.011270958674990297	0.02045159330424566	0.011074432612327177	0.040633374367792956	-0.024231642737416986	-0.030980089399948573	0.003588861457246883	-0.043942351961430905	0.008093614247127599	0.006524721791741395	-0.08256527367714536	0.054996976098672885	-0.13915052284930943	-0.040311048577260006	0.03415460046473258	0.1186483795795819
0.11809916774633535	-0.08555661498916281	-0.0790560456770148	0.021222251969797653	0.009051948714269176	0.012082528659187797	-0.0027447341834844602	0.037982053809793276	0.07658238300813626	-0.017789864288418222	0.028209706443997756	0.12511609079191086	-0.015985561699731463	-0.11781115701638696	-0.11850441293778294	-0.0034994972732038526	0.011781250735552112	0.04048650162580836	0.11679166330283897	-0.17466772087813126	-0.11046749220022459	0.055496313725213214	-0.039000659645465896	0.01242960627521953	-0.06861346674657828	0.02518603416593289	-0.020476609014874372	0.0489783906704754	-0.10149080218661102	0.11055597498663279	0.03957829577445653	0.0642165489090594	-0.1344307222184917	-0.006411317148335503	-0.12376595467667603	-0.05529322760861151	-0.030345620785852314	-0.06339113066884046	-0.04966313067065588	-0.09820698786135872	-0.1370674744586682	-0.0691425845475579	0.06237062858337102
