ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28
-1.85835608580378	0.27984907980513696	-2.3504884441765808	0.5544252931060509	0.4485312780935469	-2.4841210617571736	1.5291363528589825	0.49530866890603753	1.0604535373271815	-0.96856024526109	-0.23970230641449647	1.3981412062847618	-0.6877136626442832	-0.4232658276769766	0.16311547318325637	0.2093570541109092	-0.8704958776075485	-0.4435284984996146	-1.7224559772534012	-0.47199055375735	-0.01907809965687689	1.477349872577136	-0.05784652566285103	0.5138712718408269	0.4955208933357847	1.365671601917668	-0.2747288326592327	-0.012273255427316741	1.5907203340779827
-1.9933710423052047	1.2052296129521145	-1.5373665293317516	1.1662333407107512	-0.12057329213095799	-0.7243314991226305	1.469907151906987	0.3207661918064407	1.404225810813401	-0.8621039473034143	-0.7965117980261862	1.3478790355142785	0.9039012411224111	-0.21756375428979907	0.18034536927755151	0.017538270350981662	-1.1278086842490322	-0.4872996938261822	-0.7292800568242664	0.7924786100686496	0.7128041457192972	1.0783188794091603	-1.832555460148473	1.5963279730363866	0.9788615087941485	0.6456518648686757	-0.7341515090040772	0.13495091753973504	1.4702057728637408
-2.141997890553948	0.28340866117375885	-2.0288924541548314	0.8209612127329866	-0.4081944865937723	0.5976297498072707	1.3742326121676312	0.2475017799588566	-0.10853616105915102	-0.6098844954162383	-0.7991831070734704	1.3513401928385091	-0.29133541021409026	-0.5371142582356488	0.4281930111485034	0.11733898501588834	-1.362771369956229	-0.27491195489793335	1.1289110143124252	1.3600324570300109	0.8438626729253376	-0.47916409871560367	1.5029760536499164	0.48875316909642386	0.5766542442428555	0.9409988944365061	-1.173596334156996	-0.026590022380092504	1.6504792741125378
-2.1529325352527278	-0.3880092554376601	-1.7740240997364716	0.631207718582222	0.9245385533173166	-0.30615682353319246	0.1638410322338393	1.6470182304481582	-0.9485545328754776	-0.9213194586621546	-0.7712800882331271	1.412326588815796	0.17476030006639398	-0.043098906365140584	-0.3726337202754451	0.08094301591827849	-0.6464060389682166	0.016457109380391573	0.19782068259318925	-1.3459839995088205	-0.30956183328900255	-1.1969550443015033	-0.5377257886410916	-0.33117475043254985	1.1253443018199276	0.3520538263316016	-0.402413142671664	-0.04858325560083082	1.4570814298636643
-1.593207294734325	-0.5307722989275214	-0.4154724216503867	0.05928898792640763	0.7818339518408711	0.3662983942727077	-0.06664620401042484	1.516399750342555	0.7279597081558229	-0.5836779506533263	-0.7107718669650114	1.2985862109229067	-1.8057177891228682	-0.34895559627178796	0.4652284836362236	-0.08912551190143102	-0.31656454772976533	0.2348892992290473	-0.7170712700407657	-1.048226464478604	-0.014646933608747031	1.1058400548867662	0.06617256709695997	-0.5852598631384892	1.1839334097579848	0.3436970893573938	-0.4585625644341492	-0.24991489898987262	1.578259070131143
-0.9017194050293743	-0.7350210472456817	1.0776531296927585	0.2896361810669393	0.7061792515677285	0.028373584617925933	0.4005908302833763	1.5331090838500383	0.6343765574504805	-0.08389042648338417	-0.5865875643393775	1.242813365209068	0.675290602826458	-0.2837164403200007	-0.8426267644443157	-0.058415345026005316	-0.4041300947702877	0.22611631999453471	-1.2835463566756953	-0.04859270357799618	0.37018858276264704	1.5275366360506537	0.1094953508358577	0.2806085362428065	0.8729093219135784	1.1948824869672863	-0.42137359652259065	-0.2872554178244019	1.6781526038292507
-1.3130637453433134	0.1815848710352961	2.038166369405863	-0.0008215256975580041	0.9653275145875458	1.204151838780059	0.006044989474592212	0.9580738607525746	0.44709646833254374	0.22960757787009717	-0.5843986956772271	0.9318952057039896	-0.26987111277503184	-0.2799631131203733	0.03468553411461095	-0.38820241570040026	-0.5098364066802548	0.1725596488135089	-0.14121057730173683	1.6874052008043294	-0.8456746087682493	0.39712360829099524	-1.6460183325769202	0.06108101399772019	1.0767191126425235	-0.03510709071298147	-0.39869618305890925	-0.5295535152886182	1.7051761835271892
-1.162179360545418	0.9519293527969124	2.6155234100884357	-0.06691342271977273	0.5358409148555517	1.6661811296175115	0.11980012071768811	0.9170090121296641	1.0500513684541588	0.5761179711159226	-0.32332349859101167	0.8660658812597913	-0.18123442586803873	-0.25750335577180106	-0.6665463545337008	-0.15737841848181428	-0.4010293990600759	0.5056589761595245	0.00828665139954108	0.4255658690451751	2.097386869458375	-1.3031166181080185	0.8245180967722087	-0.05465140807507985	1.3540902299927369	-0.3155745647620194	-0.48631995292754765	-0.3099517562728884	1.691385921778407
-0.5939555028438838	1.17100676827531	2.6011038161775764	1.5311187130203696	0.08410976065897903	1.1425636192459887	-0.29585745905588007	0.6380810333578384	-1.165550433099815	1.3161761069566515	-0.4204400861555654	0.5273270328285601	-1.4978849370218132	-0.32026320067704545	0.016725187622227387	-0.42146958569532716	-0.5713532673136762	0.8168060221187153	0.26876209777184046	-1.3883747446277253	-0.32811442013749353	0.16290572805288595	-0.15329860093734454	-0.6920799934265155	1.0623610564384969	-0.609876140036235	-0.4064634076589043	-0.14106249182602645	1.9961849834358365
-0.49657943934128845	1.3378748254826398	3.5585830882639593	-0.31047253873019803	0.626579674505795	0.9826073940099429	0.13413862797750167	1.0511409399839213	0.054258588588114776	0.4021043300061789	-0.6642655215335302	0.923430976081807	0.7592549220943259	-0.38403004498056664	0.3440840355562973	-0.4489768325870184	-0.5925243432618369	0.5576291426240854	-0.6410747135874922	-0.43028873946264456	0.3230947555162716	1.3740767492090098	0.23858641490074203	0.8944535230627697	1.24201155777202	0.03694378456814671	-0.40843255949359675	-0.7940424433725438	1.6916993695168532
