Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	45.65130631467975	23.990566870422644	6.4264271780949604	0.05744777583833877	3807	346	0.20037453183520598	0.0	0.0	0.0	1	280.32503692560726	1.1102230246251565e-16	0.9782563497339536	n/a	rejected	External regressors
ICA_01	58.73202643209848	22.027257003626264	1.858379186865185	0.02035774446325274	6508	0	0.5141251755891993	0.0	18.133253073928703	1.240041076454492e-71	1	5.78360502803682	6.094014182167484e-13	0.48139044976043344	5.00480943068824	accepted	Likely BOLD
ICA_02	29.113790220393273	23.506627708567088	0.9071266470590745	0.015150553966303769	0	0	0.0	0.0	0.0	0.0	-1	33.03654259277536	1.1102230246251565e-16	0.8413242735135926	n/a	rejected	External regressors
ICA_03	42.70059445868256	28.876240320656247	2.6775518753660617	0.02265129417272903	1184	733	0.4144765187419216	0.09276177090653549	-9.564848373215314	1.6788031718560675e-21	1	3.05887774640765	8.46294683631843e-06	0.32927814737447014	n/a	rejected	Unlikely BOLD
ICA_04	68.20098737470921	29.271137913321503	6.006880384833688	0.05544246331073585	9260	525	0.373888858591918	0.0	0.0	0.0	1	15.576154443504882	1.1102230246251565e-16	0.7142756436516654	n/a	rejected	External regressors,Likely BOLD
ICA_05	43.32291855663416	25.353565105712846	1.628737959460171	0.02183976445729279	2033	225	0.22743498215196328	0.0	0.0	0.0	1	50.474662485259714	1.1102230246251565e-16	0.8901204162950058	n/a	rejected	External regressors
ICA_06	28.608213276853945	20.14381255991764	0.968293571876543	0.014268389454013184	109	254	0.0	0.0	0.0	0.0	1	53.539113702965665	1.1102230246251565e-16	0.8957540332197556	n/a	rejected	External regressors,Unlikely BOLD
ICA_07	32.94814653017176	26.556646960686894	1.8518808987887023	0.017434436264476445	1332	254	0.0	0.0	0.0	0.0	1	2.3784447148572543	0.0005472887911980306	0.2762673491306966	n/a	rejected	Unlikely BOLD
ICA_08	38.47383217500947	21.140876101349072	1.007682434320626	0.014110984886360232	2519	113	0.5045741004269161	0.0	20.56586435518192	1.2678473328512668e-86	1	3.3491587702307104	1.389757675496206e-06	0.3496016640084486	5.880775462737731	accepted	Likely BOLD
ICA_09	38.00643228320363	20.301740995524217	0.7743853619664811	0.011962716300410453	1776	165	0.38622247317899494	0.0	22.19490558295771	3.052607255393375e-100	1	1.5321314311280514	0.05837927477483151	0.1973658427252878	3.008702400848706	accepted	Likely BOLD
ICA_10	24.340241765585073	21.80603030112994	1.4224530781733327	0.016906641976943984	103	0	0.0	0.0	-4.395957185664243	1.2412628338639077e-05	-1	7.500440032352332	1.1102230246251565e-16	0.5462330293440762	n/a	rejected	External regressors,Unlikely BOLD
ICA_11	32.79854550596011	51.448441621682846	2.260420433856137	0.024945040102626572	634	1807	0.0	0.42758238715037383	1.2689003001550705	0.2075030936927122	1	1.1791856032218548	0.26346777951469336	0.15913532938320651	n/a	rejected	Unlikely BOLD
ICA_12	23.789295535920214	18.62696059109513	0.9270191823947844	0.01678912179085565	0	0	0.0	0.0	-7.103758379294729	2.0084166102990433e-12	1	11.563339962172385	1.1102230246251565e-16	0.6498409016597028	n/a	rejected	External regressors
ICA_13	65.16810950351413	26.782470226310625	3.3919575495428402	0.034441756564766994	9004	662	0.4831887509213585	0.0	12.243172774118058	3.978018548819605e-34	1	3.098281903264798	6.624445427094727e-06	0.33211115029284355	6.626824910415429	accepted	Likely BOLD
ICA_14	63.19117412882166	23.910505321271973	3.0386051997837416	0.032207282793081854	12204	471	0.5121692222741366	0.0	14.5468701701116	1.4609466732949763e-46	1	4.010053445870575	2.3066304200014542e-08	0.3915753228515372	6.097879817320139	accepted	Likely BOLD
ICA_15	69.04365107964566	36.679463971874384	48.095653762820575	0.4128993654573735	21745	4377	0.37987492094722786	0.17867502030397958	-3.11572948232775	0.002215435002010251	-1	230.7509281686536	1.1102230246251565e-16	0.973707804023922	n/a	rejected	External regressors,Unlikely BOLD
ICA_16	68.75787841926682	30.609810651019934	4.950608499883062	0.05170179232230492	8338	249	0.3065446339017051	0.0	-5.19724001038101	4.822586344629435e-07	1	26.283848077915163	1.1102230246251565e-16	0.8083702117230505	n/a	rejected	External regressors,Unlikely BOLD
ICA_17	31.919501904929714	46.05203930154321	2.111120346729108	0.02189513375067931	568	2026	0.0	0.44917376064096143	4.867476202508247	1.4069443510231764e-06	1	1.1326870097843826	0.3107025487823556	0.153825455435751	n/a	rejected	Unlikely BOLD
ICA_18	23.827193394138323	18.7361468365882	1.075236848081813	0.015183773777939124	0	0	0.0	0.0	-13.189569087064518	4.210260283369375e-38	1	14.126857564022094	1.1102230246251565e-16	0.6939344014124758	n/a	rejected	External regressors
ICA_19	26.667084173808536	26.298129495067304	0.9973742742243555	0.013719621124105434	0	203	0.0	0.0	0.0	0.0	1	0.921308452144065	0.5786010219097579	0.12881689671032537	n/a	rejected	Unlikely BOLD
ICA_20	24.484203623400536	19.002452621863174	0.5993127663165848	0.009617005233751943	0	0	0.0	0.0	0.0	0.0	1	2.218310313367615	0.0014132527944997753	0.2625505301233658	n/a	rejected	Unlikely BOLD
ICA_21	23.069518681297335	25.93763537024614	0.6733568132850332	0.010171670744428951	0	431	0.0	0.0	0.0	0.0	1	1.4727554645119731	0.07727132652511703	0.1911794305552249	n/a	rejected	Unlikely BOLD
ICA_22	33.861305512501886	21.688856185910552	0.9259927757126964	0.01252262555296367	343	104	0.0	0.0	10.407113756148112	9.02200248757728e-24	-1	1.8314565569821142	0.012599059597200646	0.22716512848903114	3.4796134072360596	accepted	Likely BOLD
ICA_23	29.668054436360677	26.018275672846862	1.2051505906982263	0.014948635954141733	0	395	0.0	0.0	3.9516767068519307	0.00013534366422967626	1	1.1443877337805601	0.2983337031068096	0.15516791564997123	n/a	rejected	Unlikely BOLD
ICA_24	29.666972436734948	22.897966111414682	1.3221834407064514	0.019068450551099625	0	0	0.0	0.0	0.0	0.0	1	60.521370401056515	1.1102230246251565e-16	0.9066581346285632	n/a	rejected	External regressors
ICA_25	23.613757663173246	20.183401731127848	0.6392316397582326	0.010649330128791979	0	100	0.0	0.0	0.0	0.0	-1	7.065831912820945	5.551115123125783e-16	0.5314013586266844	n/a	rejected	External regressors
ICA_26	21.01925850984641	43.32837997347266	0.8341184740589723	0.010190215425487892	0	950	0.0	0.7741251325556734	0.0	0.0	-1	0.8735453119737329	0.6447490269783607	0.12295983049709658	n/a	rejected	Unlikely BOLD
ICA_27	21.310689671194613	41.87639793347439	0.7195494272445293	0.010354833889642335	0	1723	0.0	0.5963613937711995	0.0	0.0	1	1.0640548871026059	0.389442962676281	0.14586436491261545	n/a	rejected	Unlikely BOLD
ICA_28	23.349641960010885	23.24115353460309	0.7033093980980362	0.011121579745101237	0	310	0.0	0.0	0.0	0.0	-1	4.015067647629824	2.2365061691509425e-08	0.3918730793084021	n/a	rejected	Unlikely BOLD
