pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35
-0.13477147952748877	0.14000062193687995	-0.11226998704841686	0.050481074702007994	-0.00022640144876678013	-0.0052271462164574425	-0.0058222235040726825	-0.11971625917603138	0.015398590537632453	-0.2213966123116889	0.08651746113974858	-0.08454091145208628	0.021699403326014367	-0.029080479703452834	-0.0835786830743966	-0.1601471712598675	0.14771046250423953	-0.14678092652161873	0.06802022896509759	0.03372660283294112	0.04299325674583553	0.04295408227890494	-0.1874779525983015	-0.22845342562736976	0.03150906027623655	0.1274155469873654	0.010166905049878137	-0.06856251440102835	0.08200231242235904	-0.18090661396824442	0.04349232650484633	0.003993188322919981	0.1177818653318879	-0.013233747451391071	-0.017066973769682626	-0.028082280906481676
-0.13361774910722435	0.15611593951073036	-0.12369495065552143	0.03584167211468885	-0.01935860975761727	-0.06897533367880641	0.08226865668847197	-0.01643985561059067	0.035620327857294846	-0.23801542641245219	-0.0010204679765618754	-0.07510448267801573	-0.02423604229231432	0.0024592410547637274	-0.03234134909710032	-0.13881335268875794	0.11125209195500506	-0.14899774848170363	0.08900207150608025	0.013763614562908102	0.10711325090359547	-0.14731556322276101	-0.04298625916877002	-0.03705285839157807	0.04989190561783746	0.07094126856370472	0.009097649101482577	0.038763865318635154	-0.0008802987843498974	-0.09605050179428529	0.039377832956783425	0.026617966737399718	0.042496478133475846	0.07125703930064994	-0.0774708845883451	0.010991214051734468
-0.13169606437956208	0.1530943518707939	-0.13654618271502822	0.01652258926555719	-0.11300761774641561	-0.08535980764739405	0.013177740499365717	-0.004199811105910556	0.02779529591375035	-0.18742423779824247	-0.0800449412988078	-0.06989165579994076	-0.07999995058345137	0.014351680885864427	0.019640149029922647	-0.12194146074028445	0.07337345347143812	-0.1538315847163159	-0.07866342827527006	-0.018484095669404274	0.00988380892658776	-0.10222364749019139	0.04260227274972905	-0.05341203165191782	0.09999097449531942	-0.033200245513018145	0.040879277711036804	0.2012491303287153	-0.043547215586444914	-0.0023772645386585176	0.0014149782491043907	0.01506985235890409	-0.08753523553560441	0.10445414220934993	0.0021065723124190834	0.06399224495175201
-0.1272288054640613	0.15676184605117016	-0.07965096154547219	0.071997242711517	-0.1008482982534336	-0.08017009680068457	-0.04640893039796372	0.015318449553021474	0.05272730386997208	-0.025146953189874977	0.014949867097716008	-0.13648998749886238	-0.08193516499023101	-0.015244117986413602	0.04653120512729046	-0.09257476057125599	0.02077942019063117	-0.22774757755578784	-0.09038892229514453	0.06411183133457665	0.018825297568797018	-0.04399676102790996	-0.0282377380070788	-0.0013522748527205752	0.03194616067625285	0.030260464186116318	0.021017127234543576	0.22486189863415396	0.0006324426739827199	0.09924255283154504	0.11075104926175629	0.0068732023896964705	-0.03603483038471053	0.004599174345828277	0.030319179368770224	0.054782525346419676
-0.13458013629252968	0.12643671587592675	-0.1271812612848805	0.10005974601259532	-0.018667230131675174	0.006880802241447678	-0.03991114829731975	0.07227802977671102	0.10894107721115014	-0.06712753207588665	-0.03491502063462018	-0.06771407242239431	-0.12445133560955077	-0.03531796676604888	0.03005140175383987	0.01799587986871079	-0.07287635652479474	-0.13784871504035495	-0.10624815029691885	0.016774645385693128	-0.1607324475243924	0.051273268696505	-0.0753945618897724	-0.0033259398520217587	-0.013216703260024554	-0.027424797283764776	0.021905413084743895	0.18245741487967404	-0.005461073050656538	-0.030131735648889404	-0.05822426185179025	0.06446886919027031	-0.15506331496248368	0.020153817210199883	0.0838879691289385	0.01670623203105363
-0.12442525423504634	0.10966687846421397	-0.08446006393847744	0.07612911778651486	-0.082670653130501	0.03323790587393641	-0.11100885835030841	0.08070560508245173	0.029148222937953175	0.044742633859952696	-0.004238562033528195	-0.10777001302845499	-0.1141707423339484	-0.07423842303326793	-0.004457550325367612	0.004948431110993551	-0.04279512093264509	-0.029670188356165278	0.062341648772238994	0.0545035052212361	-0.13680333258439453	0.03453781694054653	-0.10520148185218109	0.04003211400001283	0.012748412893749998	-0.08838485981214683	-0.007676039482642656	0.13153217581829135	0.02097611152959339	0.09374642933175298	0.007554212162499307	0.014192892868371249	0.025077689815519097	0.045210057959927	-0.16926443553858148	-0.08011609757813506
-0.1210583500635468	0.09016949073683908	-0.05466792140232635	0.07968327420184129	-0.029688424002114064	0.15619859774386508	-0.06105445796930414	0.03495204988100775	0.049248173732662034	0.04614096977778176	-0.02103467227025191	-0.0516117334950901	-0.04210736489683793	-0.09856919383309923	0.007329313461275494	0.03231815571208882	0.002599926224450655	-0.04793756148858083	0.04519262028771594	-0.06319496727037804	-0.03175594772646674	-0.13375354787300447	-0.05501914574055998	-0.0012401291844715001	-0.11430514997948285	-0.04476630205107376	-0.04267483338815604	0.01754270801537654	0.004584800299837488	-0.06087458021263318	-0.025096962853146585	0.08372765316387602	0.06197822525584819	-0.08191890489324948	-0.0030317160097193194	0.0748822451454733
-0.1201215259223497	0.07167385706463293	-0.06810790469205946	0.060257917997454835	-0.06454007563318852	0.14717807306172984	-0.04212840712437464	-0.04398783098872157	0.037279789658631976	0.0015974289816367837	-0.05262047855196489	-0.006119564129670116	-0.030854209001150993	-0.10370656702010206	0.03499009289399043	0.05796603802829932	-0.0297089742123222	0.06005015173629426	-0.07826393121797298	-0.019804501042913068	-0.13800520313349957	-0.0492757298065422	0.004161255573995271	0.0995952957221171	0.00501417613333054	0.017503793775190596	-0.09157044740281205	-0.04739921618148242	-0.09860950273912761	-0.13717034634145753	-0.07613025099211905	0.05843995765266777	0.05970151729241599	-0.11273326458051193	-0.023246154745356445	-0.06693935790091195
-0.11432327412231709	0.06489066598434168	-0.04021403467717517	0.10324315279979979	-0.026464813437101962	0.12525300263339847	-0.05303575502760689	-0.11535494514098033	0.07968773741847773	0.10630242745992607	0.086074373405359	-0.06152673945964107	-0.0003682955665386123	-0.1306781020171115	-0.006488176400312989	0.020651011170123523	0.00985716154930287	0.006456005395995125	-0.04867910901209019	-0.0037171571792326934	-0.09644131375102888	0.03530949422103289	-0.009984238613842789	0.13494013127568072	0.07501533157941076	0.005951773842039501	-0.0009163690902180745	-0.01622834148843831	-0.11135373679457389	0.01943063548120691	-0.11538035825923205	-0.07217349085859047	0.0608799923709461	-0.09913345807988273	0.051082790578741155	-0.018289339661207535
-0.11154160583859865	0.06859352622069644	-0.06719153257756484	0.08500742350489426	0.07412905106171871	-0.01327688214575043	0.020184869595391286	-0.018751401982089966	0.1367903879165551	-0.0358225696606333	0.03267603486951638	0.06785669031070748	0.005939317483858897	-0.17672139195277017	0.012957015089921586	0.04995125574499232	0.02363189140926031	0.025280278159950653	0.12579408891452942	0.02138225312002966	-0.09766835304989337	-0.07554048693429541	0.03731784160030625	0.11913157538784629	0.0409680902266705	-0.009587931828106466	0.03460727418961597	0.02846086142771133	-0.08920655269698134	0.014552817517365368	0.052898148119680403	0.08513101780961575	-0.00874688898557277	-0.17589797503018262	-0.0181480268303577	-0.06979848753219196
-0.11212765481442499	0.054655881698028326	-0.12267699697728622	0.015712080572258154	0.007172465890494646	0.0720447770347454	-0.03247572752236494	0.10481567446481811	0.06075093313152055	-0.07096761257111664	-0.026722115390757528	0.059566658468030664	-0.1003741746969422	-0.03852379883388035	-0.042190023520036035	0.0004578387871701506	-0.01363269762473139	0.1068574017920613	0.09215092325795379	-0.038136679416005695	-0.06082471851028785	0.07913278184900693	0.080540741434517	0.06067939610584047	0.048222560123097946	-0.08972509094472157	-0.043800300958070304	0.015606466911109094	-0.04255034333340761	0.029876784161129384	-0.0665467644597681	-0.13273004336882893	-0.007271630200493873	-0.11979441876592546	-0.003363517548778669	-0.004592174456683121
-0.10569647509822179	0.05194788924518829	-0.07330943477020832	0.004525812228505389	-0.09024503631123136	0.13675444767181744	-0.044270892446196586	-0.031119889913719	-0.004192301071383055	0.0553622187168626	0.0003538081623504219	-0.0510432610130066	-0.0907345652440133	-0.05264346927134014	-0.023445565735822377	0.0020742456625568173	0.028107050565770786	0.0819271116573674	0.009437972731842773	-0.009461241297739042	0.011658274688540039	-0.06245248020818211	0.0780591129519618	0.042068802435442004	0.009381523405305826	0.07316595957827218	-0.016741074149719322	-0.1269827340997013	0.02616672504729367	0.11440935552109952	0.011766323654611312	0.016290291514845057	-0.01198738743054105	0.015457747876847994	-0.019055205974950466	0.031044917589319966
-0.10312979950651144	0.026242133167783063	-0.0558827755798075	0.04474445409947065	-0.0360591759946014	0.07791441496025858	0.005799794035564576	-0.11678165869457885	0.08826712378266648	0.09300223580748954	0.021309104552360736	-0.030759289933623035	-0.048216640032714295	-0.07254800183588733	-0.039912223764415666	0.05731602718566018	0.01556225641066411	0.11615264138408052	0.10388898138527214	0.04155468119183944	-0.017821851935321972	0.07726255038922082	-0.014895417185292265	-0.0812900092145638	-0.0625896797837765	0.029579125523717067	-0.03747750214690674	-0.10719598146582433	-0.05937833656080321	0.12886542720937236	-0.04211558304956828	0.011990774463644233	-0.06277868034268647	0.04515953089822373	0.05290075650262847	0.16196279476995867
-0.10905393617067423	0.033639512649803784	-0.08816508997366135	0.04439752049724862	-0.014830676984715518	-0.018651014229663226	0.0178324602559463	-0.07856811032864185	0.1051177702383054	-0.003334646201232555	-0.011346774485333333	0.07276516097037944	-0.06451280208823129	-0.0626782107514072	-0.011908775575600383	0.07120466921763785	0.05785810432864816	0.166550098833277	0.012699151828239705	-0.11510340225231414	-0.12214455331362217	0.004504074932328017	0.01979368094184447	-0.04590458904715295	-0.07913821732530724	-0.07550602483882257	-0.06984161466172639	-0.12479571320822055	0.09260082787879072	0.06695675393737979	0.13100593311908534	0.01398448197703556	0.03840883282254534	0.011481628498251968	0.005388748300559132	0.02298713445224436
-0.10304041275051642	0.029257563284473397	-0.046592384375814894	0.038810292250994236	-0.013075019424293455	-0.07689906635817492	-0.031269858928958366	0.0004475997154250039	0.04645727277117526	0.02355630933046316	0.07226745979973428	-0.02821375894234747	-0.062280309383870275	0.016188604933643602	0.004723694615217489	0.026723468159491955	0.0692544177595262	0.1702512705250204	-0.040215335463109556	-0.057285934726843686	0.0665063739435728	0.05894336420498303	0.06490844822419789	0.01821868395261861	-0.06500045666052352	0.10525492130825809	-0.08533764545144651	-0.07580156551671266	0.005726377079783107	0.24479619847088602	0.14849725408597025	0.07709932569744232	0.025494296168634203	-0.1451111231845912	0.027192216100735456	0.1250993681868436
-0.09961480782419996	0.023118351164579727	-0.0447694603189671	0.031190186814551477	0.04431949329916385	0.04984027733465814	-0.08968755231735709	0.08087578492931438	0.022867973537896456	0.029363425738425666	0.03452884929071434	0.004827809192528287	-0.07464781222237411	0.0052789249996025855	-0.04921679144014157	-0.01603149014591329	0.08475342085361023	0.1542955675150236	0.03349549027473465	-0.09751659761263658	0.06623644961380958	0.19945532512300002	0.049314515558197894	-0.03179058986712471	-0.0617229038836078	-0.051673766988457784	-0.05081475935368308	-0.04304676349021859	0.0014654101945564615	0.0849048986918983	-0.0045740123480003236	-0.036688057535719534	0.0011367622821895108	0.027991206056966266	-0.04289886975278865	-0.007291182979105352
-0.10251655246533507	0.011063711170381999	-0.08762464186084118	-0.011959652018543281	0.05746061412953091	0.14086305481761732	-0.027513051940929997	-0.051192194391762355	0.03327156825261371	-0.03245870808729333	-0.021398330875192495	-0.006434571348555566	-0.04305956876212064	0.04701375992821155	-0.031928466223263494	-0.012221255658156238	0.08877698679122172	0.18753515307374694	-0.1652667158659266	-0.08413976916076063	0.12057745425595133	0.12019871723094899	0.062377693429927106	0.040693697275475615	-0.0834899693746367	0.08948856260200169	0.04043599953256542	0.012204361563771637	0.09371709433497018	0.06007431720781803	0.015090592854274928	0.05906583110126501	0.03690868979061432	0.03592626384278681	0.09802384585443183	-0.13127193256648817
