pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38
-0.07778034256148693	-0.05841372964123723	-0.13116437394420188	-0.12662254046393684	0.0668944113795233	-0.059425332475763426	-0.023632198204504774	-0.008514944070440634	0.0785783839872943	-0.1005782603720473	0.0360747485441272	-0.032618592674127825	0.06847544622936906	-0.0835846431237101	-0.06597635691828177	0.08855102953811902	0.09601251336657483	0.017407903129894958	0.026594780457639747	-0.12375688691833726	0.058446994213044494	0.10389912363526231	0.004193099791163332	-0.0406746206217479	-0.04683923202196018	-0.018402896960589676	0.21592549691329924	0.12689872298128949	-0.02099891082985364	-0.04512323914098949	-0.013592064250535755	-0.0668901787997111	-0.11426586055794345	0.06309178964004275	0.01114395758740182	0.0508636575541469	0.11708238763076805	-0.007395530897430392	0.05100791644576028
-0.08131624189087272	-0.046971217607653326	-0.13222043893825008	-0.0993994262958682	0.08358393714017665	0.011381728183707307	-0.009109561676513573	-0.007663384482740879	0.07865230758774233	-0.13984292357762848	-0.02814118111477954	-0.016198830617732755	0.01934466995314773	-0.1410317796642123	0.04450110463657904	0.010458463740147802	0.07529230508725507	0.010781867831659976	0.06855384600228451	-0.11540302151721206	0.015492537916523885	0.0696647167958735	0.043391245720795175	-0.023500380013378543	-0.0033067288555857473	-0.0032614185314765723	0.1830549404699584	0.07804944151840439	-0.022314313689486186	-0.025522252390565905	-0.04913295573700114	0.0017741479882015312	-0.036860339487537454	0.039987828257267446	0.04534777571824489	-0.05863719308105526	0.11960909002150413	0.035287103282089956	-0.012993658431905414
-0.07845315341198322	-0.056387103100080965	-0.13459064076720578	-0.09151359537619291	0.08524038625215835	0.0015839031480938404	0.0014331216011680137	0.017527580370593134	0.055077342439712074	-0.0979507774002932	0.017061349352481	-0.08428894576718912	0.060267957433061764	-0.0758828218850733	-0.030985799111190954	0.029461879343302994	0.06558579636499821	0.015381636424940892	0.06914627861292977	-0.0738065819120699	0.04262332685692401	0.09796743482367248	-0.01449595347042382	-0.03468476853652892	-0.018832978596112097	-0.016373194209744927	0.11637285749681929	0.0585909733045915	-0.03609756056280848	0.025910461814067018	-0.09364308401668923	-0.014078212575800293	-0.048523968667676234	0.005287783010311351	-0.061546774353640865	0.032381991438671376	0.05468514562709029	-0.011349583896007051	-0.01692866724891542
-0.08510864565444343	-0.03740471976120774	-0.12878350878221778	-0.08683814019259084	0.08011676471447282	0.011987523709763498	0.001383809670590333	0.05292078103812288	0.05063613005307524	-0.13393979173195528	-0.018287010286368782	-0.0527559725593435	0.012523817627441647	-0.09541112668835469	-0.014356043922803291	0.003194096747224831	0.05927893803746084	0.00022308982483323567	0.04975739125709343	-0.07245478987063021	0.01696445126041861	0.08467546325812883	-0.02732470338325617	-0.02535791441864406	0.025971772902233535	-0.06592961577316195	0.14232341068882198	0.06375455833730795	-0.029665412941024087	0.0330980243224195	-0.020443858744018308	0.026180501536677215	0.02672054181433018	-0.014842296865777902	0.043675309504094956	-0.034171264115231095	0.03641880062335752	0.0515327947134018	-0.015186653747454
-0.08555629620207938	-0.03253518880991069	-0.12691516831065536	-0.08786591175684422	0.07396338416159118	0.00945519140424897	0.08067605176999512	0.04378810007061714	-0.08422362139581971	-0.06193105925488093	0.031769426363391466	-0.06932540681724816	-0.046194816429270785	-0.139821000167553	-0.03855486234937995	-0.01344694626197998	0.06990124497988358	0.08043082617839009	0.049398206869508965	-0.018550858221454275	-0.02186642502420323	0.05363731494159177	-0.08371868306667572	0.045884606459581236	0.05432108315839201	-0.06500787496000501	0.060170488799519334	0.08466730836045082	0.04302659989854024	-0.022866401514004625	-0.06365392564224018	-0.014660768379014963	0.008908646359597885	0.026973256376368472	-0.0754052313053151	0.005870836416768183	0.0355202054793463	0.03490526219410648	0.05191506491994384
-0.08410415570446869	-0.020113332025035957	-0.11572429424110159	-0.0849522918023912	0.08003596294904802	0.0029316003937433777	0.058650200524128226	-0.1392979409602011	-0.0636223574493277	-0.04794421988907004	0.0496686248493938	-0.07557935597403695	-0.06378744442437748	-0.11228783309261259	-0.062364158396850014	0.011401162423342437	0.052367701457906056	0.10262825401339092	0.05515226543796624	0.004137490144583741	0.04497112502497796	0.07309676983101537	-0.1400607662849562	0.04480565817350838	-0.0050967026931040375	-0.05020626164126414	0.0027168833789478763	0.004955051359261872	-0.07728709741189835	0.031816066493117856	0.05000135250369454	0.04570075781873328	0.026163047507685305	-0.0766814098128642	-0.018853075526581893	-0.0430835607561934	-0.05550825070850018	0.010974560742426346	-0.018864453903709204
-0.08314468281879525	-0.025801506137276914	-0.10946803607369288	-0.046008209883154905	0.11556756636536752	0.09297617547578169	-0.00041276267751848283	-0.13528954030375906	0.011155965279663976	-0.04760767869975263	-0.025190162310693827	-0.030901937853924782	-0.07021705518858956	-0.05358983991580464	-0.031157202425920707	-0.013727437393373728	0.08706759268616254	0.11970036496145514	0.10149581182562262	0.06056282505972553	0.0258227710004456	0.003307519553225044	-0.08160543145112134	-0.03961716023565715	0.05515494415990411	-0.10797124829002215	-0.030591283633502553	-0.06517931622526846	-0.006249323420561588	0.021517140902019838	-0.048472668980732804	-0.0028263386567937213	0.05459114098730258	-0.13065617047012282	-0.07770449092233982	0.02619185796205282	-0.05771817841069883	0.051595287125279776	-0.026500937057819952
-0.07958461070245651	-0.03062900993010883	-0.10291144995146835	-0.03736327132141626	0.1246775753546353	0.0887810001154144	-0.015236843382026612	-0.04705644485819292	0.034803997946337595	-0.06832399109885554	0.025220436969334223	-0.07202326168450457	-0.019698364036578292	0.04269619141562214	-0.08209540012986968	-0.021881444973275377	0.06580386424069525	0.063910126181618	0.11431819031309572	0.03627842586814002	0.007939508866473747	0.04692147058229557	-0.05148005599419535	-0.07816032868855276	0.05874812147615943	-0.04884970731147985	-0.04889563816835588	-0.030009789521468055	0.005636326352227578	0.031495925773208644	-0.06218810719319392	-0.08464917993733373	-0.10719605276113339	0.00377636602098266	-0.08757315447720883	0.02469874128895413	-0.06669597787642637	0.02818614625051734	0.02562004370625119
-0.0811469891023758	-0.014883319334595005	-0.0949767620643282	-0.020266397047023058	0.12601303140295517	0.1110651759101835	0.011352319534707528	0.07871222010090365	0.02206013668733625	-0.07710560540264508	-0.04344883456850078	-0.08875781809591068	-0.015718511735497744	-0.0212092592154403	-0.022640042542532712	-0.05957202348291285	0.011556091665573143	0.03873046592302708	0.06215608150027604	0.014207105800468744	0.009065955714664745	0.04911966496180886	-0.06957531953219814	-0.03820345506136945	0.07346318611997832	-0.0394991347826656	-0.005686860072794814	-0.10116020598408218	-0.0008008687156066795	0.10575743719057322	0.029765144704998317	0.07561301120362182	0.05702251132204253	-0.010400070465466423	-0.02595089037720595	-0.10682819826628832	-0.06920414826992163	0.10564752263884049	-0.0056865989961069445
-0.08232879729889062	-0.0137014217981107	-0.08850831566550114	-0.03282352763016109	0.101434362042998	0.03975417249762003	0.0758033828420902	0.061682086733291216	-0.08711373848948234	-0.030710805842684152	0.11653492951126736	-0.0948648328790863	-0.01175309278929014	-0.04703889469153849	-0.043637292274514905	0.00012652895463029917	0.015065456030959521	0.020836061530517265	0.025845727452415833	0.020085754489122934	0.006951231321531547	0.02886765763112567	-0.08476347662578497	-0.03297181304800534	0.09346913440370097	-0.039148170991617895	-0.02989654029366523	-0.04010954874430063	0.06625839825632882	0.046091030314698654	-0.03249827693377488	-0.03167617370503856	-0.01691170436443333	0.0453221538063411	-0.09103858164575668	-0.10324724365127724	-0.15030334720352015	0.041915176707866264	0.061534950190778655
-0.08136294690993248	-0.0035045574841050084	-0.08908316098554823	-0.04275038770336149	0.10582419034096097	0.059015349925771676	-0.0013078413505636377	-0.0853789183444579	0.0591149909482761	-0.03510921406234485	0.06437952485212434	-0.0719203685645936	-0.05756875294373037	-0.010156998210203438	-0.020776368295781833	0.009701128614696242	0.04601254186613227	0.032842534999839836	0.0025486063317228316	0.026819428331247258	-0.002920864959613953	-0.05503219392432699	-0.07577836366385386	0.04122780109922926	0.020483473583086505	-0.04219273962425902	-0.037184771823100704	-0.013518058064226485	0.004660777055775306	-0.03562599969565966	0.0249624953819074	-0.031843675875424304	0.11574693382329557	0.057756501390460485	-0.06207278406735992	0.016492209643646352	-0.07019337100373718	0.06537774610148975	0.04909396662127153
