Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	74.40824946275939	23.422236721142696	1.1091062132390135	0.00938290600112428	8615	367	0.6366362834460453	0.0	26.870667683858915	4.462195798801553e-151	1	1.4647753864306108	0.08018102482912304	0.19034070482247356	7.971044456877041	accepted	Likely BOLD
ICA_01	76.31821177843945	39.31895949087984	37.836680918074805	0.4597256628667959	19619	3098	0.4104409063074097	0.0	0.0	0.0	1	60.86182804336825	1.1102230246251565e-16	0.9071317927175994	n/a	rejected	External regressors
ICA_02	33.83339721464702	20.11807681966469	0.4301756055140916	0.004777955545467455	705	0	0.0	0.0	0.0	0.0	1	2.059413451658839	0.003544843322513813	0.24841593129473327	n/a	rejected	Unlikely BOLD
ICA_03	59.60087377281657	44.78744524408936	2.057953286986036	0.018731573891523898	9407	8353	0.3341401632423304	0.32143957601528317	-7.139875047089334	7.479612031582138e-11	-1	223.158465556209	1.1102230246251565e-16	0.9728375691363397	n/a	rejected	External regressors,Unlikely BOLD
ICA_04	35.946681434651936	31.909152470576142	0.6171205257686054	0.006940752685591053	384	422	0.0	0.0	-3.794935722588475	0.00026671588608204926	-1	1.2608688832369348	0.19304172692551314	0.16830349571739833	n/a	rejected	Unlikely BOLD
ICA_05	31.17898646075884	44.257179108558866	0.6522585158338297	0.0068862287050706905	310	1405	0.0	0.3344456803856136	6.065533193238657	2.2410823880196216e-09	1	0.8277264568642595	0.7067312709098417	0.11726669441966786	n/a	rejected	Unlikely BOLD
ICA_06	79.42281461180973	33.870899262499044	25.221099143569404	0.20728462971797912	23250	1670	0.43366531684360293	0.026936026936026935	0.0	0.0	1	759.9647773291007	1.1102230246251565e-16	0.9918679124947349	n/a	rejected	External regressors
ICA_07	28.04656874088742	19.020326915479504	0.7893327513552697	0.011727168443389667	130	130	0.0	0.0	-8.284444315751646	2.0843046025534992e-16	1	27.77622290545096	1.1102230246251565e-16	0.8167797608853222	n/a	rejected	External regressors,Unlikely BOLD
ICA_08	51.3314496424037	21.885386007145005	0.5919019102517533	0.00630546769752824	5113	175	0.5371080310626167	0.0	22.114840515725867	4.4271247613574227e-97	1	5.37045828877285	6.576850175576965e-12	0.4629215554756081	4.73804876245908	accepted	Likely BOLD
ICA_09	81.88415672279231	32.40006364467958	9.810559352804866	0.084941587982369	16761	1378	0.4226073850791259	0.0	-6.338478814734667	8.467698681611917e-09	-1	331.8687257806789	1.1102230246251565e-16	0.9815711962818571	n/a	rejected	External regressors,Unlikely BOLD
ICA_10	67.28302353923324	22.724028537966273	2.532433581028219	0.022748617407557035	11155	0	0.42722168971655483	0.0	0.0	0.0	-1	114.15849814924091	1.1102230246251565e-16	0.9482448114656123	n/a	rejected	External regressors
ICA_11	55.09408647361552	23.526968850324966	0.8771734371009946	0.008352969201970805	7270	364	0.5537709497206704	0.0	19.848591967735892	6.199535018683923e-81	1	3.882272165633008	5.07333890453765e-08	0.38388769643661735	9.449980292385607	accepted	Likely BOLD
ICA_12	36.59385557329624	22.865599971658597	0.6099972789914485	0.0068249478951774864	303	0	0.0	0.0	0.0	0.0	-1	27.560279453136285	1.1102230246251565e-16	0.8156088824275847	n/a	rejected	External regressors
ICA_13	25.25960830703757	54.866706337525045	0.5117167227517018	0.005697861652914347	0	1905	0.0	0.579044602797572	0.0	0.0	1	0.8422829556324632	0.6873084432815182	0.11908337920251677	n/a	rejected	Unlikely BOLD
ICA_14	76.49634426104542	31.199762504632172	2.756359006818794	0.020390894982241888	9215	358	0.4598500488970988	0.0	0.0	0.0	1	10.64510887086947	1.1102230246251565e-16	0.6307884429335737	n/a	rejected	External regressors
ICA_15	61.68354479898562	22.78729400416271	1.20262630223845	0.010369533867286748	11314	846	0.5547340592373526	0.0745721271393643	22.85672175875641	2.5220841530101224e-104	1	3.2074378886279518	3.358873404524232e-06	0.33983550562649767	9.413043078897632	accepted	Likely BOLD
