Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	29.624443342430073	20.776660108473887	7.291188897083694	0.04930858422300664	877	284	0.16627906976744186	0.12296564195298372	-10.12497116083415	6.72189884306129e-24	1	8.17679213761238	1.1102230246251565e-16	0.5675347776450854	n/a	rejected	External regressors,Unlikely BOLD
ICA_01	35.762085080869944	28.47372604644938	1.8391624008293705	0.025999591309711224	141	0	0.0	0.0	0.0	0.0	1	5.795557173616004	5.693223670277803e-13	0.48190586042157757	3.332184426307394	accepted	Likely BOLD
ICA_02	53.34504098964429	21.67288541285719	2.374389640523233	0.028006414774987602	3661	90	0.4986811050950993	0.0	19.32339006633729	9.261179269725411e-80	1	3.2201558694821206	3.103190685194157e-06	0.34072387997197007	3.4164932574826667	accepted	Likely BOLD
ICA_03	27.198366427824006	27.136403895757994	1.5112351128972241	0.01821014255977035	0	212	0.0	0.0	0.0	0.0	1	3.3035611167813332	1.8461171560346656e-06	0.34649115316526047	n/a	rejected	Unlikely BOLD
ICA_04	39.685315219561105	21.199008926657985	1.4128513504463032	0.02000134489675867	1452	129	0.0	0.0	15.407322452357679	4.125028624086625e-50	1	2.7731604317249654	4.961936679914736e-05	0.30799445749521404	0.8318810761531181	accepted	Likely BOLD
ICA_05	32.83189457842115	45.98296505788962	4.035785748305023	0.0414224885342539	333	1306	0.0	0.0	8.850042113535135	2.511193782239235e-14	1	0.4784971450750144	0.9852131076349201	0.07131884743729588	n/a	rejected	Unlikely BOLD
ICA_06	22.730801192857868	35.25414204446362	1.4612531995835725	0.01578600609786706	0	760	0.0	0.6313699536730641	2.6095022178099208	0.010738459498888252	1	1.219055380222861	0.22709945582619295	0.16363544699081434	n/a	rejected	Unlikely BOLD
ICA_07	75.25688609764897	21.955897586616544	4.425656516563245	0.04823994186268295	8005	429	0.6122193733975361	0.0	19.82775122407607	1.0771080939874795e-84	1	3.677851571817821	1.7993868095533827e-07	0.37117694229024967	6.4014272267208465	accepted	Likely BOLD
ICA_08	35.598390246108	25.46833584581652	2.5252428789537715	0.0297402918708321	101	0	0.0	0.0	0.0	0.0	-1	21.183221487927792	1.1102230246251565e-16	0.7727157167774303	n/a	rejected	External regressors
ICA_09	47.63208631007929	25.767705029060853	5.461954287536383	0.043667740168677235	1504	328	0.0	0.0	-11.344522727195997	1.1011364105182395e-28	1	2.7859566270017195	4.5858021112676894e-05	0.30897652550905474	n/a	rejected	Unlikely BOLD
ICA_10	24.54104802582474	26.013209350257114	1.276294525350561	0.017255648641020947	0	829	0.0	0.76381299332119	0.0	0.0	1	1.1723575978478975	0.27008045841256667	0.15835978836889508	n/a	rejected	Unlikely BOLD
ICA_11	25.628116456287067	23.700517848955514	1.508794043456104	0.02040224875368526	0	0	0.0	0.0	0.0	0.0	1	10.271929131620501	1.1102230246251565e-16	0.6224393675540124	n/a	rejected	External regressors
ICA_12	59.748028234821874	21.080410598248356	3.039610687340994	0.03199649398087892	4225	87	0.531720562823994	0.0	17.60703980005039	1.0398902130347972e-66	1	2.0003640256115744	0.004955274176302482	0.24302413328819394	5.673921063068777	accepted	Likely BOLD
ICA_13	50.06389815607449	29.025922603228995	3.057220208646461	0.03344895895777216	2559	0	0.0	0.0	0.0	0.0	-1	6.15958386247015	7.30526750203353e-14	0.4971273874213512	3.265805996029003	accepted	Likely BOLD
ICA_14	54.736941834664194	27.840567888628975	3.284443565002447	0.03770020404517772	3365	194	0.0	0.0	0.0	0.0	-1	9.68424737502681	1.1102230246251565e-16	0.6084974722238075	n/a	rejected	External regressors
ICA_15	82.49210580581476	29.349633175978486	9.734726853944231	0.08471843059497258	11974	99	0.4941056738190145	0.0	0.0	0.0	-1	7.194370448286318	2.220446049250313e-16	0.5358879401091221	n/a	rejected	External regressors
ICA_16	35.66822694420956	43.81219514340982	3.9358891656256008	0.03930277226746176	219	1406	0.0	0.4072565716401333	0.0	0.0	1	0.2888661269897999	0.9997636468895591	0.04430709865483806	n/a	rejected	Unlikely BOLD
ICA_17	29.200433520037365	19.41098215851973	2.5195461559837176	0.028136536274359344	342	120	0.0	0.0	-1.2372212550168802	0.2161911238772862	1	6.715353489416261	3.4416913763379853e-15	0.5187154204050404	n/a	rejected	External regressors
ICA_18	54.14599232560733	22.44385269382698	4.593758715408718	0.04897816184018787	2947	0	0.27567195037904896	0.0	0.0	0.0	-1	101.32991312772218	1.1102230246251565e-16	0.9420720555676417	n/a	rejected	External regressors
ICA_19	28.624586161081314	20.679026247849983	3.6682108350613363	0.040547560212558974	236	214	0.0	0.0	-10.807310913842118	2.792929807929647e-26	1	12.367793420250367	1.1102230246251565e-16	0.6649865181690451	n/a	rejected	External regressors,Unlikely BOLD
ICA_20	55.54293418990752	22.755558997855918	4.315219565318722	0.04815189026105513	8936	200	0.5703545780969479	0.0	21.59531866371066	6.307171310405779e-91	1	2.2258399261414263	0.0013522010326387779	0.26320714187464744	13.921645825455286	accepted	Likely BOLD
ICA_21	26.12641538068322	21.362070362580514	1.1146658544566777	0.017426044951700134	0	151	0.0	0.0	0.0	0.0	1	2.264446700059175	0.0010774219583817857	0.26655552001235117	n/a	rejected	Unlikely BOLD
ICA_22	76.72161178132967	34.54631803420881	23.84456102839373	0.20947329560089528	15012	1421	0.4526706180028422	0.17501764290755117	-4.331614146990004	4.195433311562068e-05	1	95.87182995711888	1.1102230246251565e-16	0.9389754102214045	n/a	rejected	External regressors,Unlikely BOLD
ICA_23	26.68439623179673	29.030375653934538	1.7683387632888732	0.02207920731972623	95	357	0.0	0.0	0.0	0.0	-1	1.403195351136251	0.10600054725901475	0.1838095181188285	n/a	rejected	Unlikely BOLD
