rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
750.5708618164062	1333.6485595703125	3.2747490406036377	133.0061669921875	367.70655822753906	555.7273559570312	837.7417907714844	2374.596835937502	43339.2265625
675.893798828125	1287.1649169921875	3.1499288082122803	127.5988848876953	346.2630615234375	516.4205932617188	758.6851806640625	1814.1959228515625	43193.234375
676.0655517578125	1282.6019287109375	5.617552757263184	124.34320587158203	344.8855285644531	514.7059936523438	758.7051086425781	1827.3624804687508	42355.73046875
670.695556640625	1283.3935546875	4.101566314697266	125.35369873046875	342.85137939453125	510.8684387207031	750.6451416015625	1788.2597167968756	42756.3203125
693.1071166992188	1278.6142578125	2.341956853866577	128.94086059570313	354.6466522216797	531.6038818359375	781.8841247558594	1890.8391552734386	42336.51171875
680.7506103515625	1282.5594482421875	1.2064248323440552	126.62318603515625	348.02967834472656	519.0512084960938	764.4169616699219	1843.0484130859386	42778.8515625
676.1696166992188	1279.743408203125	8.410161972045898	123.51487457275391	343.75160217285156	514.4197998046875	759.2056579589844	1864.1554980468757	41857.65625
672.6798706054688	1283.1876220703125	2.1266801357269287	125.40050231933594	343.3728332519531	511.5633544921875	752.7478637695312	1828.2487402343756	42732.5703125
658.0095825195312	1281.964111328125	3.3503618240356445	121.88950256347657	336.04750061035156	500.36480712890625	734.9359436035156	1769.4042822265635	42501.63671875
660.6014404296875	1277.8255615234375	6.647090435028076	122.27465606689454	339.4932556152344	505.5756530761719	740.9766235351562	1722.9680517578126	42405.58984375
659.6510620117188	1280.2938232421875	8.30605411529541	122.7329541015625	336.3262481689453	502.0065002441406	738.0043334960938	1752.1813867187502	42365.53515625
664.5191040039062	1278.777099609375	4.017406463623047	124.33887481689453	340.9051971435547	508.2289733886719	746.0826416015625	1740.5017529296877	42275.4140625
658.7325439453125	1278.6937255859375	6.594947338104248	124.80947235107422	338.28765869140625	503.934326171875	737.099853515625	1721.2721582031254	42534.828125
663.1476440429688	1281.4422607421875	2.512763023376465	123.70561279296875	339.05938720703125	505.86663818359375	743.3175048828125	1745.6274218750004	41874.69140625
662.2208862304688	1278.6400146484375	5.308559417724609	124.22706176757812	338.78614807128906	504.839599609375	742.0774230957031	1757.2737841796884	42543.39453125
661.48779296875	1280.1724853515625	8.049399375915527	123.39233520507813	338.1597900390625	505.39605712890625	743.2823791503906	1743.1242871093752	41868.32421875
664.3735961914062	1276.4595947265625	7.4864983558654785	124.86404541015625	341.1845245361328	507.3116455078125	746.9495849609375	1739.43146484375	41884.97265625
660.772705078125	1278.1429443359375	4.668895244598389	123.86177490234375	338.9831848144531	505.5316467285156	741.6117553710938	1740.7620654296877	42347.9453125
656.8006591796875	1276.3897705078125	6.868780612945557	123.69497436523437	336.1152801513672	500.7738342285156	736.4975280761719	1723.443872070313	41894.10546875
662.4282836914062	1278.974853515625	3.7392513751983643	123.94201843261719	339.3448181152344	506.0915222167969	744.2188110351562	1727.7002539062512	42122.82421875
672.6154174804688	1280.734619140625	3.104763984680176	125.33553619384766	343.03981018066406	512.3845825195312	756.69287109375	1799.0946875	41805.72265625
662.0831298828125	1274.933837890625	2.673619508743286	124.54692779541016	340.3077850341797	506.1196594238281	740.5157775878906	1756.1149609375	42029.93359375
678.6630249023438	1280.9244384765625	7.89016580581665	126.97186004638672	348.33946228027344	519.4639282226562	765.4984130859375	1799.7094384765628	41671.19140625
664.2789306640625	1279.1455078125	2.755734920501709	123.72581085205078	339.8017120361328	506.9724426269531	744.9862670898438	1775.106821289063	42297.48828125
