pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33
0.09007159346642916	-0.0905303280242374	0.08850586053149696	-0.1643885308220362	-0.1320898861427682	0.13086098433879767	0.01177181438155287	0.053476402168737565	0.05196714657921819	0.04521531897491748	0.17794135723059584	-0.022994009722712996	0.023153565483185125	0.02484718541836085	0.03566386181615137	0.05306052517630025	-0.006388314901281111	0.026838584945868476	0.03757891454661573	-0.12137648883076417	-0.1796592862107361	0.06609958875819943	-0.06887860742157115	-0.07512026822745753	-0.035606847492733545	0.02005295833323587	0.0933563828432672	-0.1371186050522124	0.07317393851960362	-0.18211415307765774	0.06910413510004368	-0.006472532571331335	-0.008502451435296314	0.0781578277417078
0.09141045025726635	-0.09543114867779517	0.0908956648698564	-0.17825229619252414	-0.1643950095408472	0.0025269255077591986	0.16415355477518864	0.008591965905747713	0.10822181390331681	-0.08844998996184336	0.1566147471803193	0.06865891181628699	-0.06588529625292845	0.026070992327279635	-0.09091333855620429	0.010878885707768763	-0.009327708937971116	-0.054737820484177885	-0.11454896316498689	-0.04363736207800963	0.0035227106854089953	-0.042037519378426036	-0.011491772601882312	0.00908481871492157	0.050383270998131044	0.012562159802798059	0.04382712588686095	-0.06081161945116303	0.08439326051113336	-0.031219679160009152	0.012889695916230952	-0.10876463439736044	-0.03835024405736021	0.13274144529776427
0.08901611389051481	-0.08434493450702707	0.0663818759096747	-0.16574787681994335	-0.06294759704724814	0.13041465037040803	0.005320268052719046	-0.013273780296305361	0.061134598787957524	0.0313760351944602	0.21576243581789017	-0.11586442603817734	-0.08144928384696504	0.11049174730396187	-0.04707221611695049	0.07631880641143861	0.05128287470795659	-0.025321240388049553	-0.014718255074131784	-0.05323455163452393	-0.030325967023267737	0.014152266043984226	-0.022633044573195534	-0.0028573649736339767	-0.011888070664462815	0.021937924477439138	0.00904140685048686	-0.06347339497525548	0.06183290799253169	0.004799688209615231	0.07413776835738571	0.09003671734494717	-0.029892118088930674	0.023641411334573585
0.09090358118913512	-0.08465133109847522	0.08206534110461211	-0.17872416277587766	-0.04431171470076306	-0.005700225715760343	0.14797779640786982	0.00024955436393157837	0.03478264876477416	-0.029932096624439603	0.19670988639095377	0.07225756389423396	-0.062442145437956044	0.10524802473499154	-0.10297334804549114	-0.03493223570358716	0.03741458596797848	0.02803210976113074	-0.06829366752346533	-0.0902632452847244	0.04848061420633321	-0.03351327854800838	-0.08291964995843028	-0.15547651042984406	-0.05067671782204275	-0.007902604531890707	-0.03208351267831913	-0.09489473543733479	0.03200749198938741	0.01962136650413738	-0.017543085960404832	-0.0027878599055348686	-0.001784988233141239	0.08047813857666283
0.08630690017298641	-0.07579181905785311	0.06605467631969653	-0.12458267043786059	-0.050351167243070094	0.0383872265824145	-0.04837667411730641	0.0740222711355881	0.1220468493922797	0.021465909191509633	0.0730710967936618	0.001765107451609571	-0.06076371344293537	0.02802504551483608	-0.0368238912587386	0.03880446644736941	0.007694732260858511	0.07804579174107312	-0.06409678114543847	-0.0436657019975792	0.053281417897447836	-0.04217684001861188	0.01653004277880777	-0.018340941030718746	-0.08888259766917063	0.004338485153358678	-0.04508984019429032	0.1275650435625712	-0.12650484894649974	0.032351510559664495	-0.02061075030692177	-0.11235299065394201	0.02125025997582924	0.04920134540168904
0.09021720719045938	-0.0853601804745107	0.08564310666671554	-0.18342225258349426	0.0015951545005385426	0.003654896597087204	-0.015085003472617427	0.08632962966237215	-0.07576185982354383	0.031459229710967034	0.06757328409772125	-0.07200504703178547	0.06764357854527933	0.05283108905036099	0.02027645441670248	0.12933414650313893	-0.09523742844532901	0.14367273893546176	-0.0010994208401061412	0.017835652029774274	-0.04195090824924105	-0.09374897524667702	-0.014179763386090796	0.11699413616057076	0.049293380127463635	-0.004354453752464099	0.132168073757638	0.07648400833966525	-0.0969018890190353	-0.05932892887506641	-0.022384484470570717	-0.07659713180361812	-0.06321282237046358	-0.11842445769719459
0.08790743692804168	-0.08129823673252565	0.048250466814723586	-0.16748878895176234	-0.021077430468247046	0.04794680761488618	-0.03521483164795513	0.052888306023612455	0.07777914444208103	-0.06586543350820964	0.025703773149724163	0.05769917436863058	-0.05364069946313359	-0.08970181756954404	0.028776516799810088	0.026747792662519268	0.07129503357613053	0.09540875373094333	-0.09497090708417999	0.05864091785969388	-0.01864843978676074	0.05948926970738523	0.009217808063975397	0.10150923253025601	0.09602365232175314	-0.131560314986683	0.07966745489648289	0.08089610614990785	-0.10064503488563366	0.01262782113738644	-0.06276619272168504	0.020236652068088026	0.06521825235337188	-0.1308411168826472
0.08684618197912156	-0.07205891235121495	0.05930559446803729	-0.1537974769895744	0.026227876213009482	0.03908068570785378	-0.05275907409016456	0.08914855221681954	-0.07362778085194453	0.06101647352978448	0.11965886163074457	-0.015671493741035908	0.015657881345339526	-0.006159121675247757	-0.02698141835145726	0.040956429637210745	-0.03674568902137701	0.06731070960951284	0.007851235010691633	-0.004721584246914878	-0.012302961527846434	0.1042399692855119	-0.010006687346514526	0.027739076301588082	-0.0015599047962054774	0.0429521558029016	0.09230024196881047	0.08971622296134382	-0.11928234902279188	0.03177950265928281	-0.09907062884956952	0.07572653757185188	0.004639822305212413	-0.17480547245062386
0.08646403150136221	-0.07720430203459726	0.06864255203303612	-0.1741699841075014	-0.0647484485634447	-0.07161053161677385	0.04103104225605734	0.08773779845190569	0.023705785338670043	-0.06658280240995895	0.04117737236262564	0.1424523052235213	-0.003269227028326667	-0.04940347378265514	-0.025965049171105852	-0.014481040862733852	-0.06178016274739144	0.008587778826690411	-0.15241561148365332	-0.044584424434496395	0.022805622153905636	-0.056244352265994044	0.0098336380375217	0.08310821925251045	0.08173905839169934	-0.022568541080668737	0.055035720323743	0.12410183438552835	0.028349472157755184	-0.10343790529173288	-0.15660819214660524	0.05550082045198418	0.020316113834402304	-0.071475692709054
0.08404841190087718	-0.06877656775285437	0.041952757101303056	-0.12560300434512664	-0.02406310083923313	0.08884841965239748	-0.06192052005976104	0.019288581789421	0.05956057709528556	-0.000981672043636972	0.08224524297569641	-0.09715589605490227	-0.0317130915804229	-0.039757263800050575	0.041784317377819624	0.021244120597822658	0.016975717255184937	0.030101871488356052	-0.04371295419716888	0.03672408716683832	-0.01627826234250447	0.03666849670314555	0.022330800567663546	0.034891769399131294	0.04054597817674818	-0.05537188671012808	-0.06350204998405395	0.08674877564585431	0.00943690700642165	0.11870384891473819	0.05242138451908924	0.09317866875636827	0.04515959389758301	-0.03844188984883501
