Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	22.771598829988474	20.310915715653177	0.703740194670938	0.010824292189244524	98	0	0.0	0.0	-2.262449371998481	0.024544573914530018	1	3.6617340309709037	1.98871364820441e-07	0.37015242088753064	n/a	rejected	Unlikely BOLD
ICA_01	28.622645390707213	30.212893119959343	1.0697566601879422	0.012955717858562631	287	1138	0.0	0.0	0.0	0.0	1	9.953568825578612	1.1102230246251565e-16	0.6150124145284157	n/a	rejected	Unlikely BOLD,External regressors
ICA_02	58.607391316055136	35.80040423548636	2.9990110837546413	0.027168473161216365	6962	3767	0.43618060250920293	0.2978780916340046	-0.6791402708711617	0.49828142464644176	1	25.365866925256526	1.1102230246251565e-16	0.8028027667248696	n/a	rejected	Unlikely BOLD,External regressors
ICA_03	59.18322031262518	35.31367502587524	3.09128166438686	0.027645689350583574	4551	1357	0.3452473165873631	0.0	-10.4591065710057	3.7135733958941535e-19	1	21.11992968423134	1.1102230246251565e-16	0.7721897619460121	n/a	rejected	Unlikely BOLD,External regressors
ICA_04	41.15484539152902	20.617849712318257	0.6539506837386998	0.010049526880619155	1323	0	0.0	0.0	9.879451711911582	8.514329960283802e-22	1	0.6844789368077706	0.8718014432069106	0.09898110960312823	3.040402195669778	accepted	Likely BOLD
ICA_05	52.806427322561035	22.72880343353863	2.996474648296703	0.03489019297660531	4292	0	0.36920156602206666	0.0	0.0	0.0	-1	172.86766182542618	1.1102230246251565e-16	0.9652103639656441	n/a	rejected	External regressors
ICA_06	61.67980178196891	22.85961828781355	3.423278894665544	0.02765782807248163	6076	0	0.40811088295687886	0.0	0.0	0.0	1	175.80978652364712	1.1102230246251565e-16	0.9657726312417168	n/a	rejected	External regressors
ICA_07	20.95812741954806	25.711300816787414	0.6256905442246933	0.008173690781193685	0	511	0.0	0.0	1.3982388648037787	0.16498678616837406	1	1.5594615855106675	0.051156960468697776	0.20018169195343094	n/a	rejected	Unlikely BOLD
ICA_08	21.707242991022113	21.746951872050882	0.6259372753306075	0.008579173120489454	0	0	0.0	0.0	0.0	0.0	-1	2.694721590259257	8.036134426947505e-05	0.3019129865564909	n/a	rejected	Unlikely BOLD
ICA_09	30.94974259900733	35.882566917066214	6.119649125728322	0.0337159553119769	624	1656	0.40642570281124496	0.4884302689180738	-0.06349179439163954	0.9493763926183496	-1	10.518038797225943	1.1102230246251565e-16	0.6279873039111398	n/a	rejected	Unlikely BOLD,External regressors
