pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38
0.12141643158098905	-0.05008616604734673	0.039000181506222246	0.09032640445248251	-0.06459902660648598	-0.11090884319783863	0.07530059353585178	-0.027226338629942577	0.013880676633061612	0.03578010949583299	-0.008808763835461066	-0.10773451835953364	0.007109083892182977	-0.01635112365979043	-0.012187664937494142	-0.06403117189869904	0.024436909829259695	0.03847717897184001	0.021454239116218098	-0.03395367613226297	0.04411946819344665	0.08198977391963416	-0.15851216238418434	0.08486114665200813	0.11371266937515166	0.11033347731003257	0.03523282338934677	-0.04746672054926207	-0.0036417234257047444	0.014903404816360174	0.05365288931347033	-0.08307669677456311	-0.0067113107304138395	-0.05873275013634747	-0.0665591745941292	0.0008838271279680741	0.08323169210968351	-0.049849370509403	0.08241762381609162
0.12360417736045182	-0.038259651267391476	0.04818284509867926	0.11351728176473062	-0.03212524065650164	-0.1013243403911384	0.05786887988273044	0.023854946060724642	0.020273776967484274	0.08722135207795878	0.024321175874628894	0.0909582511084257	-0.01291995877990508	0.07002164167804972	-0.0228844014296575	-0.033420341831083604	-0.028982714449865048	0.0384030269602784	-0.03132876485557716	-0.009389385259983108	0.10393407433959537	0.09627805613346091	-0.13344192343350095	0.016845742449360906	0.059823741792697394	0.09196843163863903	-0.08854880390095139	0.13662296536867782	0.11076613298923592	0.030487803241394627	0.0074181019377953	-0.052127470455000324	-0.037389524800088655	-0.049361276464780064	0.014498873032984578	0.038982456780549644	0.10744006561454704	0.06889082033535636	0.017285781497305957
0.12560972954241648	-0.04223315641685971	0.054820506401089486	0.13680002982192196	-0.05380063233693472	-0.13848707404653204	0.04193859323943683	-0.056066029742986606	-0.04242285751865754	0.008484087061161313	0.05174504171321717	-0.066541190474635	-0.0044875880977560175	-0.03555429004969965	-0.04778585167966978	-0.05030091956533653	0.052444913360938095	0.02225031794586723	-0.011116824932536825	-0.057695291692171205	0.08368789564981445	0.06669678408187772	-0.12263335408717603	0.046438550582359454	-0.001402627706378487	0.03735593584788062	-0.13268668929062033	0.08085230640377088	0.0701401878613597	0.07885680043448962	0.03568274053722536	-0.03392410415269552	-0.0698263028535498	0.06406117067540074	-0.036259640268261	-0.050555682658292196	0.023609805304806965	0.07680156928357795	-0.03053904057460656
0.1295852962509101	-0.06712149824427427	0.0325326239179749	0.13313637791122426	-0.03155773326470723	-0.09232901472500726	0.025808438733065764	0.0029561600992029508	-0.005002191605002815	-0.0031055089864926028	-0.10148650890879327	0.0930949153974001	-0.044140614399049205	0.07886314927655814	-0.017725403959557958	-0.051777965199698725	0.005231610402251126	0.02835447341860408	0.06539796575232346	-0.03835869911089411	-0.031930870448226664	0.09537096899639175	-0.1801073666982964	0.03210251918446419	0.10380945099194125	0.13647770049433477	0.0007998848632327638	0.04061374009964093	0.09331156128080881	0.0748253731424834	0.10061322466884362	-0.06653078750749326	0.03648405165567745	-0.024479438193609676	-0.01309952574933517	0.005206949722195368	0.07096302856721479	0.05569809497631519	-0.010109127899210337
0.12219174750493746	-0.053840916844469455	0.04124135732959949	0.12511488490324546	-0.006071843601957991	-0.04013688971690403	0.088014380531203	0.0021167018502204205	9.352128353859457e-06	0.03997852117724304	-0.012251069713126936	-0.11761311470508645	0.022074241697966155	-0.02787810205019698	-0.012712771787418076	-0.026876761523712822	-0.008965937384089961	0.08290377387679727	-0.03462081567473915	0.028335059757586097	0.042862404417148225	0.06570371615587318	-0.15954112382733987	0.09583901265103635	-0.036276195597330474	0.15703900334515158	-0.11813509329193994	0.07081191973393523	-0.009990414467009885	-0.028142603029070103	-0.04821004810032933	-0.04817924536243939	-0.025674621200892842	0.09681780826688334	0.013789019339839555	0.02001371576958445	0.04314026917474822	0.052347327370396365	0.020704321711521395
0.11791791133955576	-0.05144100619729458	0.04648665918944983	0.11130936011340675	-0.008385584941519308	-0.07839320722598994	0.016953539317750843	0.02334462100955466	0.04422370807197224	0.018364507104819155	0.0004564255615274425	0.07623978449130059	-0.06021682420848323	0.08257548055992998	-0.015845112767742267	0.021484307608848938	0.013200139112125853	0.039019020407123385	0.014091274070494757	-0.033263810691676436	-0.021019696363662063	0.08895263431478118	-0.0873817833040212	-0.00034401077328304053	0.0035167254556691396	0.12402251450830884	-0.11352746894379384	0.03825625606638151	0.013209591039614116	-0.0193070439299685	0.05660898133896855	-0.08875467074426842	-0.04320332660345144	0.004670837934262317	-0.05324384495479363	0.01399156614427982	0.008660445925526256	0.029577055681145825	-0.0704848732817518
0.11709872783651798	-0.04323480013072992	0.05380219361451746	0.1155956195271513	0.006901520680682421	-0.05376880155462227	0.051613627110546845	-0.002503603385935263	-0.07229677286693162	-0.018489619838187143	0.04476103502911432	-0.08109322909496416	0.012935434979496584	0.08053693816531778	0.022402354677113503	-0.048821052215731055	0.01667290166601595	0.05834586946185412	-0.023485722989322083	-0.004588944591587891	-0.049277016834903264	0.11030130178999667	-0.08928287504720178	-0.019063416493874857	0.027430093753916543	0.0745463488618923	-0.05020705971570928	-0.027192052155647357	0.03517643580226102	-0.011729071352174308	0.10160716794748309	-0.009797306495078276	-0.06618276593841858	0.014273212759085815	-0.033220694780541904	-0.004202348676364543	0.000997732665647899	0.03241493063076935	-0.07623821033419985
0.11446558100995065	-0.05054782819051036	0.03327389340213765	0.11848937036379845	0.024725876150380743	0.03748772020665808	0.1144393241324672	0.06592106757275794	0.015059325312934163	0.05263106887457944	-0.11170602785875294	0.07540316220041587	0.027032860413107603	0.11573939838048132	0.1203752858207203	-0.005889816709130108	0.01500522001582296	-0.0320712502872596	0.10128685105828047	0.09269359512007691	-0.06201398253251261	0.10749106058036459	-0.061589655859057624	0.00618318290890682	0.009041181145617902	0.03136479792114821	-0.010622417136262503	0.11841810959377835	-0.01530665772431184	0.04925483604233848	0.008417509801841076	-0.15076968526237702	0.04947155300664386	-0.0010843975039275776	0.05854893344656101	-0.06892086668808697	-0.10075198435077555	0.13832562960116815	0.07751243209094313
0.10534372157827128	-0.029285524109336984	0.03974470462459168	0.10100517213174458	0.07969578102671848	0.03881864350312393	0.08512945633394567	0.06292347779174122	-0.015379285189852668	0.04788751491036311	0.0321361011464015	-0.12322375996069357	0.013701999803973342	0.035260489664075426	0.0678611889430384	-0.0011811870314156758	0.048105918116925085	0.11470625628037989	0.029150192790768477	0.101383579443319	0.044467271010517916	0.007565547453810273	-0.025837711240042388	0.034284745619250115	-0.07964569785736306	0.03307028428674384	-0.04791322580605003	0.037987165619419914	-0.1416999989248728	-0.03589084214469425	0.025379441530450797	-0.0599680434207418	-0.030220365399562542	0.0027370911521084965	-0.08332451330544977	0.08745420075990556	-0.00935336281530847	-0.042570884831428235	-0.0076372501268482315
0.0994913917291405	-0.017316871948486946	0.04828256486857944	0.08557965535145919	0.03222335116496633	-0.047412855915314966	0.03458722634518924	0.06973275735433304	0.12100280424127238	0.09812123920038696	0.06526885477901116	0.03770173022542295	-0.029379128327482615	-0.04550073072285865	0.024573583565511883	0.015596311265336033	0.0017089677264316289	0.045242678701489215	0.07158607678502298	0.0519126528793023	0.04855858753276236	-0.023098351341554003	0.04679880125966107	-0.05522004206510059	-0.04676150253386878	-0.0061108523051226354	-0.1085367605156708	0.01968534451884353	-0.09914842774507765	-0.11964025013639276	0.07428690176401517	0.04476109868843767	-0.016672463549390094	-0.09281370465371634	0.03537168748010237	-0.03787678000180351	-0.011177508521800508	-0.032331651450008186	-0.036415092405505625
