Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	82.52223248389274	36.11184247528533	52.08186241444292	0.17629460671263603	24901	4388	0.4098617107815531	0.18635838150289016	10933	0.0	0.0	8.7	-1	0.5124041298262625	accepted	n/a
PCA_01	70.59182689850525	34.65557230227186	11.068457652089892	0.05133212154038965	11987	1623	0.4306297143825748	0.2591549295774648	9539	-2.623295402025258	0.008886307512772244	10.2	-1	0.10800698575009501	accepted	n/a
PCA_02	50.21733472911724	32.213711178201535	2.886038883623025	0.01716109770994441	1992	195	0.0	0.0	9089	0.0	0.0	12.4	1	0.03247448113459356	accepted	n/a
PCA_03	45.017642465021105	39.73722148439381	3.4606150505989732	0.01639472743522839	1895	1625	0.2282234577707175	0.34771653543307085	9285	0.13048333100023077	0.8964648409911558	10.2	-1	0.030837428056550042	accepted	n/a
PCA_04	39.25212805371364	33.90448148295889	3.1861095354225633	0.013793233204714463	1429	443	0.13365990202939118	0.0	8915	-2.623445518888019	0.01021535972397554	12.6	1	0.027149270780474546	accepted	n/a
PCA_05	39.81657978837353	30.30388217780068	3.1543067172550856	0.01348003680204233	2194	795	0.3644838033092519	0.0	9135	0.0	0.0	10.7	1	0.026879638488616416	accepted	n/a
PCA_06	51.06109374031998	25.89732321027739	3.188680154353085	0.012553687593954846	8601	420	0.47878128400435255	0.0	8492	12.922467933961526	3.457813602337041e-35	1.6	-1	0.028377651706682026	accepted	n/a
PCA_07	48.3399931035755	26.335149944025222	2.9512805972498843	0.012027897802853661	3574	693	0.3056115107913669	0.0	8569	9.980082189547964	1.195613900760044e-21	3.8	1	0.02500485762188052	accepted	n/a
PCA_08	43.29667360917902	25.810851368443203	1.7736524485255694	0.010600437706872908	3009	315	0.0	0.0	8712	8.390644561632248	4.3816919335939525e-16	7.5	1	0.01919591530622562	accepted	n/a
PCA_09	34.06744028299353	28.16586443103479	1.6120297446327134	0.009938867927537459	93	563	0.0	0.0	8486	-1.4081777427893247	0.159848014892982	14.3	-1	0.017969253705206443	accepted	n/a
PCA_10	38.374928906908345	26.81770605959451	1.4289841023406225	0.007933924966237195	311	558	0.0	0.0	8872	2.441562513131594	0.01651392994045673	11.7	1	0.0143369448556404	accepted	n/a
PCA_11	42.95292317366539	23.820093160521534	1.362376531590593	0.007760103370433892	884	110	0.0	0.0	8189	4.446622550089248	9.869881705000294e-06	7.9	1	0.0140116277225572	accepted	n/a
PCA_12	32.295281604072784	20.921633339683755	1.0897060112127126	0.0073238046915070935	322	268	0.0	0.0	8748	1.8061490310796828	0.07252356913547858	11.9	-1	0.013168480612088416	accepted	n/a
PCA_13	31.283693622118005	23.685242980991532	1.0881768888105605	0.006758051853391926	420	639	0.0	0.35552075176194203	7566	-4.608101579546548	4.46214052731377e-06	13.5	-1	0.01218110954529449	accepted	n/a
PCA_14	30.145143193406792	23.405759443540813	0.9501077089128793	0.006712361166658068	100	300	0.0	0.0	8884	0.0	0.0	15.8	-1	0.012096487448818007	accepted	n/a
PCA_15	33.36038249756252	21.69417594977431	1.0111195842210317	0.006395407906752166	715	371	0.31290555155010813	0.0	8546	9.890296634241396	6.3905696710258916e-21	6.6	1	0.01144542241618721	accepted	n/a
PCA_16	27.783088291168063	21.200004478867758	0.8479985781537294	0.006136454158973046	101	371	0.0	0.0	8975	0.0	0.0	16.8	-1	0.010977587575153777	accepted	n/a
PCA_17	26.712989869098323	22.43964050894546	0.8060678596244532	0.005830366547534965	0	445	0.0	0.0	9060	0.0	0.0	18.3	1	0.010447741983014718	accepted	n/a
PCA_18	28.553518329955935	22.860721141346115	0.8897764090288304	0.00575706247900655	106	413	0.0	0.0	8855	0.0	0.0	15.2	-1	0.010268179674520681	accepted	n/a
PCA_19	25.360142992006843	27.080371509442745	0.9175263753093916	0.0054230399704049675	0	708	0.0	0.7906626506024096	8720	0.0	0.0	16.7	1	0.009722548484409838	accepted	n/a
PCA_20	22.598295443694706	25.748109601446394	0.7829339278625959	0.005195034144167986	0	757	0.0	0.8119205298013245	8693	2.000128497331061	0.04834586709594367	14.8	1	0.009318198074594703	accepted	n/a
PCA_21	26.22960865956048	20.784919145492594	0.7208534467776794	0.0051095142408177485	265	271	0.0	0.0	9144	0.0	0.0	17.6	1	0.009096752634906245	accepted	n/a
PCA_22	22.586145403582613	22.72364671942767	0.7063475629200453	0.004947388412622252	0	461	0.0	0.0	8825	5.5214050103895165	2.362280253936835e-07	15.2	-1	0.008815925342403363	accepted	n/a
PCA_23	21.78615432369797	21.87965401717529	0.7060127608548772	0.0049348533694569445	0	437	0.0	0.0	8929	0.0	0.0	18.9	1	0.008784513997262884	accepted	n/a
PCA_24	22.525851827336023	19.869428283761614	0.6652355966604653	0.004861674920004874	0	503	0.0	0.0	8964	0.0	0.0	18.9	-1	0.00866539108467305	accepted	n/a
PCA_25	21.448852298269944	21.680235300850853	0.6637434575258294	0.004701143423348138	155	483	0.0	0.0	9069	0.0	0.0	18.4	1	0.008363476171888155	accepted	n/a
