ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28
-2.2690325991343263	0.14449997457149452	3.4955018466286725	-0.7525366903635559	2.5372224440675337	1.730034450343912	-1.2782721484289379	2.020216140649603	0.18158013387171257	1.030861170489934	0.5286836260356019	-0.3294288415218179	0.7363433010620756	-0.42295826370897494	-1.4198844121864809	1.7546273231531984	-1.7321573042930873	0.20146620245839847	-3.4873880862421274	1.4198074151919329	-0.0665747002558577	0.6268691565671124	0.04066747502203859	-1.993490018497644	1.13066239019411	-1.8379459876503355	-1.7323874190795585	0.4342228111386215	-2.0563655962530545
-1.0415732968383153	-0.10981850066991704	3.534849664278118	-0.7900862943371592	-0.09613148228823971	-0.257524647480644	-0.4411496076052558	1.6451313412533701	0.3410711436692529	1.6819923090950648	0.7121453373346485	1.405373861413456	-0.13866467612028047	0.9266377411073651	-0.22259093122505832	0.830146462932817	-0.677772000724424	-0.5660339226406261	-2.5332305309037615	1.844449736417357	0.9113714920019955	0.0013425705492655753	-0.8071199036849934	1.9206154893461398	2.5843484016829414	0.12855149899678317	0.4484148876446894	2.959816463089514	-2.6325871783261174
-1.1270882768076047	-0.5458099717999486	3.025104012853292	0.168303913678603	-0.9324907335054505	0.4210336196584382	0.5096405736403541	2.049423852943646	1.1224369549673083	-0.9000685859802892	0.6252129669035513	-0.11604707185128994	0.23603805067997802	1.2297350448824276	1.8176599186496385	0.7340624893864738	0.3347936665519852	-0.1965447468297468	-1.2777219873865902	1.4441889300305248	-0.09834255691597249	-0.6321650232102142	0.13827950032370298	1.7395196187267057	2.5951587359644113	-0.0930162812141066	-0.8613397520340207	2.3013732835708667	-2.4210344756107163
-1.5032844148354516	-0.45322967212263315	2.366309526949793	0.26649101521824725	-1.1148942495997738	0.6577905994933152	-0.7906663211335359	2.325173152809303	0.18516383587184437	-1.8534859024382082	0.37879720294398694	0.20770508561463544	-1.0573620219876445	2.9942140331896683	1.0380154103822274	0.5500540202087328	-0.3695914925789207	-0.12158940868098815	-1.0672092589040598	0.7878618966050996	-0.5086783578522851	1.1919409265983272	-1.1020314084222813	0.27088864200112883	0.740500920223448	-0.532279125965455	-0.02442145568629641	0.7918777988677892	-1.858082009321997
-1.0150135108470497	-1.9660383794853455	1.7156832978329368	-0.3228318654222574	-0.9479753426678134	-0.19814999013528614	-0.5698487497894508	2.0917109405684027	-2.190586698290996	-1.603622429293933	0.006014284733894858	0.7441300856007516	-0.7770069522161793	-0.3386854457909957	-2.2290380213781287	0.12756056899244683	-0.4641064482495705	0.4783092450413135	-1.088497043376757	0.9038312253461636	-0.9892000320230553	0.9588684170141126	1.1041569039591397	0.004896349237635058	1.3032694427622766	-0.73042300271866	0.10775689940899807	0.2375483452230868	-1.670853469542968
-0.4314302881452109	-1.8422594440720117	1.4948862186649265	-0.9004536585655759	0.9422943384620723	0.35677441408146215	-0.49944143662447943	1.7630099505564578	-0.7181177384564219	-2.4425778429362133	0.15546905618640938	-0.6437222750840355	-1.000077284968424	-0.758242936468747	-0.7394725340267848	-0.10943980764607111	-0.29896474310890636	-0.8773848356875932	-1.5242741238560618	1.4412432276002691	1.4416052181138725	-1.713711470807758	-0.12713438699477186	-2.289589801746496	2.7055565355552433	-0.5997965322612642	-0.0020591706581786365	-1.2268589225952369	-1.9052364725356215
-2.8724826877711456	0.06377489147703515	2.42275759189238	-1.381846724626206	1.2776235638855782	-4.723443300770089	-1.8808263171939064	-1.8115256192780433	-0.11135288272255175	0.9417965021917265	-0.5565503580015566	-0.7963779703772569	-2.1448415124608275	0.3797481625252988	-0.7620645254120596	3.2009389779759654	0.49298820757711626	-1.4354028487558954	4.612677374688877	-0.2358701159370697	0.028416625464894794	-1.711955814395357	-0.37731251180967923	1.0482080357473946	1.4390040022566237	-0.6457752335930073	-0.9842304057210254	-7.253214009845948	-3.7558143417001304
4.6633463101942585	0.10275588954029737	1.9375828077788189	0.9533877463236138	1.2241401854557534	-6.516946503347135	0.07014055910351084	2.9314645354661164	-0.6748848227149641	1.8922361980144635	-0.10916613928556479	2.5645789081057235	0.47588836932662176	-1.987681016551133	-0.10367333243500126	1.3958427989992246	0.8090954699681786	-1.5874865114611085	-1.5516773427344361	-0.11746937419523684	-0.9714649513898227	-1.9461469117904844	0.05897401152540214	0.05399867880984093	0.22314701760784014	1.507179866370279	-1.9740385303499155	0.8657628032024637	-1.5333580365364077
-0.230648912036472	-0.5526597878321534	0.28160315546257897	-0.24080685721459702	-0.0682237737241927	-1.2558117400199917	1.687494185604291	1.890482542930001	1.918173141077187	-0.2943557568649334	-0.8905554575704964	-0.4163856239681355	-0.3509814440703596	-3.3463556734103106	2.98046907438482	0.013226076363356641	1.3818989393211383	-2.342555501860516	0.9010135698700258	0.9555704414335799	-0.7890876411665583	1.090587368067913	0.7288592479063805	-1.136067488954902	-0.48276012452403544	1.3663935856346765	-1.8244579946954589	1.4040494335934712	-1.94138156440721
-0.2028639559767985	-0.37896532532000143	-0.38182798093821274	-0.7869611798190346	-0.6353808458763145	-0.014593777078359764	0.812686486991324	1.4574729810488964	0.3529508887784848	-0.0849799121044213	-1.4330822223892832	0.33206843302880906	-0.6456992548906015	0.45317110463989385	0.6426743764746524	-0.48832653443825763	0.6252522960757807	-0.7886585038428517	0.8900534641411633	1.0334595805456428	1.4346062344346326	1.824230043613862	-0.11905675998709074	0.5297677825881828	-1.8964066238675088	-0.019507408771855188	-2.068990967816215	-0.017562762803384275	-1.8301514726371582
