Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	40.851090300872144	19.958440049358995	1.4459787816348197	0.015704839302511066	1892	0	0.39160467587672687	0.0	16.9968295346881	6.825597855730987e-59	1	4.202591290920787	7.073159724590994e-09	0.40280322741498076	n/a	rejected	Unlikely BOLD
ICA_01	28.445181855321135	25.36827398301907	0.8638717159306796	0.013015211911925756	0	0	0.0	0.0	0.0	0.0	1	24.098449752527888	1.1102230246251565e-16	0.7945621601993564	n/a	rejected	External regressors
ICA_02	28.814306549536873	27.82893249862063	1.807132033168808	0.01945247865299334	117	880	0.0	0.3663003663003663	-0.3843621016021068	0.7007303846038277	1	7.272291405712572	2.220446049250313e-16	0.5385661518889064	n/a	rejected	External regressors,Unlikely BOLD
ICA_03	69.47664346721818	36.110712802457	22.325892025776913	0.21694512415422837	12048	1744	0.39217501051745896	0.0	0.0	0.0	-1	258.89563833383545	1.1102230246251565e-16	0.9764988735448733	n/a	rejected	External regressors
ICA_04	42.62929589867453	27.2451685970869	2.5070085564803937	0.02727471004410835	590	139	0.0	0.0	0.0	0.0	-1	20.750670009214744	1.1102230246251565e-16	0.7690720211271824	n/a	rejected	External regressors
ICA_05	21.800930161620407	35.21467215999017	0.9449255466839727	0.009759610360568282	0	616	0.0	0.0	0.0	0.0	1	1.7834681113809288	0.01629656979269245	0.22253747115785294	n/a	rejected	Unlikely BOLD
ICA_06	24.54845161687113	18.764869810357787	1.4085721644996754	0.019283730881277713	0	0	0.0	0.0	-3.910272152297983	9.673710406437777e-05	1	22.97474993242643	1.1102230246251565e-16	0.7866578164232345	n/a	rejected	External regressors
ICA_07	54.78991614748982	21.912735298548295	1.8324488969145285	0.01654301504889409	3577	0	0.5998877665544332	0.0	18.92939109928325	1.0455989052498636e-77	1	0.6860657200544188	0.870321244668556	0.09918781132296972	4.453832880482967	accepted	Likely BOLD
ICA_08	44.005343042413806	24.58763261278088	2.4674230143270264	0.01776705986561332	995	443	0.0	0.0	3.6082047837633957	0.00032111011200338253	1	4.455708045380984	1.5130470210067415e-09	0.4169482543443114	n/a	rejected	Unlikely BOLD
ICA_09	59.76099093671634	21.682281768962593	1.8974157934778777	0.019619704944235636	5243	270	0.5698904056912132	0.0	22.61758988356439	5.784934116707165e-109	1	1.6502802740569484	0.032575219129066024	0.2093985417863894	7.549957726137246	accepted	Likely BOLD
ICA_10	73.44993115839732	34.54927938401474	37.24015837637756	0.36589384953153703	15638	2439	0.3943910637286524	0.0	0.0	0.0	-1	184.59981019722068	1.1102230246251565e-16	0.9673492097050388	n/a	rejected	Likely BOLD,External regressors
ICA_11	50.61206799264967	30.628707130662093	3.1284333698372344	0.035913120981976715	2343	0	0.0	0.0	0.0	0.0	-1	345.5080630095609	1.1102230246251565e-16	0.9822858079357244	n/a	rejected	External regressors
ICA_12	24.862185299906407	22.611691852719268	0.8449328223081926	0.012476781368925435	0	0	0.0	0.0	0.0	0.0	-1	17.126469802344683	1.1102230246251565e-16	0.7332403362428336	n/a	rejected	External regressors
ICA_13	57.35380079635106	21.184049436111856	1.3650383259258703	0.01656461815137916	2930	0	0.5623360727399895	0.0	15.795236854401159	2.8611636216644835e-54	1	0.8864208948124563	0.6269901771042461	0.12454646836345529	1.4158887133923215	accepted	Likely BOLD
ICA_14	33.67766830196605	35.19887847710734	3.3529574598115635	0.026378813864857572	731	572	0.0	0.0	3.6496294348085376	0.0003216731285987364	1	0.9248475595351361	0.573691017911977	0.12924777648633656	n/a	rejected	Unlikely BOLD
ICA_15	49.18488095035718	36.135741377219446	3.2451623766478837	0.03137770004150232	1301	528	0.0	0.0	0.0	0.0	1	14.63226054908232	1.1102230246251565e-16	0.7013487831577276	n/a	rejected	External regressors
ICA_16	31.82628787772312	27.40778184178006	1.339598083406082	0.01690106117475833	0	248	0.0	0.0	0.0	0.0	1	34.873040967882055	1.1102230246251565e-16	0.8484138282885104	n/a	rejected	External regressors
ICA_17	20.580233434271396	22.881967985991313	0.8666459450728741	0.009207596748741118	0	328	0.0	0.5932721712538226	0.0	0.0	1	1.0082280962732082	0.46033857270354583	0.13927731296526524	n/a	rejected	Unlikely BOLD
ICA_18	51.28037348191998	21.154054477886774	1.5783172655864406	0.017186274275595513	4114	0	0.5512679162072768	0.0	20.9174333473384	9.860033426540664e-92	1	1.7060227889531887	0.02447859758525528	0.21495117734140334	3.8930825142633685	accepted	Likely BOLD
