Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	108.48441943878042	33.477994160209676	54.683134227768406	0.17289685244583508	31240	5066	0.5693150065414372	0.0797911227154047	11963	0.8038324891069117	0.4224363645587459	7.6	-1	0.48507175027145866	accepted	n/a
PCA_01	66.46707225959649	31.54270421703237	5.12076714484274	0.03319857847067049	9622	278	0.3694453454427506	0.0	10035	0.0	0.0	11.7	1	0.06267808226398401	accepted	n/a
PCA_02	74.17505703073594	26.495565649566327	4.928072397242031	0.023390217351343723	7469	117	0.46825984516997643	0.0	9337	0.0	0.0	11.3	1	0.04446690676871086	accepted	n/a
PCA_03	48.42970403899137	31.8353141057251	3.7639226251790836	0.01780402665329823	14017	2695	0.48404527199707925	0.14134141720348617	8945	-5.0601303800932556	6.0519317238344e-07	11.4	1	0.04320671697100583	accepted	n/a
PCA_04	48.27990829177124	31.665183128701933	3.4158364929630896	0.015454962716721444	4043	947	0.33246105919003116	0.06595744680851064	8361	0.5497696536741534	0.5826153695238925	4.8	1	0.0287938246305394	accepted	n/a
PCA_05	35.962849673438384	37.1164786149765	2.749967625875875	0.013627633703850808	656	780	0.0	0.0	8380	0.0	0.0	12.6	1	0.02489661024065943	accepted	n/a
PCA_06	33.2783056080432	31.485243267182284	2.331816955336245	0.013008368848351808	838	497	0.17947141979102643	0.0	8842	4.075887433385451	7.965469983305363e-05	8.6	1	0.02278393214860741	accepted	n/a
PCA_07	68.88339915004475	24.919420994101085	1.942268082942775	0.012067897789939535	8153	115	0.5638148667601683	0.0	5369	12.047701732966788	4.1413073824439906e-33	1.4	1	0.021142655263358803	accepted	n/a
PCA_08	33.5876719703319	31.254648729224325	1.8322026371349047	0.010882552890536233	149	438	0.0	0.0	9110	0.0	0.0	18.2	1	0.018782047752364184	accepted	n/a
PCA_09	38.1084578534599	29.0284631944917	1.6536425021905616	0.009815738543667128	1360	246	0.0	0.0	8806	0.0	0.0	12.2	-1	0.018477990321830673	accepted	n/a
PCA_10	38.652064249905024	26.12504042393236	1.490530423922378	0.00948814255445933	1837	331	0.2654575432811212	0.0	8482	-0.834136390308844	0.40474017280788155	10.6	-1	0.016938630869458144	accepted	n/a
PCA_11	35.21671000371827	28.059357433649534	1.2923088499867528	0.008329840720768608	684	527	0.0	0.0	8594	-1.1798086535271812	0.23878864550341375	15.7	-1	0.014254890376780955	accepted	n/a
PCA_12	33.104560649457106	23.604512850102953	0.9699575943275706	0.007296322414439144	916	0	0.0	0.0	8932	-0.15503546998895243	0.8771544441451155	17.5	1	0.01238451525067802	accepted	n/a
PCA_13	30.05627823949674	22.086740813507188	0.9030940475341847	0.007255647931362342	101	91	0.0	0.0	8858	0.0	0.0	16.2	1	0.01229455879375234	accepted	n/a
PCA_14	38.030903186116014	24.855291346707805	1.0030725370425653	0.007040872578928681	1221	644	0.12006861063464837	0.0	7805	11.320243198202606	1.193543064175144e-28	5.4	1	0.011998393634292203	accepted	n/a
PCA_15	32.53757110460405	22.30422879291779	0.8941164972886498	0.006526755649573592	475	331	0.0	0.0	8956	0.0	0.0	16.8	1	0.01109771006552169	accepted	n/a
PCA_16	29.92993960146517	22.638246767584736	0.8262918891367608	0.006306180858654681	110	266	0.0	0.0	8909	0.0	0.0	16.6	1	0.010665069444141004	accepted	n/a
PCA_17	26.710892332421977	23.306961596629954	0.7497757783100462	0.005983521716259786	0	328	0.0	0.0	8973	0.0	0.0	20.5	1	0.010158396757989345	accepted	n/a
PCA_18	25.6351639178914	23.19942820192963	0.7463236911944062	0.005976080031994201	0	452	0.0	0.0	8789	0.0	0.0	18.5	1	0.010111086774415058	accepted	n/a
PCA_19	27.09765332243966	22.143844472835138	0.7631164429701212	0.005728921147923247	108	172	0.0	0.0	8939	0.0	0.0	17.8	-1	0.009687200500209511	accepted	n/a
PCA_20	28.25080632491631	20.320599196865285	0.6998826615615108	0.005716642822515986	91	174	0.0	0.0	8917	0.0	0.0	17.6	1	0.009665859081636047	accepted	n/a
PCA_21	25.7531604235112	21.606824897210526	0.6876412202860088	0.005502376052735944	0	110	0.0	0.0	9013	0.0	0.0	21.3	1	0.009288038101114601	accepted	n/a
PCA_22	25.34526101237513	26.096449787302866	0.7405844133851284	0.005326593570035317	0	749	0.0	0.6303448275862069	9028	0.0	0.0	22.1	-1	0.008998363496633894	accepted	n/a
PCA_23	23.851308388242522	22.985196963268123	0.7075532825142916	0.005200430078642261	0	387	0.0	0.0	9159	0.0	0.0	23.7	1	0.008840253704269637	accepted	n/a
PCA_24	24.525321371022333	19.860956807020962	0.6039612601202117	0.005102326304488099	0	159	0.0	0.0	8872	5.999608409774696	3.627244667237041e-08	16.8	1	0.00878589679971885	accepted	n/a
PCA_25	24.095251671104943	20.010282861149708	0.6155791125874095	0.005066694939917679	0	127	0.0	0.0	8752	6.968484893683107	5.028360979532849e-11	15.8	-1	0.008551314450900972	accepted	n/a
PCA_26	22.751259914830666	21.64046368511458	0.6041484474786711	0.004944461748028684	0	461	0.0	0.0	9099	0.0	0.0	23.3	1	0.008347194579698304	accepted	n/a
PCA_27	21.41860820199225	22.684002396766044	0.5957881532559149	0.004845818825881337	0	323	0.0	0.0	8907	0.0	0.0	21.1	-1	0.008221577050735451	accepted	n/a
PCA_28	21.977130680594787	19.218341582071535	0.5494810153720348	0.004823879151276276	0	0	0.0	0.0	9010	0.0	0.0	22.7	1	0.008141600490894546	accepted	n/a
PCA_29	22.224540785703272	18.567223810967317	0.5299188957852538	0.004747783092880983	0	0	0.0	0.0	9150	0.0	0.0	23.9	1	0.008002732125376855	accepted	n/a
PCA_30	20.898252345099795	19.45339305896218	0.5268472763136536	0.004636480378723408	0	149	0.0	0.0	9078	0.0	0.0	24.3	-1	0.007816805802624942	accepted	n/a
PCA_31	21.2050387911481	23.769407155787498	0.5766514662728676	0.004591768083653572	0	481	0.0	0.0	8986	0.0	0.0	23.1	1	0.007748702573079794	accepted	n/a
PCA_32	21.255998353812643	19.21993017053754	0.5017443518779047	0.004547601325740691	0	0	0.0	0.0	9014	0.0	0.0	23.5	1	0.007700692643558662	accepted	n/a
