ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18
-1.4374727357500847	-0.3278135979809814	-0.37965961053328945	-1.0034679865289466	1.4652375982621921	0.13743390773866973	0.47495123289736996	-1.263521641064403	2.8239065320634538	-0.028618531937501822	0.03922518141949434	1.4328325181317263	1.0386511637994584	0.3979641314356316	1.2923100369082938	1.624109144827078	0.20051011816907563	1.8850657568360272	-1.7858602426421024
-1.812133338523329	-0.6221103762448624	-0.5044242176333671	1.0632480038904977	0.31532523158201514	-1.059276824550286	-0.845777444949156	-1.2075663591839039	2.955544081605722	0.2900891336894602	-0.9381001611852888	1.5446966733431442	-0.3209927584304674	-1.4434638626021252	1.6485585017905757	1.638757850488615	0.1965183941057654	1.428384234400195	-0.5181253413134017
-0.7805464880347309	-0.6308901795131504	0.9578394527999208	-1.2996334346887495	0.6078719791632504	0.10997577117974972	0.5780670795352095	-1.8421095312495666	2.5760717711299934	1.3945611310965396	0.7338107902236177	1.218052238724766	0.794084655462277	0.18330537052052334	0.5493708783056	1.5942098696271627	0.195517234331473	2.0863974462791313	0.15619656114770425
-0.9351683004600535	-0.6805660037031668	0.8840233373893642	0.3481757486779174	-0.4644240713197364	-1.6113439505776093	-0.07288070578828283	-0.0907045448794396	2.6649607602970113	1.315953043295752	0.0141160627405575	1.0181841789152413	-1.225318374716675	-0.7823302171005947	1.1614538409570283	1.5963561345808774	0.24597770829758855	1.4505755921549552	0.7875059387355957
0.7564748777980909	-0.22246573853616478	0.2158215816992161	1.077556558930424	-1.5652922545591452	-0.4538054575838791	-0.9446182687242816	0.07882266290837288	2.0219210346720256	0.09196961564805985	0.5152242847983334	1.1726772777255432	1.1713779446357662	-0.2071015848802801	0.8650573558490032	1.4854821155558369	0.2817672762165564	0.918198203860929	-0.09696675997043669
1.8981557973041412	-0.2384564311000527	-0.8817584356271664	-1.2487695954007492	-0.06404625998018017	0.18141786831751827	-0.7232054952338565	0.40848813876454954	2.2886942390919898	-0.8947161178026984	-1.111680608654412	1.8274280707581798	-0.8833931768141778	0.1160360617770136	0.8479032444881613	1.5972540366131434	0.2277227102115941	1.5919901154123826	-0.07117691225957247
1.1686404216630475	-0.43178122150493936	-0.7194073865107077	0.5492376220386149	-0.34125560392049	-0.6336679406453302	-1.0072389833543776	0.367120367282278	2.105688837468882	-0.7365559389040873	0.8319683899664473	1.4382275660267443	1.195002712404899	0.7399895804135034	1.2842327267023923	1.5392397718272524	0.24057499199100188	0.8900803097974611	0.30827995337826
1.4885976711333149	-0.34810670687960105	-0.5591080598667801	-1.3663512786274676	0.5741702092649564	-0.04225491550360681	0.12819217289446114	1.2919839269895776	1.7148897591150465	0.30937269343033813	1.1694241112548218	1.3128949626517952	-0.16672124486818746	-0.30544422517737385	1.0110774410687837	1.4854465332509108	0.28912939236175883	1.2934042065137987	1.469565907715414
0.48636013684299934	-0.09597555535155769	-2.399902225772165	1.2080717339817042	0.9090799690859879	-1.8510799450463533	-0.061129206655712726	0.9733589150923553	2.0141959999261188	0.5380925271493383	-0.8734443193890434	1.6164234981651433	-0.24737859372372736	-1.2614406109960494	1.564009911469917	1.4833784476681895	0.2993317487220504	0.8250433245142101	0.9143651716532183
0.3648414585540936	-0.48824266692226553	-0.2512027961106344	-0.606031079116792	-0.4532896298546214	0.11243028090423327	0.3762019504068639	-1.0159084547191737	1.4898547338420305	-0.26867065210813035	0.8982943667374443	0.7305616979486756	1.2116434743182665	0.7209750600267577	1.042382419109617	1.4198588437879733	0.3048776651134653	1.1885238941745797	0.7848469646418963
